parallelism,method,phase,slice_type,slice_value,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape,evidence_set
pp,h0,total,parallel_size,4,90,0.5197027727053052,0.1287807402361579,0.06818040411715215,0.036227356827013085,0.5631742688419066,0.2815871344209533,0.03608547312710078,0.2801130498232972,0.0923742034456893,phase31_fixed_repeated
pp,h0,total,parallel_size,8,90,0.5785574170756962,0.19563668745703827,0.06818040411715211,0.036227356827013064,0.5816168273423697,0.2908084136711849,0.03518066976642022,0.3160429751200794,0.13963595303673462,phase31_fixed_repeated
pp,h0,total,source,burstgpt,243,0.44015198033511954,0.11335031671805866,0.07319199899771293,0.05128717521864481,0.506893036906597,0.2534465184532985,0.031032755999126967,0.27096300236415954,0.093371352029001,phase31_fixed_repeated
pp,h0,total,source,mooncake,27,0.7315711618804112,0.29685722681428683,0.023076050192104916,0.02307605019210488,0.7119476221730514,0.3559738110865257,0.05152179139560543,0.11924623220300881,0.09725865186634883,phase31_fixed_repeated
pp,h0_plus_dnn_residual,prefill,overall,all,270,0.21037322779549408,0.1600811206363424,1.203133619650034e-16,1.420143970064294e-16,0.740540612126349,0.3702703060631745,0.05002259772843839,0.02572401780375907,0.010934822511906814,phase31_fixed_repeated
pp,h0_plus_dnn_residual,prefill,model,deepseek-v2-lite,90,0.2103037386222993,0.1601429643127349,1.2119332736625605e-16,9.770860055009377e-17,0.6468127394270893,0.32340636971354464,0.04424720914066324,0.03013855458680513,0.014260689475489289,phase31_fixed_repeated
pp,h0_plus_dnn_residual,prefill,model,qwen3-30b-a3b,90,0.2103037360362676,0.16014296293226768,1.2119332736625605e-16,9.770860055009377e-17,0.6465174453897878,0.3232587226948939,0.044183071003429164,0.030138554574607162,0.014260689352559043,phase31_fixed_repeated
pp,h0_plus_dnn_residual,prefill,model,qwen3-8b,90,0.21051220872791532,0.15995743466402457,1.1855343116249807e-16,1.86320193462765e-16,0.92829165156217,0.464145825781085,0.061637513041222745,0.01689494424986493,0.007453971154064036,phase31_fixed_repeated
pp,h0_plus_dnn_residual,prefill,policy,mb1,90,0.019966700444848322,0.022854184991160077,1.329116117598727e-16,1.4706829013833078e-16,0.6994905585975231,0.34974527929876154,0.03744719136408265,0.002789151885736788,0.00211974166616985,phase31_fixed_repeated
pp,h0_plus_dnn_residual,prefill,policy,mb16,90,0.3779503275528465,0.35348841855008817,1.0332197454548525e-16,9.905630538526748e-17,0.8047643431064113,0.40238217155320566,0.06620094464312813,0.0391349060047731,0.014653553834042515,phase31_fixed_repeated
pp,h0_plus_dnn_residual,prefill,policy,mb4,90,0.23320265538878743,0.23615140853640432,1.2470649958965218e-16,1.799185954956899e-16,0.7173669346751126,0.3586834673375563,0.046419657178104375,0.03524799552076733,0.016367012499972432,phase31_fixed_repeated
pp,h0_plus_dnn_residual,prefill,parallel_size,2,90,0.2192291801786412,0.18203144687407624,1.205806321168756e-16,1.5919763365489415e-16,0.7601745678443301,0.38008728392216506,0.05133659227316744,0.02865707733415069,0.01336757575808079,phase31_fixed_repeated
pp,h0_plus_dnn_residual,prefill,parallel_size,4,90,0.19643018807055312,0.1423473337023769,1.1521531459381434e-16,1.4908984739109134e-16,0.7089359362183149,0.3544679681091574,0.04872692207938589,0.024082641525005312,0.009666193065670332,phase31_fixed_repeated
pp,h0_plus_dnn_residual,prefill,parallel_size,8,90,0.2154603151372879,0.15348126102938217,1.2514413918432023e-16,1.1775570997330265e-16,0.7525113323164022,0.3762556661582011,0.050004278832761824,0.02443233455212122,0.009750646508778075,phase31_fixed_repeated
pp,h0_plus_dnn_residual,prefill,source,burstgpt,243,0.22126821811589123,0.17257686212902865,1.186118168591354e-16,1.1356526405712959e-16,0.7926678871429685,0.39633394357148427,0.054104225781970564,0.028214144793256624,0.01998962468742323,phase31_fixed_repeated
pp,h0_plus_dnn_residual,prefill,source,mooncake,27,0.1123183149119197,0.11234668976324637,1.3562726791781524e-16,1.6469025390020424e-16,0.27139513697677353,0.13569756848838677,0.01328794524664878,0.0033128748982811126,0.0029892331292961406,phase31_fixed_repeated
pp,h0_plus_dnn_residual,decode,overall,all,270,0.22743669538996455,0.07156596419737968,9.927539524406526e-17,1.0576495509936555e-16,0.28482066835012415,0.14241033417506208,0.014279654901513393,0.2053605750324224,0.06977046268914498,phase31_fixed_repeated
pp,h0_plus_dnn_residual,decode,model,deepseek-v2-lite,90,0.22699870932563404,0.07140047513574443,9.896843637553305e-17,1.0410719718244758e-16,0.32053721333010493,0.16026860666505247,0.016448466294226645,0.20973590486531302,0.07004848298883441,phase31_fixed_repeated
pp,h0_plus_dnn_residual,decode,model,qwen3-30b-a3b,90,0.2269987148181626,0.07140047892016997,9.896843637553305e-17,1.0410719718244758e-16,0.32071629522206324,0.16035814761103162,0.01645160998843268,0.20973590997314587,0.07004848670160056,phase31_fixed_repeated
pp,h0_plus_dnn_residual,decode,model,qwen3-8b,90,0.22831266202609699,0.07189693853622464,9.988931298112966e-17,1.074227130162835e-16,0.2132084964982042,0.1066042482491021,0.009938888421880853,0.19660991025880825,0.06922475160103256,phase31_fixed_repeated
pp,h0_plus_dnn_residual,decode,policy,mb1,90,0.0420959506780798,0.02984529054382818,1.0129879540052026e-16,1.074227130162835e-16,0.017664723583030235,0.008832361791515118,0.0007438634420395559,0.041540347886424404,0.02949161528751022,phase31_fixed_repeated
pp,h0_plus_dnn_residual,decode,policy,mb16,90,0.5135158051238871,0.3902246709899327,1.1988673563969962e-16,1.4223562927156056e-16,0.5801378070373289,0.29006890351866443,0.031242524695258997,0.4526690328317586,0.35290259830535237,phase31_fixed_repeated
pp,h0_plus_dnn_residual,decode,policy,mb4,90,0.12669833036792688,0.09119276678498324,7.664065469197588e-17,6.763652301025257e-17,0.2566594744300132,0.1283297372150066,0.010852576567241626,0.12187234437908417,0.08750578277339974,phase31_fixed_repeated
pp,h0_plus_dnn_residual,decode,parallel_size,2,90,0.14908455729710976,0.04653133723801193,1.0065403127531863e-16,1.0941202251658504e-16,0.17534564322010848,0.08767282161005424,0.008544573427060442,0.13442543793277137,0.04533189413433263,phase31_fixed_repeated
pp,h0_plus_dnn_residual,decode,parallel_size,4,90,0.24833584400109865,0.06827662747919347,1.0318488963888835e-16,1.18363915267942e-16,0.3367978113269023,0.16839890566345114,0.01713108391277984,0.22318553584250497,0.0665504011850044,phase31_fixed_repeated
pp,h0_plus_dnn_residual,decode,parallel_size,8,90,0.28488968487168526,0.09823775508106998,9.39872648179888e-17,8.951892751356958e-17,0.34231855050336163,0.17115927525168081,0.017163307364699898,0.25847075132199077,0.09585500867113869,phase31_fixed_repeated
pp,h0_plus_dnn_residual,decode,source,burstgpt,243,0.2064548835724518,0.060198612902292614,9.812414255028224e-17,1.0439249977143057e-16,0.25976993637769036,0.12988496818884518,0.012951920272871936,0.18894219176785937,0.05881093915041666,phase31_fixed_repeated
pp,h0_plus_dnn_residual,decode,source,mooncake,27,0.4162730017475794,0.17072536463607701,1.0963666948811235e-16,1.1212841197647855e-16,0.5102772561020282,0.2551386280510141,0.02622926655928651,0.3531260244134894,0.16346859540396652,phase31_fixed_repeated
pp,h0_plus_dnn_residual,total,overall,all,270,0.19443602635111118,0.06710424242668471,1.2125500309875835e-16,1.4715588879172469e-16,0.3073194067107222,0.1536597033553611,0.0196138520231586,0.10417615545161359,0.047306979572872915,phase31_fixed_repeated
pp,h0_plus_dnn_residual,total,model,deepseek-v2-lite,90,0.193762136412361,0.06686971997048081,1.1537027013792963e-16,1.0517923590711e-16,0.3376628332246761,0.16883141661233805,0.021299618833546103,0.1130106582065685,0.05089547432470595,phase31_fixed_repeated
pp,h0_plus_dnn_residual,total,model,qwen3-30b-a3b,90,0.19376214441468825,0.06686972481047043,1.1537027013792963e-16,1.0517923590711e-16,0.3378229343131371,0.16891146715656855,0.02130128890484292,0.11301066365263905,0.0508954780084894,phase31_fixed_repeated
pp,h0_plus_dnn_residual,total,model,qwen3-8b,90,0.19578379822628425,0.06757328249910285,1.3302446902041577e-16,1.8913254167633935e-16,0.2464724525943535,0.12323622629717675,0.016240648331086776,0.08650714449563324,0.04151387779286075,phase31_fixed_repeated
pp,h0_plus_dnn_residual,total,policy,mb1,90,0.04057633325496679,0.029124351933584102,1.2724989296251148e-16,1.4683908386429362e-16,0.03803204397051094,0.01901602198525547,0.0021309382176673496,0.032815739782107556,0.024330977285878363,phase31_fixed_repeated
pp,h0_plus_dnn_residual,total,policy,mb16,90,0.4297060827097259,0.3517091349506285,1.2111752366595144e-16,1.1927705517779192e-16,0.6029071984667885,0.30145359923339426,0.041312146333173774,0.19848145231978542,0.13262403572680734,phase31_fixed_repeated
pp,h0_plus_dnn_residual,total,policy,mb4,90,0.11302566308864093,0.0808851203639735,1.153975926678121e-16,1.7535152733308852e-16,0.28101897769486717,0.14050948884743358,0.015398471518634676,0.08123127425294784,0.048367199426667826,phase31_fixed_repeated
pp,h0_plus_dnn_residual,total,parallel_size,2,90,0.12253734498147198,0.042341417021557234,1.155600629311856e-16,1.5349198734034576e-16,0.2147693201108563,0.10738466005542815,0.013964868356647928,0.06786355357240083,0.029632355295393834,phase31_fixed_repeated
pp,h0_plus_dnn_residual,total,parallel_size,4,90,0.2120900959898118,0.06400145470170682,1.1923660159414812e-16,1.525415725580526e-16,0.3502951597544202,0.1751475798772101,0.022402240245485424,0.11204174460306301,0.045014798433626706,phase31_fixed_repeated
pp,h0_plus_dnn_residual,total,parallel_size,8,90,0.24868063808204982,0.09349772029059937,1.2896834477094135e-16,1.3543410647677568e-16,0.3568937402668901,0.17844687013344504,0.022474447467342444,0.13262316817937694,0.0665240405236291,phase31_fixed_repeated
