candidate_id,mean_best_epoch,median_best_epoch,dnn_profiles,dnn_calls_histogram_wape,dnn_bytes_histogram_wape,dnn_calls_total_wape,dnn_bytes_total_wape,dnn_mean_profile_calls_l1,dnn_mean_profile_bytes_l1,dnn_mean_calls_histogram_tv,dnn_mean_normalized_log_payload_emd,h0_profiles,h0_calls_histogram_wape,h0_bytes_histogram_wape,h0_calls_total_wape,h0_bytes_total_wape,h0_mean_profile_calls_l1,h0_mean_profile_bytes_l1,h0_mean_calls_histogram_tv,h0_mean_normalized_log_payload_emd,composite_ratio,outcome
pd_mlp_w32_d2,311.6,288,75,0.2568794379583176,0.2210678731328074,0.013831328374231313,0.03848437293275985,0.24126120698510325,0.24292322829343418,0.11964755718312058,0.017527753591128414,75,0.1943100901323732,0.1283497457272966,0.01043425254720198,0.02409960463258987,0.19730793778927572,0.20159017826454081,0.10025481605368634,0.01281276884272423,1.4014549601042403,DOES_NOT_IMPROVE_COMPOSITE
pd_mlp_w32_d1,232.6,98,75,0.2667092479265262,0.22536043020575022,0.033079837620181615,0.038047635467606214,0.2574287471154681,0.2730015750934682,0.12794974331586126,0.01880783994732564,75,0.1943100901323732,0.1283497457272966,0.01043425254720198,0.02409960463258987,0.19730793778927572,0.20159017826454081,0.10025481605368634,0.01281276884272423,1.4681425629401008,DOES_NOT_IMPROVE_COMPOSITE
pd_mlp_w16_d1,211.8,80,75,0.25985609486529354,0.23412505291252936,0.029209945890711592,0.040574123457910435,0.25829933655501686,0.27281918403207844,0.12905944394153668,0.01904165241784729,75,0.1943100901323732,0.1283497457272966,0.01043425254720198,0.02409960463258987,0.19730793778927572,0.20159017826454081,0.10025481605368634,0.01281276884272423,1.4837263298747136,DOES_NOT_IMPROVE_COMPOSITE
pd_mlp_w16_d2,102.0,85,75,0.2814326792237109,0.2483057103965959,0.03180590621787456,0.0706061693404049,0.2672786634755266,0.27438400752140235,0.13201169098953322,0.019188235818948313,75,0.1943100901323732,0.1283497457272966,0.01043425254720198,0.02409960463258987,0.19730793778927572,0.20159017826454081,0.10025481605368634,0.01281276884272423,1.5493299214971037,DOES_NOT_IMPROVE_COMPOSITE
