evaluation,scope,method,samples,mape,median_ape,p95_ape,mae_us,rmse_us,r2
direct_no_label_fit,all,phase14f_op_backend_raw,162,0.7443393517204913,0.30980174488652007,3.161898222173111,24488.446517409506,56522.262882036746,-7.391330491786972
direct_no_label_fit,prefill,phase14f_op_backend_raw,108,0.2951151712202401,0.17971500383264924,0.9023776642046084,1330.3806877531879,1841.5992291947232,0.9388258649462069
direct_no_label_fit,decode,phase14f_op_backend_raw,54,1.6427877127209936,1.507152735080127,3.4185584763478007,70804.57817672215,97864.78237076025,-29.02032112816655
direct_no_label_fit,all,phase2_payload_only_raw,162,0.7544686140960333,0.2580338584637645,2.650157044118647,24463.04581766357,52852.18875403105,-6.33698615485246
direct_no_label_fit,prefill,phase2_payload_only_raw,108,0.27876302307365936,0.13209370071034907,1.130891967464951,1061.3890280507103,1488.4252997639655,0.9600394299141842
direct_no_label_fit,decode,phase2_payload_only_raw,54,1.705879796140781,2.1665773349100514,3.047686412989912,71266.35939688928,91518.47217108261,-25.253063370025103
leave_one_model_out,all,phase14f_op_backend_scaled,162,0.2623163078146793,0.1757397043464714,0.655716110210591,5425.32839157924,10190.798731064611,0.7272227206108679
leave_one_model_out,prefill,phase14f_op_backend_scaled,108,0.2166576690971777,0.1080561116990918,0.7024310023169358,1033.2927784307312,1488.5384397176394,0.9600333546225562
leave_one_model_out,decode,phase14f_op_backend_scaled,54,0.3536335852496826,0.30168475685659746,0.6257585624874153,14209.399617876255,17525.00051235863,0.03732755069742966
leave_one_model_out,model:deepseek-v2-lite,phase14f_op_backend_scaled,54,0.24621331277198846,0.18137595678191487,0.6633034894359181,3068.484030160083,5360.780923409062,0.7906422515510663
leave_one_model_out,model:qwen3-30b-a3b,phase14f_op_backend_scaled,54,0.3430731885022349,0.2383327976667745,1.0077994647625066,8640.209577260595,14926.337135557324,0.6573202435562875
leave_one_model_out,model:qwen3-8b,phase14f_op_backend_scaled,54,0.19766242216981453,0.14706515950051668,0.5801185782574542,4567.291567317042,7747.491460989173,0.7808713644139603
leave_one_model_out,all,phase2_payload_only_scaled,162,0.24944498962777567,0.1248222123041067,0.7471083586837803,4343.531771929833,8967.259316820117,0.7887915921391682
leave_one_model_out,prefill,phase2_payload_only_scaled,108,0.22686690609549112,0.10096181945643856,1.0067638968138015,943.4298845460085,1323.9737201878352,0.9683818600002938
leave_one_model_out,decode,phase2_payload_only_scaled,54,0.29460115669234493,0.17968891915643337,0.6737921110800958,11143.735546697479,15418.476129040622,0.25484714503979944
leave_one_model_out,model:deepseek-v2-lite,phase2_payload_only_scaled,54,0.25435675363042287,0.17460228148718293,0.6042531572752947,3196.434452367083,5665.071357784623,0.7662004400771418
leave_one_model_out,model:qwen3-30b-a3b,phase2_payload_only_scaled,54,0.3263624670455035,0.12066869153387463,1.3350627618548565,6287.297378659586,12845.57001966072,0.7462016947178908
leave_one_model_out,model:qwen3-8b,phase2_payload_only_scaled,54,0.16761574820740074,0.11801576539567885,0.5591169925558124,3546.863484762828,6643.306130722378,0.8388814838871688
workload_cv,all,phase14d_tp_conditioned_pattern,162,0.2813061352663059,0.20078541588029314,0.7953093085126431,4496.042292278032,8031.651561677293,0.8305656491229262
workload_cv,prefill,phase14d_tp_conditioned_pattern,108,0.27387065274322125,0.20546567264478488,0.6940249294095158,1841.6453810547905,2968.975792664471,0.8410022781311854
workload_cv,decode,phase14d_tp_conditioned_pattern,54,0.2961771003124752,0.17357958016001174,0.9040992436681656,9804.836114724514,13262.452484730138,0.4486718770165138
workload_cv,all,phase14f_op_backend_scaled,162,0.2608582529999144,0.1590770588842331,0.6728301168904742,5373.588193542953,10108.616888347718,0.7316045065301898
workload_cv,prefill,phase14f_op_backend_scaled,108,0.21558235797703904,0.10689997226938482,0.7216872517408255,997.7223022348319,1416.9840536313734,0.963783413534699
workload_cv,decode,phase14f_op_backend_scaled,54,0.351410043045665,0.30424424141826023,0.6276956097078636,14125.319976159199,17393.582683555305,0.05171134176803971
workload_cv,all,phase2_payload_only_scaled,162,0.2468691175399976,0.10829571259192547,0.8318786178784209,4290.942640606193,8871.472762961777,0.7932796689037174
workload_cv,prefill,phase2_payload_only_scaled,108,0.2256414112219722,0.08370511228712643,0.9722399527994339,913.9634200889444,1259.9724583216585,0.9713648348290735
workload_cv,decode,phase2_payload_only_scaled,54,0.28932453017604837,0.17752348002086643,0.6557020152445344,11044.901081640688,15262.17631140657,0.26987806376274903
