model_id,configuration,topology_level,vector_id,replica_id,measurement_id,repeat_count,concurrent_wave_us,matched_solo_max_us,concurrent_repeat_cv
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v02,0,qwen3-8b__p1d4__l3__r0,5,561.2945,219.253,0.004471375185285814
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v02,1,qwen3-8b__p1d4__l3__r1,5,560.553,227.733,0.00295012536452505
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v03,0,qwen3-8b__p1d4__l3__r0,5,656.263,243.204,0.0029747265195096345
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v03,1,qwen3-8b__p1d4__l3__r1,5,656.072,244.453,0.002541475497218027
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v04,0,qwen3-8b__p1d4__l3__r0,5,751.717,267.813,0.002738865388016046
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v04,1,qwen3-8b__p1d4__l3__r1,5,753.522,267.853,0.0030262270130757252
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v05,0,qwen3-8b__p1d4__l3__r0,5,586.308,242.826,0.007926312509824689
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v05,1,qwen3-8b__p1d4__l3__r1,5,590.434,243.165,0.010604456995677362
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v06,0,qwen3-8b__p1d4__l3__r0,5,532.322,218.628,0.007461399786974623
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v06,1,qwen3-8b__p1d4__l3__r1,5,537.37,218.673,0.01441500637674319
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v07,0,qwen3-8b__p1d4__l3__r0,5,663.8295,265.3595,0.00498930286041426
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v07,1,qwen3-8b__p1d4__l3__r1,5,667.9114999999999,266.7905,0.006631083334616322
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v08,0,qwen3-8b__p1d4__l3__r0,5,656.26,265.3365,0.005195743210695679
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v08,1,qwen3-8b__p1d4__l3__r1,5,655.885,266.2865,0.013743924841321984
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v09,0,qwen3-8b__p1d4__l3__r0,5,613.518,264.9375,0.005479623421731005
qwen3-8b,P1D4,L3,qwen3-8b__p1d4__third_blind_v09,1,qwen3-8b__p1d4__l3__r1,5,615.6105,265.5285,0.01970315936866422
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v00,0,qwen3-8b__p4d1__l1__r0,5,456.7655,171.48149999999998,0.017109457830017303
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v00,1,qwen3-8b__p4d1__l1__r1,5,466.5315,171.976,0.008126529595326875
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v01,0,qwen3-8b__p4d1__l1__r0,5,510.045,181.38,0.012397189006633986
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v01,1,qwen3-8b__p4d1__l1__r1,5,512.896,182.276,0.008778616710723748
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v02,0,qwen3-8b__p4d1__l1__r0,5,600.3505,219.272,0.012269159316314952
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v02,1,qwen3-8b__p4d1__l1__r1,5,605.669,225.312,0.011552291066603576
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v03,0,qwen3-8b__p4d1__l1__r0,5,690.074,243.894,0.009838383492974088
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v03,1,qwen3-8b__p4d1__l1__r1,5,702.058,247.656,0.01514136970647354
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v04,0,qwen3-8b__p4d1__l1__r0,5,785.411,266.863,0.010202388710022714
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v04,1,qwen3-8b__p4d1__l1__r1,5,799.364,272.933,0.013362517884519249
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v05,0,qwen3-8b__p4d1__l1__r0,5,562.424,242.419,0.01304456418872625
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v05,1,qwen3-8b__p4d1__l1__r1,5,561.005,241.91,0.009397763116213554
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v06,0,qwen3-8b__p4d1__l1__r0,5,526.476,220.63,0.01592746196448041
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v06,1,qwen3-8b__p4d1__l1__r1,5,530.053,220.158,0.015577621466836656
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v07,0,qwen3-8b__p4d1__l1__r0,5,641.535,266.735,0.014829007580353435
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v07,1,qwen3-8b__p4d1__l1__r1,5,646.146,266.2125,0.013834832928068686
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v08,0,qwen3-8b__p4d1__l1__r0,5,606.2875,265.7005,0.0132980542245408
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v08,1,qwen3-8b__p4d1__l1__r1,5,608.3905,266.718,0.012263810626236889
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v09,0,qwen3-8b__p4d1__l1__r0,5,575.765,265.993,0.011177378532998978
qwen3-8b,P4D1,L1,qwen3-8b__p4d1__third_blind_v09,1,qwen3-8b__p4d1__l1__r1,5,578.7805000000001,266.711,0.005966920988606813
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v00,0,qwen3-8b__p4d1__l2__r0,5,450.83050000000003,162.299,0.010361674429202992
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v00,1,qwen3-8b__p4d1__l2__r1,5,453.53499999999997,170.37099999999998,0.03944920620796811
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v01,0,qwen3-8b__p4d1__l2__r0,5,496.074,172.564,0.019391347151012213
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v01,1,qwen3-8b__p4d1__l2__r1,5,507.383,182.076,0.015228199796560404
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v02,0,qwen3-8b__p4d1__l2__r0,5,586.52,206.42700000000002,0.014761044504821578
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v02,1,qwen3-8b__p4d1__l2__r1,5,599.6155,220.08749999999998,0.01874951131976342
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v03,0,qwen3-8b__p4d1__l2__r0,5,688.512,230.871,0.01944509282482892
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v03,1,qwen3-8b__p4d1__l2__r1,5,691.949,247.379,0.02268063472817864
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v04,0,qwen3-8b__p4d1__l2__r0,5,780.249,262.754,0.026142179098638356
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v04,1,qwen3-8b__p4d1__l2__r1,5,772.002,266.924,0.036645148341377914
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v05,0,qwen3-8b__p4d1__l2__r0,5,546.932,226.542,0.013630009127235965
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v05,1,qwen3-8b__p4d1__l2__r1,5,529.64,240.346,0.049928217491902474
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v06,0,qwen3-8b__p4d1__l2__r0,5,517.003,203.816,0.02306682465601567
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v06,1,qwen3-8b__p4d1__l2__r1,5,508.164,217.997,0.024906998649577905
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v07,0,qwen3-8b__p4d1__l2__r0,5,625.8375,250.281,0.04369050836261975
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v07,1,qwen3-8b__p4d1__l2__r1,5,597.4739999999999,265.2895,0.04833450230999684
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v08,0,qwen3-8b__p4d1__l2__r0,5,577.3765,250.6945,0.03545584745268193
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v08,1,qwen3-8b__p4d1__l2__r1,5,548.701,265.88599999999997,0.05997729609498169
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v09,0,qwen3-8b__p4d1__l2__r0,5,554.5695000000001,250.2125,0.03778402448384015
qwen3-8b,P4D1,L2,qwen3-8b__p4d1__third_blind_v09,1,qwen3-8b__p4d1__l2__r1,5,549.8395,266.1685,0.025692057985934488
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v00,0,qwen3-8b__p4d1__l3__r0,5,461.322,171.1985,0.031237214417022072
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v00,1,qwen3-8b__p4d1__l3__r1,5,448.6965,169.6575,0.02630217186240241
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v01,0,qwen3-8b__p4d1__l3__r0,5,503.878,180.901,0.03799292528319441
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v01,1,qwen3-8b__p4d1__l3__r1,5,490.525,178.996,0.04067129709249785
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v02,0,qwen3-8b__p4d1__l3__r0,5,591.5975000000001,221.1945,0.04181203896150733
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v02,1,qwen3-8b__p4d1__l3__r1,5,589.2860000000001,204.498,0.018936158035836478
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v03,0,qwen3-8b__p4d1__l3__r0,5,692.531,245.596,0.016831706072231948
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v03,1,qwen3-8b__p4d1__l3__r1,5,691.983,229.428,0.009992110116028909
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v04,0,qwen3-8b__p4d1__l3__r0,5,788.219,267.228,0.014529571312074519
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v04,1,qwen3-8b__p4d1__l3__r1,5,786.015,253.749,0.00905696917039202
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v05,0,qwen3-8b__p4d1__l3__r0,5,554.663,227.17,0.026274033181260634
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v05,1,qwen3-8b__p4d1__l3__r1,5,534.892,228.439,0.05123479836153922
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v06,0,qwen3-8b__p4d1__l3__r0,5,512.567,217.474,0.05215837634683885
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v06,1,qwen3-8b__p4d1__l3__r1,5,509.93,205.027,0.05381766356408469
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v07,0,qwen3-8b__p4d1__l3__r0,5,594.4675,253.8265,0.06778835161826409
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v07,1,qwen3-8b__p4d1__l3__r1,5,648.856,252.9305,0.023630789116038123
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v08,0,qwen3-8b__p4d1__l3__r0,5,600.144,253.2255,0.041918673529561176
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v08,1,qwen3-8b__p4d1__l3__r1,5,594.921,264.642,0.04004777483733316
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v09,0,qwen3-8b__p4d1__l3__r0,5,557.3475,251.809,0.06229624363045269
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__third_blind_v09,1,qwen3-8b__p4d1__l3__r1,5,562.386,265.586,0.02690280152247241
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v00,0,qwen3-8b__p2d2_matching__l1__r0,5,157.7345,159.60399999999998,0.03540012087331295
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v00,1,qwen3-8b__p2d2_matching__l1__r1,5,160.0095,160.88,0.09452660502600477
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v01,0,qwen3-8b__p2d2_matching__l1__r0,5,170.3195,170.61950000000002,0.03287817298063461
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v01,1,qwen3-8b__p2d2_matching__l1__r1,5,172.889,171.748,0.09171664746621672
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v02,0,qwen3-8b__p2d2_matching__l1__r0,5,203.7,204.542,0.03899829948727489
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v02,1,qwen3-8b__p2d2_matching__l1__r1,5,204.096,203.5985,0.09184654201069269
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v03,0,qwen3-8b__p2d2_matching__l1__r0,5,230.05,227.728,0.033852101388039506
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v03,1,qwen3-8b__p2d2_matching__l1__r1,5,227.8755,227.1605,0.08086542183699184
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v04,0,qwen3-8b__p2d2_matching__l1__r0,5,251.07150000000001,251.227,0.031666565190983216
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v04,1,qwen3-8b__p2d2_matching__l1__r1,5,251.924,251.14749999999998,0.07160952097839915
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v05,0,qwen3-8b__p2d2_matching__l1__r0,5,169.746,169.76100000000002,0.028363502237146423
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v05,1,qwen3-8b__p2d2_matching__l1__r1,5,170.76049999999998,170.32549999999998,0.06570725525005333
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v06,0,qwen3-8b__p2d2_matching__l1__r0,5,202.0625,202.722,0.0331948294995218
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v06,1,qwen3-8b__p2d2_matching__l1__r1,5,202.901,203.43650000000002,0.04189954757893695
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v07,0,qwen3-8b__p2d2_matching__l1__r0,5,225.937,226.228,0.03063636578864213
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v07,1,qwen3-8b__p2d2_matching__l1__r1,5,227.388,227.004,0.037409579544253765
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v08,0,qwen3-8b__p2d2_matching__l1__r0,5,250.483,250.8955,0.02505452095250255
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v08,1,qwen3-8b__p2d2_matching__l1__r1,5,251.3895,251.1455,0.034667320677487956
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v09,0,qwen3-8b__p2d2_matching__l1__r0,5,250.22750000000002,250.8235,0.025558163707212502
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__third_blind_v09,1,qwen3-8b__p2d2_matching__l1__r1,5,255.26100000000002,252.0855,0.03775931698371913
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v00,0,qwen3-8b__p2d2_matching__l2__r0,5,165.9375,167.3765,0.0038433067834440023
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v00,1,qwen3-8b__p2d2_matching__l2__r1,5,165.2715,165.93349999999998,0.03640409990296086
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v01,0,qwen3-8b__p2d2_matching__l2__r0,5,178.0165,177.23649999999998,0.004311191057544713
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v01,1,qwen3-8b__p2d2_matching__l2__r1,5,178.028,177.3015,0.03279717133445995
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v02,0,qwen3-8b__p2d2_matching__l2__r0,5,218.277,218.3565,0.005100579875642902
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v02,1,qwen3-8b__p2d2_matching__l2__r1,5,216.881,217.459,0.04361722918739397
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v03,0,qwen3-8b__p2d2_matching__l2__r0,5,240.0625,240.90550000000002,0.0072323003338624
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v03,1,qwen3-8b__p2d2_matching__l2__r1,5,240.211,239.027,0.03310361757625538
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v04,0,qwen3-8b__p2d2_matching__l2__r0,5,264.177,263.095,0.004119183674538721
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v04,1,qwen3-8b__p2d2_matching__l2__r1,5,263.552,262.1775,0.05083054314502069
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v05,0,qwen3-8b__p2d2_matching__l2__r0,5,177.1695,177.5865,0.05469279837544989
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v05,1,qwen3-8b__p2d2_matching__l2__r1,5,176.74099999999999,176.512,0.057711805333432044
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v06,0,qwen3-8b__p2d2_matching__l2__r0,5,216.17950000000002,217.3325,0.041978711153467435
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v06,1,qwen3-8b__p2d2_matching__l2__r1,5,214.614,214.79500000000002,0.0582066599684029
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v07,0,qwen3-8b__p2d2_matching__l2__r0,5,239.6795,238.7375,0.040102939383562596
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v07,1,qwen3-8b__p2d2_matching__l2__r1,5,240.675,241.68599999999998,0.05438358236780082
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v08,0,qwen3-8b__p2d2_matching__l2__r0,5,263.6585,264.531,0.03692220286882061
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v08,1,qwen3-8b__p2d2_matching__l2__r1,5,265.4,264.28549999999996,0.04117033477703272
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v09,0,qwen3-8b__p2d2_matching__l2__r0,5,263.323,263.53700000000003,0.03805881846306946
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__third_blind_v09,1,qwen3-8b__p2d2_matching__l2__r1,5,265.76250000000005,265.7585,0.042608021664934166
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__third_blind_v00,0,qwen3-8b__p2d2_matching__l3__r0,5,167.1485,168.163,0.038973138897556145
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__third_blind_v00,1,qwen3-8b__p2d2_matching__l3__r1,5,167.31799999999998,169.1335,0.047879348444814895
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__third_blind_v01,0,qwen3-8b__p2d2_matching__l3__r0,5,178.81150000000002,178.686,0.04691629231744888
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__third_blind_v01,1,qwen3-8b__p2d2_matching__l3__r1,5,180.3555,179.714,0.04504677184220998
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__third_blind_v02,0,qwen3-8b__p2d2_matching__l3__r0,5,219.368,219.1325,0.05237519786620567
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__third_blind_v02,1,qwen3-8b__p2d2_matching__l3__r1,5,219.334,219.7165,0.04073487466168876
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__third_blind_v03,0,qwen3-8b__p2d2_matching__l3__r0,5,242.33800000000002,241.074,0.0441159963430073
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__third_blind_v03,1,qwen3-8b__p2d2_matching__l3__r1,5,242.3595,243.0785,0.03660280869496405
