model_id,configuration,topology_level,vector_id,replica0_us,replica1_us,official_us,relative_spread,above_threshold
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__third_blind_v02,2120.073,2111.444,2120.073,0.004070142867721963,False
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__third_blind_v03,2512.192,2475.693,2512.192,0.014528746210480647,False
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__third_blind_v04,2890.683,2893.132,2893.132,0.0008464874744740541,False
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__third_blind_v05,1811.914,1818.397,1818.397,0.0035652280552596312,False
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__third_blind_v06,2081.575,2094.902,2094.902,0.00636163410030647,False
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__third_blind_v07,2444.96,2441.305,2444.96,0.0014949119822001997,False
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__third_blind_v08,2801.713,2832.626,2832.626,0.010913195035278222,False
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__third_blind_v09,2807.782,2871.518,2871.518,0.02219592563933079,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__third_blind_v00,1620.476,1632.994,1632.994,0.00766567421558181,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__third_blind_v01,1825.703,1831.359,1831.359,0.003088416853276692,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__third_blind_v02,2107.492,2112.849,2112.849,0.002535439115620648,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__third_blind_v03,2485.052,2496.511,2496.511,0.004590005812111316,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__third_blind_v04,2883.038,2888.017,2888.017,0.00172402032259499,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__third_blind_v05,1810.135,1800.834,1810.135,0.005138290790465867,False
