method,phase,model,parallel_size,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
enhanced_direct,decode,deepseek-v2-lite,2,latency,burstgpt_3,3,0.6465658939827187,0.7492118101024632,0.19015544709628174,0.180150395114636,0.1167009209590651,0.05835046047953255,0.004862967581838097,0.6273062541800895,0.7291980397574638
enhanced_direct,decode,deepseek-v2-lite,2,latency,mooncake_conversation,4,0.1382742327423508,0.13731977003093543,0.38845033868262235,0.3884160996989735,0.01780624878361222,0.00890312439180611,0.000742505958113006,0.14061351798237046,0.13966653689656341
enhanced_direct,decode,deepseek-v2-lite,2,latency,mooncake_synthetic,1,0.013723835190143535,0.013723835190143535,0.16548277150209628,0.16548277150209628,0.0477794794019763,0.02388973970098815,0.0019913047014545153,0.015444155800798614,0.015444155800798614
enhanced_direct,decode,deepseek-v2-lite,2,latency,mooncake_toolagent,4,0.03915764557820409,0.03890303130724351,0.8217226090810275,0.8211098501810419,0.01238625652967617,0.006193128264838085,0.0005167981013463518,0.04611222357256722,0.04584284833078026
enhanced_direct,decode,deepseek-v2-lite,2,throughput,all,18,0.3231907930277105,0.2969528491758573,0.36697672119223157,0.3635053622999759,0.36611161872241094,0.18305580936120547,0.019716023963287258,0.32105777915241634,0.29756985255478047
enhanced_direct,decode,deepseek-v2-lite,2,throughput,burstgpt_1,3,0.1337654707813397,0.1342566944302828,0.29615865950636217,0.3786206228257423,0.18093242119142894,0.09046621059571447,0.007539151044311745,0.14905909655620356,0.15390748853613387
enhanced_direct,decode,deepseek-v2-lite,2,throughput,burstgpt_2,3,0.5483800719339588,0.43029760119260496,0.5220428707934707,0.4377174868680569,0.9099644923579343,0.45498224617896715,0.05507637200582302,0.5321091749701641,0.41241072609389257
enhanced_direct,decode,deepseek-v2-lite,2,throughput,burstgpt_3,3,0.43226792400054387,0.45883253860945494,0.19933245091950622,0.17535053480888957,0.3766106201172859,0.18830531005864296,0.02449027052327643,0.398328104887653,0.4265339886089865
enhanced_direct,decode,deepseek-v2-lite,2,throughput,mooncake_conversation,4,0.2636565859199256,0.2636149491883139,0.42934698458314263,0.42968766297910593,0.2171128735930452,0.1085564367965226,0.009518643379964904,0.27532154508629514,0.2752788555541207
enhanced_direct,decode,deepseek-v2-lite,2,throughput,mooncake_synthetic,1,0.26944202376844023,0.26944202376844023,0.3599547241853609,0.3599547241853609,0.39432338775614445,0.19716169387807223,0.01696610009910196,0.27565968020716214,0.27565968020716214
enhanced_direct,decode,deepseek-v2-lite,2,throughput,mooncake_toolagent,4,0.2875313767257798,0.2874382377217907,0.3689090938210551,0.3680022068970669,0.2311779134687809,0.11558895673439044,0.009632594249993878,0.29090125873727257,0.29080677751572304
enhanced_direct,decode,deepseek-v2-lite,4,all,all,54,0.37967092884578907,0.29359421331869545,0.3758642070678735,0.37722622878777284,0.2829328445467218,0.1414664222733609,0.013814062844133905,0.3738730242954516,0.29349930132467
enhanced_direct,decode,deepseek-v2-lite,4,all,burstgpt_1,9,0.32939636729105937,0.4071077258351821,0.3536036965433476,0.4389798165996259,0.27269244078157123,0.13634622039078562,0.011463791360896794,0.3347257149045375,0.4074450183326538
enhanced_direct,decode,deepseek-v2-lite,4,all,burstgpt_2,9,0.41295062487453194,0.32071658250229884,0.4819974672637146,0.5596614856639582,0.7672039447857756,0.3836019723928878,0.040694852012927954,0.40453441119054323,0.31339324871813956
enhanced_direct,decode,deepseek-v2-lite,4,all,burstgpt_3,9,0.64426379590434,0.7518021672561126,0.21155609990192412,0.16777029810319466,0.3118244105981994,0.1559122052990997,0.015936352507671128,0.6110423583497652,0.720236648936912
enhanced_direct,decode,deepseek-v2-lite,4,all,mooncake_conversation,12,0.4254100776027249,0.28253960014689206,0.3544238063743322,0.35459700669426286,0.0879953337071346,0.0439976668535673,0.003835015086986656,0.42261122908490867,0.28398128097793507
enhanced_direct,decode,deepseek-v2-lite,4,all,mooncake_synthetic,3,0.15347354734151666,0.07310524666976564,0.18695546566742363,0.18695546566742366,0.17368063333012387,0.08684031666506194,0.007627873426022246,0.15453656819382142,0.07566795412717213
enhanced_direct,decode,deepseek-v2-lite,4,all,mooncake_toolagent,12,0.20478262431549846,0.13172450826979057,0.5048583112325031,0.5041835216580687,0.12799171129642253,0.06399585564821127,0.005350052443988447,0.20845637486253366,0.13782002954613984
enhanced_direct,decode,deepseek-v2-lite,4,balanced,all,18,0.5654626126668991,0.5811784041860097,0.3857893297269557,0.41489307340801823,0.33533069868638027,0.16766534934319013,0.015577279396741037,0.5553915695709923,0.5734889751575931
enhanced_direct,decode,deepseek-v2-lite,4,balanced,burstgpt_1,3,0.49965512772601284,0.5160523077804741,0.6831921558788258,0.8822985253006275,0.42601334708079114,0.21300667354039557,0.018054796594185112,0.5099903504467639,0.5321010238367343
enhanced_direct,decode,deepseek-v2-lite,4,balanced,burstgpt_2,3,0.37186540265765183,0.32055034999191295,0.5792995840552707,0.7703653821208595,0.8952908527228564,0.4476454263614282,0.04630257254690704,0.3788436665618315,0.3334393005638099
enhanced_direct,decode,deepseek-v2-lite,4,balanced,burstgpt_3,3,0.8758084624507276,0.948724999087517,0.25255279181640294,0.1512552267120085,0.44288533541877745,0.22144266770938872,0.018454001126645903,0.8280119449390818,0.9018506574150651
enhanced_direct,decode,deepseek-v2-lite,4,balanced,mooncake_conversation,4,0.887082865992437,0.8849719645566186,0.25847932728569273,0.25870196499186265,0.03737490679207859,0.018687453396039295,0.0015901959825583105,0.8651395656583144,0.8631580783642763
enhanced_direct,decode,deepseek-v2-lite,4,balanced,mooncake_synthetic,1,0.19127870676839795,0.19127870676839795,0.05221316816036273,0.05221316816036273,0.0785351506521136,0.0392675753260568,0.003921947829012346,0.18671983993991476,0.18671983993991476
enhanced_direct,decode,deepseek-v2-lite,4,balanced,mooncake_toolagent,4,0.29918246969071516,0.2988372663623448,0.3282359656326428,0.32773046851448445,0.12883729821678544,0.06441864910839272,0.005418546644719732,0.299808065965414,0.29945620727473876
enhanced_direct,decode,deepseek-v2-lite,4,latency,all,18,0.25726379167589136,0.18475129944958335,0.37970165239698916,0.35838206671009115,0.146243693254971,0.0731218466274855,0.0060940888800536976,0.25226179735739923,0.18521893323100322
