workload_id,phase,group_size,batch_size,input_len,output_len,repeat_count,calls,logical_payload_bytes,message_payload_bytes,ring_equivalent_bytes,ring_equivalent_rounds,rank0_median_us,rank0_iqr_fraction,intrinsic_median_us,intrinsic_iqr_fraction,post_rendezvous_median_us,post_rendezvous_iqr_fraction,sync_inclusive_median_us,sync_inclusive_iqr_fraction,post_rendezvous_over_intrinsic,sync_inclusive_over_intrinsic
decode-tp8-b2-l8192-m32,decode,8,2,8192,32,3,2263,37076992,16384,64884736.0,31682,690908.1755,0.0765995456258717,10768.1135,0.22606345461533264,16900.119995117188,0.006886710301605936,758683.851375,0.008655502618908848,1.569459682526302,70.45652438331004
decode-tp8-b2-l8192-m128,decode,8,2,8192,128,3,9271,151896064,16384,265818112.0,129794,2298201.0328750005,0.2781257339084425,51335.193875,0.15396851854199808,71352.45867919922,0.009116103816728878,3153650.014125,0.012930806983131529,1.3899325841242716,61.4325139553201
decode-tp8-b2-l8192-m512,decode,8,2,8192,512,3,37303,611172352,16384,1069551616.0,522242,11818339.142749999,0.14141697264947517,204879.765125,0.13763304319143416,285664.1890258789,0.027607222640808206,12476759.001875,0.013825830853715719,1.394301622962088,60.89795639048471
decode-tp8-b4-l128-m32,decode,8,4,128,32,3,2263,74153984,32768,129769472.0,31682,717954.6680000001,0.03527839779293695,11181.8085,0.1472904684872756,18905.78253173828,0.008136900569865265,762973.8406250001,0.008832509571336923,1.690762503376648,68.23349198164144
decode-tp8-b4-l128-m128,decode,8,4,128,128,3,9271,303792128,32768,531636224.0,129794,1968341.4404999998,0.35406596299063203,53237.685625000006,0.12167341820843847,76839.10827636719,0.007696676536011339,3116872.2587499996,0.018587364031317288,1.443321725471179,58.54635155827173
decode-tp8-b4-l128-m512,decode,8,4,128,512,3,37303,1222344704,32768,2139103232.0,522242,11482900.857749999,0.1693815611714347,195916.569625,0.2313737310441131,307413.00274658203,0.013745138090555166,12516265.497750001,0.015560668168952765,1.5691015993950646,63.88569135171739
decode-tp8-b4-l2048-m32,decode,8,4,2048,32,3,2263,74153984,32768,129769472.0,31682,649968.672625,0.5318227326695074,12629.419375,0.07136786424910374,19097.11444091797,0.003611812110273391,763811.313375,0.01909066978606153,1.5121134134416983,60.478735458493716
decode-tp8-b4-l2048-m128,decode,8,4,2048,128,3,9271,303792128,32768,531636224.0,129794,2945657.4627500004,0.11475114962431321,49336.340874999994,0.2500847061957959,78631.09967041016,0.00565588768409718,3119989.2515,0.016421316848405195,1.59377647948461,63.23917007556147
decode-tp8-b4-l2048-m512,decode,8,4,2048,512,3,37303,1222344704,32768,2139103232.0,522242,11768680.418250002,0.0710994596632886,204068.1055,0.06256721852107347,319890.46002197266,0.012750027372813428,12496368.371375,0.002749927837331916,1.5675671572399277,61.23626394608245
decode-tp8-b4-l8192-m32,decode,8,4,8192,32,3,2263,74153984,32768,129769472.0,31682,666147.9756250001,0.14247629220212257,11193.14675,0.13212060428851233,19049.64569091797,0.025986226720281842,762096.7421249999,0.0016199613274263088,1.7019026120530376,68.08601362481019
decode-tp8-b4-l8192-m128,decode,8,4,8192,128,3,9271,303792128,32768,531636224.0,129794,2597053.099,0.13849426264657205,46727.602125,0.1195596966982179,77343.73638916016,0.013425101005206379,3050243.42325,0.008894854151047314,1.655204480261144,65.27712282539899
decode-tp8-b4-l8192-m512,decode,8,4,8192,512,3,37303,1222344704,32768,2139103232.0,522242,11936124.706625002,0.11318427124740539,173410.213375,0.1491177923389138,312200.8831176758,0.009463905968234298,12435341.813125,0.018575264011335777,1.8003604115435845,71.71055020982844
decode-tp8-b8-l128-m32,decode,8,8,128,32,3,2263,148307968,65536,259538944.0,31682,653110.8752500002,0.08178774867981346,14763.753875,0.18595992494490157,20199.251098632812,0.018155790337432077,748162.404875,0.00831011216212984,1.3681649849796627,50.6756216074484
decode-tp8-b8-l128-m128,decode,8,8,128,128,3,9271,607584256,65536,1063272448.0,129794,2824198.1235,0.07363970349918694,53239.130249999995,0.2200127860841605,84319.11682128906,0.010915734112410288,3074906.4422500003,0.014518188589937695,1.5837808849495447,57.75651156979599
decode-tp8-b8-l128-m512,decode,8,8,128,512,3,37303,2444689408,65536,4278206464.0,522242,10474797.055625,0.10124877891958543,195302.730875,0.19604265076562252,336906.1923828125,0.008139577726396802,12537147.6405,0.00715850622075146,1.7250459882122346,64.19340674004285
decode-tp8-b8-l2048-m32,decode,8,8,2048,32,3,2263,148307968,65536,259538944.0,31682,672871.1664999999,0.07766596969347192,13368.501999999999,0.0929012886036147,20412.202026367188,0.008809735990637158,758792.0258749999,0.016228288045463106,1.5268877564866423,56.75968974496919
decode-tp8-b8-l2048-m128,decode,8,8,2048,128,3,9271,607584256,65536,1063272448.0,129794,2817709.3125,0.17327049722947602,50773.091875000006,0.19034816879565888,84276.91784667969,0.004755395917694607,3131948.74625,0.002896834482321307,1.6598736601301312,61.68520825874955
decode-tp8-b8-l2048-m512,decode,8,8,2048,512,3,37303,2444689408,65536,4278206464.0,522242,10759626.603250002,0.17256666955934666,192418.008125,0.09404879473777693,336521.3205566406,0.001467688425947723,12531952.8145,0.019434454777726477,1.7489076195925861,65.12879400746577
decode-tp8-b8-l8192-m32,decode,8,8,8192,32,3,2263,148307968,65536,259538944.0,31682,742629.3505,0.06194984453755427,13156.070624999998,0.06114623510543821,20570.134765625,0.008701946567806464,761292.5478749999,0.009127159896540843,1.5635470006170633,57.866255782204725
decode-tp8-b8-l8192-m128,decode,8,8,8192,128,3,9271,607584256,65536,1063272448.0,129794,2969247.8238750002,0.11327854140633696,57277.92075,0.1628840223743632,83744.38446044922,0.008805652886029166,3064214.931375,0.008816780861509957,1.4620709579519648,53.49731434472506
decode-tp8-b8-l8192-m512,decode,8,8,8192,512,3,37303,2444689408,65536,4278206464.0,522242,12433722.390250001,0.1626670163824797,213133.564875,0.23675102173415935,339053.30310058594,0.003011469663427388,12694616.697874999,0.022528547414540762,1.5908020085876018,59.561790304217084
decode-tp8-b16-l128-m32,decode,8,16,128,32,3,2263,296615936,131072,519077888.0,31682,743423.87275,0.09009034350047383,15178.991124999999,0.13396839393039703,23198.204040527344,0.021744323800785035,774999.6047499999,0.01374427200957887,1.5283100075287346,51.05738572266278
decode-tp8-b16-l128-m128,decode,8,16,128,128,3,9271,1215168512,131072,2126544896.0,129794,2992374.4444999998,0.03003540477786609,56787.208625,0.1259839195873137,93947.0640258789,0.013042216234096108,3188625.052125,0.010392457276504213,1.65437017068875,56.15041008938129
decode-tp8-b16-l128-m512,decode,8,16,128,512,3,37303,4889378816,131072,8556412928.0,522242,12226324.097749999,0.022701673487952042,203079.065,0.19039244240906866,371950.3939819336,0.013871423115027582,12970135.57,0.018949529723381268,1.8315545917149736,63.86741819005322
decode-tp8-b16-l2048-m32,decode,8,16,2048,32,3,2263,296615936,131072,519077888.0,31682,718685.6945000001,0.037925906131278934,13575.082124999999,0.19332265181416003,22784.35858154297,0.007704265298311288,766351.6664999999,0.016304736841072604,1.678395634865669,56.45281991249832
decode-tp8-b16-l2048-m128,decode,8,16,2048,128,3,9271,1215168512,131072,2126544896.0,129794,3022393.8155,0.048174630735840246,61997.81225,0.1487117495020963,93465.4965209961,0.017738208136900767,3164140.8173750006,0.007764257931440991,1.507561204645509,51.03633019526428
decode-tp8-b16-l2048-m512,decode,8,16,2048,512,3,37303,4889378816,131072,8556412928.0,522242,11305125.171374999,0.12251774709510234,215854.44825000002,0.1672663424600054,381740.5164794922,0.01853830704625853,12659620.16025,0.008632490982481698,1.7685089168853492,58.64887317766915
decode-tp8-b16-l8192-m32,decode,8,16,8192,32,3,2263,296615936,131072,519077888.0,31682,709023.804375,0.06498251649408872,14575.2235,0.1251534024503982,23015.585205078125,0.005881688982044553,761634.1097500001,0.0032311046321280646,1.5790896932097216,52.2553983305985
decode-tp8-b16-l8192-m128,decode,8,16,8192,128,3,9271,1215168512,131072,2126544896.0,129794,2641708.505625,0.121470365084463,53750.289375,0.1832046357703911,93040.89453125,0.019028396881848285,3105411.064375,0.006450007308945908,1.7309840674927528,57.77477852648305
decode-tp8-b16-l8192-m512,decode,8,16,8192,512,3,37303,4889378816,131072,8556412928.0,522242,12209987.108375,0.08961704919610085,221481.19700000001,0.1325818707648577,372956.9866333008,0.004035631773563074,12403206.109,0.026457483491859557,1.6839216677761624,56.00116974715465
prefill-tp2-b1-l128-m8,prefill,2,1,128,8,3,73,76546048,1048576,76546048.0,146,17306.111999999997,0.8008088414081685,539.383,0.12120144683833198,739.65478515625,0.045926790963637096,28127.023999999998,0.28353986187802876,1.3712979184665626,52.14666387335158
prefill-tp2-b1-l512-m8,prefill,2,1,512,8,3,73,306184192,4194304,306184192.0,146,4610.095,2.1753345646890136,1072.318,0.03649616997942762,1132.7685546875,0.023249177769827278,10900.020999999999,0.716965453552796,1.0563737200042338,10.164914698811359
prefill-tp2-b1-l2048-m8,prefill,2,1,2048,8,3,73,1224736768,16777216,1224736768.0,146,12608.695999999998,0.4954106277128104,2730.746,0.003217985122014244,2732.421875,0.003378573981415297,12608.695999999998,0.11511309337619051,1.0006137059250475,4.617308237382751
prefill-tp2-b1-l8192-m8,prefill,2,1,8192,8,3,73,4898947072,67108864,4898947072.0,146,11674.836,0.03380638494622103,11316.378,0.007794852734682497,11327.0322265625,0.00799762494330272,12422.922,0.04480998914748093,1.0009414873347726,1.0977825237014882
prefill-tp2-b2-l128-m8,prefill,2,2,128,8,3,73,153092096,2097152,153092096.0,146,754.779,10.406648833632099,754.269,0.006359800018295743,838.1298828125,0.06309882376244545,16463.709000000003,0.01802704360238639,1.1111816643829986,21.82737060650776
prefill-tp2-b2-l512-m8,prefill,2,2,512,8,3,73,612368384,8388608,612368384.0,146,12019.913,0.687540417305849,1694.133,0.006554975317758415,1694.1337890625,0.006548908140625424,16917.570000000003,0.18394083783900406,1.000000465761838,9.985975127100412
prefill-tp2-b2-l2048-m8,prefill,2,2,2048,8,3,73,2449473536,33554432,2449473536.0,146,6330.18,0.07183105377730183,6260.936,0.007474681101994954,6287.51318359375,0.005793896275844973,6985.415999999999,0.014524474991897527,1.004244921780665,1.115714327697967
prefill-tp2-b2-l8192-m8,prefill,2,2,8192,8,3,73,9797894144,134217728,9797894144.0,146,22948.958000000002,0.010012415378510846,21290.449,0.01747123792457357,21394.8876953125,0.016709348232969462,23148.219,0.04388823606688702,1.004905424742921,1.0872583758097352
prefill-tp2-b4-l128-m8,prefill,2,4,128,8,3,73,306184192,4194304,306184192.0,146,3244.6850000000004,0.6336402455091943,1069.5720000000001,0.02803504579401833,1122.40478515625,0.022317977452326002,5196.946,1.1820868448508026,1.0493961932027482,4.858902439480464
prefill-tp2-b4-l512-m8,prefill,2,4,512,8,3,73,1224736768,16777216,1224736768.0,146,12427.595,0.48865122334611005,2732.598,0.00376436636490245,2733.11572265625,0.0037631616417632334,13930.0,0.08858330940416356,1.000189461697714,5.0977128725118
prefill-tp2-b4-l2048-m8,prefill,2,4,2048,8,3,73,4898947072,67108864,4898947072.0,146,11408.177,0.03383805317887327,11232.559000000001,0.007902473514717297,11299.69873046875,0.007859593186920817,11887.658,0.028146124324908966,1.0059772426273255,1.0583214385964943
prefill-tp2-b4-l8192-m8,prefill,2,4,8192,8,3,73,19595788288,268435456,19595788288.0,146,46718.84,0.07795799296386632,42256.310999999994,0.004068350878996742,42282.98974609375,0.0046321599641311875,47614.994,0.03307256533519672,1.0006313553043888,1.126813791199142
prefill-tp2-b8-l128-m8,prefill,2,8,128,8,3,73,612368384,8388608,612368384.0,146,16321.051,0.5280798705916673,1695.673,0.00639598554674156,1696.072265625,0.0063944557105168305,17150.128,0.07672377139109389,1.0002354614509992,10.114053829954242
prefill-tp2-b8-l512-m8,prefill,2,8,512,8,3,73,2449473536,33554432,2449473536.0,146,7788.436000000001,0.1135874391212817,6287.765,0.0015189021854347742,6293.3740234375,0.002331476169675603,7791.156000000001,0.04474008735032391,1.0008920536052952,1.239097835240344
prefill-tp2-b8-l2048-m8,prefill,2,8,2048,8,3,73,9797894144,134217728,9797894144.0,146,23005.958,0.011807854295830745,21446.356,0.002282252518796366,21501.1376953125,0.00227500906678948,23023.109999999997,0.012584312023875282,1.0025543591327357,1.0735208349614265
prefill-tp2-b8-l8192-m8,prefill,2,8,8192,8,3,73,39191576576,536870912,39191576576.0,146,87970.46100000001,0.021867362954935528,82991.508,0.0016573382423656917,83076.78955078125,0.001150779030589669,92262.537,0.011809804232892579,1.0010275937000837,1.1117105740505402
prefill-tp2-b16-l128-m8,prefill,2,16,128,8,3,73,1224736768,16777216,1224736768.0,146,12833.514000000001,0.5069258115898733,2730.934,0.0032573105025605264,2732.77001953125,0.003288626735013927,13842.228000000001,0.08936924749397289,1.0006723046149228,5.068679067308108
prefill-tp2-b16-l512-m8,prefill,2,16,512,8,3,73,4898947072,67108864,4898947072.0,146,11357.483999999999,0.0505052439431127,11089.909999999998,0.008447408500159036,11125.91162109375,0.007503905820217418,11959.608999999999,0.038904658170680985,1.00324634024025,1.0784225480639609
prefill-tp2-b16-l2048-m8,prefill,2,16,2048,8,3,73,19595788288,268435456,19595788288.0,146,43760.10400000001,0.05041592222906978,41884.37299999999,0.009973290038267938,41938.291015625,0.010425497283606564,44079.30300000001,0.07301083004874187,1.0012873062615741,1.0524045089561211
prefill-tp2-b16-l8192-m8,prefill,2,16,8192,8,3,73,78383153152,1073741824,78383153152.0,146,175038.22499999998,0.03603662285766448,165096.746,0.0026633656365340403,165242.1533203125,0.0026330173050659877,189922.83299999998,0.024736025288755126,1.000880740074141,1.1503729637409084
prefill-tp4-b1-l128-m8,prefill,4,1,128,8,3,73,76546048,1048576,114819072.0,438,30214.781,0.09124362013413234,829.4350000000001,0.015317053174751414,983.478515625,0.009221443735465434,36431.364,0.6598167035414871,1.1857210216894631,43.923109104390335
prefill-tp4-b1-l512-m8,prefill,4,1,512,8,3,73,306184192,4194304,459276288.0,438,4505.683,2.003464624564134,1390.52,0.0003804332192273368,1599.70654296875,0.006750505692725015,26327.216,0.47726561745077783,1.1504376369766347,18.93336018180249
prefill-tp4-b1-l2048-m8,prefill,4,1,2048,8,3,73,1224736768,16777216,1837105152.0,438,16693.214,0.0666859599355763,3469.395,0.0022594717522795593,3661.380859375,0.0037327425669213127,18494.029000000002,0.037736017392424506,1.0553369850867371,5.330620756644891
prefill-tp4-b1-l8192-m8,prefill,4,1,8192,8,3,73,4898947072,67108864,7348420608.0,438,15406.144,0.1380355785328244,13422.541,0.003449831145980511,13527.87255859375,0.0021534856979132672,16772.849,0.10383110823927419,1.0078473635203462,1.2496031116611974
prefill-tp4-b2-l128-m8,prefill,4,2,128,8,3,73,153092096,2097152,229638144.0,438,21634.916,0.14670574639624218,1280.5410000000002,0.007530801434706036,1337.6767578125,0.0028663341074230114,22213.373,0.08795609293554824,1.0446184525231912,17.34686589496158
prefill-tp4-b2-l512-m8,prefill,4,2,512,8,3,73,612368384,8388608,918552576.0,438,25229.862999999998,0.38378143393010106,2066.397,0.0016657012181105603,2295.0087890625,0.017073076806878376,25288.506,0.14551150234023308,1.110633043438652,12.237970728761221
prefill-tp4-b2-l2048-m8,prefill,4,2,2048,8,3,73,2449473536,33554432,3674210304.0,438,17029.655,0.1354578527868003,8722.822999999999,0.0019603745255404757,8771.9013671875,0.0030622848368263944,17154.403,0.05198618686992496,1.0056264316251173,1.9666113825764895
prefill-tp4-b2-l8192-m8,prefill,4,2,8192,8,3,73,9797894144,134217728,14696841216.0,438,26168.25,0.0017011836863374443,25729.985000000004,0.0017980383587476217,25846.42626953125,0.0011452014652125373,27069.260000000002,0.006293836625012913,1.004525508644146,1.052051138001052
prefill-tp4-b4-l128-m8,prefill,4,4,128,8,3,73,306184192,4194304,459276288.0,438,20870.523999999998,0.09944762287712555,1389.5939999999998,0.0027310135190565343,1597.734375,0.01091511417534595,24115.576,0.02656714481959697,1.149785027137423,17.35440423605744
prefill-tp4-b4-l512-m8,prefill,4,4,512,8,3,73,1224736768,16777216,1837105152.0,438,19560.364,0.11650097615770365,3479.0600000000004,0.0010224026030018994,3675.787109375,0.028886842900888044,20089.307,0.13728156476477768,1.0565460524897528,5.774349105792943
prefill-tp4-b4-l2048-m8,prefill,4,4,2048,8,3,73,4898947072,67108864,7348420608.0,438,14977.823,0.0833265955940328,13435.535,0.0026690414635517365,13531.59619140625,0.002843280315901271,15252.149,0.07589127276425095,1.0071497853569844,1.1352096511229364
prefill-tp4-b4-l8192-m8,prefill,4,4,8192,8,3,73,19595788288,268435456,29393682432.0,438,51223.034,0.003998884564315184,50188.809,0.0022434383728851402,50407.787109375,0.0023985532524252303,52804.252,0.008326999878721906,1.0043630863879436,1.052112075423029
prefill-tp4-b8-l128-m8,prefill,4,8,128,8,3,73,612368384,8388608,918552576.0,438,20923.316,0.20898687856169657,2069.413,0.0014086120073663225,2257.8564453125,0.017792041244871964,21004.283999999996,0.11277113754508367,1.0910613035254442,10.14987535112614
prefill-tp4-b8-l512-m8,prefill,4,8,512,8,3,73,2449473536,33554432,3674210304.0,438,16974.049,0.27030615971475036,8737.725999999999,0.003427951391472019,8783.88818359375,0.0031154174488169507,17637.425000000003,0.04894178146753293,1.0052830889402748,2.0185372029290005
prefill-tp4-b8-l2048-m8,prefill,4,8,2048,8,3,73,9797894144,134217728,14696841216.0,438,25965.756,0.00486338622299312,25493.668999999998,0.005725813730459823,25669.953125,0.0035138719301566704,26661.692999999996,0.010002253045221223,1.0069148197146516,1.045816237749066
prefill-tp4-b8-l8192-m8,prefill,4,8,8192,8,3,73,39191576576,536870912,58787364864.0,438,99346.951,0.0024879525492432363,97396.662,0.0026802099234159095,97705.33349609375,0.0021701692403872427,102570.45,0.0017264329053834808,1.0031692204820506,1.0531207938111884
prefill-tp4-b16-l128-m8,prefill,4,16,128,8,3,73,1224736768,16777216,1837105152.0,438,20404.091999999997,0.19679145732140393,3473.5600000000004,0.0009268588998029968,3695.24462890625,0.002043642186345653,21029.499999999996,0.04618892508143332,1.063820584330269,6.054163451905248
prefill-tp4-b16-l512-m8,prefill,4,16,512,8,3,73,4898947072,67108864,7348420608.0,438,14691.573,0.07246467073335175,13462.863999999998,0.003318164693634183,13554.970703125,0.0020175010752657187,15599.703000000001,0.08901582933982786,1.006841538555615,1.158720982400179
prefill-tp4-b16-l2048-m8,prefill,4,16,2048,8,3,73,19595788288,268435456,29393682432.0,438,51581.568,0.011886019052387162,50089.354,0.0011909017632770272,50280.248046875,0.0011870915156132502,54337.051999999996,0.008742892418970295,1.0038110702500775,1.0848024113068018
prefill-tp4-b16-l8192-m8,prefill,4,16,8192,8,3,73,78383153152,1073741824,117574729728.0,438,197776.864,0.003987301568296488,194361.916,0.0017938339319519322,195052.30908203125,0.002162843791835498,205000.003,0.004937626757010402,1.0035521006184733,1.0547333923174538
prefill-tp8-b1-l128-m8,prefill,8,1,128,8,3,73,76546048,1048576,133955584.0,1022,48595.46,0.3689524494675018,1001.186,0.0070905905595964784,1270.58837890625,0.010554480595965282,61417.25,0.13743541106122464,1.2690832461762849,61.34449542842189
prefill-tp8-b1-l512-m8,prefill,8,1,512,8,3,73,306184192,4194304,535822336.0,1022,25891.041999999998,0.25701578561419064,1572.259,0.008598456106786482,1868.8291015625,0.016840058505048647,26343.792,0.2513038935321081,1.1886267476048793,16.755376817687164
prefill-tp8-b1-l2048-m8,prefill,8,1,2048,8,3,73,1224736768,16777216,2143289344.0,1022,22405.885000000002,0.11847737770679452,4086.265,0.0027778423572626,4366.87744140625,0.004853933614472852,22786.682,0.08579658504033198,1.0686721104495793,5.576408284827343
prefill-tp8-b1-l8192-m8,prefill,8,1,8192,8,3,73,4898947072,67108864,8573157376.0,1022,19776.418999999998,0.09940052847788058,18631.102,0.0016887889938018666,18954.1923828125,0.0008079331682320241,22487.103000000003,0.06485088363761231,1.017341453168605,1.2069658037404338
prefill-tp8-b2-l128-m8,prefill,8,2,128,8,3,73,153092096,2097152,267911168.0,1022,28137.593000000004,0.05723385792096724,1202.692,0.0192946323747061,1471.619140625,0.015912068047922345,28302.795,0.04195716359462016,1.2236043314705678,23.53287042734133
prefill-tp8-b2-l512-m8,prefill,8,2,512,8,3,73,612368384,8388608,1071644672.0,1022,24906.737999999998,0.04367808020464177,2353.057,0.0015241874718716494,2621.83837890625,0.00395090813433218,25474.057000000004,0.05014456472323981,1.1142264632375034,10.825941318038621
prefill-tp8-b2-l2048-m8,prefill,8,2,2048,8,3,73,2449473536,33554432,4286578688.0,1022,22870.761,0.05342165920932837,10571.654,0.005672291204384881,10571.65478515625,0.005298292451683773,24286.147,0.08234395929498398,1.0000000742699533,2.2972892415888753
prefill-tp8-b2-l8192-m8,prefill,8,2,8192,8,3,73,9797894144,134217728,17146314752.0,1022,28946.662999999997,0.013846241965783816,27660.102,0.006845021757331152,27785.59326171875,0.00552733644443066,29453.352000000003,0.003448503925801033,1.004536905240579,1.0648316481262434
prefill-tp8-b4-l128-m8,prefill,8,4,128,8,3,73,306184192,4194304,535822336.0,1022,26514.699,0.2157944730958477,1597.1180000000002,0.010899319899969836,1884.802734375,0.013143782661274027,27515.838,0.09180999684617998,1.18012741348792,17.228431462171233
prefill-tp8-b4-l512-m8,prefill,8,4,512,8,3,73,1224736768,16777216,2143289344.0,1022,11997.955,0.8130133010167149,4118.686,0.0045743958145873075,4376.54931640625,0.0016790928837365964,23439.935999999998,0.02443611620782594,1.0626081513391044,5.691119934853009
prefill-tp8-b4-l2048-m8,prefill,8,4,2048,8,3,73,4898947072,67108864,8573157376.0,1022,19491.780000000002,0.005841898482334541,18613.227,0.004303471934232416,18871.73828125,0.0033570707065480065,19879.749,0.00969391011928743,1.0138885794091481,1.0680441924444375
prefill-tp8-b4-l8192-m8,prefill,8,4,8192,8,3,73,19595788288,268435456,34292629504.0,1022,56580.044,0.004062943111178843,54235.2,0.0012705493849012768,54418.82763671875,0.001552897032285193,57767.599,0.005926696035956185,1.0033857649039508,1.0651311141103934
prefill-tp8-b8-l128-m8,prefill,8,8,128,8,3,73,612368384,8388608,1071644672.0,1022,25836.769999999997,0.03761563461686582,2359.237,0.003135123770948102,2633.43017578125,0.005897355312598213,26032.09,0.05051536392199008,1.1162211239401765,11.034113995329847
prefill-tp8-b8-l512-m8,prefill,8,8,512,8,3,73,2449473536,33554432,4286578688.0,1022,23966.216,0.08180930606650635,10570.347999999998,0.0026483044834473453,10583.5078125,0.002325902845597772,24377.145999999997,0.07453343799967406,1.0012449743849494,2.306181972438372
prefill-tp8-b8-l2048-m8,prefill,8,8,2048,8,3,73,9797894144,134217728,17146314752.0,1022,28900.578,0.00987199979183803,27526.083,0.0023644119651896117,27668.109375,0.00044753055045887105,29357.039,0.009351334785500806,1.0051597016182796,1.06651712849954
prefill-tp8-b8-l8192-m8,prefill,8,8,8192,8,3,73,39191576576,536870912,68585259008.0,1022,110948.28300000001,0.00840476729144155,107544.264,0.0009733248069836394,107734.72998046875,0.0008705351120421209,113933.02399999999,0.004208204813382319,1.0017710473193508,1.0594058647330553
prefill-tp8-b16-l128-m8,prefill,8,16,128,8,3,73,1224736768,16777216,2143289344.0,1022,20179.899000000005,0.47258705308683646,4085.818,0.0036671971194018617,4383.041015625,0.0008321201612928381,24689.829999999998,0.031902508036709985,1.072745045331192,6.042811990157172
prefill-tp8-b16-l512-m8,prefill,8,16,512,8,3,73,4898947072,67108864,8573157376.0,1022,18930.437,0.10616260469845445,18658.42,0.005739687497655358,18942.3720703125,0.005122934286347226,22934.634,0.05885206190776805,1.0152184413424343,1.229184143137522
prefill-tp8-b16-l2048-m8,prefill,8,16,2048,8,3,73,19595788288,268435456,34292629504.0,1022,59139.703,0.04778843749012407,54100.81,0.001921071052355621,54333.86767578125,0.0017384513775646072,60456.085,0.01805498156223642,1.0043078407842925,1.1174709768670748
prefill-tp8-b16-l8192-m8,prefill,8,16,8192,8,3,73,78383153152,1073741824,137170518016.0,1022,217359.533,0.008322434608837637,209837.392,0.0017117254297556671,209896.2109375,0.0015185623270280717,223823.52000000002,0.00538443636307746,1.0002803072271313,1.0666522199246549
