parallelism,method,phase,slice_type,slice_value,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape,evidence_set
tp,h0_plus_dnn_residual,prefill,parallel_size,4,81,0.041380125650068454,0.03415468001860092,0.02889904633846372,0.028557385822275464,0.28945167700676017,0.14472583850338008,0.013750193399474668,0.028591511142326484,0.028473138668603813,new_confirmation_repeated
tp,h0_plus_dnn_residual,prefill,parallel_size,8,81,0.04138013122062591,0.034154685683840835,0.02889904633846372,0.028557385822275464,0.28953558450198735,0.14476779225099368,0.013753518040540903,0.02859151124962714,0.028473138777639934,new_confirmation_repeated
tp,h0_plus_dnn_residual,prefill,source,burstgpt,243,0.041380129257241584,0.03415468482579297,0.02889904633846372,0.02855738582227546,0.2894585576409173,0.14472927882045866,0.013750400837592462,0.028591511209863557,0.02847313876012366,new_confirmation_repeated
tp,h0_plus_dnn_residual,decode,overall,all,243,0.1555805567219532,0.12283353056695652,0.026798212790401413,0.0121275035704,0.4087443843096805,0.20437219215484026,0.019389391211985754,0.1494336000841539,0.11702187891705797,new_confirmation_repeated
tp,h0_plus_dnn_residual,decode,model,deepseek-v2-lite,81,0.15430836042804252,0.12133206786655727,0.026798325952980012,0.012127556891263143,0.39537169164081815,0.19768584582040907,0.017380925292581284,0.14965518870666197,0.11694695332820006,new_confirmation_repeated
tp,h0_plus_dnn_residual,decode,model,qwen3-30b-a3b,81,0.1562077300296616,0.12339052717325914,0.02679805008463025,0.012127469791368636,0.39482335495506127,0.19741167747753063,0.017359107394918447,0.15148627175511062,0.11892923268846482,new_confirmation_repeated
tp,h0_plus_dnn_residual,decode,model,qwen3-8b,81,0.15622557970815557,0.12322465080956752,0.026798262333593975,0.012127505926006641,0.43603810633316215,0.21801905316658107,0.023428140948457545,0.1471593397906891,0.11463233119800974,new_confirmation_repeated
tp,h0_plus_dnn_residual,decode,policy,balanced,81,0.18080565917455815,0.13984778715009377,0.02679821662672985,0.012127508901819871,0.3931248822135438,0.1965624411067719,0.018054125051256326,0.17455855744958587,0.1323249014879222,new_confirmation_repeated
tp,h0_plus_dnn_residual,decode,policy,latency,81,0.12903280064687606,0.10569086438207348,0.026798210223182163,0.012127495557085456,0.24761301403023117,0.12380650701511559,0.012113183710305626,0.12649149291682568,0.10257372912294298,new_confirmation_repeated
tp,h0_plus_dnn_residual,decode,policy,throughput,81,0.15690321034442545,0.1490962656361902,0.026798211521292234,0.012127506252294673,0.5854952566852666,0.2927476283426333,0.02800086487439532,0.14725074988605014,0.13547041217887942,new_confirmation_repeated
tp,h0_plus_dnn_residual,decode,parallel_size,2,81,0.15558055487620803,0.12283352928288264,0.026798212790401413,0.012127503570400001,0.4088275524345884,0.2044137762172942,0.019395741023549927,0.14943359827854524,0.11702187769517493,new_confirmation_repeated
tp,h0_plus_dnn_residual,decode,parallel_size,4,81,0.15558055529660816,0.12283352820848792,0.026798212790401413,0.012127503570400001,0.40874685805587896,0.20437342902793948,0.019389163781619288,0.14943359884743856,0.11702187667281579,new_confirmation_repeated
tp,h0_plus_dnn_residual,decode,parallel_size,8,81,0.1555805599930435,0.12283353420949904,0.026798212790401413,0.012127503570400001,0.40865874243857414,0.20432937121928707,0.01938326883078806,0.1494336031264779,0.11702188238318315,new_confirmation_repeated
tp,h0_plus_dnn_residual,decode,source,burstgpt,243,0.1555805567219532,0.12283353056695652,0.026798212790401413,0.0121275035704,0.4087443843096805,0.20437219215484026,0.019389391211985754,0.1494336000841539,0.11702187891705797,new_confirmation_repeated
tp,h0_plus_dnn_residual,total,overall,all,243,0.15356816856007635,0.12188639349032508,0.027349880322203524,0.026316172603397615,0.40890692848676663,0.20445346424338331,0.020579932803884746,0.10248534432954584,0.08567276182497714,new_confirmation_repeated
tp,h0_plus_dnn_residual,total,model,deepseek-v2-lite,81,0.15230646089008654,0.12039502998275083,0.02734986864204637,0.026316170548630245,0.39554120715508423,0.19777060357754211,0.018552427813450345,0.10914277775655283,0.09102120306806469,new_confirmation_repeated
tp,h0_plus_dnn_residual,total,model,qwen3-30b-a3b,81,0.1541880672097408,0.1224393812264506,0.027349873886865547,0.026316139679326462,0.39504694774795873,0.19752347387397937,0.018552104253101043,0.11050901152516818,0.09250283881473652,new_confirmation_repeated
tp,h0_plus_dnn_residual,total,model,qwen3-8b,81,0.15420997758040175,0.12227523160693339,0.02734989843769866,0.026316195251665477,0.4361326305572569,0.21806631527862844,0.024635266345102845,0.08780424370691649,0.07539619163729253,new_confirmation_repeated
tp,h0_plus_dnn_residual,total,policy,balanced,81,0.1781540986539084,0.13866152502004975,0.027349901267322382,0.026316183215606272,0.3921731416030571,0.19608657080152855,0.019327982826486793,0.12075523956180906,0.09305695286773873,new_confirmation_repeated
tp,h0_plus_dnn_residual,total,policy,latency,81,0.12679607920778363,0.10480811576265134,0.027349855332050615,0.02631615746423296,0.2507050797161907,0.12535253985809536,0.01353279763153727,0.09753798320908216,0.08331237500969858,new_confirmation_repeated
tp,h0_plus_dnn_residual,total,policy,throughput,81,0.15575432781853704,0.14841218866424546,0.02734988436723758,0.026316177130353616,0.583842564141052,0.291921282070526,0.028879017953630168,0.08916281021774629,0.08051393909839545,new_confirmation_repeated
tp,h0_plus_dnn_residual,total,parallel_size,2,81,0.1535681667878138,0.12188639225426447,0.027349880322203524,0.026316172603397615,0.4089900362786257,0.20449501813931284,0.020585026418881266,0.10248534314032395,0.08567276100258907,new_confirmation_repeated
tp,h0_plus_dnn_residual,total,parallel_size,4,81,0.15356816710610385,0.12188639110176182,0.027349880322203524,0.026316172603397615,0.40890944575980703,0.20445472287990352,0.020579639862233108,0.10248534376545455,0.08567276023579459,new_confirmation_repeated
tp,h0_plus_dnn_residual,total,parallel_size,8,81,0.15356817178631146,0.12188639711494889,0.027349880322203524,0.026316172603397615,0.4088213034218672,0.2044106517109336,0.02057513213053986,0.102485346082859,0.08567276423654777,new_confirmation_repeated
tp,h0_plus_dnn_residual,total,source,burstgpt,243,0.15356816856007635,0.12188639349032508,0.027349880322203524,0.026316172603397615,0.40890692848676663,0.20445346424338331,0.020579932803884746,0.10248534432954584,0.08567276182497714,new_confirmation_repeated
tp,h0,prefill,overall,all,270,0.04997653186700349,0.07325167610299095,0.07422805815130987,0.03803366558723877,0.6276531530948105,0.31382657654740526,0.03427036245093328,0.07064833826316522,0.038524345656935584,original_fixed_repeated
tp,h0,prefill,model,deepseek-v2-lite,90,0.04997653186700372,0.07325167610299134,0.07422805815130985,0.03803366558723875,0.6522933672802368,0.3261466836401184,0.0355961769884124,0.06998399841502716,0.0386801408234504,original_fixed_repeated
tp,h0,prefill,model,qwen3-30b-a3b,90,0.049976531867003376,0.07325167610299076,0.0742280581513099,0.038033665587238724,0.6522933672802368,0.3261466836401184,0.035596176988412394,0.0699839984150272,0.038680140823450386,original_fixed_repeated
tp,h0,prefill,model,qwen3-8b,90,0.049976531867003376,0.07325167610299091,0.07422805815130985,0.03803366558723881,0.5783727247239577,0.28918636236197887,0.03161873337597506,0.07197701795944132,0.03836039553164222,original_fixed_repeated
tp,h0,prefill,policy,balanced,90,0.05149435418939276,0.05786800226152196,0.07422805815130985,0.03803366558723868,0.5362168941131074,0.2681084470565537,0.03451782653220241,0.07094226487192001,0.03815104472227587,original_fixed_repeated
tp,h0,prefill,policy,latency,90,0.04952190574074345,0.08452915909758012,0.07422805815130985,0.03803366558723876,0.6917843811808819,0.34589219059044096,0.03560139076313599,0.06836609676088785,0.03935102139714789,original_fixed_repeated
tp,h0,prefill,policy,throughput,90,0.048913335670874275,0.05178899266325506,0.07422805815130992,0.03803366558723887,0.6549581839904421,0.32747909199522107,0.03269187005746146,0.0726366531566878,0.03805403395700679,original_fixed_repeated
tp,h0,prefill,parallel_size,2,90,0.04997653186700349,0.07325167610299095,0.07422805815130987,0.038033665587238766,0.6276531530948104,0.3138265765474052,0.03427036245093328,0.07064833826316522,0.03852434565693558,original_fixed_repeated
tp,h0,prefill,parallel_size,4,90,0.04997653186700349,0.07325167610299095,0.07422805815130987,0.038033665587238766,0.6276531530948104,0.3138265765474052,0.03427036245093328,0.07064833826316522,0.03852434565693558,original_fixed_repeated
tp,h0,prefill,parallel_size,8,90,0.04997653186700349,0.07325167610299095,0.07422805815130987,0.038033665587238766,0.6276531530948104,0.3138265765474052,0.03427036245093328,0.07064833826316522,0.03852434565693558,original_fixed_repeated
tp,h0,prefill,source,burstgpt,243,0.03609634041251237,0.034336484689375814,0.07984553895545995,0.05605340525910166,0.6337065696774998,0.3168532848387499,0.03477986364645926,0.07572063220706424,0.05525282526396191,original_fixed_repeated
tp,h0,prefill,source,mooncake,27,0.17489825495742362,0.22084825425246182,0.02367073091395911,0.02367073091395913,0.573172403850606,0.286586201925303,0.02968485169119948,0.02499769276807411,0.02488262298714031,original_fixed_repeated
tp,h0,decode,overall,all,270,0.23049688347181593,0.19608983115795822,0.027679568726024836,0.01571838124826888,0.49261479181775614,0.24630739590887807,0.023590878552314135,0.22072469483732512,0.1886650955185394,original_fixed_repeated
tp,h0,decode,model,deepseek-v2-lite,90,0.23049688347181593,0.19608983115795825,0.027679568726024822,0.015718381248268867,0.45375759584662345,0.22687879792331173,0.020567816495735164,0.22302290085218984,0.1904325909724025,original_fixed_repeated
tp,h0,decode,model,qwen3-30b-a3b,90,0.23049688347181593,0.19608983115795825,0.027679568726024825,0.015718381248268874,0.45375759584662345,0.22687879792331173,0.020567816495735167,0.22302290085218987,0.19043259097240248,original_fixed_repeated
tp,h0,decode,model,qwen3-8b,90,0.23049688347181593,0.19608983115795825,0.027679568726024856,0.015718381248268895,0.5703291837600213,0.28516459188001064,0.029637002665472076,0.21612828280759563,0.18508581618842818,original_fixed_repeated
tp,h0,decode,policy,balanced,90,0.24595884365866946,0.1905350094095276,0.027679568726024822,0.015718381248268867,0.4224273161490009,0.21121365807450046,0.021076237710717222,0.23562848019589164,0.1819781555718277,original_fixed_repeated
tp,h0,decode,policy,latency,90,0.24909474933437611,0.2041937512399101,0.027679568726024832,0.015718381248268878,0.38678078952466166,0.19339039476233083,0.01794507954071717,0.24356853082392338,0.1996563693771387,original_fixed_repeated
tp,h0,decode,policy,throughput,90,0.19643705742240217,0.17616219335642266,0.027679568726024846,0.015718381248268902,0.6686362697796058,0.3343181348898029,0.03175131840550802,0.18297707349216039,0.16196483401093045,original_fixed_repeated
tp,h0,decode,parallel_size,2,90,0.23049688347181593,0.19608983115795825,0.027679568726024832,0.01571838124826888,0.49261479181775614,0.24630739590887807,0.023590878552314138,0.22072469483732512,0.1886650955185394,original_fixed_repeated
