method,phase,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
frozen_hybrid,prefill,mb1,mooncake_synthetic,3,0.009953161592506057,0.009953161592506057,0.038401176560357644,0.038401176560357644,0.39090554254488663,0.19545277127244332,0.01968676814988288,0.03735867307269225,0.03735867307269225
frozen_hybrid,prefill,mb1,mooncake_toolagent,12,0.11149641230475953,0.1113539483405194,0.0107355490541925,0.010653184027609912,0.6641643500295208,0.3320821750147604,0.028743641216483748,0.012558063218903785,0.012473610326727334
frozen_hybrid,prefill,mb16,all,54,0.2603314290529476,0.15550623251413898,0.03792853558476906,0.01900755726557408,0.6649445834749845,0.33247229173749226,0.045639866631850365,0.05714318373446089,0.02056632765024152
frozen_hybrid,prefill,mb16,burstgpt_1,9,0.2451880297054393,0.18539128985070025,0.021404968216879774,0.019756982911655906,0.7148503085306449,0.35742515426532245,0.035321495093137145,0.02504784864330859,0.02235005656342669
frozen_hybrid,prefill,mb16,burstgpt_2,9,0.6523548334245483,0.6900667866188843,0.0453005708724253,0.02785223842646425,1.0408777436532541,0.5204388718266271,0.07445169666857863,0.10657923097066951,0.0508194821705039
frozen_hybrid,prefill,mb16,burstgpt_3,9,0.5196880453445059,0.5989672252967392,0.10450794104720114,0.05808658482552294,1.337680678812375,0.6688403394061875,0.11230430324632566,0.1553722749496544,0.08455599928621399
frozen_hybrid,prefill,mb16,mooncake_conversation,12,0.05103566023534039,0.050587684816016755,0.01352077119754753,0.013494637589011347,0.2802611600742883,0.14013058003714415,0.015003611585092955,0.013913187160231323,0.013884200405922835
frozen_hybrid,prefill,mb16,mooncake_synthetic,3,0.049007297213311735,0.04842428872772488,0.06478701174990613,0.06478701174990613,0.44984426258323323,0.22492213129161662,0.03495740443802254,0.06445463476287541,0.06445318834378169
frozen_hybrid,prefill,mb16,mooncake_toolagent,12,0.04528076484372595,0.04512173566646324,0.012550775894057021,0.012592614823867568,0.2794718516701272,0.1397359258350636,0.015078315892696993,0.011867965031399426,0.011911657462116183
frozen_hybrid,prefill,mb4,all,54,0.1520428538087949,0.11758918764821515,0.032755700767633865,0.01831702698078676,0.5818729368165654,0.2909364684082827,0.033419647341204936,0.041773299669456455,0.019379052445536657
