candidate_id,oof_scheme,slice_type,slice_value,points,wape,signed_bias
model_configuration_affine_graph,source_blocked,configuration_topology,P4D1/L1,40,0.0614364221306547,-0.042572601591483884
model_configuration_affine_graph,source_blocked,configuration_topology,P4D1/L2,40,0.059330953534151666,-0.04374144830563568
model_configuration_affine_graph,source_blocked,configuration_topology,P4D1/L3,40,0.05863875272360206,-0.03904730082077984
model_configuration_affine_graph,source_blocked,model,deepseek-v2-lite,240,0.05365752699870979,-0.037186888316512956
model_configuration_affine_graph,source_blocked,model,qwen3-8b,240,0.11170875310530924,-0.07170192441439646
model_configuration_affine_graph,source_blocked,overall,all,480,0.059664908741790666,-0.040758647461366336
model_configuration_affine_graph,tail32,configuration,P1D4,24,0.024907898522063193,-0.017938183380051504
model_configuration_affine_graph,tail32,configuration,P2D2_ALL_TO_ALL,24,0.04134641785456126,-0.03547803247320391
model_configuration_affine_graph,tail32,configuration,P2D2_MATCHING,18,0.028579240461408924,-0.028101583967736925
model_configuration_affine_graph,tail32,configuration,P4D1,24,0.024882675943469025,-0.024060877247816734
model_configuration_affine_graph,tail32,configuration_topology,P1D4/L1,8,0.02396070581890005,-0.017461785726037602
model_configuration_affine_graph,tail32,configuration_topology,P1D4/L2,8,0.02580160304484289,-0.018556872592538215
model_configuration_affine_graph,tail32,configuration_topology,P1D4/L3,8,0.024962807769866847,-0.017796570395876645
model_configuration_affine_graph,tail32,configuration_topology,P2D2_ALL_TO_ALL/L1,8,0.031792053211118464,-0.024893939586332313
model_configuration_affine_graph,tail32,configuration_topology,P2D2_ALL_TO_ALL/L2,8,0.06189010258255921,-0.05813891586886435
model_configuration_affine_graph,tail32,configuration_topology,P2D2_ALL_TO_ALL/L3,8,0.0296176339298775,-0.02258572549277797
model_configuration_affine_graph,tail32,configuration_topology,P2D2_MATCHING/L1,6,0.019893261309006077,-0.018444177402401007
model_configuration_affine_graph,tail32,configuration_topology,P2D2_MATCHING/L2,6,0.029903618213171723,-0.029903618213171657
model_configuration_affine_graph,tail32,configuration_topology,P2D2_MATCHING/L3,6,0.035783128519644485,-0.035783128519644644
model_configuration_affine_graph,tail32,configuration_topology,P4D1/L1,8,0.028586150476125043,-0.028586150476125043
model_configuration_affine_graph,tail32,configuration_topology,P4D1/L2,8,0.02418069977713825,-0.021704779527057107
model_configuration_affine_graph,tail32,configuration_topology,P4D1/L3,8,0.0218429873879765,-0.0218429873879765
model_configuration_affine_graph,tail32,model,deepseek-v2-lite,45,0.023782243958659445,-0.021007799813109383
model_configuration_affine_graph,tail32,model,qwen3-8b,45,0.0869592169429789,-0.07007663032224203
model_configuration_affine_graph,tail32,overall,all,90,0.029121617436331574,-0.025154829970218673
model_configuration_graph_page_linear,payload_cohort,configuration,P1D4,120,0.01420015643349422,-0.0012145521887969846
model_configuration_graph_page_linear,payload_cohort,configuration,P2D2_ALL_TO_ALL,120,0.02649218274627714,-0.0004793732116359522
model_configuration_graph_page_linear,payload_cohort,configuration,P2D2_MATCHING,120,0.01468709226207178,-0.0010272145505871835
model_configuration_graph_page_linear,payload_cohort,configuration,P4D1,120,0.012894930897456847,-0.0008424797893475375
model_configuration_graph_page_linear,payload_cohort,configuration_topology,P1D4/L1,40,0.01444032955759126,-0.0029607642444296122
model_configuration_graph_page_linear,payload_cohort,configuration_topology,P1D4/L2,40,0.014172174799233538,8.146464820950433e-05
model_configuration_graph_page_linear,payload_cohort,configuration_topology,P1D4/L3,40,0.013987393284242717,-0.0007592152215124694
model_configuration_graph_page_linear,payload_cohort,configuration_topology,P2D2_ALL_TO_ALL/L1,40,0.02423977845511583,0.004119520214002635
model_configuration_graph_page_linear,payload_cohort,configuration_topology,P2D2_ALL_TO_ALL/L2,40,0.030970501483264985,-0.014558539244740846
model_configuration_graph_page_linear,payload_cohort,configuration_topology,P2D2_ALL_TO_ALL/L3,40,0.024186691471609355,0.00927371991626465
model_configuration_graph_page_linear,payload_cohort,configuration_topology,P2D2_MATCHING/L1,40,0.019594330569203025,0.0041010433894256935
model_configuration_graph_page_linear,payload_cohort,configuration_topology,P2D2_MATCHING/L2,40,0.01274507877733188,-0.001322919563950581
model_configuration_graph_page_linear,payload_cohort,configuration_topology,P2D2_MATCHING/L3,40,0.011758186746774911,-0.00581287685615444
model_configuration_graph_page_linear,payload_cohort,configuration_topology,P4D1/L1,40,0.011686218403766293,-0.008739654433390136
model_configuration_graph_page_linear,payload_cohort,configuration_topology,P4D1/L2,40,0.013606295514802505,0.0035373275826187235
model_configuration_graph_page_linear,payload_cohort,configuration_topology,P4D1/L3,40,0.01341343208142301,0.00281248376621861
model_configuration_graph_page_linear,payload_cohort,model,deepseek-v2-lite,240,0.01042553197819637,-0.0002461192704995036
model_configuration_graph_page_linear,payload_cohort,model,qwen3-8b,240,0.07014796228333109,-0.006623665793722189
model_configuration_graph_page_linear,payload_cohort,overall,all,480,0.016605856865885508,-0.0009060942463751667
model_configuration_graph_page_linear,topology,configuration,P1D4,120,0.011764748981206288,-0.0012079234927896603
model_configuration_graph_page_linear,topology,configuration,P2D2_ALL_TO_ALL,120,0.025307913672766684,-0.0026283238131566034
model_configuration_graph_page_linear,topology,configuration,P2D2_MATCHING,120,0.014598828672479114,-0.0005548007695711626
model_configuration_graph_page_linear,topology,configuration,P4D1,120,0.015407049281869865,-0.0026678918018520417
model_configuration_graph_page_linear,topology,configuration_topology,P1D4/L1,40,0.012747904517595415,-0.005657414568975606
model_configuration_graph_page_linear,topology,configuration_topology,P1D4/L2,40,0.011490471673856556,0.0010925559382247237
model_configuration_graph_page_linear,topology,configuration_topology,P1D4/L3,40,0.011053386580078452,0.0009532861290586329
model_configuration_graph_page_linear,topology,configuration_topology,P2D2_ALL_TO_ALL/L1,40,0.02601533731536229,0.0015783930510250013
model_configuration_graph_page_linear,topology,configuration_topology,P2D2_ALL_TO_ALL/L2,40,0.02815519370125806,-0.024347857879355814
model_configuration_graph_page_linear,topology,configuration_topology,P2D2_ALL_TO_ALL/L3,40,0.02168310013244046,0.015331707938407137
model_configuration_graph_page_linear,topology,configuration_topology,P2D2_MATCHING/L1,40,0.020711549648328147,0.006195840824742326
model_configuration_graph_page_linear,topology,configuration_topology,P2D2_MATCHING/L2,40,0.011254363677047626,-0.0006447060406481456
model_configuration_graph_page_linear,topology,configuration_topology,P2D2_MATCHING/L3,40,0.011871044729097845,-0.007152269298906875
model_configuration_graph_page_linear,topology,configuration_topology,P4D1/L1,40,0.02156537490901143,-0.020779078664591735
model_configuration_graph_page_linear,topology,configuration_topology,P4D1/L2,40,0.01259520060962406,0.007071725910012264
model_configuration_graph_page_linear,topology,configuration_topology,P4D1/L3,40,0.011954646519074852,0.006018543330510202
model_configuration_graph_page_linear,topology,model,deepseek-v2-lite,240,0.010110357866965599,0.0001273494414143977
model_configuration_graph_page_linear,topology,model,qwen3-8b,240,0.07032610108314874,-0.019492017513800884
model_configuration_graph_page_linear,topology,overall,all,480,0.016341732821539053,-0.0019029440555935289
model_configuration_graph_page_linear,source_blocked,configuration,P1D4,120,0.02051319730399505,-0.012727592947523165
model_configuration_graph_page_linear,source_blocked,configuration,P2D2_ALL_TO_ALL,120,0.029570585037140405,-0.016356635008670933
model_configuration_graph_page_linear,source_blocked,configuration,P2D2_MATCHING,120,0.02252797861336747,-0.010383488800584593
model_configuration_graph_page_linear,source_blocked,configuration,P4D1,120,0.022139456203889633,0.004118658240598604
model_configuration_graph_page_linear,source_blocked,configuration_topology,P1D4/L1,40,0.022365264928689607,-0.014567191430220734
model_configuration_graph_page_linear,source_blocked,configuration_topology,P1D4/L2,40,0.019733749027400438,-0.011698793994584551
model_configuration_graph_page_linear,source_blocked,configuration_topology,P1D4/L3,40,0.019435661279986135,-0.011911680214768142
model_configuration_graph_page_linear,source_blocked,configuration_topology,P2D2_ALL_TO_ALL/L1,40,0.026266982018095648,-0.012527534438399228
model_configuration_graph_page_linear,source_blocked,configuration_topology,P2D2_ALL_TO_ALL/L2,40,0.03676932573618521,-0.030318498427667196
model_configuration_graph_page_linear,source_blocked,configuration_topology,P2D2_ALL_TO_ALL/L3,40,0.025544638308704206,-0.005946652440162048
model_configuration_graph_page_linear,source_blocked,configuration_topology,P2D2_MATCHING/L1,40,0.02492023104558393,-0.004714061777698702
model_configuration_graph_page_linear,source_blocked,configuration_topology,P2D2_MATCHING/L2,40,0.020611610161993414,-0.011000346551145493
model_configuration_graph_page_linear,source_blocked,configuration_topology,P2D2_MATCHING/L3,40,0.022064802745749526,-0.01538571356022809
model_configuration_graph_page_linear,source_blocked,configuration_topology,P4D1/L1,40,0.018584483786090067,-0.0016716170336078492
model_configuration_graph_page_linear,source_blocked,configuration_topology,P4D1/L2,40,0.024639888132966185,0.007124585566579004
model_configuration_graph_page_linear,source_blocked,configuration_topology,P4D1/L3,40,0.023257140227255464,0.007003425523782302
model_configuration_graph_page_linear,source_blocked,model,deepseek-v2-lite,240,0.014332255187626639,-0.0019351973620631516
model_configuration_graph_page_linear,source_blocked,model,qwen3-8b,240,0.1013056004458754,-0.05922695216282444
model_configuration_graph_page_linear,source_blocked,overall,all,480,0.023332617823889294,-0.007863985863225101
model_configuration_graph_page_linear,tail32,configuration,P1D4,24,0.011525848811908357,-0.004191529196588264
model_configuration_graph_page_linear,tail32,configuration,P2D2_ALL_TO_ALL,24,0.027381053231136543,-0.013904060339554094
model_configuration_graph_page_linear,tail32,configuration,P2D2_MATCHING,18,0.014563941629760256,-0.0018396468654720357
model_configuration_graph_page_linear,tail32,configuration,P4D1,24,0.011432596254649692,-0.0022852621294595647
model_configuration_graph_page_linear,tail32,configuration_topology,P1D4/L1,8,0.010310767427696986,-0.0053116829444582484
model_configuration_graph_page_linear,tail32,configuration_topology,P1D4/L2,8,0.012559217732338531,-0.0037705626920599778
model_configuration_graph_page_linear,tail32,configuration_topology,P1D4/L3,8,0.01170940842724628,-0.0034905254742344134
model_configuration_graph_page_linear,tail32,configuration_topology,P2D2_ALL_TO_ALL/L1,8,0.019399311731866438,-0.002597360948233091
model_configuration_graph_page_linear,tail32,configuration_topology,P2D2_ALL_TO_ALL/L2,8,0.04343697525166705,-0.03787178176847499
model_configuration_graph_page_linear,tail32,configuration_topology,P2D2_ALL_TO_ALL/L3,8,0.01873071752187712,-0.00038087826043973957
model_configuration_graph_page_linear,tail32,configuration_topology,P2D2_MATCHING/L1,6,0.023714080717082527,0.009170440573118587
model_configuration_graph_page_linear,tail32,configuration_topology,P2D2_MATCHING/L2,6,0.0104865332304629,-0.0048506822165190824
model_configuration_graph_page_linear,tail32,configuration_topology,P2D2_MATCHING/L3,6,0.009644947630899802,-0.009644947630899818
model_configuration_graph_page_linear,tail32,configuration_topology,P4D1/L1,8,0.011155405868107997,-0.007908626285284234
model_configuration_graph_page_linear,tail32,configuration_topology,P4D1/L2,8,0.01023397622976557,0.0007409716038950357
model_configuration_graph_page_linear,tail32,configuration_topology,P4D1/L3,8,0.012909553432893064,0.00037253817155364434
model_configuration_graph_page_linear,tail32,model,deepseek-v2-lite,45,0.009811385836847973,-0.0007621794209733657
model_configuration_graph_page_linear,tail32,model,qwen3-8b,45,0.07722654353837195,-0.05730087338294046
model_configuration_graph_page_linear,tail32,overall,all,90,0.01550894759109571,-0.005540521730562566
model_configuration_graph_page_sqrt,payload_cohort,configuration,P1D4,120,0.008739105681197666,0.0006219900251813048
model_configuration_graph_page_sqrt,payload_cohort,configuration,P2D2_ALL_TO_ALL,120,0.02633185853629097,-0.0005870893559284944
model_configuration_graph_page_sqrt,payload_cohort,configuration,P2D2_MATCHING,120,0.01413191886682486,-0.0007164726176057837
model_configuration_graph_page_sqrt,payload_cohort,configuration,P4D1,120,0.013138676910285457,0.0005946283099153655
model_configuration_graph_page_sqrt,payload_cohort,configuration_topology,P1D4/L1,40,0.00883436288797207,0.0002684560906535889
model_configuration_graph_page_sqrt,payload_cohort,configuration_topology,P1D4/L2,40,0.008604017076883928,0.00045701243831622177
model_configuration_graph_page_sqrt,payload_cohort,configuration_topology,P1D4/L3,40,0.008778598517489288,0.0011411570802098692
model_configuration_graph_page_sqrt,payload_cohort,configuration_topology,P2D2_ALL_TO_ALL/L1,40,0.022887904277850778,0.0026261799227185246
model_configuration_graph_page_sqrt,payload_cohort,configuration_topology,P2D2_ALL_TO_ALL/L2,40,0.03153190862456645,-0.013769775559922296
model_configuration_graph_page_sqrt,payload_cohort,configuration_topology,P2D2_ALL_TO_ALL/L3,40,0.02449091888514627,0.009647744490778954
model_configuration_graph_page_sqrt,payload_cohort,configuration_topology,P2D2_MATCHING/L1,40,0.019006500756091286,0.004836440052672252
model_configuration_graph_page_sqrt,payload_cohort,configuration_topology,P2D2_MATCHING/L2,40,0.01240290208187367,-0.001307148724203032
model_configuration_graph_page_sqrt,payload_cohort,configuration_topology,P2D2_MATCHING/L3,40,0.011023462507866203,-0.005629329717345322
model_configuration_graph_page_sqrt,payload_cohort,configuration_topology,P4D1/L1,40,0.011982723967906094,-0.006442871625680908
model_configuration_graph_page_sqrt,payload_cohort,configuration_topology,P4D1/L2,40,0.013687929265207111,0.004154890554932285
model_configuration_graph_page_sqrt,payload_cohort,configuration_topology,P4D1/L3,40,0.013765309199897848,0.004193703673101143
model_configuration_graph_page_sqrt,payload_cohort,model,deepseek-v2-lite,240,0.011467161054295967,7.238284396669972e-05
model_configuration_graph_page_sqrt,payload_cohort,model,qwen3-8b,240,0.043766964865748034,0.0009372116769760196
model_configuration_graph_page_sqrt,payload_cohort,overall,all,480,0.014809678770729733,0.00016187891994584204
model_configuration_graph_page_sqrt,topology,configuration,P1D4,120,0.0067656955220068375,0.0009848279671198367
model_configuration_graph_page_sqrt,topology,configuration,P2D2_ALL_TO_ALL,120,0.02355371465638831,-0.0019165915151047911
model_configuration_graph_page_sqrt,topology,configuration,P2D2_MATCHING,120,0.013263991767436768,0.00016577882775872544
model_configuration_graph_page_sqrt,topology,configuration,P4D1,120,0.013232537887493586,-0.0018523319101565125
model_configuration_graph_page_sqrt,topology,configuration_topology,P1D4/L1,40,0.008477825114803914,0.0032727620216793773
model_configuration_graph_page_sqrt,topology,configuration_topology,P1D4/L2,40,0.005703344398561437,-0.0012809578683939317
model_configuration_graph_page_sqrt,topology,configuration_topology,P1D4/L3,40,0.006111063594774495,0.0009554308584346311
model_configuration_graph_page_sqrt,topology,configuration_topology,P2D2_ALL_TO_ALL/L1,40,0.020912827688316694,0.0027203809363817925
model_configuration_graph_page_sqrt,topology,configuration_topology,P2D2_ALL_TO_ALL/L2,40,0.027139509422340908,-0.024090141261135692
model_configuration_graph_page_sqrt,topology,configuration_topology,P2D2_ALL_TO_ALL/L3,40,0.02255272789681346,0.01607342619584235
model_configuration_graph_page_sqrt,topology,configuration_topology,P2D2_MATCHING/L1,40,0.01900949778915287,0.009090195497039964
model_configuration_graph_page_sqrt,topology,configuration_topology,P2D2_MATCHING/L2,40,0.009650273964043787,-0.0010284744329811368
model_configuration_graph_page_sqrt,topology,configuration_topology,P2D2_MATCHING/L3,40,0.011167821128685472,-0.007486286284722326
model_configuration_graph_page_sqrt,topology,configuration_topology,P4D1/L1,40,0.017522826074433746,-0.01664594503150291
model_configuration_graph_page_sqrt,topology,configuration_topology,P4D1/L2,40,0.01144836582670693,0.005449768114319947
model_configuration_graph_page_sqrt,topology,configuration_topology,P4D1/L3,40,0.010653024678787721,0.005894883484829713
model_configuration_graph_page_sqrt,topology,model,deepseek-v2-lite,240,0.009822904935039022,-0.0001670158031357069
model_configuration_graph_page_sqrt,topology,model,qwen3-8b,240,0.044995824598237935,-0.005113110546560109
model_configuration_graph_page_sqrt,topology,overall,all,480,0.013462744600915268,-0.0006788582094724609
model_configuration_graph_page_sqrt,source_blocked,configuration,P1D4,120,0.014553879064866538,-0.0018224732397750254
model_configuration_graph_page_sqrt,source_blocked,configuration,P2D2_ALL_TO_ALL,120,0.034224141057773785,-0.02224045815673939
model_configuration_graph_page_sqrt,source_blocked,configuration,P2D2_MATCHING,120,0.030162522907681993,-0.01856983491319059
model_configuration_graph_page_sqrt,source_blocked,configuration,P4D1,120,0.028714258214532315,0.00918260735057419
model_configuration_graph_page_sqrt,source_blocked,configuration_topology,P1D4/L1,40,0.016277371572869417,-0.002653624972759583
model_configuration_graph_page_sqrt,source_blocked,configuration_topology,P1D4/L2,40,0.014097001313832017,-0.0019289113820776629
model_configuration_graph_page_sqrt,source_blocked,configuration_topology,P1D4/L3,40,0.013282931090205648,-0.0008830883960449845
model_configuration_graph_page_sqrt,source_blocked,configuration_topology,P2D2_ALL_TO_ALL/L1,40,0.03018220801224734,-0.020236531946647037
model_configuration_graph_page_sqrt,source_blocked,configuration_topology,P2D2_ALL_TO_ALL/L2,40,0.042442949423421375,-0.034867196108270264
model_configuration_graph_page_sqrt,source_blocked,configuration_topology,P2D2_ALL_TO_ALL/L3,40,0.029900385655819844,-0.011353627749389791
model_configuration_graph_page_sqrt,source_blocked,configuration_topology,P2D2_MATCHING/L1,40,0.02952847738367985,-0.012957773782100637
model_configuration_graph_page_sqrt,source_blocked,configuration_topology,P2D2_MATCHING/L2,40,0.029653081668399434,-0.019018268196196196
model_configuration_graph_page_sqrt,source_blocked,configuration_topology,P2D2_MATCHING/L3,40,0.03129739825189793,-0.023682791802154553
model_configuration_graph_page_sqrt,source_blocked,configuration_topology,P4D1/L1,40,0.026994122541426305,0.0055844159446682565
model_configuration_graph_page_sqrt,source_blocked,configuration_topology,P4D1/L2,40,0.0296590901869591,0.010301580232134845
model_configuration_graph_page_sqrt,source_blocked,configuration_topology,P4D1/L3,40,0.029519511815812065,0.011722523889676912
model_configuration_graph_page_sqrt,source_blocked,model,deepseek-v2-lite,240,0.021428950259298297,-0.006141237591401085
model_configuration_graph_page_sqrt,source_blocked,model,qwen3-8b,240,0.06147563811923778,0.003398453420338126
model_configuration_graph_page_sqrt,source_blocked,overall,all,480,0.02557314768036378,-0.0051540307835152305
model_configuration_graph_page_sqrt,tail32,configuration,P1D4,24,0.005854058316150299,0.0013493351328518423
model_configuration_graph_page_sqrt,tail32,configuration,P2D2_ALL_TO_ALL,24,0.026977783340928284,-0.003598208767205324
model_configuration_graph_page_sqrt,tail32,configuration,P2D2_MATCHING,18,0.011711656254435989,0.0027424273641921755
model_configuration_graph_page_sqrt,tail32,configuration,P4D1,24,0.011072458573559324,0.0014608073363185422
model_configuration_graph_page_sqrt,tail32,configuration_topology,P1D4/L1,8,0.005630253658445996,0.0011307286444173217
model_configuration_graph_page_sqrt,tail32,configuration_topology,P1D4/L2,8,0.005867850111371744,0.0009232455801019764
model_configuration_graph_page_sqrt,tail32,configuration_topology,P1D4/L3,8,0.0060644491367132175,0.0019944943019120725
model_configuration_graph_page_sqrt,tail32,configuration_topology,P2D2_ALL_TO_ALL/L1,8,0.021264010682625775,0.007337553164766369
model_configuration_graph_page_sqrt,tail32,configuration_topology,P2D2_ALL_TO_ALL/L2,8,0.038462107577447106,-0.02732706851160639
model_configuration_graph_page_sqrt,tail32,configuration_topology,P2D2_ALL_TO_ALL/L3,8,0.020795141157758573,0.01004934672439632
model_configuration_graph_page_sqrt,tail32,configuration_topology,P2D2_MATCHING/L1,6,0.01962393282918575,0.01339329852272892
model_configuration_graph_page_sqrt,tail32,configuration_topology,P2D2_MATCHING/L2,6,0.008983521604124325,8.58928741120866e-05
model_configuration_graph_page_sqrt,tail32,configuration_topology,P2D2_MATCHING/L3,6,0.006664141923268392,-0.00506329420845968
model_configuration_graph_page_sqrt,tail32,configuration_topology,P4D1/L1,8,0.010171724266185542,-0.003941038474588513
model_configuration_graph_page_sqrt,tail32,configuration_topology,P4D1/L2,8,0.01002210131976377,0.004273684466490437
model_configuration_graph_page_sqrt,tail32,configuration_topology,P4D1/L3,8,0.013031168020220004,0.004107927164095328
model_configuration_graph_page_sqrt,tail32,model,deepseek-v2-lite,45,0.009890941890569096,-0.0013195008253533672
model_configuration_graph_page_sqrt,tail32,model,qwen3-8b,45,0.047880598635457246,0.019105630589062485
model_configuration_graph_page_sqrt,tail32,overall,all,90,0.013101620656388868,0.00040671997631702575
