evaluation,scope,method,samples,mape,median_ape,p95_ape,mae_us,rmse_us,r2,diagnostic_dimension,diagnostic_value,backend_used_as_predictive_feature
workload_cv_posthoc,backend_transition=false,tp_phase_conditioned_pattern,99,0.26741939828058825,0.13780406028369888,0.7248549678801278,7949.997381270562,14633.307611167013,0.4111404006954704,backend_transition,false,False
workload_cv_posthoc,backend_transition=true,tp_phase_conditioned_pattern,63,0.14837970658458158,0.08102371628095714,0.4275435004385881,453.9733229702427,790.0286643532985,0.7299659333980028,backend_transition,true,False
workload_cv_posthoc,observed_backend_family=flashinfer_mnnvl+nccl+sglang_custom,tp_phase_conditioned_pattern,3,0.5479942360208354,0.5359598338439949,0.5850027425260889,10878.908059164889,11076.690392991195,-5.66609546094908,observed_backend_family,flashinfer_mnnvl+nccl+sglang_custom,False
workload_cv_posthoc,observed_backend_family=flashinfer_mnnvl+sglang_custom,tp_phase_conditioned_pattern,33,0.29162560068621207,0.2821455421109189,0.7308454630123585,9927.274544376598,16095.776809373834,0.6949320173767807,observed_backend_family,flashinfer_mnnvl+sglang_custom,False
workload_cv_posthoc,observed_backend_family=nccl,tp_phase_conditioned_pattern,30,0.033194336254272226,0.017066800993602898,0.10599793311865936,535.5055467250447,849.7214329919985,0.9857258980443532,observed_backend_family,nccl,False
workload_cv_posthoc,observed_backend_family=nccl+sglang_custom,tp_phase_conditioned_pattern,12,0.4082839756537881,0.4740344180738439,0.6126712178315831,6321.659345725281,8278.356905471177,-0.30995781282480395,observed_backend_family,nccl+sglang_custom,False
workload_cv_posthoc,observed_backend_family=sglang_custom,tp_phase_conditioned_pattern,84,0.22213781688602077,0.09566713925951684,0.42342748202431196,4327.24044524445,11688.92397870023,0.5145642699755548,observed_backend_family,sglang_custom,False
