evaluation,scope,method,samples,mape,median_ape,p95_ape,mae_us,rmse_us,r2
workload_cv,profile:balanced,phase_conditioned_pattern,9,0.17692757565138095,0.17022931316412868,0.2447091222775862,6048.830054025389,6435.796338517927,0.676699879844845
workload_cv,profile:bimodal,phase_conditioned_pattern,9,0.1065823398223304,0.11121097752389254,0.18752985089961421,3946.1290297342307,4882.800475435724,0.7995643527266963
workload_cv,profile:c1024,phase_conditioned_pattern,54,0.19240027799787296,0.10440808065084298,0.5521838622930786,756.980026055945,1474.9000476373947,0.7072149536980162
workload_cv,profile:c4096,phase_conditioned_pattern,54,0.13932469324190638,0.06597880394565282,0.5611917801135167,2300.2199046176343,4692.133605439155,0.6781314218829577
workload_cv,profile:long_tail,phase_conditioned_pattern,9,0.2580966605246093,0.2878449674017403,0.3406660322771044,17168.768104661267,19038.967995251594,0.20508310688775055
workload_cv,profile:staircase,phase_conditioned_pattern,9,0.22574693055132947,0.2142231559267995,0.44074058753758355,7427.104720166044,8544.344846932147,0.40089637619983987
workload_cv,profile:uniform_b16,phase_conditioned_pattern,9,0.32531580877253763,0.1506297857772764,0.7462838193255777,16298.703196671991,23621.882828421432,-2.056057955561543
workload_cv,profile:uniform_b4,phase_conditioned_pattern,9,0.9341086690261571,0.15851440316482254,2.6903784991194892,21671.138166941382,31837.429763640077,-6.1953380455802165
workload_cv,profile:balanced,tp_phase_conditioned_pattern,9,0.18843484741804056,0.1879567864570631,0.22539356767645125,6421.191358210372,6720.429293834184,0.6474706228004842
workload_cv,profile:bimodal,tp_phase_conditioned_pattern,9,0.08946491889183976,0.11336182719191026,0.17759808848412137,3272.2811791682725,4201.86872471549,0.8515699046222203
workload_cv,profile:c1024,tp_phase_conditioned_pattern,54,0.18119062191304927,0.0818568410580964,0.5311490994351389,718.4037879878133,1433.457671091755,0.7234373940963402
workload_cv,profile:c4096,tp_phase_conditioned_pattern,54,0.13153423027889094,0.05297651200597876,0.5571879364183845,2117.931805995051,4595.642515895883,0.6912333976066809
workload_cv,profile:long_tail,tp_phase_conditioned_pattern,9,0.25156602013416596,0.2821455421109189,0.3277090341776304,16828.483404112798,18718.92520778376,0.23158340239946895
workload_cv,profile:staircase,tp_phase_conditioned_pattern,9,0.2154877498474101,0.16255316736555,0.4258483210918566,7002.375996862492,7863.097446972807,0.4926218901259375
