aggregation_scope,parallelism,sample_label,estimator_kind,reference_label,phase,policy,parallel_size,source,full_ge_128,cases,calls_mape,calls_wape,p95_calls_ape,bytes_mape,bytes_wape,p95_bytes_ape,mean_calls_histogram_l1,mean_calls_histogram_tv,mean_bytes_histogram_l1,mean_bytes_histogram_tv,mean_log_payload_emd_log2_bytes,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape,p95_common_reference_cost_ape,tp_measured_l1_cost_mape,p95_tp_measured_l1_cost_ape
policy,pp,h32,exact_representative,hfull,total,mb1,,,,72,0.09328905873482331,0.07829650698177211,0.27671557352450243,0.058177349463636965,0.047828370277941665,0.127821910983171,0.13542478651006137,0.06771239325503069,0.8624290289434903,0.43121451447174514,0.09182603316769912,0.0043726682460809106,0.05839102503654278,0.04650518206877834,0.14851932487568983,,
policy,pp,h32,exact_representative,hfull,total,mb16,,,,72,1.6088923726028443,1.306536919581263,4.983821306389076,0.058177349463636986,0.047828370277941706,0.127821910983171,1.488234808450236,0.744117404225118,1.409798482490719,0.7048992412453595,2.211653114898666,0.10531681499517458,0.29930657192465654,0.18134846424755277,0.8870575443405774,,
policy,pp,h32,exact_representative,hfull,total,mb4,,,,72,0.4575774676775123,0.37069123264524917,1.6259621219004992,0.058177349463636986,0.04782837027794169,0.127821910983171,0.9018308056543513,0.4509154028271756,1.2156622737238847,0.6078311368619423,0.9180808809981009,0.04371813719038575,0.15622315432335898,0.10623810357678411,0.5387470045152569,,
policy,pp,h64,exact_representative,hfull,decode,mb1,,,,72,0.06375510172849833,0.05315882714795988,0.1674073865873104,0.022323349237791303,0.013270904039438399,0.07444743130227009,0.09498904572854112,0.04749452286427056,0.18942396676642284,0.09471198338321142,0.05596692207684154,0.002665091527468645,0.062342427129856125,0.052235967561804916,0.16215351109312662,,
policy,pp,h64,exact_representative,hfull,decode,mb16,,,,72,1.0308119145007668,0.7300882983910967,3.561366355835957,0.022323349237791296,0.01327090403943839,0.07444743130227009,1.2638936410417907,0.6319468205208953,1.2597635308004405,0.6298817654002202,1.0198862918760705,0.048566013898860505,0.8237371795653271,0.6134892054558574,2.717183118185947,,
policy,pp,h64,exact_representative,hfull,decode,mb4,,,,72,0.2559782425837553,0.20308362274846406,0.6516347051803758,0.022323349237791293,0.013270904039438387,0.07444743130227009,0.5804286708194633,0.2902143354097316,0.5333708040000974,0.2666854020000487,0.3990411521354107,0.019001959625495744,0.2372821899126947,0.1894928219567583,0.5911689544437139,,
policy,pp,h64,exact_representative,hfull,prefill,mb1,,,,72,0.007389768256830859,0.00967479335014905,0.038467595184770345,0.028149752481892713,0.02319856353393747,0.07370841981264364,0.690273943998322,0.345136971999161,0.669252181906955,0.3346260909534775,0.07573508997569688,0.003606432855985565,0.025570054614192865,0.022726218456327347,0.06767661098816251,,
policy,pp,h64,exact_representative,hfull,prefill,mb16,,,,72,0.2857289864840994,0.22987815526972996,0.8204904662054398,0.028149752481892703,0.02319856353393746,0.07370841981264364,1.4013960475721214,0.7006980237860607,1.368479306331277,0.6842396531656385,0.8877269878922034,0.042272713709152546,0.044124541476874696,0.025589103050596987,0.13805470724335345,,
policy,pp,h64,exact_representative,hfull,prefill,mb4,,,,72,0.11065667893205307,0.09150968413960762,0.37889808362369354,0.028149752481892706,0.023198563533937493,0.07370841981264364,1.035684158031759,0.5178420790158795,1.0679610905213082,0.5339805452606541,0.23982204732541146,0.011420097491686258,0.03579383544815319,0.024147718018286347,0.0943114810117747,,
policy,pp,h64,exact_representative,hfull,total,mb1,,,,72,0.06087447149696287,0.051615779639488546,0.16138712740201325,0.027810913952374203,0.022730695553326515,0.07136960858499004,0.11956670517013718,0.05978335258506859,0.6296471269147292,0.3148235634573646,0.07750256473744847,0.003690598320830879,0.028675681310521506,0.024205482263647726,0.07558845156900684,,
policy,pp,h64,exact_representative,hfull,total,mb16,,,,72,0.7289590510226928,0.5991493216061436,2.311662474614411,0.027810913952374203,0.022730695553326522,0.07136960858499004,1.260020319530501,0.6300101597652505,1.3313740258017732,0.6656870129008866,1.553351237201943,0.07396910653342587,0.14755643280926356,0.07535984631933051,0.6015473244563229,,
policy,pp,h64,exact_representative,hfull,total,mb4,,,,72,0.2151717413626925,0.1831505319894788,0.5473906270622462,0.02781091395237421,0.022730695553326526,0.07136960858499004,0.6109898958219185,0.30549494791095927,1.01248801952226,0.50624400976113,0.5529591667538214,0.026331388893039116,0.07591067178999612,0.04638994936123561,0.2513787684100116,,
parallel_size,pp,compact32,compact_profile,hfull,decode,,2,,,72,0.40641449163731597,0.10557687950816796,1.5637841032543123,0.028976878781279778,0.018561252587264564,0.09827198428788647,0.823774764493929,0.4118873822469645,0.7971259162858109,0.39856295814290543,0.4816012265422529,0.022933391740107282,0.33873489219100666,0.10126424615772298,1.1505359923880172,,
parallel_size,pp,compact32,compact_profile,hfull,decode,,4,,,72,0.7962704092701709,0.19636468713290348,3.438202672342787,0.02897687878127976,0.018561252587264546,0.09827198428788647,0.8518293378679994,0.4259146689339997,0.867867196418479,0.4339335982092395,0.6775084535377401,0.03226230731132096,0.6495410203155436,0.18792756773907424,2.6130235248282667,,
parallel_size,pp,compact32,compact_profile,hfull,decode,,8,,,72,1.316009858112562,0.37326868054927503,5.881395403358881,0.028976878781279778,0.018561252587264564,0.09827198428788647,0.9212642989873407,0.4606321494936704,0.9788699654937276,0.4894349827468638,0.8928175066675093,0.04251511936511949,1.0785826474566198,0.3576504218473461,4.718200194216381,,
parallel_size,pp,compact32,compact_profile,hfull,prefill,,2,,,72,0.24111114152741575,0.1798663341707744,0.7898973744464574,0.03582519333111007,0.013643878735604084,0.10502711194445859,1.6710711424584384,0.8355355712292192,1.5837836430108403,0.7918918215054201,0.9073427725010552,0.04320679869052644,0.050662311138011625,0.015933788595798044,0.17121406839186962,,
parallel_size,pp,compact32,compact_profile,hfull,prefill,,4,,,72,0.22092776928960234,0.16353235135817748,0.7175747925776856,0.03582519333111007,0.013643878735604065,0.10502711194445859,1.6748137572672184,0.8374068786336092,1.5926951735647672,0.7963475867823836,0.8429706115407506,0.0401414576924167,0.04911470817642162,0.015515208909318061,0.19720539260749406,,
parallel_size,pp,compact32,compact_profile,hfull,prefill,,8,,,72,0.22349500279245568,0.17194975762851544,0.7362203459704807,0.03582519333111007,0.01364387873560408,0.10502711194445859,1.6811656725880826,0.8405828362940413,1.6172741508833082,0.8086370754416541,0.8606208208761829,0.04098194385124681,0.04674014459068557,0.015070767262295545,0.18355494419314786,,
parallel_size,pp,compact32,compact_profile,hfull,total,,2,,,72,0.2749579327476984,0.09373198751534491,0.9123751769242019,0.03290307810812993,0.013324396696568541,0.10031277679362274,0.8545406361685172,0.4272703180842586,1.50294328889773,0.751471644448865,0.7674189271646528,0.036543758436412034,0.07284387592992407,0.03292797809697142,0.268192307530908,,
parallel_size,pp,compact32,compact_profile,hfull,total,,4,,,72,0.5859265257953142,0.1803292894884537,2.2159204003809063,0.03290307810812994,0.013324396696568543,0.10031277679362274,0.8853788504188481,0.44268942520942406,1.5177934476333905,0.7588967238166953,1.0260485088501201,0.04885945280238667,0.13688426127655842,0.06583001936966872,0.4988396211501323,,
parallel_size,pp,compact32,compact_profile,hfull,total,,8,,,72,1.0066908124810372,0.3511478648360158,4.044286772013202,0.03290307810812994,0.013324396696568543,0.10031277679362274,0.9501194615470072,0.4750597307735036,1.549300528004087,0.7746502640020435,1.2858026910961082,0.06122869957600515,0.2058710900148098,0.1320824320670938,0.6217268726006749,,
parallel_size,pp,h128,exact_representative,hfull,decode,,2,,,72,0.14616399529554236,0.05431651872634483,0.3515468937831621,0.010852246225523105,0.006628810306295147,0.03484838285605677,0.38894522196675996,0.19447261098337998,0.3847993103305592,0.1923996551652796,0.24998102819952425,0.011903858485691633,0.12339930962962548,0.05193684539407982,0.28864497981892445,,
parallel_size,pp,h128,exact_representative,hfull,decode,,4,,,72,0.2423174231975501,0.07342356402917194,0.8194233580861402,0.010852246225523119,0.006628810306295162,0.03484838285605677,0.5074839056857134,0.2537419528428567,0.501869352014861,0.2509346760074305,0.35652614390066373,0.016977435423841128,0.20345228494724174,0.07018166433835221,0.5904450764868927,,
parallel_size,pp,h128,exact_representative,hfull,decode,,8,,,72,0.36406201342823913,0.12621187189694133,1.4707077598659606,0.010852246225523117,0.006628810306295154,0.03484838285605677,0.6185587283179311,0.30927936415896556,0.6077296538039059,0.30386482690195293,0.46866444729787443,0.02231735463323212,0.31006931337403015,0.1208621436650054,1.1214864813363958,,
parallel_size,pp,h128,exact_representative,hfull,prefill,,2,,,72,0.06416130073162057,0.0388925399061532,0.2365662279564316,0.02126858070394955,0.013991425541114854,0.05188298340919104,0.7912038121475786,0.3956019060737893,0.8234281676605263,0.41171408383026314,0.16227811345960536,0.007727529212362159,0.019232319135629825,0.013702769563042222,0.04912492399599762,,
parallel_size,pp,h128,exact_representative,hfull,prefill,,4,,,72,0.11440313204060838,0.05890210483871489,0.6476841637027301,0.021268580703949557,0.013991425541114865,0.05188298340919116,0.8805364560945976,0.4402682280472988,0.8958183835863731,0.44790919179318656,0.2623172009561627,0.012491295283626795,0.021401014982453725,0.013846001086095109,0.06319295520531282,,
parallel_size,pp,h128,exact_representative,hfull,prefill,,8,,,72,0.1153145148976465,0.07689473904724232,0.592342647058824,0.02126858070394955,0.01399142554111485,0.05188298340919116,0.9629277113558332,0.4814638556779166,0.9651989306100097,0.48259946530500486,0.3700709229765658,0.017622424903645992,0.02186063190081649,0.014098610156777562,0.06006788830724952,,
parallel_size,pp,h128,exact_representative,hfull,total,,2,,,72,0.10565554132677613,0.05048664512943013,0.2556835898174308,0.020109930724746664,0.013722145855558851,0.04764687944704208,0.4197149905280623,0.20985749526403116,0.7806522499610096,0.3903261249805048,0.33863139299185474,0.016125304428183558,0.03447530531772748,0.020073952043853927,0.11857234400155314,,
parallel_size,pp,h128,exact_representative,hfull,total,,4,,,72,0.17724239714620482,0.06756395803611878,0.5657120310681618,0.020109930724746664,0.013722145855558844,0.04764687944704208,0.5290727302590603,0.26453636512953016,0.8548353184459674,0.4274176592229837,0.509754923162915,0.02427404396013881,0.057496276161809114,0.025071899123235705,0.26477268407637494,,
parallel_size,pp,h128,exact_representative,hfull,total,,8,,,72,0.27661745556328415,0.11796963157239425,0.9213477919247736,0.020109930724746667,0.013722145855558854,0.04764687944704208,0.6255259460227328,0.3127629730113664,0.9230215008616768,0.4615107504308384,0.6685367500024306,0.031835083333449074,0.08996977330987778,0.04464997538425193,0.3586699871293512,,
parallel_size,pp,h32,exact_representative,hfull,decode,,2,,,72,0.506740976470246,0.13988194199713672,2.046880272195759,0.053432122608033115,0.03160830304896033,0.17385128458498025,0.7660677361214585,0.38303386806072925,0.7664002040555887,0.38320010202779436,0.5288842810099855,0.02518496576238026,0.4262176464703068,0.1339177859105576,1.5511096122244465,,
parallel_size,pp,h32,exact_representative,hfull,decode,,4,,,72,0.9548262594786077,0.24816705838567646,3.9013194729350777,0.053432122608033115,0.03160830304896033,0.17385128458498025,0.8258776468779604,0.4129388234389802,0.8618973059990525,0.4309486529995262,0.743774967386467,0.035417855589831765,0.7823941074270745,0.2373067835939303,2.9802636468347785,,
parallel_size,pp,h32,exact_representative,hfull,decode,,8,,,72,1.4252705286105896,0.41565278780374115,6.586380350027671,0.05343212260803312,0.03160830304896033,0.1738512845849803,0.8855596432819764,0.4427798216409882,0.9293115046729521,0.46465575233647605,0.9175688302455336,0.04369375382121588,1.1726957785580256,0.39822721022916213,5.038528000796697,,
parallel_size,pp,h32,exact_representative,hfull,prefill,,2,,,72,0.195600714299705,0.13364090247502705,0.7953393673608605,0.06174029344817211,0.048871137246694896,0.14080791060659814,1.1978943096743775,0.5989471548371887,1.1786385438487998,0.5893192719243999,0.6442486813947094,0.03067850863784331,0.06905866450848551,0.049571049339865066,0.1639775339987174,,
parallel_size,pp,h32,exact_representative,hfull,prefill,,4,,,72,0.19546136407378512,0.13826910382433322,0.7324278832041802,0.06174029344817211,0.048871137246694896,0.14080791060659814,1.2209443816256038,0.6104721908128019,1.2007782736012584,0.6003891368006292,0.6081040376687028,0.028957335127081082,0.06941229560582426,0.04958161479601679,0.18142201094935234,,
parallel_size,pp,h32,exact_representative,hfull,prefill,,8,,,72,0.21648853420054762,0.16022000582246837,0.7362203459704807,0.061740293448172126,0.04887113724669488,0.14080791060659814,1.2914908847960953,0.6457454423980477,1.259765248579361,0.6298826242896804,0.710471250442363,0.03383196430677919,0.07133577159129348,0.04974610717664276,0.200773319407089,,
parallel_size,pp,h32,exact_representative,hfull,total,,2,,,72,0.36139378399068484,0.12704950774607907,1.2230930245193052,0.05817734946363698,0.04782837027794169,0.127821910983171,0.7792652060093577,0.38963260300467883,1.1271521579327568,0.5635760789663784,0.8097710274918859,0.03856052511866123,0.11144998669547121,0.0534940625516639,0.42077040197778276,,
parallel_size,pp,h32,exact_representative,hfull,total,,4,,,72,0.7067463816155617,0.23062576878186972,2.526763609485542,0.05817734946363698,0.04782837027794167,0.127821910983171,0.8429866935161469,0.42149334675807343,1.152824697911316,0.576412348955658,1.0971835153672698,0.052246834065108085,0.1744247810990342,0.08907443198376878,0.7459790014388985,,
parallel_size,pp,h32,exact_representative,hfull,total,,8,,,72,1.0916187334089333,0.3917292358516297,4.35018037423672,0.058177349463636986,0.04782837027794169,0.127821910983171,0.9032385010891445,0.45161925054457225,1.2079129293140214,0.6039564646570107,1.3146054862053105,0.06260026124787192,0.2280459834900529,0.14719205481077718,0.808562216562734,,
parallel_size,pp,h64,exact_representative,hfull,decode,,2,,,72,0.24968469970930482,0.09036556555785463,0.8097912857915338,0.022323349237791293,0.01327090403943839,0.07444743130227009,0.53360237394968,0.26680118697484,0.5180652259091844,0.2590326129545922,0.3605233791075891,0.017167779957504244,0.2105525456444202,0.08654982972310046,0.7168975915028235,,
parallel_size,pp,h64,exact_representative,hfull,decode,,4,,,72,0.37949559818791695,0.11334060799355908,1.5889452053958344,0.022323349237791293,0.01327090403943839,0.07444743130227009,0.6604660732439012,0.3302330366219506,0.6772640592005266,0.3386320296002633,0.45731117581200853,0.021776722657714687,0.31626229879199075,0.10840376013469616,1.2868397109380685,,
parallel_size,pp,h64,exact_representative,hfull,decode,,8,,,72,0.7213649609157985,0.21161774301281083,3.561366355835957,0.0223233492377913,0.013270904039438395,0.07444743130227009,0.7452429103962135,0.37262145519810674,0.7872290164572496,0.3936145082286248,0.6570598111687252,0.031288562436605966,0.596546952171467,0.2027247864170083,2.717183118185947,,
parallel_size,pp,h64,exact_representative,hfull,prefill,,2,,,72,0.10560897842223792,0.07529710620440158,0.4650006496881499,0.028149752481892713,0.023198563533937476,0.07370841981264364,0.976665859696319,0.4883329298481595,0.9756439052063838,0.4878219526031919,0.25885493781081326,0.012326425610038728,0.0328714366824337,0.023787062337062466,0.08351538746247997,,
parallel_size,pp,h64,exact_representative,hfull,prefill,,4,,,72,0.15141150611321885,0.10576063874026766,0.6818973214285716,0.028149752481892706,0.023198563533937476,0.07370841981264364,1.0502689434196966,0.5251344717098483,1.034454665986012,0.517227332993006,0.4947453590695498,0.023559302812835706,0.03732262039037139,0.02444100681236519,0.10592697763580686,,
parallel_size,pp,h64,exact_representative,hfull,prefill,,8,,,72,0.14675494913752657,0.11044769487793708,0.6303308823529417,0.028149752481892703,0.02319856353393747,0.07370841981264364,1.100419346486186,0.550209673243093,1.0955940075671444,0.5477970037835722,0.44968382831294856,0.021413515633949932,0.035294374466415666,0.024221650962236708,0.115358516104525,,
parallel_size,pp,h64,exact_representative,hfull,total,,2,,,72,0.1806971105728955,0.08322346286331449,0.501682319938263,0.027810913952374203,0.022730695553326522,0.07136960858499004,0.558581661059501,0.2792908305297505,0.9291105593991177,0.46455527969955884,0.529979426584073,0.02523711555162252,0.051508682822414574,0.02719195084670304,0.1909008001000284,,
parallel_size,pp,h64,exact_representative,hfull,total,,4,,,72,0.27770126075025775,0.10344909869097178,0.9495076343073273,0.027810913952374203,0.022730695553326515,0.07136960858499004,0.6748203787005951,0.33741018935029754,0.991537950170452,0.495768975085226,0.69714334491214,0.033197302138673335,0.07376504229259895,0.03383638378842738,0.24767605537258758,,
parallel_size,pp,h64,exact_representative,hfull,total,,8,,,72,0.5466068925591947,0.19801816897064536,2.311662474614411,0.02781091395237421,0.022730695553326526,0.07136960858499004,0.7571748807624608,0.3785874403812304,1.052860662669193,0.5264303313345965,0.9566901971969999,0.04555667605699999,0.12686906079476767,0.06806852502683787,0.43552665485567416,,
