profile_id,source,sample_label,sample_requests,pp_size,microbatch,prefill_proxy_calls_per_1000,decode_proxy_calls_per_1000,total_logical_bytes_per_1000
profile_07_burstgpt_2_c1,burstgpt,h32,32,4,4,1250.0,21125.0,10121728000.0
profile_07_burstgpt_2_c1,burstgpt,h32,32,4,16,312.5,16937.5,10121728000.0
profile_07_burstgpt_2_c1,burstgpt,h32,32,8,1,2000.0,54500.0,10121728000.0
profile_07_burstgpt_2_c1,burstgpt,h32,32,8,4,500.0,29750.0,10121728000.0
profile_07_burstgpt_2_c1,burstgpt,h32,32,8,16,312.5,21437.5,10121728000.0
profile_07_burstgpt_2_c1,burstgpt,h64,64,2,1,2000.0,60250.0,10156032000.0
profile_07_burstgpt_2_c1,burstgpt,h64,64,2,4,1750.0,17750.0,10156032000.0
profile_07_burstgpt_2_c1,burstgpt,h64,64,2,16,937.5,7562.5,10156032000.0
profile_07_burstgpt_2_c1,burstgpt,h64,64,4,1,2000.0,60250.0,10156032000.0
profile_07_burstgpt_2_c1,burstgpt,h64,64,4,4,1625.0,19968.75,10156032000.0
profile_07_burstgpt_2_c1,burstgpt,h64,64,4,16,375.0,12218.75,10156032000.0
profile_07_burstgpt_2_c1,burstgpt,h64,64,8,1,2000.0,60250.0,10156032000.0
profile_07_burstgpt_2_c1,burstgpt,h64,64,8,4,1218.75,23625.0,10156032000.0
profile_07_burstgpt_2_c1,burstgpt,h64,64,8,16,312.5,19375.0,10156032000.0
profile_07_burstgpt_2_c1,burstgpt,h128,128,2,1,2015.625,60578.125,11266944000.0
profile_07_burstgpt_2_c1,burstgpt,h128,128,2,4,1812.5,16656.25,11266944000.0
profile_07_burstgpt_2_c1,burstgpt,h128,128,2,16,1250.0,6265.625,11266944000.0
profile_07_burstgpt_2_c1,burstgpt,h128,128,4,1,2015.625,60328.125,11266944000.0
profile_07_burstgpt_2_c1,burstgpt,h128,128,4,4,1671.875,18250.0,11266944000.0
profile_07_burstgpt_2_c1,burstgpt,h128,128,4,16,906.25,7796.875,11266944000.0
profile_07_burstgpt_2_c1,burstgpt,h128,128,8,1,2015.625,60312.5,11266944000.0
profile_07_burstgpt_2_c1,burstgpt,h128,128,8,4,1531.25,19343.75,11266944000.0
profile_07_burstgpt_2_c1,burstgpt,h128,128,8,16,406.25,11234.375,11266944000.0
profile_07_burstgpt_2_c1,burstgpt,hfull,196,2,1,2010.204081632653,61448.97959183673,10936570775.510204
profile_07_burstgpt_2_c1,burstgpt,hfull,196,2,4,1765.3061224489795,17040.81632653061,10936570775.510204
profile_07_burstgpt_2_c1,burstgpt,hfull,196,2,16,1275.5102040816325,5826.530612244898,10936570775.510204
profile_07_burstgpt_2_c1,burstgpt,hfull,196,4,1,2010.204081632653,61408.163265306124,10936570775.510204
profile_07_burstgpt_2_c1,burstgpt,hfull,196,4,4,1765.3061224489795,17918.367346938776,10936570775.510204
profile_07_burstgpt_2_c1,burstgpt,hfull,196,4,16,1040.8163265306123,6887.755102040816,10936570775.510204
profile_07_burstgpt_2_c1,burstgpt,hfull,196,8,1,2010.204081632653,61653.06122448979,10936570775.510204
profile_07_burstgpt_2_c1,burstgpt,hfull,196,8,4,1510.204081632653,18795.918367346938,10936570775.510204
profile_07_burstgpt_2_c1,burstgpt,hfull,196,8,16,714.2857142857142,9602.040816326531,10936570775.510204
profile_07_burstgpt_2_c1,burstgpt,compact32,32,2,1,2000.0,61812.5,10717184000.0
profile_07_burstgpt_2_c1,burstgpt,compact32,32,2,4,1312.5,18812.5,10717184000.0
profile_07_burstgpt_2_c1,burstgpt,compact32,32,2,16,375.0,11750.0,10717184000.0
profile_07_burstgpt_2_c1,burstgpt,compact32,32,4,1,2000.0,61812.5,10717184000.0
profile_07_burstgpt_2_c1,burstgpt,compact32,32,4,4,1000.0,21625.0,10717184000.0
profile_07_burstgpt_2_c1,burstgpt,compact32,32,4,16,375.0,20562.5,10717184000.0
profile_07_burstgpt_2_c1,burstgpt,compact32,32,8,1,2000.0,61812.5,10717184000.0
profile_07_burstgpt_2_c1,burstgpt,compact32,32,8,4,500.0,32312.5,10717184000.0
profile_07_burstgpt_2_c1,burstgpt,compact32,32,8,16,375.0,26437.5,10717184000.0
profile_08_burstgpt_2_c2,burstgpt,h32,32,2,1,2000.0,248625.0,34166784000.0
profile_08_burstgpt_2_c2,burstgpt,h32,32,2,4,1312.5,63500.0,34166784000.0
profile_08_burstgpt_2_c2,burstgpt,h32,32,2,16,1125.0,15875.0,34166784000.0
profile_08_burstgpt_2_c2,burstgpt,h32,32,4,1,2000.0,248625.0,34166784000.0
profile_08_burstgpt_2_c2,burstgpt,h32,32,4,4,1437.5,63500.0,34166784000.0
profile_08_burstgpt_2_c2,burstgpt,h32,32,4,16,1000.0,31750.0,34166784000.0
profile_08_burstgpt_2_c2,burstgpt,h32,32,8,1,2000.0,248625.0,34166784000.0
profile_08_burstgpt_2_c2,burstgpt,h32,32,8,4,1250.0,63500.0,34166784000.0
profile_08_burstgpt_2_c2,burstgpt,h32,32,8,16,1000.0,63500.0,34166784000.0
profile_08_burstgpt_2_c2,burstgpt,h64,64,2,1,2000.0,248625.0,34221056000.0
profile_08_burstgpt_2_c2,burstgpt,h64,64,2,4,1406.25,63718.75,34221056000.0
profile_08_burstgpt_2_c2,burstgpt,h64,64,2,16,1187.5,15875.0,34221056000.0
profile_08_burstgpt_2_c2,burstgpt,h64,64,4,1,2000.0,248625.0,34221056000.0
profile_08_burstgpt_2_c2,burstgpt,h64,64,4,4,1562.5,63531.25,34221056000.0
profile_08_burstgpt_2_c2,burstgpt,h64,64,4,16,1093.75,15875.0,34221056000.0
profile_08_burstgpt_2_c2,burstgpt,h64,64,8,1,2000.0,248625.0,34221056000.0
profile_08_burstgpt_2_c2,burstgpt,h64,64,8,4,1437.5,63531.25,34221056000.0
profile_08_burstgpt_2_c2,burstgpt,h64,64,8,16,1000.0,31750.0,34221056000.0
profile_08_burstgpt_2_c2,burstgpt,h128,128,2,1,2000.0,249968.75,34403968000.0
profile_08_burstgpt_2_c2,burstgpt,h128,128,2,4,1453.125,63953.125,34403968000.0
profile_08_burstgpt_2_c2,burstgpt,h128,128,2,16,1125.0,15875.0,34403968000.0
profile_08_burstgpt_2_c2,burstgpt,h128,128,4,1,2000.0,249968.75,34403968000.0
profile_08_burstgpt_2_c2,burstgpt,h128,128,4,4,1656.25,55468.75,34403968000.0
profile_08_burstgpt_2_c2,burstgpt,h128,128,4,16,1265.625,15890.625,34403968000.0
profile_08_burstgpt_2_c2,burstgpt,h128,128,8,1,2000.0,249968.75,34403968000.0
profile_08_burstgpt_2_c2,burstgpt,h128,128,8,4,1546.875,62171.875,34403968000.0
profile_08_burstgpt_2_c2,burstgpt,h128,128,8,16,1062.5,15875.0,34403968000.0
profile_08_burstgpt_2_c2,burstgpt,hfull,44,2,1,2000.0,250090.9090909091,34470818909.09091
profile_08_burstgpt_2_c2,burstgpt,hfull,44,2,4,1318.1818181818182,63500.0,34470818909.09091
profile_08_burstgpt_2_c2,burstgpt,hfull,44,2,16,1227.2727272727273,23090.909090909092,34470818909.090904
profile_08_burstgpt_2_c2,burstgpt,hfull,44,4,1,2000.0,250090.9090909091,34470818909.09091
profile_08_burstgpt_2_c2,burstgpt,hfull,44,4,4,1545.4545454545455,69272.72727272728,34470818909.09091
profile_08_burstgpt_2_c2,burstgpt,hfull,44,4,16,1000.0,23090.909090909092,34470818909.09091
profile_08_burstgpt_2_c2,burstgpt,hfull,44,8,1,2000.0,250090.9090909091,34470818909.09091
profile_08_burstgpt_2_c2,burstgpt,hfull,44,8,4,1409.090909090909,92363.63636363635,34470818909.09091
profile_08_burstgpt_2_c2,burstgpt,hfull,44,8,16,1000.0,46181.818181818184,34470818909.09091
profile_08_burstgpt_2_c2,burstgpt,compact32,32,2,1,2000.0,248062.5,34295808000.0
profile_08_burstgpt_2_c2,burstgpt,compact32,32,2,4,1500.0,63062.5,34295808000.0
profile_08_burstgpt_2_c2,burstgpt,compact32,32,2,16,1062.5,15750.0,34295808000.0
profile_08_burstgpt_2_c2,burstgpt,compact32,32,4,1,2000.0,248062.5,34295808000.0
profile_08_burstgpt_2_c2,burstgpt,compact32,32,4,4,1375.0,63062.5,34295808000.0
profile_08_burstgpt_2_c2,burstgpt,compact32,32,4,16,1000.0,31500.0,34295808000.0
profile_08_burstgpt_2_c2,burstgpt,compact32,32,8,1,2000.0,248062.5,34295808000.0
profile_08_burstgpt_2_c2,burstgpt,compact32,32,8,4,1250.0,63000.0,34295808000.0
profile_08_burstgpt_2_c2,burstgpt,compact32,32,8,16,1000.0,63000.0,34295808000.0
profile_09_burstgpt_2_c3,burstgpt,h32,32,2,1,2000.0,194500.0,17234944000.0
profile_09_burstgpt_2_c3,burstgpt,h32,32,2,4,1562.5,55750.0,17234944000.0
profile_09_burstgpt_2_c3,burstgpt,h32,32,2,16,562.5,15875.0,17234944000.0
profile_09_burstgpt_2_c3,burstgpt,h32,32,4,1,2000.0,194500.0,17234944000.0
profile_09_burstgpt_2_c3,burstgpt,h32,32,4,4,1250.0,57125.0,17234944000.0
profile_09_burstgpt_2_c3,burstgpt,h32,32,4,16,500.0,31750.0,17234944000.0
profile_09_burstgpt_2_c3,burstgpt,h32,32,8,1,2000.0,194500.0,17234944000.0
profile_09_burstgpt_2_c3,burstgpt,h32,32,8,4,750.0,59562.5,17234944000.0
profile_09_burstgpt_2_c3,burstgpt,h32,32,8,16,500.0,63500.0,17234944000.0
profile_09_burstgpt_2_c3,burstgpt,h64,64,2,1,2000.0,201437.5,16043264000.0
profile_09_burstgpt_2_c3,burstgpt,h64,64,2,4,1625.0,52468.75,16043264000.0
profile_09_burstgpt_2_c3,burstgpt,h64,64,2,16,1000.0,15656.25,16043264000.0
profile_09_burstgpt_2_c3,burstgpt,h64,64,4,1,2000.0,201437.5,16043264000.0
profile_09_burstgpt_2_c3,burstgpt,h64,64,4,4,1531.25,55375.0,16043264000.0
profile_09_burstgpt_2_c3,burstgpt,h64,64,4,16,500.0,15875.0,16043264000.0
profile_09_burstgpt_2_c3,burstgpt,h64,64,8,1,2000.0,201437.5,16043264000.0
profile_09_burstgpt_2_c3,burstgpt,h64,64,8,4,1125.0,57687.5,16043264000.0
profile_09_burstgpt_2_c3,burstgpt,h64,64,8,16,468.75,30875.0,16043264000.0
profile_09_burstgpt_2_c3,burstgpt,h128,128,2,1,2000.0,198328.125,15958784000.0
profile_09_burstgpt_2_c3,burstgpt,h128,128,2,4,1875.0,51171.875,15958784000.0
profile_09_burstgpt_2_c3,burstgpt,h128,128,2,16,1312.5,14062.5,15958784000.0
profile_09_burstgpt_2_c3,burstgpt,h128,128,4,1,2000.0,198328.125,15958784000.0
profile_09_burstgpt_2_c3,burstgpt,h128,128,4,4,1765.625,51750.0,15958784000.0
profile_09_burstgpt_2_c3,burstgpt,h128,128,4,16,1031.25,15375.0,15958784000.0
profile_09_burstgpt_2_c3,burstgpt,h128,128,8,1,2000.0,198328.125,15958784000.0
profile_09_burstgpt_2_c3,burstgpt,h128,128,8,4,1515.625,55171.875,15958784000.0
profile_09_burstgpt_2_c3,burstgpt,h128,128,8,16,484.375,15875.0,15958784000.0
profile_09_burstgpt_2_c3,burstgpt,hfull,248,2,1,2000.0,198403.2258064516,16358499096.774193
profile_09_burstgpt_2_c3,burstgpt,hfull,248,2,4,1887.0967741935483,50830.645161290326,16358499096.774193
profile_09_burstgpt_2_c3,burstgpt,hfull,248,2,16,1540.3225806451612,13306.451612903225,16358499096.774193
profile_09_burstgpt_2_c3,burstgpt,hfull,248,4,1,2000.0,198403.2258064516,16358499096.774193
profile_09_burstgpt_2_c3,burstgpt,hfull,248,4,4,1814.516129032258,51104.838709677424,16358499096.774193
profile_09_burstgpt_2_c3,burstgpt,hfull,248,4,16,1298.3870967741937,14387.09677419355,16358499096.774193
profile_09_burstgpt_2_c3,burstgpt,hfull,248,8,1,2000.0,198403.2258064516,16358499096.774193
profile_09_burstgpt_2_c3,burstgpt,hfull,248,8,4,1750.0,52645.16129032258,16358499096.774193
profile_09_burstgpt_2_c3,burstgpt,hfull,248,8,16,1008.0645161290322,15959.677419354839,16358499096.774193
profile_09_burstgpt_2_c3,burstgpt,compact32,32,2,1,2000.0,199625.0,16276480000.0
profile_09_burstgpt_2_c3,burstgpt,compact32,32,2,4,812.5,51687.5,16276480000.0
profile_09_burstgpt_2_c3,burstgpt,compact32,32,2,16,500.0,13750.0,16276480000.0
profile_09_burstgpt_2_c3,burstgpt,compact32,32,4,1,2000.0,199625.0,16276480000.0
profile_09_burstgpt_2_c3,burstgpt,compact32,32,4,4,750.0,55125.0,16276480000.0
profile_09_burstgpt_2_c3,burstgpt,compact32,32,4,16,500.0,27500.0,16276480000.0
profile_09_burstgpt_2_c3,burstgpt,compact32,32,8,1,2000.0,199625.0,16276480000.0
profile_09_burstgpt_2_c3,burstgpt,compact32,32,8,4,500.0,55000.0,16276480000.0
profile_09_burstgpt_2_c3,burstgpt,compact32,32,8,16,500.0,55000.0,16276480000.0
profile_10_burstgpt_2_c4,burstgpt,h32,32,2,1,2000.0,38312.5,2256384000.0
profile_10_burstgpt_2_c4,burstgpt,h32,32,2,4,1562.5,12125.0,2256384000.0
profile_10_burstgpt_2_c4,burstgpt,h32,32,2,16,125.0,7375.0,2256384000.0
profile_10_burstgpt_2_c4,burstgpt,h32,32,4,1,2000.0,38312.5,2256384000.0
profile_10_burstgpt_2_c4,burstgpt,h32,32,4,4,1125.0,14375.0,2256384000.0
profile_10_burstgpt_2_c4,burstgpt,h32,32,4,16,125.0,7375.0,2256384000.0
profile_10_burstgpt_2_c4,burstgpt,h32,32,8,1,2000.0,38312.5,2256384000.0
profile_10_burstgpt_2_c4,burstgpt,h32,32,8,4,500.0,17937.5,2256384000.0
profile_10_burstgpt_2_c4,burstgpt,h32,32,8,16,125.0,7375.0,2256384000.0
profile_10_burstgpt_2_c4,burstgpt,h64,64,2,1,2000.0,39875.0,2512128000.0
profile_10_burstgpt_2_c4,burstgpt,h64,64,2,4,1718.75,11625.0,2512128000.0
profile_10_burstgpt_2_c4,burstgpt,h64,64,2,16,656.25,6500.0,2512128000.0
profile_10_burstgpt_2_c4,burstgpt,h64,64,4,1,2000.0,39875.0,2512128000.0
profile_10_burstgpt_2_c4,burstgpt,h64,64,4,4,1500.0,13625.0,2512128000.0
profile_10_burstgpt_2_c4,burstgpt,h64,64,4,16,125.0,9000.0,2512128000.0
profile_10_burstgpt_2_c4,burstgpt,h64,64,8,1,2000.0,39875.0,2512128000.0
profile_10_burstgpt_2_c4,burstgpt,h64,64,8,4,1156.25,15937.5,2512128000.0
profile_10_burstgpt_2_c4,burstgpt,h64,64,8,16,125.0,9000.0,2512128000.0
profile_10_burstgpt_2_c4,burstgpt,h128,128,2,1,2000.0,40296.875,2577536000.0
profile_10_burstgpt_2_c4,burstgpt,h128,128,2,4,1765.625,11421.875,2577536000.0
profile_10_burstgpt_2_c4,burstgpt,h128,128,2,16,1062.5,4765.625,2577536000.0
profile_10_burstgpt_2_c4,burstgpt,h128,128,4,1,2000.0,40296.875,2577536000.0
profile_10_burstgpt_2_c4,burstgpt,h128,128,4,4,1656.25,12828.125,2577536000.0
profile_10_burstgpt_2_c4,burstgpt,h128,128,4,16,671.875,6640.625,2577536000.0
profile_10_burstgpt_2_c4,burstgpt,h128,128,8,1,2000.0,40296.875,2577536000.0
profile_10_burstgpt_2_c4,burstgpt,h128,128,8,4,1531.25,13468.75,2577536000.0
profile_10_burstgpt_2_c4,burstgpt,h128,128,8,16,140.625,8937.5,2577536000.0
profile_10_burstgpt_2_c4,burstgpt,hfull,286,2,1,2000.0,39818.18181818182,2587067972.027972
profile_10_burstgpt_2_c4,burstgpt,hfull,286,2,4,1860.1398601398603,10846.153846153848,2587067972.027972
profile_10_burstgpt_2_c4,burstgpt,hfull,286,2,16,1293.7062937062938,3720.2797202797206,2587067972.027972
profile_10_burstgpt_2_c4,burstgpt,hfull,286,4,1,2000.0,39818.18181818182,2587067972.027972
profile_10_burstgpt_2_c4,burstgpt,hfull,286,4,4,1818.1818181818182,11314.685314685315,2587067972.027972
profile_10_burstgpt_2_c4,burstgpt,hfull,286,4,16,1083.916083916084,4699.300699300699,2587067972.027972
profile_10_burstgpt_2_c4,burstgpt,hfull,286,8,1,2000.0,39818.18181818182,2587067972.027972
profile_10_burstgpt_2_c4,burstgpt,hfull,286,8,4,1671.3286713286714,11825.174825174825,2587067972.027972
profile_10_burstgpt_2_c4,burstgpt,hfull,286,8,16,748.2517482517483,6132.8671328671335,2587067972.027972
profile_10_burstgpt_2_c4,burstgpt,compact32,32,2,1,2000.0,37125.0,2327552000.0
profile_10_burstgpt_2_c4,burstgpt,compact32,32,2,4,1250.0,11187.5,2327552000.0
profile_10_burstgpt_2_c4,burstgpt,compact32,32,2,16,125.0,6250.0,2327552000.0
profile_10_burstgpt_2_c4,burstgpt,compact32,32,4,1,2000.0,37125.0,2327552000.0
profile_10_burstgpt_2_c4,burstgpt,compact32,32,4,4,875.0,14187.5,2327552000.0
profile_10_burstgpt_2_c4,burstgpt,compact32,32,4,16,125.0,6250.0,2327552000.0
profile_10_burstgpt_2_c4,burstgpt,compact32,32,8,1,2000.0,37125.0,2327552000.0
profile_10_burstgpt_2_c4,burstgpt,compact32,32,8,4,500.0,18750.0,2327552000.0
profile_10_burstgpt_2_c4,burstgpt,compact32,32,8,16,125.0,6250.0,2327552000.0
profile_11_burstgpt_3_c0,burstgpt,h32,32,2,1,2000.0,191812.5,16699392000.0
profile_11_burstgpt_3_c0,burstgpt,h32,32,2,4,1437.5,53625.0,16699392000.0
profile_11_burstgpt_3_c0,burstgpt,h32,32,2,16,625.0,15875.0,16699392000.0
profile_11_burstgpt_3_c0,burstgpt,h32,32,4,1,2000.0,191812.5,16699392000.0
profile_11_burstgpt_3_c0,burstgpt,h32,32,4,4,1125.0,61125.0,16699392000.0
profile_11_burstgpt_3_c0,burstgpt,h32,32,4,16,500.0,31750.0,16699392000.0
profile_11_burstgpt_3_c0,burstgpt,h32,32,8,1,2000.0,191812.5,16699392000.0
profile_11_burstgpt_3_c0,burstgpt,h32,32,8,4,625.0,63500.0,16699392000.0
profile_11_burstgpt_3_c0,burstgpt,h32,32,8,16,500.0,63500.0,16699392000.0
profile_11_burstgpt_3_c0,burstgpt,h64,64,2,1,2000.0,200406.25,17604608000.0
profile_11_burstgpt_3_c0,burstgpt,h64,64,2,4,1625.0,54687.5,17604608000.0
profile_11_burstgpt_3_c0,burstgpt,h64,64,2,16,1031.25,16000.0,17604608000.0
profile_11_burstgpt_3_c0,burstgpt,h64,64,4,1,2000.0,200406.25,17604608000.0
profile_11_burstgpt_3_c0,burstgpt,h64,64,4,4,1406.25,54937.5,17604608000.0
profile_11_burstgpt_3_c0,burstgpt,h64,64,4,16,593.75,15875.0,17604608000.0
profile_11_burstgpt_3_c0,burstgpt,h64,64,8,1,2000.0,200406.25,17604608000.0
profile_11_burstgpt_3_c0,burstgpt,h64,64,8,4,1125.0,58187.5,17604608000.0
profile_11_burstgpt_3_c0,burstgpt,h64,64,8,16,500.0,31750.0,17604608000.0
profile_11_burstgpt_3_c0,burstgpt,h128,128,2,1,2000.0,199906.25,17704704000.0
profile_11_burstgpt_3_c0,burstgpt,h128,128,2,4,1546.875,51859.375,17704704000.0
profile_11_burstgpt_3_c0,burstgpt,h128,128,2,16,1062.5,14484.375,17704704000.0
profile_11_burstgpt_3_c0,burstgpt,h128,128,4,1,2000.0,199906.25,17704704000.0
profile_11_burstgpt_3_c0,burstgpt,h128,128,4,4,1390.625,53093.75,17704704000.0
profile_11_burstgpt_3_c0,burstgpt,h128,128,4,16,859.375,15890.625,17704704000.0
profile_11_burstgpt_3_c0,burstgpt,h128,128,8,1,2000.0,199906.25,17704704000.0
profile_11_burstgpt_3_c0,burstgpt,h128,128,8,4,1078.125,52890.625,17704704000.0
profile_11_burstgpt_3_c0,burstgpt,h128,128,8,16,593.75,15875.0,17704704000.0
profile_11_burstgpt_3_c0,burstgpt,hfull,73,2,1,2000.0,200246.57534246575,17993896328.767124
profile_11_burstgpt_3_c0,burstgpt,hfull,73,2,4,1698.6301369863013,52904.109589041094,17993896328.767124
profile_11_burstgpt_3_c0,burstgpt,hfull,73,2,16,986.3013698630136,14657.534246575342,17993896328.767124
profile_11_burstgpt_3_c0,burstgpt,hfull,73,4,1,2000.0,200246.57534246575,17993896328.767124
profile_11_burstgpt_3_c0,burstgpt,hfull,73,4,4,1397.2602739726028,55589.04109589041,17993896328.767124
profile_11_burstgpt_3_c0,burstgpt,hfull,73,4,16,712.3287671232877,15917.808219178081,17993896328.767124
profile_11_burstgpt_3_c0,burstgpt,hfull,73,8,1,2000.0,200246.57534246575,17993896328.767124
profile_11_burstgpt_3_c0,burstgpt,hfull,73,8,4,1123.2876712328766,56849.31506849315,17993896328.767124
profile_11_burstgpt_3_c0,burstgpt,hfull,73,8,16,520.5479452054794,27835.616438356163,17993896328.767124
profile_11_burstgpt_3_c0,burstgpt,compact32,32,2,1,2000.0,203875.0,17771008000.0
profile_11_burstgpt_3_c0,burstgpt,compact32,32,2,4,1000.0,57562.5,17771008000.0
profile_11_burstgpt_3_c0,burstgpt,compact32,32,2,16,562.5,15125.0,17771008000.0
profile_11_burstgpt_3_c0,burstgpt,compact32,32,4,1,2000.0,203875.0,17771008000.0
profile_11_burstgpt_3_c0,burstgpt,compact32,32,4,4,875.0,57500.0,17771008000.0
profile_11_burstgpt_3_c0,burstgpt,compact32,32,4,16,562.5,30250.0,17771008000.0
profile_11_burstgpt_3_c0,burstgpt,compact32,32,8,1,2000.0,203875.0,17771008000.0
profile_11_burstgpt_3_c0,burstgpt,compact32,32,8,4,687.5,56687.5,17771008000.0
profile_11_burstgpt_3_c0,burstgpt,compact32,32,8,16,562.5,60500.0,17771008000.0
profile_12_burstgpt_3_c1,burstgpt,h32,32,2,1,2000.0,22125.0,872960000.0
profile_12_burstgpt_3_c1,burstgpt,h32,32,2,4,1375.0,14062.5,872960000.0
profile_12_burstgpt_3_c1,burstgpt,h32,32,2,16,125.0,8375.0,872960000.0
profile_12_burstgpt_3_c1,burstgpt,h32,32,4,1,2000.0,22125.0,872960000.0
profile_12_burstgpt_3_c1,burstgpt,h32,32,4,4,1062.5,15812.5,872960000.0
profile_12_burstgpt_3_c1,burstgpt,h32,32,4,16,125.0,8375.0,872960000.0
profile_12_burstgpt_3_c1,burstgpt,h32,32,8,1,2000.0,22125.0,872960000.0
profile_12_burstgpt_3_c1,burstgpt,h32,32,8,4,500.0,17250.0,872960000.0
profile_12_burstgpt_3_c1,burstgpt,h32,32,8,16,125.0,8375.0,872960000.0
profile_12_burstgpt_3_c1,burstgpt,h64,64,2,1,2000.0,20937.5,1167872000.0
profile_12_burstgpt_3_c1,burstgpt,h64,64,2,4,1562.5,6968.75,1167872000.0
profile_12_burstgpt_3_c1,burstgpt,h64,64,2,16,437.5,6937.5,1167872000.0
profile_12_burstgpt_3_c1,burstgpt,h64,64,4,1,2000.0,20937.5,1167872000.0
profile_12_burstgpt_3_c1,burstgpt,h64,64,4,4,1375.0,12062.5,1167872000.0
profile_12_burstgpt_3_c1,burstgpt,h64,64,4,16,125.0,11187.5,1167872000.0
profile_12_burstgpt_3_c1,burstgpt,h64,64,8,1,2000.0,20937.5,1167872000.0
profile_12_burstgpt_3_c1,burstgpt,h64,64,8,4,1031.25,10343.75,1167872000.0
profile_12_burstgpt_3_c1,burstgpt,h64,64,8,16,125.0,11187.5,1167872000.0
profile_12_burstgpt_3_c1,burstgpt,h128,128,2,1,2000.0,22609.375,1209216000.0
profile_12_burstgpt_3_c1,burstgpt,h128,128,2,4,1562.5,6828.125,1209216000.0
profile_12_burstgpt_3_c1,burstgpt,h128,128,2,16,671.875,4265.625,1209216000.0
profile_12_burstgpt_3_c1,burstgpt,h128,128,4,1,2000.0,22609.375,1209216000.0
profile_12_burstgpt_3_c1,burstgpt,h128,128,4,4,1343.75,8281.25,1209216000.0
profile_12_burstgpt_3_c1,burstgpt,h128,128,4,16,421.875,4093.75,1209216000.0
profile_12_burstgpt_3_c1,burstgpt,h128,128,8,1,2000.0,22609.375,1209216000.0
profile_12_burstgpt_3_c1,burstgpt,h128,128,8,4,1203.125,12703.125,1209216000.0
profile_12_burstgpt_3_c1,burstgpt,h128,128,8,16,125.0,6312.5,1209216000.0
profile_12_burstgpt_3_c1,burstgpt,hfull,74,2,1,2000.0,22621.621621621623,1181640648.6486487
profile_12_burstgpt_3_c1,burstgpt,hfull,74,2,4,1594.5945945945946,8270.27027027027,1181640648.6486487
profile_12_burstgpt_3_c1,burstgpt,hfull,74,2,16,540.5405405405405,6081.081081081081,1181640648.6486487
profile_12_burstgpt_3_c1,burstgpt,hfull,74,4,1,2000.0,22621.621621621623,1181640648.6486487
profile_12_burstgpt_3_c1,burstgpt,hfull,74,4,4,1432.4324324324325,10837.837837837838,1181640648.6486487
profile_12_burstgpt_3_c1,burstgpt,hfull,74,4,16,243.24324324324326,9675.675675675677,1181640648.6486487
profile_12_burstgpt_3_c1,burstgpt,hfull,74,8,1,2000.0,22621.621621621623,1181640648.6486487
profile_12_burstgpt_3_c1,burstgpt,hfull,74,8,4,1081.081081081081,14594.594594594595,1181640648.6486487
profile_12_burstgpt_3_c1,burstgpt,hfull,74,8,16,135.13513513513513,9918.91891891892,1181640648.6486487
profile_12_burstgpt_3_c1,burstgpt,compact32,32,2,1,2000.0,23062.5,980992000.0
profile_12_burstgpt_3_c1,burstgpt,compact32,32,2,4,625.0,8250.0,980992000.0
profile_12_burstgpt_3_c1,burstgpt,compact32,32,2,16,125.0,6750.0,980992000.0
profile_12_burstgpt_3_c1,burstgpt,compact32,32,4,1,2000.0,23062.5,980992000.0
profile_12_burstgpt_3_c1,burstgpt,compact32,32,4,4,562.5,8625.0,980992000.0
profile_12_burstgpt_3_c1,burstgpt,compact32,32,4,16,125.0,6750.0,980992000.0
profile_12_burstgpt_3_c1,burstgpt,compact32,32,8,1,2000.0,23062.5,980992000.0
profile_12_burstgpt_3_c1,burstgpt,compact32,32,8,4,500.0,9000.0,980992000.0
profile_12_burstgpt_3_c1,burstgpt,compact32,32,8,16,125.0,6750.0,980992000.0
profile_13_burstgpt_3_c2,burstgpt,h32,32,2,1,2000.0,111687.5,8388608000.0
profile_13_burstgpt_3_c2,burstgpt,h32,32,2,4,1500.0,35500.0,8388608000.0
profile_13_burstgpt_3_c2,burstgpt,h32,32,2,16,312.5,15875.0,8388608000.0
profile_13_burstgpt_3_c2,burstgpt,h32,32,4,1,2000.0,111687.5,8388608000.0
profile_13_burstgpt_3_c2,burstgpt,h32,32,4,4,1250.0,36375.0,8388608000.0
profile_13_burstgpt_3_c2,burstgpt,h32,32,4,16,250.0,31750.0,8388608000.0
profile_13_burstgpt_3_c2,burstgpt,h32,32,8,1,2000.0,111687.5,8388608000.0
profile_13_burstgpt_3_c2,burstgpt,h32,32,8,4,562.5,63500.0,8388608000.0
profile_13_burstgpt_3_c2,burstgpt,h32,32,8,16,250.0,31750.0,8388608000.0
profile_13_burstgpt_3_c2,burstgpt,h64,64,2,1,2000.0,107687.5,8137472000.0
profile_13_burstgpt_3_c2,burstgpt,h64,64,2,4,1406.25,30250.0,8137472000.0
profile_13_burstgpt_3_c2,burstgpt,h64,64,2,16,625.0,9687.5,8137472000.0
profile_13_burstgpt_3_c2,burstgpt,h64,64,4,1,2000.0,107687.5,8137472000.0
profile_13_burstgpt_3_c2,burstgpt,h64,64,4,4,1250.0,33281.25,8137472000.0
profile_13_burstgpt_3_c2,burstgpt,h64,64,4,16,312.5,15875.0,8137472000.0
profile_13_burstgpt_3_c2,burstgpt,h64,64,8,1,2000.0,107687.5,8137472000.0
