candidate_id,oof_scheme,slice_type,slice_value,points,wape,signed_bias
max_edge,topology,source_model_configuration,phase64/deepseek-v2-lite/P2D2_ALL_TO_ALL,30,0.26664664638213126,-0.26228154029968953
max_edge,topology,source_model_configuration,phase64/deepseek-v2-lite/P2D2_MATCHING,30,0.0762722199235575,0.07627221992355752
max_edge,topology,source_model_configuration,phase64/deepseek-v2-lite/P4D1,30,0.46872683697707673,-0.46872683697707673
max_edge,topology,source_model_configuration,phase64/qwen3-8b/P1D4,30,0.1561790601046449,-0.15617906010464486
max_edge,topology,source_model_configuration,phase64/qwen3-8b/P2D2_ALL_TO_ALL,30,0.07756464775397189,-0.05597205992049746
max_edge,topology,source_model_configuration,phase64/qwen3-8b/P2D2_MATCHING,30,0.20572404982501902,0.205724049825019
max_edge,topology,source_model_configuration,phase64/qwen3-8b/P4D1,30,0.17097802275252882,-0.053572756108012994
max_edge,topology,source_model_configuration,phase66/deepseek-v2-lite/P1D4,30,0.565189205575417,-0.565189205575417
max_edge,topology,source_model_configuration,phase66/deepseek-v2-lite/P2D2_ALL_TO_ALL,30,0.34704100561318024,-0.34704100561318024
max_edge,topology,source_model_configuration,phase66/deepseek-v2-lite/P2D2_MATCHING,30,0.03279952171365006,0.030852185329366694
max_edge,topology,source_model_configuration,phase66/deepseek-v2-lite/P4D1,30,0.5627807785959855,-0.5627807785959854
max_edge,topology,source_model_configuration,phase66/qwen3-8b/P1D4,30,0.33068682816042094,-0.33033893721682817
max_edge,topology,source_model_configuration,phase66/qwen3-8b/P2D2_ALL_TO_ALL,30,0.19117494599635113,-0.19075048008367568
max_edge,topology,source_model_configuration,phase66/qwen3-8b/P2D2_MATCHING,30,0.1435669867124427,0.14356698671244278
max_edge,topology,source_model_configuration,phase66/qwen3-8b/P4D1,30,0.31835127202142044,-0.31077652792414096
max_edge,topology,source_model_configuration,phase68/deepseek-v2-lite/P1D4,30,0.6749436872845138,-0.6749436872845139
max_edge,topology,source_model_configuration,phase68/deepseek-v2-lite/P2D2_ALL_TO_ALL,30,0.42122183794712253,-0.4212218379471225
max_edge,topology,source_model_configuration,phase68/deepseek-v2-lite/P2D2_MATCHING,30,0.02551085742799532,0.02551085742799532
max_edge,topology,source_model_configuration,phase68/deepseek-v2-lite/P4D1,30,0.6736615891266305,-0.6736615891266305
max_edge,topology,source_model_configuration,phase68/qwen3-8b/P1D4,30,0.5769000505543445,-0.5769000505543445
max_edge,topology,source_model_configuration,phase68/qwen3-8b/P2D2_ALL_TO_ALL,30,0.33322676472128065,-0.33322676472128065
max_edge,topology,source_model_configuration,phase68/qwen3-8b/P2D2_MATCHING,30,0.10388111054995514,0.10388111054995516
max_edge,topology,source_model_configuration,phase68/qwen3-8b/P4D1,30,0.577998480919238,-0.577998480919238
max_edge,tail64,configuration,P1D4,24,0.6471266258855954,-0.6471266258855954
max_edge,tail64,configuration,P2D2_ALL_TO_ALL,24,0.392800576618587,-0.3928005766185869
max_edge,tail64,configuration,P2D2_MATCHING,18,0.025672333775845272,0.02567233377584518
max_edge,tail64,configuration,P4D1,24,0.6443266907781806,-0.6443266907781806
max_edge,tail64,configuration_topology,P1D4/L1,8,0.6495694990232801,-0.6495694990232801
max_edge,tail64,configuration_topology,P1D4/L2,8,0.6464320878294375,-0.6464320878294376
max_edge,tail64,configuration_topology,P1D4/L3,8,0.6453775200652803,-0.6453775200652802
max_edge,tail64,configuration_topology,P2D2_ALL_TO_ALL/L1,8,0.39158991505378626,-0.39158991505378615
max_edge,tail64,configuration_topology,P2D2_ALL_TO_ALL/L2,8,0.40108555314599215,-0.4010855531459922
max_edge,tail64,configuration_topology,P2D2_ALL_TO_ALL/L3,8,0.3855430141239062,-0.3855430141239062
max_edge,tail64,configuration_topology,P2D2_MATCHING/L1,6,0.04269183350218956,0.04269183350218956
max_edge,tail64,configuration_topology,P2D2_MATCHING/L2,6,0.015582624599234101,0.015582624599234242
