model_id,configuration,topology_level,vector_id,replica_id,measurement_id,repeat_count,concurrent_wave_us,matched_solo_max_us,concurrent_repeat_cv
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__blind_v05,1,qwen3-8b__p4d1__l3__r1,9,150.25349999999997,136.90699999999998,0.12411288126244398
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__blind_v06,0,qwen3-8b__p4d1__l3__r0,9,124.3885,101.19999999999999,0.11118438114326448
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__blind_v06,1,qwen3-8b__p4d1__l3__r1,9,128.856,102.9205,0.2593448322226117
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__blind_v07,0,qwen3-8b__p4d1__l3__r0,9,242.1895,151.522,0.14620801634658237
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__blind_v07,1,qwen3-8b__p4d1__l3__r1,9,258.18550000000005,159.0055,0.2437090408787179
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__blind_v08,0,qwen3-8b__p4d1__l3__r0,9,203.416,151.4315,0.11840895251752784
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__blind_v08,1,qwen3-8b__p4d1__l3__r1,9,196.853,159.8675,0.15716829155699394
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__blind_v09,0,qwen3-8b__p4d1__l3__r0,9,183.3445,150.8265,0.10272021531350387
qwen3-8b,P4D1,L3,qwen3-8b__p4d1__blind_v09,1,qwen3-8b__p4d1__l3__r1,9,190.3145,159.4235,0.09038492968807134
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v00,0,qwen3-8b__p2d2_matching__l1__r0,5,83.3045,82.6575,0.09904645520903818
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v00,1,qwen3-8b__p2d2_matching__l1__r1,5,80.48599999999999,69.6525,0.11102586918097941
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v01,0,qwen3-8b__p2d2_matching__l1__r0,5,88.2585,89.256,0.08216100836105836
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v01,1,qwen3-8b__p2d2_matching__l1__r1,5,87.6,76.6345,0.09726970911519091
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v02,0,qwen3-8b__p2d2_matching__l1__r0,5,103.974,104.1615,0.0547732600283364
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v02,1,qwen3-8b__p2d2_matching__l1__r1,5,103.195,93.104,0.07306490293369304
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v03,0,qwen3-8b__p2d2_matching__l1__r0,5,138.7575,138.6845,0.034724204121331086
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v03,1,qwen3-8b__p2d2_matching__l1__r1,5,138.872,129.2705,0.05325983108456823
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v04,0,qwen3-8b__p2d2_matching__l1__r0,5,163.50900000000001,164.3975,0.05924647841058119
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v04,1,qwen3-8b__p2d2_matching__l1__r1,5,163.09449999999998,152.623,0.05225612674101873
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v05,0,qwen3-8b__p2d2_matching__l1__r0,5,87.0495,86.73249999999999,0.08013394968252255
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v05,1,qwen3-8b__p2d2_matching__l1__r1,5,83.1135,74.553,0.08030461459057417
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v06,0,qwen3-8b__p2d2_matching__l1__r0,5,103.121,103.09049999999999,0.05030030725730575
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v06,1,qwen3-8b__p2d2_matching__l1__r1,5,92.75450000000001,92.52449999999999,0.06637169698865356
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v07,0,qwen3-8b__p2d2_matching__l1__r0,5,139.028,139.37150000000003,0.035732520215904055
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v07,1,qwen3-8b__p2d2_matching__l1__r1,5,128.8485,128.7765,0.04513038807478326
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v08,0,qwen3-8b__p2d2_matching__l1__r0,5,163.35649999999998,163.154,0.04758222748053298
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v08,1,qwen3-8b__p2d2_matching__l1__r1,5,152.76600000000002,162.3005,0.038115084981476054
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v09,0,qwen3-8b__p2d2_matching__l1__r0,5,160.2885,160.42,0.03598610113717789
qwen3-8b,P2D2_MATCHING,L1,qwen3-8b__p2d2_matching__blind_v09,1,qwen3-8b__p2d2_matching__l1__r1,5,153.0575,153.07799999999997,0.03889095796736248
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v00,0,qwen3-8b__p2d2_matching__l2__r0,5,76.5375,76.7795,0.08919388556623019
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v00,1,qwen3-8b__p2d2_matching__l2__r1,5,82.73949999999999,82.9305,0.06063562422656098
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v01,0,qwen3-8b__p2d2_matching__l2__r0,5,83.0455,81.9765,0.07198967805966047
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v01,1,qwen3-8b__p2d2_matching__l2__r1,5,87.6345,85.84899999999999,0.08133187215160859
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v02,0,qwen3-8b__p2d2_matching__l2__r0,5,99.387,99.616,0.048305277689907035
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v02,1,qwen3-8b__p2d2_matching__l2__r1,5,100.366,99.52199999999999,0.013991025317636876
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v03,0,qwen3-8b__p2d2_matching__l2__r0,5,133.41,132.96,0.03012717967229746
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v03,1,qwen3-8b__p2d2_matching__l2__r1,5,134.691,135.723,0.011580664431888089
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v04,0,qwen3-8b__p2d2_matching__l2__r0,5,157.2415,157.3395,0.02503152085204167
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v04,1,qwen3-8b__p2d2_matching__l2__r1,5,162.44549999999998,161.648,0.0142090378594228
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v05,0,qwen3-8b__p2d2_matching__l2__r0,5,81.4305,82.2225,0.07013333879341661
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v05,1,qwen3-8b__p2d2_matching__l2__r1,5,86.83500000000001,86.042,0.027165466088170866
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v06,0,qwen3-8b__p2d2_matching__l2__r0,5,97.378,98.5025,0.06161959038139664
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v06,1,qwen3-8b__p2d2_matching__l2__r1,5,101.5435,99.4315,0.018549472769713096
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v07,0,qwen3-8b__p2d2_matching__l2__r0,5,134.002,133.7105,0.04369949239537306
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v07,1,qwen3-8b__p2d2_matching__l2__r1,5,134.869,135.27100000000002,0.015795785824296138
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v08,0,qwen3-8b__p2d2_matching__l2__r0,5,158.3245,157.4495,0.030509238767875996
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v08,1,qwen3-8b__p2d2_matching__l2__r1,5,159.07799999999997,158.6325,0.01259680473163466
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v09,0,qwen3-8b__p2d2_matching__l2__r0,5,158.183,158.063,0.036998085639510195
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__blind_v09,1,qwen3-8b__p2d2_matching__l2__r1,5,159.43,158.6225,0.008007049274525132
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v00,0,qwen3-8b__p2d2_matching__l3__r0,5,74.427,75.6405,0.08508635421000335
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v00,1,qwen3-8b__p2d2_matching__l3__r1,5,82.963,82.813,0.09925681610765977
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v01,0,qwen3-8b__p2d2_matching__l3__r0,5,81.922,81.2135,0.07759218621928976
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v01,1,qwen3-8b__p2d2_matching__l3__r1,5,88.7945,87.1185,0.08539293144800596
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v02,0,qwen3-8b__p2d2_matching__l3__r0,5,99.18350000000001,100.14,0.05018837771479023
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v02,1,qwen3-8b__p2d2_matching__l3__r1,5,101.9075,102.0265,0.05185837889323248
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v03,0,qwen3-8b__p2d2_matching__l3__r0,5,134.084,134.1445,0.033645971454754814
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v03,1,qwen3-8b__p2d2_matching__l3__r1,5,135.88400000000001,136.85750000000002,0.034827053659011946
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v04,0,qwen3-8b__p2d2_matching__l3__r0,5,158.11399999999998,158.5405,0.028603318306673647
