model,tp,profile_id,strategy,repeat,phase,requests,normalization_requests,total_calls_per_1000,total_logical_bytes_per_1000,calls_by_12bin_json,logical_bytes_by_12bin_json,canonical_exact_histogram_per_1000_json,raw_op_exact_histogram_per_1000_json
qwen3-8b,2,profile_13_burstgpt_3_c2,balanced,0,decode,42,1000,1119333.3333333333,33360749714.285717,"[184238.09523809524,262452.38095238095,672642.857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1509278476.1904762,5723867428.571428,26127603809.52381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":184238.09523809524,""16384"":88642.85714285714,""24576"":173809.52380952382,""32768"":441476.1904761905,""40960"":100809.52380952382,""49152"":22595.238095238095,""57344"":78214.28571428571,""65536"":29547.61904761905}","{""all_reduce:8192"":184238.09523809524,""all_reduce:16384"":88642.85714285714,""all_reduce:24576"":173809.52380952382,""all_reduce:32768"":441476.1904761905,""all_reduce:40960"":100809.52380952382,""all_reduce:49152"":22595.238095238095,""all_reduce:57344"":78214.28571428571,""all_reduce:65536"":29547.61904761905}"
qwen3-8b,2,profile_13_burstgpt_3_c2,balanced,0,prefill,42,1000,10428.57142857143,287061918476.1905,"[0.0,0.0,0.0,0.0,0.0,0.0,1738.095238095238,0.0,3476.190476190476,5214.285714285714,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,3260611047.6190476,0.0,81515276190.4762,202286031238.09525,0.0,0.0]","{""1875968"":1738.095238095238,""22126592"":1738.095238095238,""24772608"":1738.095238095238,""34390016"":1738.095238095238,""36290560"":1738.095238095238,""45703168"":1738.095238095238}","{""all_reduce:1875968"":1738.095238095238,""all_reduce:22126592"":1738.095238095238,""all_reduce:24772608"":1738.095238095238,""all_reduce:34390016"":1738.095238095238,""all_reduce:36290560"":1738.095238095238,""all_reduce:45703168"":1738.095238095238}"
qwen3-8b,2,profile_13_burstgpt_3_c2,latency,0,decode,42,1000,2050952.380952381,33360749714.285717,"[858619.0476190477,1030690.4761904762,161642.85714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7033807238.095239,21030229333.333336,5296713142.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":858619.0476190477,""16384"":524904.7619047619,""24576"":505785.7142857143,""32768"":161642.85714285716}","{""all_reduce:8192"":858619.0476190477,""all_reduce:16384"":524904.7619047619,""all_reduce:24576"":505785.7142857143,""all_reduce:32768"":161642.85714285716}"
qwen3-8b,2,profile_13_burstgpt_3_c2,latency,0,prefill,42,1000,19119.04761904762,287061918476.1905,"[0.0,0.0,0.0,0.0,0.0,0.0,3476.190476190476,3476.190476190476,10428.57142857143,1738.095238095238,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,9895740952.380953,32307102476.19048,194369438476.1905,50489636571.42857,0.0,0.0]","{""1875968"":1738.095238095238,""3817472"":1738.095238095238,""8675328"":1738.095238095238,""9912320"":1738.095238095238,""12214272"":1738.095238095238,""13287424"":1738.095238095238,""16654336"":1738.095238095238,""20955136"":1738.095238095238,""23003136"":1738.095238095238,""25714688"":1738.095238095238,""29048832"":1738.095238095238}","{""all_reduce:1875968"":1738.095238095238,""all_reduce:3817472"":1738.095238095238,""all_reduce:8675328"":1738.095238095238,""all_reduce:9912320"":1738.095238095238,""all_reduce:12214272"":1738.095238095238,""all_reduce:13287424"":1738.095238095238,""all_reduce:16654336"":1738.095238095238,""all_reduce:20955136"":1738.095238095238,""all_reduce:23003136"":1738.095238095238,""all_reduce:25714688"":1738.095238095238,""all_reduce:29048832"":1738.095238095238}"
qwen3-8b,2,profile_13_burstgpt_3_c2,throughput,0,decode,42,1000,662214.2857142857,33360749714.285717,"[142523.80952380953,59095.2380952381,366738.09523809527,93857.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1167555047.6190476,982454857.1428572,21642483809.523815,9568256000.000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":142523.80952380953,""16384"":57357.14285714286,""24576"":1738.095238095238,""32768"":24333.333333333336,""40960"":6952.380952380952,""49152"":33023.80952380953,""57344"":132095.2380952381,""65536"":146000.0,""73728"":24333.333333333336,""81920"":10428.57142857143,""90112"":24333.333333333336,""98304"":26071.428571428572,""106496"":5214.285714285715,""114688"":5214.285714285715,""122880"":19119.04761904762,""131072"":3476.190476190476}","{""all_reduce:8192"":142523.80952380953,""all_reduce:16384"":57357.14285714286,""all_reduce:24576"":1738.095238095238,""all_reduce:32768"":24333.333333333336,""all_reduce:40960"":6952.380952380952,""all_reduce:49152"":33023.80952380953,""all_reduce:57344"":132095.2380952381,""all_reduce:65536"":146000.0,""all_reduce:73728"":24333.333333333336,""all_reduce:81920"":10428.57142857143,""all_reduce:90112"":24333.333333333336,""all_reduce:98304"":26071.428571428572,""all_reduce:106496"":5214.285714285715,""all_reduce:114688"":5214.285714285715,""all_reduce:122880"":19119.04761904762,""all_reduce:131072"":3476.190476190476}"
qwen3-8b,2,profile_13_burstgpt_3_c2,throughput,0,prefill,42,1000,5214.285714285715,287061918476.1905,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.095238095238,3476.190476190476,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41718735238.09524,245343183238.09525,0.0,0.0]","{""24002560"":1738.095238095238,""70475776"":1738.095238095238,""70680576"":1738.095238095238}","{""all_reduce:24002560"":1738.095238095238,""all_reduce:70475776"":1738.095238095238,""all_reduce:70680576"":1738.095238095238}"
