timestamp, index, pstate, memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/08/12 04:50:21.381, 0, P0, 159037 MiB, 26 %, 289.56 W
2026/08/12 04:50:21.381, 1, P0, 159037 MiB, 53 %, 287.88 W
2026/08/12 04:50:21.381, 2, P0, 0 MiB, 0 %, 236.06 W
2026/08/12 04:50:21.381, 3, P0, 0 MiB, 0 %, 238.60 W
2026/08/12 04:50:21.381, 4, P0, 0 MiB, 0 %, 235.49 W
2026/08/12 04:50:21.381, 5, P0, 0 MiB, 0 %, 244.26 W
2026/08/12 04:50:21.381, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 04:50:21.381, 7, P0, 0 MiB, 0 %, 243.09 W
2026/08/12 04:50:22.381, 0, P0, 159037 MiB, 44 %, 286.01 W
2026/08/12 04:50:22.381, 1, P0, 159037 MiB, 25 %, 283.67 W
2026/08/12 04:50:22.381, 2, P0, 0 MiB, 0 %, 236.09 W
2026/08/12 04:50:22.381, 3, P0, 0 MiB, 0 %, 238.57 W
2026/08/12 04:50:22.381, 4, P0, 0 MiB, 0 %, 235.41 W
2026/08/12 04:50:22.381, 5, P0, 0 MiB, 0 %, 244.29 W
2026/08/12 04:50:22.381, 6, P0, 0 MiB, 0 %, 242.37 W
2026/08/12 04:50:22.381, 7, P0, 0 MiB, 0 %, 243.21 W
2026/08/12 04:50:23.382, 0, P0, 159037 MiB, 36 %, 300.19 W
2026/08/12 04:50:23.382, 1, P0, 159037 MiB, 40 %, 300.65 W
2026/08/12 04:50:23.382, 2, P0, 0 MiB, 0 %, 236.08 W
2026/08/12 04:50:23.382, 3, P0, 0 MiB, 0 %, 238.54 W
2026/08/12 04:50:23.382, 4, P0, 0 MiB, 0 %, 235.45 W
2026/08/12 04:50:23.382, 5, P0, 0 MiB, 0 %, 244.29 W
2026/08/12 04:50:23.382, 6, P0, 0 MiB, 0 %, 242.40 W
2026/08/12 04:50:23.382, 7, P0, 0 MiB, 0 %, 243.16 W
2026/08/12 04:50:24.382, 0, P0, 159037 MiB, 30 %, 288.92 W
2026/08/12 04:50:24.382, 1, P0, 159037 MiB, 33 %, 286.29 W
2026/08/12 04:50:24.382, 2, P0, 0 MiB, 0 %, 236.09 W
2026/08/12 04:50:24.382, 3, P0, 0 MiB, 0 %, 238.41 W
2026/08/12 04:50:24.382, 4, P0, 0 MiB, 0 %, 235.49 W
2026/08/12 04:50:24.382, 5, P0, 0 MiB, 0 %, 244.32 W
2026/08/12 04:50:24.382, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 04:50:24.382, 7, P0, 0 MiB, 0 %, 243.17 W
2026/08/12 04:50:25.382, 0, P0, 159037 MiB, 45 %, 286.77 W
2026/08/12 04:50:25.382, 1, P0, 159037 MiB, 24 %, 283.69 W
2026/08/12 04:50:25.382, 2, P0, 0 MiB, 0 %, 236.03 W
2026/08/12 04:50:25.382, 3, P0, 0 MiB, 0 %, 238.49 W
2026/08/12 04:50:25.382, 4, P0, 0 MiB, 0 %, 235.48 W
2026/08/12 04:50:25.382, 5, P0, 0 MiB, 0 %, 244.28 W
2026/08/12 04:50:25.382, 6, P0, 0 MiB, 0 %, 242.37 W
2026/08/12 04:50:25.382, 7, P0, 0 MiB, 0 %, 243.15 W
2026/08/12 04:50:26.382, 0, P0, 159037 MiB, 37 %, 299.31 W
2026/08/12 04:50:26.382, 1, P0, 159037 MiB, 21 %, 295.92 W
2026/08/12 04:50:26.382, 2, P0, 0 MiB, 0 %, 236.04 W
2026/08/12 04:50:26.382, 3, P0, 0 MiB, 0 %, 238.49 W
2026/08/12 04:50:26.382, 4, P0, 0 MiB, 0 %, 235.52 W
2026/08/12 04:50:26.382, 5, P0, 0 MiB, 0 %, 244.20 W
2026/08/12 04:50:26.382, 6, P0, 0 MiB, 0 %, 242.40 W
2026/08/12 04:50:26.382, 7, P0, 0 MiB, 0 %, 243.06 W
2026/08/12 04:50:27.382, 0, P0, 159037 MiB, 59 %, 285.41 W
2026/08/12 04:50:27.383, 1, P0, 159037 MiB, 16 %, 284.08 W
2026/08/12 04:50:27.383, 2, P0, 0 MiB, 0 %, 236.12 W
2026/08/12 04:50:27.383, 3, P0, 0 MiB, 0 %, 238.49 W
2026/08/12 04:50:27.383, 4, P0, 0 MiB, 0 %, 235.55 W
2026/08/12 04:50:27.383, 5, P0, 0 MiB, 0 %, 244.26 W
2026/08/12 04:50:27.383, 6, P0, 0 MiB, 0 %, 242.36 W
2026/08/12 04:50:27.383, 7, P0, 0 MiB, 0 %, 243.11 W
2026/08/12 04:50:28.383, 0, P0, 159037 MiB, 44 %, 287.82 W
2026/08/12 04:50:28.383, 1, P0, 159037 MiB, 18 %, 282.54 W
2026/08/12 04:50:28.383, 2, P0, 0 MiB, 0 %, 236.10 W
2026/08/12 04:50:28.383, 3, P0, 0 MiB, 0 %, 238.53 W
2026/08/12 04:50:28.383, 4, P0, 0 MiB, 0 %, 235.55 W
2026/08/12 04:50:28.383, 5, P0, 0 MiB, 0 %, 244.32 W
2026/08/12 04:50:28.383, 6, P0, 0 MiB, 0 %, 242.41 W
2026/08/12 04:50:28.383, 7, P0, 0 MiB, 0 %, 243.13 W
2026/08/12 04:50:29.383, 0, P0, 159191 MiB, 32 %, 306.43 W
2026/08/12 04:50:29.383, 1, P0, 159191 MiB, 71 %, 306.93 W
2026/08/12 04:50:29.383, 2, P0, 0 MiB, 0 %, 236.11 W
2026/08/12 04:50:29.383, 3, P0, 0 MiB, 0 %, 238.46 W
2026/08/12 04:50:29.383, 4, P0, 0 MiB, 0 %, 235.49 W
2026/08/12 04:50:29.383, 5, P0, 0 MiB, 0 %, 244.22 W
2026/08/12 04:50:29.383, 6, P0, 0 MiB, 0 %, 242.39 W
2026/08/12 04:50:29.383, 7, P0, 0 MiB, 0 %, 243.14 W
2026/08/12 04:50:30.383, 0, P0, 159191 MiB, 67 %, 289.90 W
2026/08/12 04:50:30.383, 1, P0, 159191 MiB, 17 %, 284.12 W
2026/08/12 04:50:30.383, 2, P0, 0 MiB, 0 %, 236.10 W
2026/08/12 04:50:30.383, 3, P0, 0 MiB, 0 %, 238.47 W
2026/08/12 04:50:30.383, 4, P0, 0 MiB, 0 %, 235.53 W
2026/08/12 04:50:30.383, 5, P0, 0 MiB, 0 %, 244.27 W
2026/08/12 04:50:30.383, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 04:50:30.383, 7, P0, 0 MiB, 0 %, 243.10 W
2026/08/12 04:50:31.383, 0, P0, 159191 MiB, 83 %, 288.30 W
2026/08/12 04:50:31.383, 1, P0, 159191 MiB, 17 %, 282.56 W
2026/08/12 04:50:31.383, 2, P0, 0 MiB, 0 %, 236.03 W
2026/08/12 04:50:31.384, 3, P0, 0 MiB, 0 %, 238.54 W
2026/08/12 04:50:31.384, 4, P0, 0 MiB, 0 %, 235.59 W
2026/08/12 04:50:31.384, 5, P0, 0 MiB, 0 %, 244.21 W
2026/08/12 04:50:31.384, 6, P0, 0 MiB, 0 %, 242.45 W
2026/08/12 04:50:31.384, 7, P0, 0 MiB, 0 %, 243.18 W
2026/08/12 04:50:32.384, 0, P0, 159191 MiB, 29 %, 297.51 W
2026/08/12 04:50:32.384, 1, P0, 159191 MiB, 26 %, 295.50 W
2026/08/12 04:50:32.384, 2, P0, 0 MiB, 0 %, 236.08 W
2026/08/12 04:50:32.384, 3, P0, 0 MiB, 0 %, 238.47 W
2026/08/12 04:50:32.384, 4, P0, 0 MiB, 0 %, 235.55 W
2026/08/12 04:50:32.384, 5, P0, 0 MiB, 0 %, 244.27 W
2026/08/12 04:50:32.384, 6, P0, 0 MiB, 0 %, 242.41 W
2026/08/12 04:50:32.384, 7, P0, 0 MiB, 0 %, 243.14 W
2026/08/12 04:50:33.384, 0, P0, 159191 MiB, 64 %, 293.16 W
2026/08/12 04:50:33.384, 1, P0, 159191 MiB, 28 %, 288.72 W
2026/08/12 04:50:33.384, 2, P0, 0 MiB, 0 %, 236.07 W
2026/08/12 04:50:33.384, 3, P0, 0 MiB, 0 %, 238.52 W
2026/08/12 04:50:33.384, 4, P0, 0 MiB, 0 %, 235.47 W
2026/08/12 04:50:33.384, 5, P0, 0 MiB, 0 %, 244.26 W
2026/08/12 04:50:33.384, 6, P0, 0 MiB, 0 %, 242.32 W
2026/08/12 04:50:33.384, 7, P0, 0 MiB, 0 %, 243.17 W
2026/08/12 04:50:34.384, 0, P0, 159191 MiB, 62 %, 285.18 W
2026/08/12 04:50:34.384, 1, P0, 159191 MiB, 17 %, 280.68 W
2026/08/12 04:50:34.384, 2, P0, 0 MiB, 0 %, 236.12 W
2026/08/12 04:50:34.384, 3, P0, 0 MiB, 0 %, 238.48 W
2026/08/12 04:50:34.384, 4, P0, 0 MiB, 0 %, 235.52 W
2026/08/12 04:50:34.384, 5, P0, 0 MiB, 0 %, 244.29 W
2026/08/12 04:50:34.384, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 04:50:34.384, 7, P0, 0 MiB, 0 %, 243.01 W
2026/08/12 04:50:35.384, 0, P0, 159191 MiB, 48 %, 286.52 W
2026/08/12 04:50:35.384, 1, P0, 159191 MiB, 30 %, 282.79 W
2026/08/12 04:50:35.384, 2, P0, 0 MiB, 0 %, 236.10 W
2026/08/12 04:50:35.384, 3, P0, 0 MiB, 0 %, 238.50 W
2026/08/12 04:50:35.384, 4, P0, 0 MiB, 0 %, 235.55 W
2026/08/12 04:50:35.384, 5, P0, 0 MiB, 0 %, 244.22 W
2026/08/12 04:50:35.384, 6, P0, 0 MiB, 0 %, 242.31 W
2026/08/12 04:50:35.384, 7, P0, 0 MiB, 0 %, 243.09 W
2026/08/12 04:50:36.385, 0, P0, 159191 MiB, 36 %, 291.41 W
2026/08/12 04:50:36.385, 1, P0, 159191 MiB, 16 %, 283.80 W
2026/08/12 04:50:36.385, 2, P0, 0 MiB, 0 %, 236.17 W
2026/08/12 04:50:36.385, 3, P0, 0 MiB, 0 %, 238.51 W
2026/08/12 04:50:36.385, 4, P0, 0 MiB, 0 %, 235.53 W
2026/08/12 04:50:36.385, 5, P0, 0 MiB, 0 %, 244.24 W
2026/08/12 04:50:36.385, 6, P0, 0 MiB, 0 %, 242.35 W
2026/08/12 04:50:36.385, 7, P0, 0 MiB, 0 %, 243.12 W
2026/08/12 04:50:37.385, 0, P0, 159291 MiB, 41 %, 316.44 W
2026/08/12 04:50:37.385, 1, P0, 159291 MiB, 17 %, 312.72 W
2026/08/12 04:50:37.385, 2, P0, 0 MiB, 0 %, 236.14 W
2026/08/12 04:50:37.385, 3, P0, 0 MiB, 0 %, 238.51 W
2026/08/12 04:50:37.385, 4, P0, 0 MiB, 0 %, 235.49 W
2026/08/12 04:50:37.385, 5, P0, 0 MiB, 0 %, 244.12 W
2026/08/12 04:50:37.385, 6, P0, 0 MiB, 0 %, 242.35 W
2026/08/12 04:50:37.385, 7, P0, 0 MiB, 0 %, 243.15 W
2026/08/12 04:50:38.385, 0, P0, 159291 MiB, 75 %, 288.95 W
2026/08/12 04:50:38.385, 1, P0, 159291 MiB, 17 %, 285.90 W
2026/08/12 04:50:38.385, 2, P0, 0 MiB, 0 %, 236.09 W
2026/08/12 04:50:38.385, 3, P0, 0 MiB, 0 %, 238.59 W
2026/08/12 04:50:38.385, 4, P0, 0 MiB, 0 %, 235.49 W
2026/08/12 04:50:38.385, 5, P0, 0 MiB, 0 %, 244.28 W
2026/08/12 04:50:38.385, 6, P0, 0 MiB, 0 %, 242.43 W
2026/08/12 04:50:38.385, 7, P0, 0 MiB, 0 %, 243.15 W
2026/08/12 04:50:39.385, 0, P0, 159291 MiB, 42 %, 289.40 W
2026/08/12 04:50:39.385, 1, P0, 159291 MiB, 25 %, 283.91 W
2026/08/12 04:50:39.385, 2, P0, 0 MiB, 0 %, 236.11 W
2026/08/12 04:50:39.385, 3, P0, 0 MiB, 0 %, 238.46 W
2026/08/12 04:50:39.385, 4, P0, 0 MiB, 0 %, 235.50 W
2026/08/12 04:50:39.385, 5, P0, 0 MiB, 0 %, 244.24 W
2026/08/12 04:50:39.385, 6, P0, 0 MiB, 0 %, 242.40 W
2026/08/12 04:50:39.385, 7, P0, 0 MiB, 0 %, 243.06 W
2026/08/12 04:50:40.385, 0, P0, 159395 MiB, 32 %, 313.83 W
2026/08/12 04:50:40.385, 1, P0, 159395 MiB, 23 %, 312.40 W
2026/08/12 04:50:40.386, 2, P0, 0 MiB, 0 %, 236.11 W
2026/08/12 04:50:40.386, 3, P0, 0 MiB, 0 %, 238.44 W
2026/08/12 04:50:40.386, 4, P0, 0 MiB, 0 %, 235.53 W
2026/08/12 04:50:40.386, 5, P0, 0 MiB, 0 %, 244.23 W
2026/08/12 04:50:40.386, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 04:50:40.386, 7, P0, 0 MiB, 0 %, 243.12 W
2026/08/12 04:50:41.386, 0, P0, 159395 MiB, 65 %, 291.05 W
2026/08/12 04:50:41.386, 1, P0, 159395 MiB, 17 %, 283.42 W
2026/08/12 04:50:41.386, 2, P0, 0 MiB, 0 %, 236.11 W
2026/08/12 04:50:41.386, 3, P0, 0 MiB, 0 %, 238.45 W
2026/08/12 04:50:41.386, 4, P0, 0 MiB, 0 %, 235.41 W
2026/08/12 04:50:41.386, 5, P0, 0 MiB, 0 %, 244.28 W
2026/08/12 04:50:41.386, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 04:50:41.386, 7, P0, 0 MiB, 0 %, 243.07 W
2026/08/12 04:50:42.386, 0, P0, 159395 MiB, 51 %, 291.15 W
2026/08/12 04:50:42.386, 1, P0, 159395 MiB, 23 %, 284.41 W
2026/08/12 04:50:42.386, 2, P0, 0 MiB, 0 %, 236.05 W
2026/08/12 04:50:42.386, 3, P0, 0 MiB, 0 %, 238.49 W
2026/08/12 04:50:42.386, 4, P0, 0 MiB, 0 %, 235.51 W
2026/08/12 04:50:42.386, 5, P0, 0 MiB, 0 %, 244.31 W
2026/08/12 04:50:42.386, 6, P0, 0 MiB, 0 %, 242.37 W
2026/08/12 04:50:42.386, 7, P0, 0 MiB, 0 %, 243.13 W
2026/08/12 04:50:43.386, 0, P0, 159395 MiB, 68 %, 318.83 W
2026/08/12 04:50:43.386, 1, P0, 159395 MiB, 16 %, 302.88 W
2026/08/12 04:50:43.386, 2, P0, 0 MiB, 0 %, 236.16 W
2026/08/12 04:50:43.386, 3, P0, 0 MiB, 0 %, 238.44 W
2026/08/12 04:50:43.386, 4, P0, 0 MiB, 0 %, 235.48 W
2026/08/12 04:50:43.386, 5, P0, 0 MiB, 0 %, 244.22 W
2026/08/12 04:50:43.386, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 04:50:43.386, 7, P0, 0 MiB, 0 %, 243.14 W
2026/08/12 04:50:44.386, 0, P0, 159395 MiB, 71 %, 292.66 W
2026/08/12 04:50:44.386, 1, P0, 159395 MiB, 17 %, 283.89 W
2026/08/12 04:50:44.386, 2, P0, 0 MiB, 0 %, 236.12 W
2026/08/12 04:50:44.386, 3, P0, 0 MiB, 0 %, 238.50 W
2026/08/12 04:50:44.386, 4, P0, 0 MiB, 0 %, 235.48 W
2026/08/12 04:50:44.386, 5, P0, 0 MiB, 0 %, 244.37 W
2026/08/12 04:50:44.386, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 04:50:44.386, 7, P0, 0 MiB, 0 %, 243.19 W
2026/08/12 04:50:45.387, 0, P0, 159395 MiB, 81 %, 290.02 W
2026/08/12 04:50:45.387, 1, P0, 159395 MiB, 16 %, 281.95 W
2026/08/12 04:50:45.387, 2, P0, 0 MiB, 0 %, 236.12 W
2026/08/12 04:50:45.387, 3, P0, 0 MiB, 0 %, 238.54 W
2026/08/12 04:50:45.387, 4, P0, 0 MiB, 0 %, 235.55 W
2026/08/12 04:50:45.387, 5, P0, 0 MiB, 0 %, 244.33 W
2026/08/12 04:50:45.387, 6, P0, 0 MiB, 0 %, 242.33 W
2026/08/12 04:50:45.387, 7, P0, 0 MiB, 0 %, 243.09 W
2026/08/12 04:50:46.387, 0, P0, 159527 MiB, 80 %, 331.50 W
2026/08/12 04:50:46.387, 1, P0, 159527 MiB, 17 %, 322.90 W
2026/08/12 04:50:46.387, 2, P0, 0 MiB, 0 %, 236.12 W
2026/08/12 04:50:46.387, 3, P0, 0 MiB, 0 %, 238.48 W
2026/08/12 04:50:46.387, 4, P0, 0 MiB, 0 %, 235.53 W
2026/08/12 04:50:46.387, 5, P0, 0 MiB, 0 %, 244.29 W
2026/08/12 04:50:46.387, 6, P0, 0 MiB, 0 %, 242.35 W
2026/08/12 04:50:46.387, 7, P0, 0 MiB, 0 %, 243.09 W
2026/08/12 04:50:47.387, 0, P0, 159527 MiB, 45 %, 297.36 W
2026/08/12 04:50:47.387, 1, P0, 159527 MiB, 32 %, 283.94 W
2026/08/12 04:50:47.387, 2, P0, 0 MiB, 0 %, 236.12 W
2026/08/12 04:50:47.387, 3, P0, 0 MiB, 0 %, 238.38 W
2026/08/12 04:50:47.387, 4, P0, 0 MiB, 0 %, 235.54 W
2026/08/12 04:50:47.387, 5, P0, 0 MiB, 0 %, 244.30 W
2026/08/12 04:50:47.387, 6, P0, 0 MiB, 0 %, 242.39 W
2026/08/12 04:50:47.387, 7, P0, 0 MiB, 0 %, 243.11 W
2026/08/12 04:50:48.387, 0, P0, 159527 MiB, 59 %, 292.53 W
2026/08/12 04:50:48.387, 1, P0, 159527 MiB, 17 %, 285.00 W
2026/08/12 04:50:48.387, 2, P0, 0 MiB, 0 %, 236.07 W
2026/08/12 04:50:48.387, 3, P0, 0 MiB, 0 %, 238.42 W
2026/08/12 04:50:48.387, 4, P0, 0 MiB, 0 %, 235.48 W
2026/08/12 04:50:48.387, 5, P0, 0 MiB, 0 %, 244.19 W
2026/08/12 04:50:48.387, 6, P0, 0 MiB, 0 %, 242.36 W
2026/08/12 04:50:48.387, 7, P0, 0 MiB, 0 %, 243.13 W
2026/08/12 04:50:49.387, 0, P0, 159527 MiB, 82 %, 310.45 W
2026/08/12 04:50:49.387, 1, P0, 159527 MiB, 16 %, 299.92 W
2026/08/12 04:50:49.387, 2, P0, 0 MiB, 0 %, 236.19 W
2026/08/12 04:50:49.387, 3, P0, 0 MiB, 0 %, 238.53 W
2026/08/12 04:50:49.388, 4, P0, 0 MiB, 0 %, 235.43 W
2026/08/12 04:50:49.388, 5, P0, 0 MiB, 0 %, 244.31 W
2026/08/12 04:50:49.388, 6, P0, 0 MiB, 0 %, 242.41 W
2026/08/12 04:50:49.388, 7, P0, 0 MiB, 0 %, 243.10 W
2026/08/12 04:50:50.388, 0, P0, 159527 MiB, 75 %, 286.60 W
2026/08/12 04:50:50.388, 1, P0, 159527 MiB, 17 %, 280.48 W
2026/08/12 04:50:50.388, 2, P0, 0 MiB, 0 %, 236.20 W
2026/08/12 04:50:50.388, 3, P0, 0 MiB, 0 %, 238.44 W
2026/08/12 04:50:50.388, 4, P0, 0 MiB, 0 %, 235.54 W
2026/08/12 04:50:50.388, 5, P0, 0 MiB, 0 %, 244.33 W
2026/08/12 04:50:50.388, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 04:50:50.388, 7, P0, 0 MiB, 0 %, 243.12 W
2026/08/12 04:50:51.388, 0, P0, 159527 MiB, 63 %, 286.65 W
2026/08/12 04:50:51.388, 1, P0, 159527 MiB, 21 %, 281.71 W
2026/08/12 04:50:51.388, 2, P0, 0 MiB, 0 %, 236.14 W
2026/08/12 04:50:51.388, 3, P0, 0 MiB, 0 %, 238.50 W
2026/08/12 04:50:51.388, 4, P0, 0 MiB, 0 %, 235.53 W
2026/08/12 04:50:51.388, 5, P0, 0 MiB, 0 %, 244.30 W
2026/08/12 04:50:51.388, 6, P0, 0 MiB, 0 %, 242.40 W
2026/08/12 04:50:51.388, 7, P0, 0 MiB, 0 %, 243.07 W
2026/08/12 04:50:52.388, 0, P0, 159731 MiB, 53 %, 347.57 W
2026/08/12 04:50:52.388, 1, P0, 159731 MiB, 17 %, 339.32 W
2026/08/12 04:50:52.388, 2, P0, 0 MiB, 0 %, 236.21 W
2026/08/12 04:50:52.388, 3, P0, 0 MiB, 0 %, 238.41 W
2026/08/12 04:50:52.388, 4, P0, 0 MiB, 0 %, 235.55 W
2026/08/12 04:50:52.388, 5, P0, 0 MiB, 0 %, 244.20 W
2026/08/12 04:50:52.388, 6, P0, 0 MiB, 0 %, 242.34 W
2026/08/12 04:50:52.388, 7, P0, 0 MiB, 0 %, 243.10 W
2026/08/12 04:50:53.388, 0, P0, 159731 MiB, 70 %, 302.84 W
2026/08/12 04:50:53.388, 1, P0, 159731 MiB, 17 %, 286.93 W
2026/08/12 04:50:53.388, 2, P0, 0 MiB, 0 %, 236.14 W
2026/08/12 04:50:53.388, 3, P0, 0 MiB, 0 %, 238.57 W
2026/08/12 04:50:53.388, 4, P0, 0 MiB, 0 %, 235.51 W
2026/08/12 04:50:53.388, 5, P0, 0 MiB, 0 %, 244.30 W
2026/08/12 04:50:53.388, 6, P0, 0 MiB, 0 %, 242.37 W
2026/08/12 04:50:53.388, 7, P0, 0 MiB, 0 %, 243.08 W
2026/08/12 04:50:54.389, 0, P0, 159731 MiB, 76 %, 301.67 W
2026/08/12 04:50:54.389, 1, P0, 159731 MiB, 17 %, 286.48 W
2026/08/12 04:50:54.389, 2, P0, 0 MiB, 0 %, 236.14 W
2026/08/12 04:50:54.389, 3, P0, 0 MiB, 0 %, 238.57 W
2026/08/12 04:50:54.389, 4, P0, 0 MiB, 0 %, 235.49 W
2026/08/12 04:50:54.389, 5, P0, 0 MiB, 0 %, 244.21 W
2026/08/12 04:50:54.389, 6, P0, 0 MiB, 0 %, 242.34 W
2026/08/12 04:50:54.389, 7, P0, 0 MiB, 0 %, 243.18 W
2026/08/12 04:50:55.389, 0, P0, 159731 MiB, 78 %, 355.20 W
2026/08/12 04:50:55.389, 1, P0, 159731 MiB, 17 %, 342.12 W
2026/08/12 04:50:55.389, 2, P0, 0 MiB, 0 %, 236.16 W
2026/08/12 04:50:55.389, 3, P0, 0 MiB, 0 %, 238.62 W
2026/08/12 04:50:55.389, 4, P0, 0 MiB, 0 %, 235.52 W
2026/08/12 04:50:55.389, 5, P0, 0 MiB, 0 %, 244.27 W
2026/08/12 04:50:55.389, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 04:50:55.389, 7, P0, 0 MiB, 0 %, 243.11 W
2026/08/12 04:50:56.389, 0, P0, 159731 MiB, 72 %, 311.25 W
2026/08/12 04:50:56.389, 1, P0, 159731 MiB, 17 %, 288.03 W
2026/08/12 04:50:56.389, 2, P0, 0 MiB, 0 %, 236.16 W
2026/08/12 04:50:56.389, 3, P0, 0 MiB, 0 %, 238.59 W
2026/08/12 04:50:56.389, 4, P0, 0 MiB, 0 %, 235.52 W
2026/08/12 04:50:56.389, 5, P0, 0 MiB, 0 %, 244.30 W
2026/08/12 04:50:56.389, 6, P0, 0 MiB, 0 %, 242.37 W
2026/08/12 04:50:56.389, 7, P0, 0 MiB, 0 %, 243.14 W
2026/08/12 04:50:57.389, 0, P0, 159731 MiB, 79 %, 305.39 W
2026/08/12 04:50:57.389, 1, P0, 159731 MiB, 23 %, 285.28 W
2026/08/12 04:50:57.389, 2, P0, 0 MiB, 0 %, 236.26 W
2026/08/12 04:50:57.389, 3, P0, 0 MiB, 0 %, 238.72 W
2026/08/12 04:50:57.389, 4, P0, 0 MiB, 0 %, 235.50 W
2026/08/12 04:50:57.389, 5, P0, 0 MiB, 0 %, 244.24 W
2026/08/12 04:50:57.389, 6, P0, 0 MiB, 0 %, 242.34 W
2026/08/12 04:50:57.389, 7, P0, 0 MiB, 0 %, 243.04 W
2026/08/12 04:50:58.389, 0, P0, 159731 MiB, 53 %, 314.03 W
2026/08/12 04:50:58.390, 1, P0, 159731 MiB, 22 %, 305.26 W
2026/08/12 04:50:58.390, 2, P0, 0 MiB, 0 %, 236.15 W
2026/08/12 04:50:58.390, 3, P0, 0 MiB, 0 %, 238.55 W
2026/08/12 04:50:58.390, 4, P0, 0 MiB, 0 %, 235.59 W
2026/08/12 04:50:58.390, 5, P0, 0 MiB, 0 %, 244.30 W
2026/08/12 04:50:58.390, 6, P0, 0 MiB, 0 %, 242.36 W
2026/08/12 04:50:58.390, 7, P0, 0 MiB, 0 %, 243.04 W
2026/08/12 04:50:59.390, 0, P0, 159731 MiB, 63 %, 285.65 W
2026/08/12 04:50:59.390, 1, P0, 159731 MiB, 17 %, 282.08 W
2026/08/12 04:50:59.390, 2, P0, 0 MiB, 0 %, 236.21 W
2026/08/12 04:50:59.390, 3, P0, 0 MiB, 0 %, 238.62 W
2026/08/12 04:50:59.390, 4, P0, 0 MiB, 0 %, 235.60 W
2026/08/12 04:50:59.390, 5, P0, 0 MiB, 0 %, 244.20 W
2026/08/12 04:50:59.390, 6, P0, 0 MiB, 0 %, 242.34 W
2026/08/12 04:50:59.390, 7, P0, 0 MiB, 0 %, 243.20 W
2026/08/12 04:51:00.390, 0, P0, 159731 MiB, 51 %, 287.57 W
2026/08/12 04:51:00.390, 1, P0, 159731 MiB, 17 %, 282.46 W
2026/08/12 04:51:00.390, 2, P0, 0 MiB, 0 %, 236.17 W
2026/08/12 04:51:00.390, 3, P0, 0 MiB, 0 %, 238.55 W
2026/08/12 04:51:00.390, 4, P0, 0 MiB, 0 %, 235.48 W
2026/08/12 04:51:00.390, 5, P0, 0 MiB, 0 %, 244.29 W
2026/08/12 04:51:00.390, 6, P0, 0 MiB, 0 %, 242.36 W
2026/08/12 04:51:00.390, 7, P0, 0 MiB, 0 %, 243.19 W
2026/08/12 04:51:01.390, 0, P0, 158451 MiB, 0 %, 272.99 W
2026/08/12 04:51:01.390, 1, P0, 158451 MiB, 0 %, 267.64 W
2026/08/12 04:51:01.390, 2, P0, 0 MiB, 0 %, 236.11 W
2026/08/12 04:51:01.390, 3, P0, 0 MiB, 0 %, 238.49 W
2026/08/12 04:51:01.390, 4, P0, 0 MiB, 0 %, 235.51 W
2026/08/12 04:51:01.390, 5, P0, 0 MiB, 0 %, 244.34 W
2026/08/12 04:51:01.390, 6, P0, 0 MiB, 0 %, 242.36 W
2026/08/12 04:51:01.390, 7, P0, 0 MiB, 0 %, 243.19 W
2026/08/12 04:51:02.390, 0, P0, 158451 MiB, 0 %, 244.25 W
2026/08/12 04:51:02.390, 1, P0, 158451 MiB, 0 %, 241.18 W
2026/08/12 04:51:02.390, 2, P0, 0 MiB, 0 %, 236.15 W
2026/08/12 04:51:02.390, 3, P0, 0 MiB, 0 %, 238.64 W
2026/08/12 04:51:02.390, 4, P0, 0 MiB, 0 %, 235.55 W
2026/08/12 04:51:02.391, 5, P0, 0 MiB, 0 %, 244.29 W
2026/08/12 04:51:02.391, 6, P0, 0 MiB, 0 %, 242.40 W
2026/08/12 04:51:02.391, 7, P0, 0 MiB, 0 %, 243.15 W
2026/08/12 04:51:03.391, 0, P0, 158413 MiB, 0 %, 244.21 W
2026/08/12 04:51:03.391, 1, P0, 158413 MiB, 0 %, 241.14 W
2026/08/12 04:51:03.391, 2, P0, 0 MiB, 0 %, 236.20 W
2026/08/12 04:51:03.391, 3, P0, 0 MiB, 0 %, 238.60 W
2026/08/12 04:51:03.391, 4, P0, 0 MiB, 0 %, 235.52 W
2026/08/12 04:51:03.391, 5, P0, 0 MiB, 0 %, 244.27 W
2026/08/12 04:51:03.391, 6, P0, 0 MiB, 0 %, 242.41 W
2026/08/12 04:51:03.391, 7, P0, 0 MiB, 0 %, 243.05 W
2026/08/12 04:51:04.391, 0, P0, 4 MiB, 0 %, 251.97 W
2026/08/12 04:51:04.580, 1, P0, 4 MiB, 51 %, 248.91 W
