curve_id,topology,scenario,curve_kind,tp,payload_bytes,latency_us,launch_us_parameter,round_us_parameter,bandwidth_gbps_parameter,saturation_mib_parameter,alternate_regime_json,rank_mapping
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,21479,23.59352164344049,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,25821,23.615394859306754,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,31041,23.64173074453366,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,37316,23.673446623383278,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,44859,23.711654207322432,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,53928,23.75771115101712,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,64830,23.813249975007267,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,77936,23.880266753080285,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,93691,23.961190202329544,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,112631,24.058994783951476,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,135401,24.177331054275914,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,162773,24.320672921760593,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,195678,24.494562415159674,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,235236,24.705880238662196,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,282791,24.96319313241825,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,339959,25.277242965128746,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,408684,25.66158279571379,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,491302,26.13340149550133,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,590622,26.714643710829797,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,710020,27.433476688797594,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,853555,28.326244322637066,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,1026107,29.440003767065235,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,1233542,30.835745673812514,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,1482910,32.592323537053616,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,1782691,34.810994536061315,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,2143074,37.6199105069649,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,2576310,41.177796566630334,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,3097129,45.675269010400996,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,3723234,51.33260176010076,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,4475911,58.39472293102674,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,5380747,67.12724342445038,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,6468501,77.82072231993686,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,7776152,90.80832955389943,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,9348154,106.49410052854452,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,11237946,125.38195008824044,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,13509772,148.09806295144867,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,16240863,175.4086604818795,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,19524063,208.24063160022772,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,23470984,247.70984004460928,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,28215802,295.158020000581,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,33919816,352.1981600000031,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,40776935,420.76935,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,49020267,503.20267000000007,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,58930044,602.3004400000001,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,70843149,721.43149,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,85164568,864.6456800000001,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,102381159,1036.8115899999998,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,123078199,1243.78199,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,147959286,1492.5928600000002,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,177870251,1791.70251,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,213827920,2151.2792,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,257054673,2583.54673,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,309020006,3103.20006,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,371490480,3727.9048000000003,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,446589781,4478.89781,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,2,536870912,5381.7091199999995,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,4096,44.75937999999502,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,4924,44.76559890320662,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,5919,44.77307426442901,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,7116,44.78207036450519,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,8555,44.792889746827925,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,10284,44.80589607632453,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,12363,44.821544703548945,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,14862,44.840368307457474,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,17867,44.86302304960283,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,21479,44.89028246516074,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,25821,44.92309228896013,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,31041,44.96259611680048,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,37316,45.01016993507492,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,44859,45.06748131098365,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,53928,45.136566726525686,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,64830,45.2198749625109,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,77936,45.320400129620424,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,93691,45.44178530349431,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,112631,45.588492175927215,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,135401,45.76599658141387,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,162773,45.98100938264089,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,195678,46.24184362273951,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,235236,46.55882035799329,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,282791,46.944789698627375,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,339959,47.41586444769312,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,408684,47.99237419357068,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,491302,48.700102243252,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,590622,49.5719655662447,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,710020,50.65021503319639,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,853555,51.98936648395561,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,1026107,53.66000565059785,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,1233542,55.75361851071877,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,1482910,58.388485305580424,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,1782691,61.716491804091966,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,2143074,65.92986576044734,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,2576310,71.26669484994551,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,3097129,78.0129035156015,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,3723234,86.49890264015113,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,4475911,97.09208439654012,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,5380747,110.19086513667557,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,6468501,126.23108347990528,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,7776152,145.71249433084913,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,9348154,169.24115079281677,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,11237946,197.57292513236067,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,13509772,231.64709442717302,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,16240863,272.6129907228193,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,19524063,321.86094740034156,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,23470984,381.0647600669139,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,28215802,452.23703000087147,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,33919816,537.7972400000045,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,40776935,640.654025,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,49020267,764.304005,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,58930044,912.95066,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,70843149,1091.6472350000001,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,85164568,1306.46852,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,102381159,1564.717385,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,123078199,1875.1729850000002,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,147959286,2248.38929,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,177870251,2697.053765,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,213827920,3236.4188,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,257054673,3884.820095,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,309020006,4664.30009,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,371490480,5601.3572,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,446589781,6727.846715,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,4,536870912,8082.06368,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,4096,79.38594333332752,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,4924,79.39319872040772,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,5919,79.40191997516719,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,7116,79.41241542525606,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,8555,79.42503803796592,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,10284,79.44021208904529,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,12363,79.4584688208071,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,14862,79.48042969203372,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,17867,79.50686022453664,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,21479,79.53866287602085,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,25821,79.57694100378681,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,31041,79.6230288029339,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,37316,79.67853159092074,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,44859,79.74539486281427,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,53928,79.82599451427996,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,64830,79.92318745626272,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,77936,80.0404668178905,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,93691,80.1820828540767,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,112631,80.35324087191508,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,135401,80.56032934498285,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,162773,80.81117761308104,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,195678,81.11548422652943,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,235236,81.48529041765885,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,282791,81.93558798173194,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,339959,82.4851751889753,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,408684,83.15776989249913,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,491302,83.98345261712733,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,590622,85.00062649395214,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,710020,86.25858420539579,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,853555,87.82092756461486,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,1026107,89.77000659236415,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,1233542,92.2125549291719,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,1482910,95.28656618984382,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,1782691,99.1692404381073,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,2143074,104.08484338718858,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,2576310,110.3111439916031,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,3097129,118.18172076820174,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,3723234,128.0820530801763,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,4475911,140.44076512929678,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,5380747,155.72267599278817,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,6468501,174.4362640598895,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l2_nominal,L2_same_rack_two_node_proxy,nominal,parameterized_sensitivity,8,7776152,197.164576719324,5.0,4.0,100.0,1.0,{},two_nodes_even_split_network_proxy
