model_id,configuration,topology_level,vector_id,replica_id,measurement_id,repeat_count,concurrent_wave_us,matched_solo_max_us,concurrent_repeat_cv
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__second_blind_v09,0,qwen3-8b__p2d2_matching__l2__r0,5,275.4205,275.83500000000004,0.020405672648905023
qwen3-8b,P2D2_MATCHING,L2,qwen3-8b__p2d2_matching__second_blind_v09,1,qwen3-8b__p2d2_matching__l2__r1,5,260.26599999999996,259.257,0.056722768022477735
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v00,0,qwen3-8b__p2d2_matching__l3__r0,5,173.6985,174.458,0.005440277685274275
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v00,1,qwen3-8b__p2d2_matching__l3__r1,5,174.20049999999998,174.3005,0.030099999503010642
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v01,0,qwen3-8b__p2d2_matching__l3__r0,5,185.43599999999998,184.119,0.0035478736608380405
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v01,1,qwen3-8b__p2d2_matching__l3__r1,5,185.887,184.1235,0.02784422317462283
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v02,0,qwen3-8b__p2d2_matching__l3__r0,5,231.39800000000002,231.6295,0.005403522001255408
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v02,1,qwen3-8b__p2d2_matching__l3__r1,5,231.5935,231.5435,0.03316599093063306
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v03,0,qwen3-8b__p2d2_matching__l3__r0,5,253.18650000000002,254.53500000000003,0.006267546660955534
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v03,1,qwen3-8b__p2d2_matching__l3__r1,5,253.89350000000002,254.235,0.028609116619731197
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v04,0,qwen3-8b__p2d2_matching__l3__r0,5,276.805,278.5725,0.005736446784274438
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v04,1,qwen3-8b__p2d2_matching__l3__r1,5,277.507,276.8945,0.02476514763236752
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v05,0,qwen3-8b__p2d2_matching__l3__r0,5,184.0325,183.8105,0.006780406096009049
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v05,1,qwen3-8b__p2d2_matching__l3__r1,5,183.633,183.2765,0.021295303674430752
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v06,0,qwen3-8b__p2d2_matching__l3__r0,5,226.776,227.3705,0.006171653515516524
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v06,1,qwen3-8b__p2d2_matching__l3__r1,5,227.37900000000002,225.91899999999998,0.016077795823530354
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v07,0,qwen3-8b__p2d2_matching__l3__r0,5,251.3385,251.2555,0.002976713991693715
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v07,1,qwen3-8b__p2d2_matching__l3__r1,5,249.477,248.909,0.023468708395731522
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v08,0,qwen3-8b__p2d2_matching__l3__r0,5,274.4635,274.649,0.004877701265094506
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v08,1,qwen3-8b__p2d2_matching__l3__r1,5,273.30999999999995,274.5895,0.02289865889761058
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v09,0,qwen3-8b__p2d2_matching__l3__r0,5,275.7365,275.97450000000003,0.004782094728844034
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__second_blind_v09,1,qwen3-8b__p2d2_matching__l3__r1,5,273.1355,273.8705,0.021516267370397267
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v00,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,301.837,166.703,0.010999725449161663
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v00,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,301.86,179.744,0.011487245433548336
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v01,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,326.429,178.0335,0.0064244873074882506
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v01,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,323.2895,191.145,0.008279127061407876
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v02,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,391.4845,216.66449999999998,0.015962322968831967
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v02,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,387.2125,241.347,0.016267387414706486
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v03,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,440.20349999999996,239.929,0.020201284977271514
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v03,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,433.563,271.56899999999996,0.010854584282302621
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v04,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,485.3805,267.3945,0.015184985155688373
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v04,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,480.31600000000003,294.8605,0.010383607517314052
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v05,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,403.44449999999995,239.161,0.012323936465134484
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v05,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,404.649,254.83249999999998,0.010378788217416949
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v06,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,359.739,215.62,0.019586660722624213
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v06,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,361.192,230.702,0.006663587323986459
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v07,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,450.791,272.85,0.01603720176486082
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v07,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,451.921,277.803,0.011322319346999633
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v08,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,447.72950000000003,261.9895,0.019826396024660346
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v08,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,433.2415,279.19399999999996,0.019948396313310565
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v09,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,408.959,264.205,0.022106503255944376
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__second_blind_v09,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,403.097,280.178,0.018989996951629024
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v00,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,290.253,177.845,0.02843459096873085
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v00,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,295.251,177.78,0.03314057651288757
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v01,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,319.0855,187.55149999999998,0.015046931086772176
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v01,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,314.9015,188.07850000000002,0.026954871224832457
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v02,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,384.96,234.152,0.025584019720895027
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v02,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,390.5215,232.382,0.02695369688624042
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v03,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,426.447,255.12,0.013257715431282874
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v03,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,434.2115,255.212,0.01615494365258253
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v04,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,488.001,278.39599999999996,0.021198720351500912
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v04,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,480.5325,283.2115,0.019289205127233162
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v05,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,420.573,250.665,0.017007914343935133
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v05,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,408.9,250.8185,0.029641305376025044
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v06,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,382.631,229.754,0.021699006247993497
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v06,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,370.465,233.242,0.017823702807151755
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v07,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,459.832,273.169,0.018047906108336037
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v07,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,457.575,275.604,0.011630167030998357
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v08,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,448.5715,274.472,0.010390941763810882
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v08,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,444.78049999999996,275.49,0.01522609166473015
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v09,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,423.142,277.237,0.04231439828078677
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__second_blind_v09,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,411.136,278.229,0.019035499694917784
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v00,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,286.976,176.903,0.005611070673477246
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v00,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,286.646,174.647,0.0166995347036553
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v01,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,312.31100000000004,187.0775,0.013368359484765877
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v01,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,318.613,185.8185,0.01706308740107942
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v02,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,376.70550000000003,231.78199999999998,0.002296423424730182
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v02,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,374.64,230.187,0.016079571478479042
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v03,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,427.918,252.892,0.007053755269156942
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v03,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,419.66549999999995,252.142,0.0138600289753136
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v04,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,473.7655,276.679,0.02865238591068276
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v04,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,469.09900000000005,275.969,0.015881993740224285
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v05,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,406.124,251.7865,0.01401076070064534
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v05,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,404.96500000000003,250.0165,0.012890858061704997
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v06,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,358.286,228.371,0.01939839589059449
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v06,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,361.863,226.415,0.01152019043503952
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v07,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,450.984,275.444,0.012643178923772992
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v07,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,452.152,274.183,0.007476725016193008
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v08,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,435.884,275.102,0.00860284389728434
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v08,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,436.1955,274.122,0.028078878245324904
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v09,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,406.499,276.27,0.03761714418315884
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__second_blind_v09,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,407.002,274.245,0.047470110913494734
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v00,0,deepseek-v2-lite__p1d4__l1__r0,5,6066.05,1682.877,0.002759967538780259
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v00,1,deepseek-v2-lite__p1d4__l1__r1,5,6061.635,1679.106,0.002055449097095625
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v01,0,deepseek-v2-lite__p1d4__l1__r0,5,6741.951,1859.773,0.0019304917459573333
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v01,1,deepseek-v2-lite__p1d4__l1__r1,5,6758.408,1856.12,0.0026260033440007433
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v02,0,deepseek-v2-lite__p1d4__l1__r0,5,8077.784,2225.344,0.0021897088104900152
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v02,1,deepseek-v2-lite__p1d4__l1__r1,5,8069.884,2229.123,0.0027350162474807905
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v03,0,deepseek-v2-lite__p1d4__l1__r0,5,9403.323,2592.666,0.003720427019661976
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v03,1,deepseek-v2-lite__p1d4__l1__r1,5,9401.741,2584.644,0.002931615741323254
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v04,0,deepseek-v2-lite__p1d4__l1__r0,5,10781.48,2956.197,0.007624976578095837
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v04,1,deepseek-v2-lite__p1d4__l1__r1,5,10761.995,2949.219,0.003636839508426263
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v05,0,deepseek-v2-lite__p1d4__l1__r0,5,7591.036,2569.126,0.0007866297327137565
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v05,1,deepseek-v2-lite__p1d4__l1__r1,5,7587.234,2570.875,0.0027236609903717834
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v06,0,deepseek-v2-lite__p1d4__l1__r0,5,7085.43,2222.932,0.0018387142325449897
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v06,1,deepseek-v2-lite__p1d4__l1__r1,5,7083.369,2214.091,0.0005704078483485691
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v07,0,deepseek-v2-lite__p1d4__l1__r0,5,8795.345,2999.709,0.0019883803877242144
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v07,1,deepseek-v2-lite__p1d4__l1__r1,5,8773.325,2930.667,0.0011831156315615233
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v08,0,deepseek-v2-lite__p1d4__l1__r0,5,8242.655,2934.961,0.0013366345153210783
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v08,1,deepseek-v2-lite__p1d4__l1__r1,5,8229.046,2938.993,0.0016905689993183832
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v09,0,deepseek-v2-lite__p1d4__l1__r0,5,7771.784,2931.542,0.001669331537118178
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__second_blind_v09,1,deepseek-v2-lite__p1d4__l1__r1,5,7760.714,2937.149,0.0010577650926651822
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v00,0,deepseek-v2-lite__p1d4__l2__r0,5,6061.471,1747.217,0.00039444511368205454
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v00,1,deepseek-v2-lite__p1d4__l2__r1,5,6068.318,1733.179,0.0006341057400442833
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v01,0,deepseek-v2-lite__p1d4__l2__r0,5,6721.573,1902.422,0.0008977652884748666
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v01,1,deepseek-v2-lite__p1d4__l2__r1,5,6730.662,1919.112,0.0009115659633082164
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v02,0,deepseek-v2-lite__p1d4__l2__r0,5,8023.364,2308.255,0.009845541307196396
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v02,1,deepseek-v2-lite__p1d4__l2__r1,5,8076.073,2293.71,0.010720961863360731
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v03,0,deepseek-v2-lite__p1d4__l2__r0,5,9398.493,2661.407,0.004691327119100321
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v03,1,deepseek-v2-lite__p1d4__l2__r1,5,9411.337,2685.672,0.0022078246978698263
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v04,0,deepseek-v2-lite__p1d4__l2__r0,5,10737.401,3071.093,0.0035680842804933933
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v04,1,deepseek-v2-lite__p1d4__l2__r1,5,10741.932,3073.077,0.0041527921503536
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v05,0,deepseek-v2-lite__p1d4__l2__r0,5,7595.357,2645.685,0.0008769828972013151
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v05,1,deepseek-v2-lite__p1d4__l2__r1,5,7591.646,2622.014,0.0037899575515441594
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v06,0,deepseek-v2-lite__p1d4__l2__r0,5,7068.828,2286.627,0.0014897826693603235
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v06,1,deepseek-v2-lite__p1d4__l2__r1,5,7078.323,2302.452,0.0007686669637889386
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v07,0,deepseek-v2-lite__p1d4__l2__r0,5,8763.722,2991.687,0.002347829930246521
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v07,1,deepseek-v2-lite__p1d4__l2__r1,5,8774.944,3004.977,0.0006664230561265412
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v08,0,deepseek-v2-lite__p1d4__l2__r0,5,8271.996,3018.191,0.0050171700021456565
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v08,1,deepseek-v2-lite__p1d4__l2__r1,5,8301.538,2981.127,0.004383013665489512
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v09,0,deepseek-v2-lite__p1d4__l2__r0,5,7764.242,3019.201,0.0011550859147618842
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__second_blind_v09,1,deepseek-v2-lite__p1d4__l2__r1,5,7766.209,3022.634,0.0013250790743635438
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v00,0,deepseek-v2-lite__p1d4__l3__r0,5,6072.294,1740.768,0.0019274351295496376
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v00,1,deepseek-v2-lite__p1d4__l3__r1,5,6067.245,1726.974,0.0025284131679983576
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v01,0,deepseek-v2-lite__p1d4__l3__r0,5,6742.047,1918.338,0.0012001003878583068
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v01,1,deepseek-v2-lite__p1d4__l3__r1,5,6725.538,1913.236,0.004181053664337604
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v02,0,deepseek-v2-lite__p1d4__l3__r0,5,8054.468,2302.7,0.011256821472416237
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v02,1,deepseek-v2-lite__p1d4__l3__r1,5,8048.369,2288.663,0.002208525137172014
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v03,0,deepseek-v2-lite__p1d4__l3__r0,5,9435.161,2676.473,0.0018983517213078931
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v03,1,deepseek-v2-lite__p1d4__l3__r1,5,9429.244,2667.97,0.003780908189712278
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v04,0,deepseek-v2-lite__p1d4__l3__r0,5,10743.569,3076.137,0.002700716991945282
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v04,1,deepseek-v2-lite__p1d4__l3__r1,5,10788.537,3080.345,0.002607255368826924
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v05,0,deepseek-v2-lite__p1d4__l3__r0,5,7599.953,2640.444,0.0023632353259844118
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v05,1,deepseek-v2-lite__p1d4__l3__r1,5,7609.777,2631.438,0.004354950986897133
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v06,0,deepseek-v2-lite__p1d4__l3__r0,5,7087.877,2315.12,0.0015521456360133002
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v06,1,deepseek-v2-lite__p1d4__l3__r1,5,7079.026,2293.899,0.0033929158647401005
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v07,0,deepseek-v2-lite__p1d4__l3__r0,5,8780.75,3009.837,0.001372047388148142
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v07,1,deepseek-v2-lite__p1d4__l3__r1,5,8776.723,2999.562,0.0008165468999442114
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v08,0,deepseek-v2-lite__p1d4__l3__r0,5,8276.732,2985.516,0.002949900057362817
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v08,1,deepseek-v2-lite__p1d4__l3__r1,5,8268.545,3020.513,0.0015523422770816952
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v09,0,deepseek-v2-lite__p1d4__l3__r0,5,7778.402,3013.973,0.006297028276396997
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__second_blind_v09,1,deepseek-v2-lite__p1d4__l3__r1,5,7777.789,3017.113,0.0015936625274446834
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v00,0,deepseek-v2-lite__p4d1__l1__r0,5,6045.332,1681.47,0.00274272005067253
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v00,1,deepseek-v2-lite__p4d1__l1__r1,5,6075.616,1726.088,0.0032496410228325147
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v01,0,deepseek-v2-lite__p4d1__l1__r0,5,6718.044,1902.536,0.002070567870076363
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v01,1,deepseek-v2-lite__p4d1__l1__r1,5,6762.242,1926.365,0.0042068728924937356
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v02,0,deepseek-v2-lite__p4d1__l1__r0,5,8066.373,2229.607,0.0035525246174633153
