model_id,configuration,topology_level,vector_id,replica0_us,replica1_us,official_us,relative_spread,above_threshold
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v04,3071.938,3070.654,3071.938,0.0004179771857375069,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v05,1904.203,1902.665,1904.203,0.000807686995556677,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v06,2305.246,2297.7,2305.246,0.003273403359121012,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v07,2668.647,2678.725,2678.725,0.003762237631709106,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v08,3057.409,2981.329,3057.409,0.024883815021150238,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v09,3074.744,2998.913,3074.744,0.024662541011544418,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v00,1736.488,1724.643,1736.488,0.0068212391908265575,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v01,1905.658,1908.274,1908.274,0.001370872317078148,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v02,2313.299,2276.182,2313.299,0.016045050812713874,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v03,2693.423,2659.637,2693.423,0.012543889318536155,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v04,3087.788,3074.049,3087.788,0.004449463499437148,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v05,1913.077,1896.815,1913.077,0.00850044195816475,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v06,2301.1,2264.315,2301.1,0.015985832862543937,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v07,2638.789,2675.022,2675.022,0.013544935331372871,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v08,3048.261,3042.172,3048.261,0.0019975323635344684,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v09,3074.202,2998.773,3074.202,0.024536123520835677,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v00,3180.281,3184.95,3184.95,0.0014659570793889604,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v01,3529.675,3534.848,3534.848,0.0014634292620219523,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v02,4235.672,4230.048,4235.672,0.0013277704222611657,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v03,4913.572,4908.729,4913.572,0.000985637332677703,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v04,5637.87,5628.629,5637.87,0.0016390941969218846,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v05,4548.511,4542.959,4548.511,0.0012206192312166748,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v06,4201.947,4205.844,4205.844,0.0009265678898218608,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v07,5242.514,5237.255,5242.514,0.0010031446744825125,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v08,4916.639,4918.142,4918.142,0.0003056032135712433,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v09,4565.976,4558.069,4565.976,0.0017317217611304229,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v00,3199.108,3197.544,3199.108,0.0004888862770498231,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v01,3551.796,3534.235,3551.796,0.004944259186056771,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v02,4237.214,4228.685,4237.214,0.0020128792173346784,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v03,4930.649,4933.677,4933.677,0.000613741029256544,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v04,5640.059,5637.273,5640.059,0.0004939664638260093,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v05,4650.36,4645.561,4650.36,0.001031963116833961,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v06,4226.027,4211.314,4226.027,0.0034815205865934454,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v07,5443.419,5448.444,5448.444,0.0009222816642697521,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v08,5171.839,5179.486,5179.486,0.0014764013263092004,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v09,4590.465,4599.608,4599.608,0.0019877780889154093,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__second_blind_v00,3187.511,3179.855,3187.511,0.002401874064120861,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__second_blind_v01,3530.703,3524.976,3530.703,0.0016220565706036056,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__second_blind_v02,4230.949,4220.97,4230.949,0.0023585725093824956,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__second_blind_v03,4935.174,4929.522,4935.174,0.0011452483742214648,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__second_blind_v04,5654.072,5621.748,5654.072,0.005716941701485323,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__second_blind_v05,4571.596,4554.171,4571.596,0.003811579150913439,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__second_blind_v06,4226.51,4195.979,4226.51,0.007223690468022067,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__second_blind_v07,5274.808,5259.498,5274.808,0.002902475312845586,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__second_blind_v08,4921.579,4919.086,4921.579,0.000506544749154587,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__second_blind_v09,4573.987,4582.924,4582.924,0.0019500650676292904,False
