timestamp, index, pstate, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB]
2026/07/29 11:44:40.118, 0, P0, 36, 243.32 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:40.120, 1, P0, 33, 240.46 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:40.123, 2, P0, 36, 237.05 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:40.125, 3, P0, 33, 239.46 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:40.127, 4, P0, 34, 236.72 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:40.130, 5, P0, 36, 245.35 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:40.132, 6, P0, 33, 243.36 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:40.135, 7, P0, 37, 244.49 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:41.137, 0, P0, 36, 243.50 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:41.137, 1, P0, 33, 240.55 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:41.137, 2, P0, 36, 237.12 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:41.137, 3, P0, 33, 239.68 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:41.137, 4, P0, 34, 236.71 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:41.137, 5, P0, 36, 245.35 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:41.137, 6, P0, 33, 243.38 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:41.137, 7, P0, 37, 244.57 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:42.137, 0, P0, 36, 243.44 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:42.138, 1, P0, 33, 240.56 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:42.138, 2, P0, 36, 237.17 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:42.138, 3, P0, 33, 239.55 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:42.138, 4, P0, 34, 236.64 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:42.138, 5, P0, 36, 245.34 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:42.138, 6, P0, 33, 243.33 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:42.138, 7, P0, 37, 244.53 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/07/29 11:44:43.138, 0, P0, 36, 243.70 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:43.142, 1, P0, 33, 240.82 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:43.143, 2, P0, 36, 237.38 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:43.144, 3, P0, 33, 239.84 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:43.144, 4, P0, 34, 236.68 W, 1965 MHz, 3996 MHz, 0 %, 1 MiB
2026/07/29 11:44:43.145, 5, P0, 36, 245.35 W, 1965 MHz, 3996 MHz, 0 %, 1 MiB
2026/07/29 11:44:43.193, 6, P0, 33, 243.33 W, 1965 MHz, 3996 MHz, 0 %, 1 MiB
2026/07/29 11:44:43.204, 7, P0, 37, 244.58 W, 1965 MHz, 3996 MHz, 0 %, 1 MiB
2026/07/29 11:44:44.205, 0, P0, 36, 243.71 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:44.216, 1, P0, 33, 240.74 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:44.217, 2, P0, 36, 237.31 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:44.218, 3, P0, 33, 239.71 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:44.218, 4, P0, 34, 236.98 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:44.219, 5, P0, 36, 245.67 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:44.265, 6, P0, 33, 243.34 W, 1965 MHz, 3996 MHz, 0 %, 1 MiB
2026/07/29 11:44:44.276, 7, P0, 37, 244.57 W, 1965 MHz, 3996 MHz, 0 %, 1 MiB
2026/07/29 11:44:45.278, 0, P0, 36, 243.68 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:45.289, 1, P0, 33, 240.65 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:45.290, 2, P0, 36, 237.22 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:45.290, 3, P0, 33, 239.72 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:45.291, 4, P0, 34, 236.71 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:45.291, 5, P0, 36, 245.50 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:45.338, 6, P0, 33, 243.75 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:45.349, 7, P0, 37, 244.74 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:46.350, 0, P0, 36, 243.54 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:46.350, 1, P0, 33, 240.60 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:46.351, 2, P0, 36, 237.14 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:46.351, 3, P0, 33, 239.73 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:46.351, 4, P0, 34, 236.68 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:46.351, 5, P0, 36, 245.40 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:46.351, 6, P0, 33, 243.32 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:46.351, 7, P0, 37, 244.76 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:47.351, 0, P0, 36, 243.51 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:47.351, 1, P0, 33, 240.57 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:47.351, 2, P0, 36, 237.11 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:47.351, 3, P0, 33, 239.65 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:47.351, 4, P0, 34, 236.61 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:47.351, 5, P0, 36, 245.33 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:47.351, 6, P0, 33, 243.33 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:47.351, 7, P0, 37, 244.54 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:48.351, 0, P0, 36, 243.56 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:48.351, 1, P0, 33, 240.54 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:48.351, 2, P0, 36, 237.09 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:48.351, 3, P0, 33, 239.65 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/07/29 11:44:48.351, 4, P0, 34, 236.62 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
