parallelism,rank,candidate_id,seed,path,sha256,bytes
tp,1,tp33_c09_shared_trunk_small_heads_policy_lr0.001_w64,20260813,checkpoints/tp_top1_seed20260813.pt,ffd31f51d7e3812b0e5de6a14527da9c4f96808419d739d6ccf43fc038a9b65e,773987
tp,1,tp33_c09_shared_trunk_small_heads_policy_lr0.001_w64,20260914,checkpoints/tp_top1_seed20260914.pt,d72bd49b8d25f40db6d69e5ed1784526a93cdcf7cbf303c709c9980ec319474e,773987
tp,1,tp33_c09_shared_trunk_small_heads_policy_lr0.001_w64,20261015,checkpoints/tp_top1_seed20261015.pt,afa032c3246579eb0bb2e793776282faee771cc01e845a97af9d6275a210090b,773987
tp,2,tp33_c10_shared_trunk_small_heads_policy_lr0.003_w64,20260813,checkpoints/tp_top2_seed20260813.pt,263fee97b4b2d0bf1d4b86a4302fd6e1a00c7ee04b8401c7ea141eb5ffcca6f7,773987
tp,2,tp33_c10_shared_trunk_small_heads_policy_lr0.003_w64,20260914,checkpoints/tp_top2_seed20260914.pt,07c593932d24c6c459b3919971d05d95bb709b1efbd027b2f9ef50d74e1523bd,773987
tp,2,tp33_c10_shared_trunk_small_heads_policy_lr0.003_w64,20261015,checkpoints/tp_top2_seed20261015.pt,365a01053c87e897159bb5c1db7d903784ae22d9a6fb08f385171a90651a0fc7,773987
tp,3,tp33_c16_lowdim_cost_protected_gate_policy_lr0.001_w64,20260813,checkpoints/tp_top3_seed20260813.pt,9df84234c383637d53591124ce1d4a273b5773bae2b82c8baf26fca771203772,773987
tp,3,tp33_c16_lowdim_cost_protected_gate_policy_lr0.001_w64,20260914,checkpoints/tp_top3_seed20260914.pt,bbb3e67e7ad0a64b87ed02dac0f958a5589e03e6a5a000ec4c1c99eccdb7d79b,773987
tp,3,tp33_c16_lowdim_cost_protected_gate_policy_lr0.001_w64,20261015,checkpoints/tp_top3_seed20261015.pt,82b1c51e7df8f84c48b8717cfc50e75d348464d20879da90985c81dfa970c0b0,773987
