timestamp, index, memory.used [MiB], utilization.gpu [%]
2026/08/06 10:25:41.085, 3, 4 MiB, 0 %
2026/08/06 10:25:41.086, 4, 4 MiB, 0 %
2026/08/06 10:25:41.086, 5, 4 MiB, 0 %
2026/08/06 10:25:41.087, 6, 4 MiB, 0 %
2026/08/06 10:25:41.134, 7, 4 MiB, 0 %
2026/08/06 10:25:42.145, 0, 4 MiB, 0 %
2026/08/06 10:25:42.145, 1, 4 MiB, 0 %
2026/08/06 10:25:42.145, 2, 4 MiB, 0 %
2026/08/06 10:25:42.145, 3, 4 MiB, 0 %
2026/08/06 10:25:42.145, 4, 4 MiB, 0 %
2026/08/06 10:25:42.145, 5, 4 MiB, 0 %
2026/08/06 10:25:42.145, 6, 4 MiB, 0 %
2026/08/06 10:25:42.145, 7, 4 MiB, 0 %
2026/08/06 10:25:43.145, 0, 4 MiB, 0 %
2026/08/06 10:25:43.145, 1, 4 MiB, 0 %
2026/08/06 10:25:43.145, 2, 4 MiB, 0 %
2026/08/06 10:25:43.145, 3, 4 MiB, 0 %
2026/08/06 10:25:43.145, 4, 4 MiB, 0 %
2026/08/06 10:25:43.145, 5, 4 MiB, 0 %
2026/08/06 10:25:43.145, 6, 4 MiB, 0 %
2026/08/06 10:25:43.145, 7, 4 MiB, 0 %
2026/08/06 10:25:44.146, 0, 4 MiB, 0 %
2026/08/06 10:25:44.146, 1, 4 MiB, 0 %
2026/08/06 10:25:44.146, 2, 4 MiB, 0 %
2026/08/06 10:25:44.146, 3, 4 MiB, 0 %
2026/08/06 10:25:44.146, 4, 4 MiB, 0 %
2026/08/06 10:25:44.146, 5, 4 MiB, 0 %
2026/08/06 10:25:44.146, 6, 4 MiB, 0 %
2026/08/06 10:25:44.146, 7, 4 MiB, 0 %
2026/08/06 10:25:45.146, 0, 4 MiB, 0 %
2026/08/06 10:25:45.146, 1, 4 MiB, 0 %
2026/08/06 10:25:45.146, 2, 4 MiB, 0 %
2026/08/06 10:25:45.146, 3, 4 MiB, 0 %
2026/08/06 10:25:45.146, 4, 4 MiB, 0 %
2026/08/06 10:25:45.146, 5, 4 MiB, 0 %
2026/08/06 10:25:45.146, 6, 4 MiB, 0 %
2026/08/06 10:25:45.146, 7, 4 MiB, 0 %
2026/08/06 10:25:46.146, 0, 4 MiB, 0 %
2026/08/06 10:25:46.146, 1, 4 MiB, 0 %
2026/08/06 10:25:46.146, 2, 4 MiB, 0 %
2026/08/06 10:25:46.146, 3, 4 MiB, 0 %
2026/08/06 10:25:46.146, 4, 4 MiB, 0 %
2026/08/06 10:25:46.146, 5, 4 MiB, 0 %
2026/08/06 10:25:46.146, 6, 4 MiB, 0 %
2026/08/06 10:25:46.146, 7, 4 MiB, 0 %
2026/08/06 10:25:47.146, 0, 4 MiB, 0 %
2026/08/06 10:25:47.146, 1, 4 MiB, 0 %
2026/08/06 10:25:47.146, 2, 4 MiB, 0 %
2026/08/06 10:25:47.146, 3, 4 MiB, 0 %
2026/08/06 10:25:47.146, 4, 4 MiB, 0 %
2026/08/06 10:25:47.146, 5, 4 MiB, 0 %
2026/08/06 10:25:47.146, 6, 4 MiB, 0 %
2026/08/06 10:25:47.146, 7, 4 MiB, 0 %
2026/08/06 10:25:48.146, 0, 4 MiB, 0 %
2026/08/06 10:25:48.147, 1, 4 MiB, 0 %
2026/08/06 10:25:48.147, 2, 4 MiB, 0 %
2026/08/06 10:25:48.147, 3, 4 MiB, 0 %
2026/08/06 10:25:48.147, 4, 4 MiB, 0 %
2026/08/06 10:25:48.147, 5, 4 MiB, 0 %
2026/08/06 10:25:48.147, 6, 4 MiB, 0 %
2026/08/06 10:25:48.147, 7, 4 MiB, 0 %
2026/08/06 10:25:49.147, 0, 4 MiB, 0 %
2026/08/06 10:25:49.147, 1, 4 MiB, 0 %
2026/08/06 10:25:49.147, 2, 4 MiB, 0 %
2026/08/06 10:25:49.147, 3, 4 MiB, 0 %
2026/08/06 10:25:49.147, 4, 4 MiB, 0 %
2026/08/06 10:25:49.147, 5, 4 MiB, 0 %
2026/08/06 10:25:49.147, 6, 4 MiB, 0 %
2026/08/06 10:25:49.147, 7, 4 MiB, 0 %
2026/08/06 10:25:50.147, 0, 4 MiB, 0 %
2026/08/06 10:25:50.147, 1, 4 MiB, 0 %
2026/08/06 10:25:50.147, 2, 4 MiB, 0 %
2026/08/06 10:25:50.147, 3, 4 MiB, 0 %
2026/08/06 10:25:50.147, 4, 4 MiB, 0 %
2026/08/06 10:25:50.147, 5, 4 MiB, 0 %
2026/08/06 10:25:50.147, 6, 4 MiB, 0 %
2026/08/06 10:25:50.147, 7, 4 MiB, 0 %
2026/08/06 10:25:51.147, 0, 4 MiB, 0 %
2026/08/06 10:25:51.157, 1, 4 MiB, 0 %
2026/08/06 10:25:51.157, 2, 4 MiB, 0 %
2026/08/06 10:25:51.170, 3, 4 MiB, 0 %
2026/08/06 10:25:51.183, 4, 4 MiB, 0 %
2026/08/06 10:25:51.183, 5, 4 MiB, 0 %
2026/08/06 10:25:51.196, 6, 4 MiB, 0 %
2026/08/06 10:25:51.196, 7, 4 MiB, 0 %
2026/08/06 10:25:52.208, 0, 4 MiB, 0 %
2026/08/06 10:25:52.209, 1, 4 MiB, 0 %
2026/08/06 10:25:52.209, 2, 4 MiB, 0 %
2026/08/06 10:25:52.209, 3, 4 MiB, 0 %
2026/08/06 10:25:52.209, 4, 4 MiB, 0 %
2026/08/06 10:25:52.209, 5, 4 MiB, 0 %
2026/08/06 10:25:52.210, 6, 4 MiB, 0 %
2026/08/06 10:25:52.210, 7, 4 MiB, 0 %
2026/08/06 10:25:53.210, 0, 4 MiB, 0 %
2026/08/06 10:25:53.210, 1, 4 MiB, 0 %
2026/08/06 10:25:53.210, 2, 4 MiB, 0 %
2026/08/06 10:25:53.210, 3, 4 MiB, 0 %
2026/08/06 10:25:53.210, 4, 4 MiB, 0 %
2026/08/06 10:25:53.210, 5, 4 MiB, 0 %
2026/08/06 10:25:53.210, 6, 4 MiB, 0 %
2026/08/06 10:25:53.210, 7, 4 MiB, 0 %
2026/08/06 10:25:54.210, 0, 4 MiB, 0 %
2026/08/06 10:25:54.210, 1, 4 MiB, 0 %
2026/08/06 10:25:54.210, 2, 4 MiB, 0 %
2026/08/06 10:25:54.210, 3, 4 MiB, 0 %
2026/08/06 10:25:54.210, 4, 4 MiB, 0 %
2026/08/06 10:25:54.210, 5, 4 MiB, 0 %
2026/08/06 10:25:54.210, 6, 4 MiB, 0 %
2026/08/06 10:25:54.210, 7, 4 MiB, 0 %
2026/08/06 10:25:55.210, 0, 4 MiB, 0 %
2026/08/06 10:25:55.210, 1, 4 MiB, 0 %
2026/08/06 10:25:55.210, 2, 4 MiB, 0 %
2026/08/06 10:25:55.210, 3, 4 MiB, 0 %
2026/08/06 10:25:55.210, 4, 4 MiB, 0 %
2026/08/06 10:25:55.210, 5, 4 MiB, 0 %
2026/08/06 10:25:55.210, 6, 4 MiB, 0 %
2026/08/06 10:25:55.210, 7, 4 MiB, 0 %
2026/08/06 10:25:56.211, 0, 4 MiB, 0 %
2026/08/06 10:25:56.211, 1, 4 MiB, 0 %
2026/08/06 10:25:56.211, 2, 4 MiB, 0 %
2026/08/06 10:25:56.211, 3, 4 MiB, 0 %
2026/08/06 10:25:56.211, 4, 4 MiB, 0 %
2026/08/06 10:25:56.211, 5, 4 MiB, 0 %
2026/08/06 10:25:56.211, 6, 4 MiB, 0 %
2026/08/06 10:25:56.211, 7, 4 MiB, 0 %
2026/08/06 10:25:57.211, 0, 4 MiB, 0 %
2026/08/06 10:25:57.211, 1, 4 MiB, 0 %
2026/08/06 10:25:57.211, 2, 4 MiB, 0 %
2026/08/06 10:25:57.211, 3, 4 MiB, 0 %
2026/08/06 10:25:57.211, 4, 4 MiB, 0 %
2026/08/06 10:25:57.211, 5, 4 MiB, 0 %
2026/08/06 10:25:57.211, 6, 4 MiB, 0 %
2026/08/06 10:25:57.211, 7, 4 MiB, 0 %
2026/08/06 10:25:58.211, 0, 4 MiB, 0 %
2026/08/06 10:25:58.211, 1, 4 MiB, 0 %
2026/08/06 10:25:58.211, 2, 4 MiB, 0 %
2026/08/06 10:25:58.211, 3, 4 MiB, 0 %
2026/08/06 10:25:58.211, 4, 4 MiB, 0 %
2026/08/06 10:25:58.211, 5, 4 MiB, 0 %
2026/08/06 10:25:58.211, 6, 4 MiB, 0 %
2026/08/06 10:25:58.211, 7, 4 MiB, 0 %
2026/08/06 10:25:59.211, 0, 4 MiB, 0 %
2026/08/06 10:25:59.215, 1, 29 MiB, 0 %
2026/08/06 10:25:59.215, 2, 4 MiB, 0 %
2026/08/06 10:25:59.215, 3, 4 MiB, 0 %
2026/08/06 10:25:59.215, 4, 4 MiB, 0 %
2026/08/06 10:25:59.215, 5, 4 MiB, 0 %
2026/08/06 10:25:59.215, 6, 631 MiB, 1 %
2026/08/06 10:25:59.215, 7, 4 MiB, 0 %
2026/08/06 10:26:00.215, 0, 27 MiB, 0 %
2026/08/06 10:26:00.216, 1, 631 MiB, 0 %
2026/08/06 10:26:00.216, 2, 27 MiB, 0 %
2026/08/06 10:26:00.221, 3, 27 MiB, 0 %
2026/08/06 10:26:00.227, 4, 28 MiB, 0 %
2026/08/06 10:26:00.230, 5, 27 MiB, 0 %
2026/08/06 10:26:00.235, 6, 631 MiB, 0 %
2026/08/06 10:26:00.237, 7, 27 MiB, 0 %
2026/08/06 10:26:01.242, 0, 631 MiB, 0 %
2026/08/06 10:26:01.243, 1, 631 MiB, 0 %
2026/08/06 10:26:01.243, 2, 727 MiB, 3 %
2026/08/06 10:26:01.243, 3, 727 MiB, 0 %
2026/08/06 10:26:01.243, 4, 727 MiB, 3 %
2026/08/06 10:26:01.243, 5, 727 MiB, 2 %
2026/08/06 10:26:01.243, 6, 631 MiB, 0 %
2026/08/06 10:26:01.243, 7, 727 MiB, 0 %
2026/08/06 10:26:02.243, 0, 631 MiB, 0 %
2026/08/06 10:26:02.243, 1, 631 MiB, 0 %
2026/08/06 10:26:02.243, 2, 727 MiB, 0 %
2026/08/06 10:26:02.243, 3, 727 MiB, 0 %
2026/08/06 10:26:02.243, 4, 727 MiB, 0 %
2026/08/06 10:26:02.243, 5, 727 MiB, 0 %
2026/08/06 10:26:02.243, 6, 727 MiB, 0 %
2026/08/06 10:26:02.243, 7, 727 MiB, 0 %
2026/08/06 10:26:03.243, 0, 631 MiB, 0 %
2026/08/06 10:26:03.243, 1, 631 MiB, 0 %
2026/08/06 10:26:03.243, 2, 727 MiB, 0 %
2026/08/06 10:26:03.243, 3, 727 MiB, 0 %
2026/08/06 10:26:03.243, 4, 727 MiB, 0 %
2026/08/06 10:26:03.243, 5, 727 MiB, 0 %
2026/08/06 10:26:03.243, 6, 727 MiB, 0 %
2026/08/06 10:26:03.243, 7, 727 MiB, 0 %
2026/08/06 10:26:04.243, 0, 823 MiB, 0 %
2026/08/06 10:26:04.243, 1, 823 MiB, 0 %
2026/08/06 10:26:04.244, 2, 823 MiB, 0 %
2026/08/06 10:26:04.245, 3, 823 MiB, 0 %
2026/08/06 10:26:04.245, 4, 823 MiB, 0 %
2026/08/06 10:26:04.246, 5, 823 MiB, 0 %
2026/08/06 10:26:04.247, 6, 823 MiB, 0 %
2026/08/06 10:26:04.247, 7, 823 MiB, 0 %
2026/08/06 10:26:05.248, 0, 823 MiB, 0 %
2026/08/06 10:26:05.256, 1, 823 MiB, 0 %
2026/08/06 10:26:05.268, 2, 823 MiB, 0 %
2026/08/06 10:26:05.268, 3, 823 MiB, 0 %
2026/08/06 10:26:05.268, 4, 823 MiB, 0 %
2026/08/06 10:26:05.268, 5, 823 MiB, 0 %
2026/08/06 10:26:05.268, 6, 823 MiB, 0 %
2026/08/06 10:26:05.268, 7, 823 MiB, 0 %
2026/08/06 10:26:06.268, 0, 2103 MiB, 0 %
2026/08/06 10:26:06.269, 1, 2167 MiB, 1 %
2026/08/06 10:26:06.269, 2, 2167 MiB, 1 %
2026/08/06 10:26:06.270, 3, 2167 MiB, 0 %
2026/08/06 10:26:06.271, 4, 2167 MiB, 5 %
2026/08/06 10:26:06.271, 5, 2167 MiB, 1 %
2026/08/06 10:26:06.272, 6, 2167 MiB, 4 %
2026/08/06 10:26:06.273, 7, 1847 MiB, 0 %
2026/08/06 10:26:07.273, 0, 2169 MiB, 0 %
2026/08/06 10:26:07.275, 1, 2233 MiB, 0 %
2026/08/06 10:26:07.276, 2, 2233 MiB, 0 %
2026/08/06 10:26:07.276, 3, 2233 MiB, 0 %
2026/08/06 10:26:07.276, 4, 2233 MiB, 0 %
2026/08/06 10:26:07.276, 5, 2233 MiB, 0 %
2026/08/06 10:26:07.276, 6, 2233 MiB, 0 %
2026/08/06 10:26:07.276, 7, 1913 MiB, 0 %
2026/08/06 10:26:08.276, 0, 2169 MiB, 0 %
2026/08/06 10:26:08.276, 1, 2233 MiB, 0 %
2026/08/06 10:26:08.276, 2, 2233 MiB, 0 %
2026/08/06 10:26:08.276, 3, 2233 MiB, 0 %
2026/08/06 10:26:08.276, 4, 2233 MiB, 0 %
2026/08/06 10:26:08.276, 5, 2233 MiB, 0 %
2026/08/06 10:26:08.276, 6, 2233 MiB, 0 %
2026/08/06 10:26:08.276, 7, 1913 MiB, 0 %
2026/08/06 10:26:09.276, 0, 4145 MiB, 4 %
2026/08/06 10:26:09.276, 1, 4209 MiB, 4 %
2026/08/06 10:26:09.276, 2, 4209 MiB, 3 %
2026/08/06 10:26:09.276, 3, 4209 MiB, 5 %
2026/08/06 10:26:09.276, 4, 4209 MiB, 6 %
2026/08/06 10:26:09.276, 5, 4209 MiB, 3 %
2026/08/06 10:26:09.276, 6, 4209 MiB, 6 %
2026/08/06 10:26:09.276, 7, 3889 MiB, 5 %
2026/08/06 10:26:10.276, 0, 157823 MiB, 0 %
2026/08/06 10:26:10.276, 1, 157887 MiB, 0 %
2026/08/06 10:26:10.276, 2, 157887 MiB, 0 %
2026/08/06 10:26:10.276, 3, 157887 MiB, 0 %
2026/08/06 10:26:10.276, 4, 157887 MiB, 0 %
2026/08/06 10:26:10.276, 5, 157887 MiB, 0 %
2026/08/06 10:26:10.277, 6, 157887 MiB, 0 %
2026/08/06 10:26:10.277, 7, 157567 MiB, 0 %
2026/08/06 10:26:11.277, 0, 157823 MiB, 0 %
2026/08/06 10:26:11.277, 1, 157887 MiB, 0 %
2026/08/06 10:26:11.277, 2, 157887 MiB, 0 %
2026/08/06 10:26:11.277, 3, 157887 MiB, 0 %
2026/08/06 10:26:11.277, 4, 157887 MiB, 0 %
2026/08/06 10:26:11.277, 5, 157887 MiB, 0 %
2026/08/06 10:26:11.277, 6, 157887 MiB, 0 %
2026/08/06 10:26:11.277, 7, 157567 MiB, 0 %
2026/08/06 10:26:12.277, 0, 157823 MiB, 0 %
2026/08/06 10:26:12.282, 1, 157887 MiB, 0 %
2026/08/06 10:26:12.294, 2, 157887 MiB, 0 %
2026/08/06 10:26:12.294, 3, 157887 MiB, 0 %
2026/08/06 10:26:12.294, 4, 157887 MiB, 0 %
2026/08/06 10:26:12.306, 5, 157887 MiB, 0 %
2026/08/06 10:26:12.306, 6, 157887 MiB, 0 %
2026/08/06 10:26:12.317, 7, 157567 MiB, 0 %
2026/08/06 10:26:13.317, 0, 158783 MiB, 0 %
2026/08/06 10:26:13.318, 1, 158911 MiB, 0 %
2026/08/06 10:26:13.318, 2, 158911 MiB, 0 %
2026/08/06 10:26:13.318, 3, 158911 MiB, 1 %
2026/08/06 10:26:13.318, 4, 158911 MiB, 0 %
2026/08/06 10:26:13.318, 5, 158911 MiB, 0 %
2026/08/06 10:26:13.318, 6, 158911 MiB, 0 %
2026/08/06 10:26:13.318, 7, 158271 MiB, 0 %
2026/08/06 10:26:14.318, 0, 158819 MiB, 0 %
2026/08/06 10:26:14.322, 1, 158947 MiB, 2 %
2026/08/06 10:26:14.333, 2, 158947 MiB, 0 %
2026/08/06 10:26:14.333, 3, 158947 MiB, 0 %
2026/08/06 10:26:14.333, 4, 158947 MiB, 0 %
2026/08/06 10:26:14.333, 5, 158947 MiB, 0 %
2026/08/06 10:26:14.333, 6, 158947 MiB, 0 %
2026/08/06 10:26:14.333, 7, 158307 MiB, 0 %
2026/08/06 10:26:15.345, 0, 158819 MiB, 0 %
2026/08/06 10:26:15.345, 1, 158947 MiB, 0 %
2026/08/06 10:26:15.345, 2, 158947 MiB, 0 %
2026/08/06 10:26:15.345, 3, 158947 MiB, 0 %
2026/08/06 10:26:15.345, 4, 158947 MiB, 0 %
2026/08/06 10:26:15.345, 5, 158947 MiB, 0 %
2026/08/06 10:26:15.345, 6, 158947 MiB, 0 %
2026/08/06 10:26:15.345, 7, 158307 MiB, 0 %
2026/08/06 10:26:16.345, 0, 159811 MiB, 0 %
2026/08/06 10:26:16.347, 1, 160003 MiB, 0 %
2026/08/06 10:26:16.348, 2, 160003 MiB, 0 %
2026/08/06 10:26:16.349, 3, 160003 MiB, 0 %
2026/08/06 10:26:16.349, 4, 160003 MiB, 0 %
2026/08/06 10:26:16.349, 5, 160003 MiB, 0 %
2026/08/06 10:26:16.349, 6, 160003 MiB, 0 %
2026/08/06 10:26:16.349, 7, 159043 MiB, 0 %
2026/08/06 10:26:17.349, 0, 159909 MiB, 83 %
2026/08/06 10:26:17.361, 1, 160137 MiB, 0 %
2026/08/06 10:26:17.373, 2, 160137 MiB, 37 %
2026/08/06 10:26:17.374, 3, 160137 MiB, 92 %
2026/08/06 10:26:17.374, 4, 160137 MiB, 100 %
2026/08/06 10:26:17.386, 5, 160137 MiB, 0 %
2026/08/06 10:26:17.389, 6, 160137 MiB, 58 %
2026/08/06 10:26:17.400, 7, 159177 MiB, 89 %
2026/08/06 10:26:18.401, 0, 159945 MiB, 41 %
2026/08/06 10:26:18.403, 1, 160137 MiB, 0 %
2026/08/06 10:26:18.403, 2, 160137 MiB, 36 %
2026/08/06 10:26:18.404, 3, 160137 MiB, 34 %
2026/08/06 10:26:18.404, 4, 160137 MiB, 0 %
2026/08/06 10:26:18.404, 5, 160137 MiB, 37 %
2026/08/06 10:26:18.404, 6, 160137 MiB, 0 %
2026/08/06 10:26:18.404, 7, 159177 MiB, 37 %
2026/08/06 10:26:19.405, 0, 159945 MiB, 54 %
2026/08/06 10:26:19.405, 1, 160137 MiB, 34 %
2026/08/06 10:26:19.405, 2, 160137 MiB, 73 %
2026/08/06 10:26:19.405, 3, 160137 MiB, 91 %
2026/08/06 10:26:19.405, 4, 160137 MiB, 50 %
2026/08/06 10:26:19.405, 5, 160137 MiB, 89 %
2026/08/06 10:26:19.405, 6, 160137 MiB, 91 %
2026/08/06 10:26:19.405, 7, 159177 MiB, 89 %
2026/08/06 10:26:20.405, 0, 159945 MiB, 27 %
2026/08/06 10:26:20.405, 1, 160137 MiB, 27 %
2026/08/06 10:26:20.405, 2, 160137 MiB, 33 %
2026/08/06 10:26:20.405, 3, 160137 MiB, 90 %
2026/08/06 10:26:20.405, 4, 160137 MiB, 53 %
2026/08/06 10:26:20.405, 5, 160137 MiB, 89 %
2026/08/06 10:26:20.405, 6, 160137 MiB, 88 %
2026/08/06 10:26:20.405, 7, 159177 MiB, 93 %
2026/08/06 10:26:21.405, 0, 159945 MiB, 90 %
2026/08/06 10:26:21.405, 1, 160137 MiB, 63 %
2026/08/06 10:26:21.405, 2, 160137 MiB, 75 %
2026/08/06 10:26:21.405, 3, 160137 MiB, 94 %
2026/08/06 10:26:21.405, 4, 160137 MiB, 74 %
2026/08/06 10:26:21.405, 5, 160137 MiB, 87 %
2026/08/06 10:26:21.405, 6, 160137 MiB, 91 %
2026/08/06 10:26:21.405, 7, 159177 MiB, 94 %
2026/08/06 10:26:22.405, 0, 159945 MiB, 85 %
2026/08/06 10:26:22.405, 1, 160137 MiB, 38 %
2026/08/06 10:26:22.405, 2, 160137 MiB, 60 %
2026/08/06 10:26:22.406, 3, 160137 MiB, 92 %
2026/08/06 10:26:22.406, 4, 160137 MiB, 76 %
2026/08/06 10:26:22.406, 5, 160137 MiB, 74 %
2026/08/06 10:26:22.406, 6, 160137 MiB, 82 %
2026/08/06 10:26:22.406, 7, 159177 MiB, 94 %
2026/08/06 10:26:23.406, 0, 159947 MiB, 71 %
2026/08/06 10:26:23.406, 1, 160139 MiB, 76 %
2026/08/06 10:26:23.406, 2, 160139 MiB, 73 %
2026/08/06 10:26:23.406, 3, 160139 MiB, 94 %
2026/08/06 10:26:23.406, 4, 160139 MiB, 79 %
2026/08/06 10:26:23.406, 5, 160139 MiB, 88 %
2026/08/06 10:26:23.406, 6, 160139 MiB, 95 %
2026/08/06 10:26:23.406, 7, 159179 MiB, 91 %
2026/08/06 10:26:24.406, 0, 160277 MiB, 89 %
2026/08/06 10:26:24.406, 1, 160469 MiB, 78 %
2026/08/06 10:26:24.406, 2, 160469 MiB, 48 %
2026/08/06 10:26:24.406, 3, 160469 MiB, 91 %
2026/08/06 10:26:24.406, 4, 160469 MiB, 31 %
2026/08/06 10:26:24.406, 5, 160469 MiB, 87 %
2026/08/06 10:26:24.406, 6, 160469 MiB, 88 %
2026/08/06 10:26:24.406, 7, 159509 MiB, 85 %
2026/08/06 10:26:25.406, 0, 160277 MiB, 91 %
2026/08/06 10:26:25.406, 1, 160469 MiB, 74 %
2026/08/06 10:26:25.406, 2, 160469 MiB, 62 %
2026/08/06 10:26:25.406, 3, 160469 MiB, 92 %
2026/08/06 10:26:25.406, 4, 160469 MiB, 36 %
2026/08/06 10:26:25.406, 5, 160469 MiB, 90 %
2026/08/06 10:26:25.406, 6, 160469 MiB, 89 %
2026/08/06 10:26:25.406, 7, 159509 MiB, 93 %
2026/08/06 10:26:26.406, 0, 160277 MiB, 60 %
2026/08/06 10:26:26.406, 1, 160469 MiB, 93 %
2026/08/06 10:26:26.406, 2, 160469 MiB, 52 %
2026/08/06 10:26:26.406, 3, 160469 MiB, 92 %
2026/08/06 10:26:26.406, 4, 160469 MiB, 49 %
2026/08/06 10:26:26.406, 5, 160469 MiB, 88 %
2026/08/06 10:26:26.406, 6, 160469 MiB, 93 %
2026/08/06 10:26:26.406, 7, 159509 MiB, 93 %
2026/08/06 10:26:27.406, 0, 160277 MiB, 46 %
2026/08/06 10:26:27.407, 1, 160469 MiB, 68 %
2026/08/06 10:26:27.407, 2, 160469 MiB, 87 %
2026/08/06 10:26:27.407, 3, 160469 MiB, 93 %
2026/08/06 10:26:27.407, 4, 160469 MiB, 66 %
2026/08/06 10:26:27.407, 5, 160469 MiB, 92 %
2026/08/06 10:26:27.407, 6, 160469 MiB, 92 %
2026/08/06 10:26:27.407, 7, 159509 MiB, 94 %
2026/08/06 10:26:28.407, 0, 160277 MiB, 55 %
2026/08/06 10:26:28.407, 1, 160469 MiB, 80 %
2026/08/06 10:26:28.407, 2, 160469 MiB, 73 %
2026/08/06 10:26:28.407, 3, 160469 MiB, 94 %
2026/08/06 10:26:28.407, 4, 160469 MiB, 51 %
2026/08/06 10:26:28.407, 5, 160469 MiB, 88 %
2026/08/06 10:26:28.407, 6, 160469 MiB, 81 %
2026/08/06 10:26:28.407, 7, 159509 MiB, 88 %
2026/08/06 10:26:29.407, 0, 160277 MiB, 79 %
2026/08/06 10:26:29.407, 1, 160469 MiB, 85 %
2026/08/06 10:26:29.407, 2, 160469 MiB, 26 %
2026/08/06 10:26:29.407, 3, 160469 MiB, 59 %
2026/08/06 10:26:29.407, 4, 160469 MiB, 59 %
2026/08/06 10:26:29.407, 5, 160469 MiB, 88 %
2026/08/06 10:26:29.407, 6, 160469 MiB, 89 %
2026/08/06 10:26:29.407, 7, 159509 MiB, 94 %
2026/08/06 10:26:30.407, 0, 160277 MiB, 84 %
2026/08/06 10:26:30.407, 1, 160469 MiB, 84 %
2026/08/06 10:26:30.407, 2, 160469 MiB, 30 %
2026/08/06 10:26:30.407, 3, 160469 MiB, 93 %
2026/08/06 10:26:30.407, 4, 160469 MiB, 48 %
2026/08/06 10:26:30.407, 5, 160469 MiB, 68 %
2026/08/06 10:26:30.407, 6, 160469 MiB, 90 %
2026/08/06 10:26:30.407, 7, 159509 MiB, 89 %
2026/08/06 10:26:31.407, 0, 160277 MiB, 91 %
2026/08/06 10:26:31.407, 1, 160469 MiB, 36 %
2026/08/06 10:26:31.407, 2, 160469 MiB, 73 %
2026/08/06 10:26:31.407, 3, 160469 MiB, 93 %
2026/08/06 10:26:31.407, 4, 160469 MiB, 52 %
2026/08/06 10:26:31.407, 5, 160469 MiB, 93 %
2026/08/06 10:26:31.407, 6, 160469 MiB, 90 %
2026/08/06 10:26:31.407, 7, 159509 MiB, 95 %
2026/08/06 10:26:32.408, 0, 160277 MiB, 68 %
2026/08/06 10:26:32.408, 1, 160469 MiB, 90 %
2026/08/06 10:26:32.408, 2, 160469 MiB, 72 %
2026/08/06 10:26:32.408, 3, 160469 MiB, 94 %
2026/08/06 10:26:32.408, 4, 160469 MiB, 67 %
2026/08/06 10:26:32.408, 5, 160469 MiB, 92 %
2026/08/06 10:26:32.408, 6, 160469 MiB, 91 %
2026/08/06 10:26:32.408, 7, 159509 MiB, 96 %
2026/08/06 10:26:33.408, 0, 160277 MiB, 53 %
