timestamp, index, pstate, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB]
2026/08/04 16:26:08.727, 0, P0, 36, 242.98 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:08.729, 1, P0, 33, 240.20 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:08.731, 2, P0, 36, 236.60 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:08.734, 3, P0, 32, 239.24 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:08.736, 4, P0, 33, 235.46 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:08.739, 5, P0, 36, 244.05 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:08.741, 6, P0, 33, 242.36 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:08.743, 7, P0, 37, 243.07 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:09.746, 0, P0, 36, 242.97 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:09.746, 1, P0, 33, 240.26 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:09.746, 2, P0, 36, 236.47 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:09.746, 3, P0, 32, 239.17 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:09.746, 4, P0, 33, 235.46 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:09.746, 5, P0, 36, 244.01 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:09.746, 6, P0, 33, 242.34 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:09.746, 7, P0, 37, 243.07 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:10.746, 0, P0, 36, 242.94 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:10.746, 1, P0, 33, 240.29 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:10.746, 2, P0, 36, 236.67 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:10.747, 3, P0, 32, 239.22 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:10.747, 4, P0, 33, 235.51 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:10.747, 5, P0, 36, 244.09 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:10.747, 6, P0, 33, 242.30 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:10.747, 7, P0, 37, 243.10 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:11.747, 0, P0, 36, 243.21 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/08/04 16:26:11.753, 1, P0, 33, 240.55 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/08/04 16:26:11.764, 2, P0, 36, 236.84 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/08/04 16:26:11.765, 3, P0, 32, 239.33 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/08/04 16:26:11.766, 4, P0, 33, 235.50 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:11.766, 5, P0, 36, 244.02 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:11.767, 6, P0, 33, 242.29 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:11.814, 7, P0, 37, 243.16 W, 1965 MHz, 3996 MHz, 0 %, 0 MiB
2026/08/04 16:26:12.825, 0, P0, 36, 243.01 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/08/04 16:26:12.825, 1, P0, 33, 240.35 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
2026/08/04 16:26:12.825, 2, P0, 36, 236.65 W, 1965 MHz, 3996 MHz, 0 %, 4 MiB
