model_id,configuration,topology_level,pair_id,page_count0,page_count1,payload_bytes0,payload_bytes1,phase51_flow0_us,phase51_flow1_us,phase51_max_us,frozen_corrected_us,matched_solo_ideal_us,actual_concurrent_wave_us,phase51_absolute_error_us,corrected_absolute_error_us,matched_solo_absolute_error_us,phase51_signed_error_us,corrected_signed_error_us,cross_replica_relative_spread
qwen3-8b,P1D2,L3,qwen3-8b__res_08__p32_p512,32,512,4718592,75497472,176.4385,1824.905,1824.905,1822.139131173986,1799.083,1801.5735,23.331500000000005,20.56563117398605,2.4904999999998836,23.331500000000005,20.56563117398605,0.0025000367734094144
qwen3-8b,P1D2,L3,qwen3-8b__res_09__p128_p2048,128,2048,18874368,301989888,554.3405,7340.387,7340.387,7529.143281054091,7154.961,7130.018,210.3689999999997,399.1252810540909,24.94300000000021,210.3689999999997,399.1252810540909,0.0010566593240016577
qwen3-8b,P2D1,L1,qwen3-8b__res_00__p2_p2,2,2,294912,294912,98.975,98.975,98.975,70.95391397350417,79.1065,78.076,20.899,7.122086026495822,1.0305000000000035,20.899,-7.122086026495822,0.1698793483272708
qwen3-8b,P2D1,L1,qwen3-8b__res_01__p8_p8,8,8,1179648,1179648,112.3035,112.3035,112.3035,95.29948498022588,92.36099999999999,101.03399999999999,11.269500000000008,5.734515019774108,8.673000000000002,11.269500000000008,-5.734515019774108,0.06344398915216656
qwen3-8b,P2D1,L1,qwen3-8b__res_02__p32_p32,32,32,4718592,4718592,178.5025,178.5025,178.5025,216.2172518012462,158.4155,247.4065,68.904,31.189248198753802,88.99099999999999,-68.904,-31.189248198753802,0.03576704734920057
qwen3-8b,P2D1,L1,qwen3-8b__res_03__p128_p128,128,128,18874368,18874368,560.8019999999999,560.8019999999999,560.8019999999999,914.5178575021275,508.122,873.722,312.9200000000001,40.79585750212755,365.59999999999997,-312.9200000000001,40.79585750212755,0.02220843700856794
qwen3-8b,P2D1,L1,qwen3-8b__res_04__p512_p512,512,512,75497472,75497472,1829.1045,1829.1045,1829.1045,3231.173788158438,1865.427,3335.182,1506.0774999999999,104.00821184156166,1469.7549999999999,-1506.0774999999999,-104.00821184156166,0.010889960427946575
qwen3-8b,P2D1,L1,qwen3-8b__res_05__p2048_p2048,2048,2048,301989888,301989888,7312.649,7312.649,7312.649,13247.306285683906,7328.194,13213.73,5901.080999999999,33.57628568390646,5885.535999999999,-5901.080999999999,33.57628568390646,0.008423359641827107
qwen3-8b,P2D1,L1,qwen3-8b__res_06__p2_p32,2,32,294912,4718592,98.975,178.5025,178.5025,148.61080041377582,146.59699999999998,151.56,26.942499999999995,2.949199586224182,4.963000000000022,26.942499999999995,-2.949199586224182,0.032478886249670186
qwen3-8b,P2D1,L1,qwen3-8b__res_07__p8_p128,8,128,1179648,18874368,112.3035,560.8019999999999,560.8019999999999,533.2485853936948,479.851,481.029,79.77299999999991,52.21958539369484,1.1779999999999973,79.77299999999991,52.21958539369484,0.022000752553380295
qwen3-8b,P2D1,L1,qwen3-8b__res_08__p32_p512,32,512,4718592,75497472,178.5025,1829.1045,1829.1045,1827.9944618491568,1796.194,1792.4885,36.615999999999985,35.50596184915685,3.705500000000029,36.615999999999985,35.50596184915685,0.011175803917291408
qwen3-8b,P2D1,L1,qwen3-8b__res_09__p128_p2048,128,2048,18874368,301989888,560.8019999999999,7312.649,7312.649,7507.55065422136,7284.285,7182.593,130.0560000000005,324.9576542213599,101.69200000000001,130.0560000000005,324.9576542213599,0.020354069902053438
qwen3-8b,P2D1,L2,qwen3-8b__res_00__p2_p2,2,2,294912,294912,93.51849999999999,93.51849999999999,93.51849999999999,60.98718041772693,72.975,72.20949999999999,21.308999999999997,11.222319582273059,0.765500000000003,21.308999999999997,-11.222319582273059,0.04637893905926491
qwen3-8b,P2D1,L2,qwen3-8b__res_01__p8_p8,8,8,1179648,1179648,107.497,107.497,107.497,86.52002839892958,84.96799999999999,89.94550000000001,17.55149999999999,3.425471601070427,4.9775000000000205,17.55149999999999,-3.425471601070427,0.03696127099187858
qwen3-8b,P2D1,L2,qwen3-8b__res_02__p32_p32,32,32,4718592,4718592,173.9895,173.9895,173.9895,207.97389643842703,156.627,202.97899999999998,28.989499999999992,4.994896438427048,46.351999999999975,-28.989499999999992,4.994896438427048,0.05410904576335485
qwen3-8b,P2D1,L2,qwen3-8b__res_03__p128_p128,128,128,18874368,18874368,551.343,551.343,551.343,897.240237653489,501.337,874.0260000000001,322.6830000000001,23.214237653488908,372.6890000000001,-322.6830000000001,23.214237653488908,0.00040731053767278604
qwen3-8b,P2D1,L2,qwen3-8b__res_04__p512_p512,512,512,75497472,75497472,1818.7745,1818.7745,1818.7745,3212.3052171639956,1841.227,3338.93,1520.1554999999998,126.62478283600421,1497.7029999999997,-1520.1554999999998,-126.62478283600421,0.0010677073194107257
qwen3-8b,P2D1,L2,qwen3-8b__res_05__p2048_p2048,2048,2048,301989888,301989888,7314.78,7314.78,7314.78,13251.198727580242,7305.06,13362.782,6048.0019999999995,111.58327241975712,6057.721999999999,-6048.0019999999995,-111.58327241975712,0.007988980139015903
qwen3-8b,P2D1,L2,qwen3-8b__res_06__p2_p32,2,32,294912,4718592,93.51849999999999,173.9895,173.9895,139.5653742341439,147.027,150.166,23.823499999999996,10.600625765856108,3.13900000000001,23.823499999999996,-10.600625765856108,0.017027822543052466
qwen3-8b,P2D1,L2,qwen3-8b__res_07__p8_p128,8,128,1179648,18874368,107.497,551.343,551.343,519.9260630280679,481.6645,482.199,69.14399999999995,37.7270630280679,0.5345000000000368,69.14399999999995,37.7270630280679,0.016378092862075574
qwen3-8b,P2D1,L2,qwen3-8b__res_08__p32_p512,32,512,4718592,75497472,173.9895,1818.7745,1818.7745,1814.0709315981162,1799.492,1798.9275,19.84699999999998,15.143431598116194,0.5644999999999527,19.84699999999998,15.143431598116194,0.002622117900804713
