model_id,configuration,topology_level,pair_id,replica_id,measurement_id,payload_bytes0,payload_bytes1,repeat_count,concurrent_wave_us,solo0_us,solo1_us,matched_solo_ideal_us,concurrent_repeat_cv
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_00__p2_p2,1,deepseek-v2-lite__p1d2__l2__r1,3981312,3981312,5,185.639,119.934,124.2365,124.2365,0.003063620702022524
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_01__p3_p3,0,deepseek-v2-lite__p1d2__l2__r0,5971968,5971968,5,280.977,173.546,177.6985,177.6985,0.011547128523269235
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_01__p3_p3,1,deepseek-v2-lite__p1d2__l2__r1,5971968,5971968,5,281.924,175.4145,178.4515,178.4515,0.010219647696027933
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_02__p6_p6,0,deepseek-v2-lite__p1d2__l2__r0,11943936,11943936,5,542.6595,319.6965,319.988,319.988,0.01605553185960059
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_02__p6_p6,1,deepseek-v2-lite__p1d2__l2__r1,11943936,11943936,5,543.197,320.619,321.329,321.329,0.01257676568752177
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_03__p12_p12,0,deepseek-v2-lite__p1d2__l2__r0,23887872,23887872,5,1068.257,601.162,601.932,601.932,0.006044194072906335
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_03__p12_p12,1,deepseek-v2-lite__p1d2__l2__r1,23887872,23887872,5,1075.729,614.495,601.98,614.495,0.011541487587620598
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_04__p24_p24,0,deepseek-v2-lite__p1d2__l2__r0,47775744,47775744,5,2110.335,1186.665,1155.954,1186.665,0.002769882325547471
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_04__p24_p24,1,deepseek-v2-lite__p1d2__l2__r1,47775744,47775744,5,2117.274,1198.99,1164.652,1198.99,0.005173144292596601
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_05__p48_p48,0,deepseek-v2-lite__p1d2__l2__r0,95551488,95551488,5,4194.042,2310.632,2269.209,2310.632,0.00281585946922581
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_05__p48_p48,1,deepseek-v2-lite__p1d2__l2__r1,95551488,95551488,5,4208.863,2322.545,2278.034,2322.545,0.0025063702998140047
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_06__p1_p6,0,deepseek-v2-lite__p1d2__l2__r0,1990656,11943936,5,331.87850000000003,67.22,311.4275,311.4275,0.00552499107325872
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_06__p1_p6,1,deepseek-v2-lite__p1d2__l2__r1,1990656,11943936,5,332.082,67.779,313.7165,313.7165,0.005252343209236324
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_07__p3_p12,0,deepseek-v2-lite__p1d2__l2__r0,5971968,23887872,5,680.763,174.182,595.588,595.588,0.0022351390113625616
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_07__p3_p12,1,deepseek-v2-lite__p1d2__l2__r1,5971968,23887872,5,680.217,173.234,596.105,596.105,0.0020480939661120497
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_08__p6_p24,0,deepseek-v2-lite__p1d2__l2__r0,11943936,47775744,5,1309.3805,318.254,1147.0529999999999,1147.0529999999999,0.0028891651559657806
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_08__p6_p24,1,deepseek-v2-lite__p1d2__l2__r1,11943936,47775744,5,1310.824,320.32849999999996,1156.9095,1156.9095,0.0013794805259581015
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_09__p12_p48,0,deepseek-v2-lite__p1d2__l2__r0,23887872,95551488,5,2573.859,612.048,2256.023,2256.023,0.0014636189366448796
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__res_09__p12_p48,1,deepseek-v2-lite__p1d2__l2__r1,23887872,95551488,5,2574.113,614.481,2268.028,2268.028,0.002835767597985047
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_00__p2_p2,0,deepseek-v2-lite__p1d2__l3__r0,3981312,3981312,5,187.515,121.14099999999999,123.616,123.616,0.006540393960857041
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_00__p2_p2,1,deepseek-v2-lite__p1d2__l3__r1,3981312,3981312,5,187.04649999999998,120.9625,124.049,124.049,0.007755851210521387
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_01__p3_p3,0,deepseek-v2-lite__p1d2__l3__r0,5971968,5971968,5,279.916,177.51749999999998,177.018,177.51749999999998,0.005987869190115352
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_01__p3_p3,1,deepseek-v2-lite__p1d2__l3__r1,5971968,5971968,5,282.296,175.7265,178.0105,178.0105,0.008760014484010623
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_02__p6_p6,0,deepseek-v2-lite__p1d2__l3__r0,11943936,11943936,5,555.1335,320.9975,321.01,321.01,0.017152408419320777
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_02__p6_p6,1,deepseek-v2-lite__p1d2__l3__r1,11943936,11943936,5,557.0725,324.877,321.1255,324.877,0.01681246033205753
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_03__p12_p12,0,deepseek-v2-lite__p1d2__l3__r0,23887872,23887872,5,1079.67,616.451,602.054,616.451,0.008149950563359317
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_03__p12_p12,1,deepseek-v2-lite__p1d2__l3__r1,23887872,23887872,5,1084.448,616.404,601.75,616.404,0.01640382783328848
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_04__p24_p24,0,deepseek-v2-lite__p1d2__l3__r0,47775744,47775744,5,2122.235,1200.949,1163.976,1200.949,0.004113952918286497
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_04__p24_p24,1,deepseek-v2-lite__p1d2__l3__r1,47775744,47775744,5,2117.896,1196.099,1156.204,1196.099,0.003831122196418803
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_05__p48_p48,0,deepseek-v2-lite__p1d2__l3__r0,95551488,95551488,5,4216.609,2319.042,2273.751,2319.042,0.003236756732451638
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_05__p48_p48,1,deepseek-v2-lite__p1d2__l3__r1,95551488,95551488,5,4214.632,2320.713,2274.451,2320.713,0.0031965481426847564
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_06__p1_p6,0,deepseek-v2-lite__p1d2__l3__r0,1990656,11943936,5,331.5915,69.22200000000001,311.29549999999995,311.29549999999995,0.0021648522602267816
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_06__p1_p6,1,deepseek-v2-lite__p1d2__l3__r1,1990656,11943936,5,331.79549999999995,69.0295,311.58349999999996,311.58349999999996,0.0009133638715782558
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_07__p3_p12,0,deepseek-v2-lite__p1d2__l3__r0,5971968,23887872,5,680.722,174.188,596.933,596.933,0.0021064929577171224
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_07__p3_p12,1,deepseek-v2-lite__p1d2__l3__r1,5971968,23887872,5,680.61,175.338,595.936,595.936,0.000570689347160002
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_08__p6_p24,0,deepseek-v2-lite__p1d2__l3__r0,11943936,47775744,5,1312.5475000000001,321.24,1156.2365,1156.2365,0.002554779584509904
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_08__p6_p24,1,deepseek-v2-lite__p1d2__l3__r1,11943936,47775744,5,1312.3310000000001,322.0105,1152.94,1152.94,0.0049735340317497
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_09__p12_p48,0,deepseek-v2-lite__p1d2__l3__r0,23887872,95551488,5,2571.406,613.607,2270.651,2270.651,0.0035942208907252583
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_09__p12_p48,1,deepseek-v2-lite__p1d2__l3__r1,23887872,95551488,5,2590.781,616.896,2275.292,2275.292,0.00366257494577452
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_00__p2_p2,0,deepseek-v2-lite__p2d1__l1__r0,3981312,3981312,5,195.3905,122.955,122.6395,122.955,0.02908017739066135
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_00__p2_p2,1,deepseek-v2-lite__p2d1__l1__r1,3981312,3981312,5,199.981,124.69,123.38499999999999,124.69,0.013152743503358998
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_01__p3_p3,0,deepseek-v2-lite__p2d1__l1__r0,5971968,5971968,5,284.507,167.277,175.9665,175.9665,0.021762477988016084
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_01__p3_p3,1,deepseek-v2-lite__p2d1__l1__r1,5971968,5971968,5,291.97950000000003,181.258,177.1055,181.258,0.01229252594602795
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_02__p6_p6,0,deepseek-v2-lite__p2d1__l1__r0,11943936,11943936,5,550.819,321.4575,321.552,321.552,0.019604516838396317
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_02__p6_p6,1,deepseek-v2-lite__p2d1__l1__r1,11943936,11943936,5,559.4105,329.8325,324.58,329.8325,0.007738847236583106
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_03__p12_p12,0,deepseek-v2-lite__p2d1__l1__r0,23887872,23887872,5,1067.833,581.542,608.743,608.743,0.014279984223376927
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_03__p12_p12,1,deepseek-v2-lite__p2d1__l1__r1,23887872,23887872,5,1084.84,629.488,606.291,629.488,0.005251434719572914
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_04__p24_p24,0,deepseek-v2-lite__p2d1__l1__r0,47775744,47775744,5,2100.134,1129.344,1165.662,1165.662,0.014281064468470776
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_04__p24_p24,1,deepseek-v2-lite__p2d1__l1__r1,47775744,47775744,5,2136.557,1212.537,1172.547,1212.537,0.0017008674588217612
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_05__p48_p48,0,deepseek-v2-lite__p2d1__l1__r0,95551488,95551488,5,4157.041,2218.174,2265.2,2265.2,0.007890926428401128
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_05__p48_p48,1,deepseek-v2-lite__p2d1__l1__r1,95551488,95551488,5,4244.36,2325.304,2319.549,2325.304,0.006344948481147308
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_06__p1_p6,0,deepseek-v2-lite__p2d1__l1__r0,1990656,11943936,5,315.2245,67.209,313.166,313.166,0.011061246374176662
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_06__p1_p6,1,deepseek-v2-lite__p2d1__l1__r1,1990656,11943936,5,317.2425,75.017,313.344,313.344,0.029925047702947048
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_07__p3_p12,0,deepseek-v2-lite__p2d1__l1__r0,5971968,23887872,5,654.239,164.563,598.009,598.009,0.006826967679905461
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_07__p3_p12,1,deepseek-v2-lite__p2d1__l1__r1,5971968,23887872,5,661.286,180.733,598.954,598.954,0.022128002734070153
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_08__p6_p24,0,deepseek-v2-lite__p2d1__l1__r0,11943936,47775744,5,1277.3519999999999,302.37850000000003,1157.6865,1157.6865,0.0075327753965875556
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_08__p6_p24,1,deepseek-v2-lite__p2d1__l1__r1,11943936,47775744,5,1294.162,326.5435,1157.1734999999999,1157.1734999999999,0.010612903558466327
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_09__p12_p48,0,deepseek-v2-lite__p2d1__l1__r0,23887872,95551488,5,2534.181,581.189,2250.504,2250.504,0.005364088286750451
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_09__p12_p48,1,deepseek-v2-lite__p2d1__l1__r1,23887872,95551488,5,2558.761,625.741,2296.696,2296.696,0.0029013489932249127
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_00__p2_p2,0,deepseek-v2-lite__p2d1__l2__r0,3981312,3981312,5,173.68200000000002,120.3755,122.0475,122.0475,0.11858340664347401
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_00__p2_p2,1,deepseek-v2-lite__p2d1__l2__r1,3981312,3981312,9,150.209,118.697,122.64150000000001,122.64150000000001,0.19742852647663867
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_01__p3_p3,0,deepseek-v2-lite__p2d1__l2__r0,5971968,5971968,5,265.714,174.516,176.8675,176.8675,0.054093176732893586
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_01__p3_p3,1,deepseek-v2-lite__p2d1__l2__r1,5971968,5971968,9,280.2145,174.86200000000002,176.7415,176.7415,0.12695722934054146
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_02__p6_p6,0,deepseek-v2-lite__p2d1__l2__r0,11943936,11943936,5,558.795,322.90200000000004,322.379,322.90200000000004,0.013777374339932818
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_02__p6_p6,1,deepseek-v2-lite__p2d1__l2__r1,11943936,11943936,9,544.3775,320.716,324.233,324.233,0.018092802013111708
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_03__p12_p12,0,deepseek-v2-lite__p2d1__l2__r0,23887872,23887872,5,1083.072,618.642,601.786,618.642,0.006200156446648467
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_03__p12_p12,1,deepseek-v2-lite__p2d1__l2__r1,23887872,23887872,9,1084.208,614.282,604.48,614.282,0.014441276423707513
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_04__p24_p24,0,deepseek-v2-lite__p2d1__l2__r0,47775744,47775744,5,2136.613,1194.617,1169.053,1194.617,0.022402276669156194
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_04__p24_p24,1,deepseek-v2-lite__p2d1__l2__r1,47775744,47775744,9,2131.205,1186.562,1167.813,1186.562,0.01284198472925852
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_05__p48_p48,0,deepseek-v2-lite__p2d1__l2__r0,95551488,95551488,5,4213.956,2326.685,2281.526,2326.685,0.01298568363692534
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_05__p48_p48,1,deepseek-v2-lite__p2d1__l2__r1,95551488,95551488,9,4183.424,2295.215,2280.834,2295.215,0.010962953793646877
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_06__p1_p6,0,deepseek-v2-lite__p2d1__l2__r0,1990656,11943936,5,314.23900000000003,68.083,312.2935,312.2935,0.0042552265653989
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_06__p1_p6,1,deepseek-v2-lite__p2d1__l2__r1,1990656,11943936,9,313.68100000000004,67.773,311.5185,311.5185,0.04654693370830345
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_07__p3_p12,0,deepseek-v2-lite__p2d1__l2__r0,5971968,23887872,5,629.864,174.673,595.341,595.341,0.0695009922545113
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_07__p3_p12,1,deepseek-v2-lite__p2d1__l2__r1,5971968,23887872,9,640.655,172.918,596.256,596.256,0.049400222871300255
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_08__p6_p24,0,deepseek-v2-lite__p2d1__l2__r0,11943936,47775744,5,1288.732,320.645,1154.6895,1154.6895,0.035147919807311065
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_08__p6_p24,1,deepseek-v2-lite__p2d1__l2__r1,11943936,47775744,9,1270.112,318.061,1157.089,1157.089,0.035130624983747895
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_09__p12_p48,0,deepseek-v2-lite__p2d1__l2__r0,23887872,95551488,5,2513.741,614.092,2281.229,2281.229,0.019508924982804477
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_09__p12_p48,1,deepseek-v2-lite__p2d1__l2__r1,23887872,95551488,9,2515.122,611.173,2278.684,2278.684,0.026126182549366567
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_00__p2_p2,0,deepseek-v2-lite__p2d1__l3__r0,3981312,3981312,5,158.065,121.57050000000001,123.65100000000001,123.65100000000001,0.10953909194429491
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_00__p2_p2,1,deepseek-v2-lite__p2d1__l3__r1,3981312,3981312,5,191.6865,121.4765,123.333,123.333,0.1459780332886091
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_01__p3_p3,0,deepseek-v2-lite__p2d1__l3__r0,5971968,5971968,5,239.1025,176.65550000000002,176.9455,176.9455,0.13732442975350836
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_01__p3_p3,1,deepseek-v2-lite__p2d1__l3__r1,5971968,5971968,5,245.1395,176.887,176.844,176.887,0.13157184445155345
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_02__p6_p6,0,deepseek-v2-lite__p2d1__l3__r0,11943936,11943936,5,551.9385,326.048,322.96349999999995,326.048,0.02108796860849035
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_02__p6_p6,1,deepseek-v2-lite__p2d1__l3__r1,11943936,11943936,5,523.202,325.019,324.736,325.019,0.08167778320139585
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_03__p12_p12,0,deepseek-v2-lite__p2d1__l3__r0,23887872,23887872,5,1066.96,623.523,604.645,623.523,0.02575738254652296
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_03__p12_p12,1,deepseek-v2-lite__p2d1__l3__r1,23887872,23887872,5,1067.474,620.768,610.58,620.768,0.042429154443333374
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_04__p24_p24,0,deepseek-v2-lite__p2d1__l3__r0,47775744,47775744,5,2118.899,1197.27,1169.557,1197.27,0.042798796599933776
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_04__p24_p24,1,deepseek-v2-lite__p2d1__l3__r1,47775744,47775744,5,2100.585,1195.679,1172.239,1195.679,0.018152344036964117
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_05__p48_p48,0,deepseek-v2-lite__p2d1__l3__r0,95551488,95551488,5,4254.902,2316.549,2307.874,2316.549,0.017775838705168263
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_05__p48_p48,1,deepseek-v2-lite__p2d1__l3__r1,95551488,95551488,5,4186.747,2331.823,2288.942,2331.823,0.007395840837856689
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_06__p1_p6,0,deepseek-v2-lite__p2d1__l3__r0,1990656,11943936,5,316.2345,69.5975,312.396,312.396,0.030105268443933308
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_06__p1_p6,1,deepseek-v2-lite__p2d1__l3__r1,1990656,11943936,5,313.062,69.35749999999999,311.887,311.887,0.022403602669125132
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_07__p3_p12,0,deepseek-v2-lite__p2d1__l3__r0,5971968,23887872,5,619.588,175.48,597.443,597.443,0.06943115906934064
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_07__p3_p12,1,deepseek-v2-lite__p2d1__l3__r1,5971968,23887872,5,643.081,172.01,597.082,597.082,0.054932737069504724
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_08__p6_p24,0,deepseek-v2-lite__p2d1__l3__r0,11943936,47775744,5,1230.92,321.996,1163.1925,1163.1925,0.03191679569243507
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_08__p6_p24,1,deepseek-v2-lite__p2d1__l3__r1,11943936,47775744,5,1225.4985000000001,321.7265,1166.6635,1166.6635,0.03444399181518512
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_09__p12_p48,0,deepseek-v2-lite__p2d1__l3__r0,23887872,95551488,5,2544.438,617.652,2283.963,2283.963,0.021262841941807373
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_09__p12_p48,1,deepseek-v2-lite__p2d1__l3__r1,23887872,95551488,5,2496.624,616.815,2258.994,2258.994,0.02999346990103592
