evaluation,scope,method,samples,mape,median_ape,p95_ape,mae_us,rmse_us,r2
workload_cv,profile:uniform_b4,additive_plus_schedule,9,0.36731230873643816,0.3232747938983708,0.5879350672622413,13889.35616248857,17036.134707635883,-1.0602377169818644
workload_cv,profile:balanced,tp_conditioned_plus_schedule,9,0.25411203371881813,0.24928859122738672,0.30801276589839677,8666.821660214,9044.33429175232,0.36150942101332173
workload_cv,profile:bimodal,tp_conditioned_plus_schedule,9,0.1083922902250456,0.1171546365666789,0.1736270536676172,3965.5351422588533,4582.513369618454,0.823459444856694
workload_cv,profile:c1024,tp_conditioned_plus_schedule,54,0.13988136985011188,0.10202416947434081,0.37132691041832244,426.40639111331416,648.6603148409092,0.943368460279386
workload_cv,profile:c4096,tp_conditioned_plus_schedule,54,0.0727723033813583,0.03874011515583249,0.21655479707116593,872.6639824591122,1479.1611000799478,0.9680133472491916
workload_cv,profile:long_tail,tp_conditioned_plus_schedule,9,0.4568861316220483,0.45555359664833,0.49589937106286314,30159.120060671834,31965.726119393035,-1.2408050113863718
workload_cv,profile:staircase,tp_conditioned_plus_schedule,9,1.6383842926167305,1.5109104481989495,2.0913823097315953,55730.94496488896,58441.699952749565,-27.027869769575666
workload_cv,profile:uniform_b16,tp_conditioned_plus_schedule,9,0.43700383779628865,0.48392934734599014,0.5205816024766257,17070.777155369233,17855.649790071475,-0.7461593863554135
workload_cv,profile:uniform_b4,tp_conditioned_plus_schedule,9,0.37512008823185705,0.31587622877173926,0.6256805455958396,14308.11522221948,17908.99009748753,-1.2767607472939644
workload_cv,profile:balanced,tp_conditioned_plus_schedule_tp,9,0.2594674078966476,0.26055095856871496,0.302539487951371,8893.060397410969,9340.60788673518,0.3189930197799208
workload_cv,profile:bimodal,tp_conditioned_plus_schedule_tp,9,0.10448715178757112,0.10187717559919832,0.17712459671842493,3849.1346416810266,4508.618382799182,0.8291071229434759
workload_cv,profile:c1024,tp_conditioned_plus_schedule_tp,54,0.15670200206990667,0.1023484406199059,0.4179847643175023,430.6521295175243,671.7453852886882,0.9392658306971516
workload_cv,profile:c4096,tp_conditioned_plus_schedule_tp,54,0.07992430954274529,0.03822817911384528,0.23000287270002212,876.2520939616174,1484.8335246446482,0.967767546058388
