evidence_set,parallelism,slice_type,slice_value,method,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape,calls_wape_relative_improvement_vs_h0,cost_wape_relative_improvement_vs_h0
new_confirmation_repeated_after_rescue,tp,overall,all,h0,243,0.21597103241200058,0.16412130401536001,0.027349840151032305,0.026316162747407387,0.21405994625537753,0.021415156143602124,0.1428983900387617,0.11377719822293207,,
new_confirmation_repeated_after_rescue,tp,overall,all,h0_plus_dnn_residual,243,0.15356816856007635,0.12188639349032508,0.027349880322203524,0.026316172603397615,0.20445346424338331,0.020579932803884746,0.10248534432954584,0.08567276182497714,0.25733959877068846,0.2470129062493509
new_confirmation_once,pp,overall,all,h0,243,0.36524967274895714,0.06978268703435765,0.02734984015103228,0.026316162747407362,0.2165981588166654,0.029520925600148247,0.156563580200816,0.05694134489018448,,
new_confirmation_once,pp,overall,all,h0_plus_dnn_residual,243,0.17495335746419274,0.04514658939738817,0.04253000889635897,0.039763264473457766,0.14255450388882812,0.01831896348537961,0.07382774494844338,0.0347593351316202,0.3530402551687333,0.3895589365046417
