method,phase,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
enhanced_bounded_residual,total,mb1,burstgpt_3,9,0.11397839540329675,0.10266268062405597,0.08989608930698784,0.031201775031232004,0.014489011364515025,0.007244505682257513,0.0014551615556535205,0.0990505221797889,0.09112698580078131
enhanced_bounded_residual,total,mb1,mooncake_conversation,9,0.051138304088132705,0.05087756730002733,0.011996846375123459,0.01197768429785269,0.1481522361987521,0.07407611809937605,0.007790704884717406,0.0233056381839634,0.023341222302624854
enhanced_bounded_residual,total,mb1,mooncake_synthetic,9,0.07505012942126539,0.07536606704626418,0.020763603457143273,0.021058745420132835,0.17763094973554847,0.08881547486777423,0.008411799590240373,0.03092887345128306,0.030946537534511338
enhanced_bounded_residual,total,mb1,mooncake_toolagent,9,0.03959027703781684,0.039740833893906,0.011653513978146176,0.011751266364126128,0.153592083654384,0.076796041827192,0.008401750799030721,0.010689968616768731,0.01069129691889433
enhanced_bounded_residual,total,mb16,all,54,0.5554950395155326,0.4894924446943521,0.04467309872886715,0.025807127794597207,0.7494803657963588,0.3747401828981794,0.06168324407226917,0.08477685553146129,0.060199081471749676
enhanced_bounded_residual,total,mb16,burstgpt_1,9,0.424100988759505,0.4615966638332507,0.03760703408895005,0.03130196428085226,0.635152340130658,0.317576170065329,0.052579612133886476,0.14714922941794628,0.1486883621804149
enhanced_bounded_residual,total,mb16,burstgpt_2,9,0.22228889919244033,0.2538636254329843,0.04713129801178216,0.05128876066318302,0.5716286561907551,0.28581432809537755,0.03001020765918906,0.11853211597177876,0.12955382697315163
enhanced_bounded_residual,total,mb16,burstgpt_3,9,0.29354749253390644,0.18803736627515724,0.10536829523955513,0.04265967915322904,0.8273657217382996,0.4136828608691498,0.05220799564873996,0.10104295138627663,0.08248939977435733
enhanced_bounded_residual,total,mb16,mooncake_conversation,9,0.7214752259046138,0.7271159572052652,0.014300448074774812,0.014307994950701211,0.9594850859409164,0.4797425429704582,0.0796251169452459,0.06199635584783483,0.06199504325596752
enhanced_bounded_residual,total,mb16,mooncake_synthetic,9,0.48203332004883115,0.4864891075522782,0.04686693946968998,0.04705770185592083,0.38276990066477984,0.19138495033238992,0.03407542159740815,0.03239085185785551,0.032385043866730454
enhanced_bounded_residual,total,mb16,mooncake_toolagent,9,1.1895243106538997,1.2003344036876988,0.016764577488450786,0.01683555219284985,1.1204804901127445,0.5602402450563723,0.1216011104491454,0.04754962870707573,0.04749497474150776
enhanced_bounded_residual,total,mb4,all,54,0.15375840882293243,0.12463640568574516,0.031128208686235777,0.018648835954480487,0.26937350038818325,0.13468675019409163,0.01743935489713489,0.0666951311968696,0.04049010798108766
enhanced_bounded_residual,total,mb4,burstgpt_1,9,0.13918966194287163,0.12471458167550979,0.026497655965471753,0.019034418328852675,0.25983814738811223,0.12991907369405611,0.017934494228758157,0.0772726435342193,0.06897423093268253
enhanced_bounded_residual,total,mb4,burstgpt_2,9,0.10058574707863749,0.10665736893771133,0.021762880065824334,0.02338289298833253,0.25012592387297866,0.12506296193648933,0.011176564742608664,0.06879423713992598,0.07356153061282161
