method,phase,model,parallel_size,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
frozen_mapping,decode,all,all,all,mooncake_conversation,81,0.10405507491062695,0.11898716559102765,0.00734440780383809,0.007375486142886554,0.20720435783623117,0.10360217891811559,0.01142776262796454,0.09896167133362894,0.1157059069867075
frozen_mapping,decode,all,all,all,mooncake_toolagent,81,0.046314383658685496,0.03939385288050176,0.015458296725445391,0.01544699480135595,0.14765707970439754,0.07382853985219877,0.007284040176681778,0.04466728800280678,0.038626810133113934
frozen_mapping,decode,all,all,balanced,all,135,0.10127847138466348,0.09122693779744605,0.011723652910234606,0.010129406155527742,0.2999909191730622,0.1499954595865311,0.013991038325237378,0.0956229631536134,0.0867591191191233
frozen_mapping,decode,all,all,balanced,burstgpt_1,27,0.19001987732302603,0.17705370606170928,0.005725706032064852,0.004645381559538789,0.5760573269533261,0.28802866347666306,0.027753054939338412,0.17758344634911788,0.1652229572051029
frozen_mapping,decode,all,all,balanced,burstgpt_2,27,0.14806339521823514,0.16060648547548562,0.018922782270985396,0.019770121735614953,0.23310579323959832,0.11655289661979916,0.011530186275628554,0.1398167562800835,0.15235693539658904
frozen_mapping,decode,all,all,balanced,burstgpt_3,27,0.05161368648677259,0.04641289086631998,0.011167071718815598,0.007821749794659924,0.3280088680094246,0.1640044340047123,0.014089542204058033,0.04864537661554668,0.04343073446838154
frozen_mapping,decode,all,all,balanced,mooncake_conversation,27,0.06551212930098031,0.06583639609605878,0.0073444078038822,0.0073754861429297155,0.22088711705383293,0.11044355852691647,0.009807761045069604,0.06241034457793055,0.06270075457213077
frozen_mapping,decode,all,all,balanced,mooncake_toolagent,27,0.051183268594303326,0.05118710695617173,0.015458296725424992,0.015446994801327923,0.141895490609129,0.0709477453045645,0.006774647162092299,0.04965889194538851,0.049668755725026055
frozen_mapping,decode,all,all,latency,all,135,0.12212952953263133,0.11545238936299994,0.011723652910224787,0.01012940615550824,0.28662042345595584,0.14331021172797792,0.01294615386546177,0.11875189256149923,0.11320906783091603
frozen_mapping,decode,all,all,latency,burstgpt_1,27,0.21455057677480607,0.18778675910590922,0.005725706032076894,0.0046453815595515185,0.647356807154553,0.3236784035772765,0.02793116720894572,0.2069144272709829,0.18105754536329877
frozen_mapping,decode,all,all,latency,burstgpt_2,27,0.12415919577835509,0.13202724816398417,0.018922782270992675,0.019770121735618987,0.2924798672476684,0.1462399336238342,0.013795086773610474,0.12015992206545502,0.12812846385557788
frozen_mapping,decode,all,all,latency,burstgpt_3,27,0.10650377302891334,0.13759485476171157,0.011167071718841003,0.00782174979468005,0.3546717102603215,0.17733585513016076,0.017113579359736158,0.10320557496225385,0.13322311207008167
frozen_mapping,decode,all,all,latency,mooncake_conversation,27,0.13410232961093638,0.13378871875211115,0.00734440780370796,0.0073754861427580325,0.11061817558138408,0.05530908779069204,0.004722076956806019,0.13233796643699627,0.1320404813785165
frozen_mapping,decode,all,all,latency,mooncake_toolagent,27,0.03133177247014568,0.03124608795187483,0.01545829672550542,0.015446994801429687,0.02797555703585211,0.013987778517926056,0.0011688590282104682,0.031141572071808152,0.0310585832886744
frozen_mapping,decode,all,all,throughput,all,135,0.12242754481287263,0.12046390977931389,0.0117236529102414,0.010129406155536397,0.40174010018789513,0.20087005009394757,0.019042693049650776,0.11014401502204346,0.10959903792420046
frozen_mapping,decode,all,all,throughput,burstgpt_1,27,0.23573526353099133,0.23063949532583122,0.005725706032062695,0.004645381559537574,0.5854123749068555,0.29270618745342775,0.024392182287785676,0.20855372488767868,0.2036465033434565
frozen_mapping,decode,all,all,throughput,burstgpt_2,27,0.06393316889266777,0.06999677868920277,0.018922782270992422,0.019770121735616743,0.44735828782375037,0.22367914391187518,0.018639928659322957,0.0592227844005798,0.0650153941969231
frozen_mapping,decode,all,all,throughput,burstgpt_3,27,0.14349041590913247,0.15541059347224567,0.011167071718822015,0.007821749794663433,0.41272186586718185,0.20636093293359092,0.018519290079384666,0.12760546284477522,0.13858260227481853
frozen_mapping,decode,all,all,throughput,mooncake_conversation,27,0.11255076581996422,0.11462180527097322,0.007344407803924108,0.0073754861429719135,0.2901077808734766,0.1450538904367383,0.019753449882017996,0.10213670298596002,0.10384832551475671
frozen_mapping,decode,all,all,throughput,mooncake_toolagent,27,0.05642810991160748,0.05643632869653632,0.01545829672540576,0.015446994801310242,0.27310019146821146,0.13655009573410573,0.013908614339742567,0.05320139999122366,0.05320529923151433
frozen_mapping,decode,deepseek-v2-lite,2,all,all,45,0.1152785152433891,0.11021373599977374,0.011723652910233607,0.010129406155524136,0.30699545260796457,0.15349772630398228,0.01357935371470617,0.1097876185126633,0.10716953448460041
frozen_mapping,decode,deepseek-v2-lite,2,all,burstgpt_1,9,0.2134352392096078,0.19134146077505884,0.00572570603206816,0.0046453815595426445,0.5819108936396135,0.29095544681980673,0.02531594519440565,0.20123513420578465,0.18279388443010947
frozen_mapping,decode,deepseek-v2-lite,2,all,burstgpt_2,9,0.11205191996308599,0.12999671561922269,0.018922782270990163,0.019770121735616913,0.30252029856645035,0.15126014928322518,0.012797060509591368,0.10770434487305508,0.12552507155575124
frozen_mapping,decode,deepseek-v2-lite,2,all,burstgpt_3,9,0.10053595847493946,0.11599902082484674,0.0111670717188262,0.007821749794667801,0.3687806349313102,0.1843903174656551,0.015577112807303938,0.09480609146892334,0.11124386252570954
