timestamp, index, memory.used [MiB], utilization.gpu [%]
2026/08/06 10:23:24.553, 3, 0 MiB, 0 %
2026/08/06 10:23:24.553, 4, 0 MiB, 0 %
2026/08/06 10:23:24.553, 5, 0 MiB, 0 %
2026/08/06 10:23:24.553, 6, 0 MiB, 0 %
2026/08/06 10:23:24.553, 7, 0 MiB, 0 %
2026/08/06 10:23:25.553, 0, 164615 MiB, 60 %
2026/08/06 10:23:25.553, 1, 164615 MiB, 23 %
2026/08/06 10:23:25.553, 2, 0 MiB, 0 %
2026/08/06 10:23:25.553, 3, 0 MiB, 0 %
2026/08/06 10:23:25.553, 4, 0 MiB, 0 %
2026/08/06 10:23:25.553, 5, 0 MiB, 0 %
2026/08/06 10:23:25.553, 6, 0 MiB, 0 %
2026/08/06 10:23:25.553, 7, 0 MiB, 0 %
2026/08/06 10:23:26.553, 0, 164615 MiB, 18 %
2026/08/06 10:23:26.554, 1, 164615 MiB, 38 %
2026/08/06 10:23:26.554, 2, 0 MiB, 0 %
2026/08/06 10:23:26.554, 3, 0 MiB, 0 %
2026/08/06 10:23:26.554, 4, 0 MiB, 0 %
2026/08/06 10:23:26.554, 5, 0 MiB, 0 %
2026/08/06 10:23:26.554, 6, 0 MiB, 0 %
2026/08/06 10:23:26.554, 7, 0 MiB, 0 %
2026/08/06 10:23:27.554, 0, 164615 MiB, 20 %
2026/08/06 10:23:27.554, 1, 164615 MiB, 54 %
2026/08/06 10:23:27.554, 2, 0 MiB, 0 %
2026/08/06 10:23:27.554, 3, 0 MiB, 0 %
2026/08/06 10:23:27.554, 4, 0 MiB, 0 %
2026/08/06 10:23:27.554, 5, 0 MiB, 0 %
2026/08/06 10:23:27.554, 6, 0 MiB, 0 %
2026/08/06 10:23:27.554, 7, 0 MiB, 0 %
2026/08/06 10:23:28.554, 0, 164615 MiB, 47 %
2026/08/06 10:23:28.554, 1, 164615 MiB, 39 %
2026/08/06 10:23:28.554, 2, 0 MiB, 0 %
2026/08/06 10:23:28.554, 3, 0 MiB, 0 %
2026/08/06 10:23:28.554, 4, 0 MiB, 0 %
2026/08/06 10:23:28.554, 5, 0 MiB, 0 %
2026/08/06 10:23:28.554, 6, 0 MiB, 0 %
2026/08/06 10:23:28.554, 7, 0 MiB, 0 %
2026/08/06 10:23:29.554, 0, 164615 MiB, 65 %
2026/08/06 10:23:29.554, 1, 164615 MiB, 32 %
2026/08/06 10:23:29.554, 2, 0 MiB, 0 %
2026/08/06 10:23:29.554, 3, 0 MiB, 0 %
2026/08/06 10:23:29.554, 4, 0 MiB, 0 %
2026/08/06 10:23:29.554, 5, 0 MiB, 0 %
2026/08/06 10:23:29.554, 6, 0 MiB, 0 %
2026/08/06 10:23:29.554, 7, 0 MiB, 0 %
2026/08/06 10:23:30.554, 0, 164615 MiB, 26 %
2026/08/06 10:23:30.554, 1, 164615 MiB, 64 %
2026/08/06 10:23:30.554, 2, 0 MiB, 0 %
2026/08/06 10:23:30.554, 3, 0 MiB, 0 %
2026/08/06 10:23:30.554, 4, 0 MiB, 0 %
2026/08/06 10:23:30.554, 5, 0 MiB, 0 %
2026/08/06 10:23:30.554, 6, 0 MiB, 0 %
2026/08/06 10:23:30.554, 7, 0 MiB, 0 %
2026/08/06 10:23:31.554, 0, 164615 MiB, 19 %
2026/08/06 10:23:31.554, 1, 164615 MiB, 37 %
2026/08/06 10:23:31.555, 2, 0 MiB, 0 %
2026/08/06 10:23:31.555, 3, 0 MiB, 0 %
2026/08/06 10:23:31.555, 4, 0 MiB, 0 %
2026/08/06 10:23:31.555, 5, 0 MiB, 0 %
2026/08/06 10:23:31.555, 6, 0 MiB, 0 %
2026/08/06 10:23:31.555, 7, 0 MiB, 0 %
2026/08/06 10:23:32.555, 0, 164615 MiB, 52 %
2026/08/06 10:23:32.555, 1, 164615 MiB, 33 %
2026/08/06 10:23:32.555, 2, 0 MiB, 0 %
2026/08/06 10:23:32.555, 3, 0 MiB, 0 %
2026/08/06 10:23:32.555, 4, 0 MiB, 0 %
2026/08/06 10:23:32.555, 5, 0 MiB, 0 %
2026/08/06 10:23:32.555, 6, 0 MiB, 0 %
2026/08/06 10:23:32.555, 7, 0 MiB, 0 %
2026/08/06 10:23:33.555, 0, 164615 MiB, 48 %
2026/08/06 10:23:33.555, 1, 164615 MiB, 82 %
2026/08/06 10:23:33.555, 2, 0 MiB, 0 %
2026/08/06 10:23:33.555, 3, 0 MiB, 0 %
2026/08/06 10:23:33.555, 4, 0 MiB, 0 %
2026/08/06 10:23:33.555, 5, 0 MiB, 0 %
2026/08/06 10:23:33.555, 6, 0 MiB, 0 %
2026/08/06 10:23:33.555, 7, 0 MiB, 0 %
2026/08/06 10:23:34.555, 0, 164615 MiB, 22 %
2026/08/06 10:23:34.555, 1, 164615 MiB, 93 %
2026/08/06 10:23:34.555, 2, 0 MiB, 0 %
2026/08/06 10:23:34.555, 3, 0 MiB, 0 %
2026/08/06 10:23:34.555, 4, 0 MiB, 0 %
2026/08/06 10:23:34.555, 5, 0 MiB, 0 %
2026/08/06 10:23:34.555, 6, 0 MiB, 0 %
2026/08/06 10:23:34.555, 7, 0 MiB, 0 %
2026/08/06 10:23:35.555, 0, 164615 MiB, 19 %
2026/08/06 10:23:35.555, 1, 164615 MiB, 51 %
2026/08/06 10:23:35.555, 2, 0 MiB, 0 %
2026/08/06 10:23:35.555, 3, 0 MiB, 0 %
2026/08/06 10:23:35.555, 4, 0 MiB, 0 %
2026/08/06 10:23:35.555, 5, 0 MiB, 0 %
2026/08/06 10:23:35.555, 6, 0 MiB, 0 %
2026/08/06 10:23:35.555, 7, 0 MiB, 0 %
2026/08/06 10:23:36.555, 0, 164615 MiB, 19 %
2026/08/06 10:23:36.555, 1, 164615 MiB, 46 %
2026/08/06 10:23:36.555, 2, 0 MiB, 0 %
2026/08/06 10:23:36.555, 3, 0 MiB, 0 %
2026/08/06 10:23:36.555, 4, 0 MiB, 0 %
2026/08/06 10:23:36.555, 5, 0 MiB, 0 %
2026/08/06 10:23:36.555, 6, 0 MiB, 0 %
2026/08/06 10:23:36.555, 7, 0 MiB, 0 %
2026/08/06 10:23:37.556, 0, 164615 MiB, 100 %
2026/08/06 10:23:37.556, 1, 164615 MiB, 100 %
2026/08/06 10:23:37.556, 2, 0 MiB, 0 %
2026/08/06 10:23:37.556, 3, 0 MiB, 0 %
2026/08/06 10:23:37.556, 4, 0 MiB, 0 %
2026/08/06 10:23:37.556, 5, 0 MiB, 0 %
2026/08/06 10:23:37.556, 6, 0 MiB, 0 %
2026/08/06 10:23:37.556, 7, 0 MiB, 0 %
2026/08/06 10:23:38.556, 0, 164615 MiB, 100 %
2026/08/06 10:23:38.556, 1, 164615 MiB, 100 %
2026/08/06 10:23:38.556, 2, 0 MiB, 0 %
2026/08/06 10:23:38.556, 3, 0 MiB, 0 %
2026/08/06 10:23:38.556, 4, 0 MiB, 0 %
2026/08/06 10:23:38.556, 5, 0 MiB, 0 %
2026/08/06 10:23:38.556, 6, 0 MiB, 0 %
2026/08/06 10:23:38.556, 7, 0 MiB, 0 %
2026/08/06 10:23:39.556, 0, 164615 MiB, 53 %
2026/08/06 10:23:39.556, 1, 164615 MiB, 22 %
2026/08/06 10:23:39.556, 2, 0 MiB, 0 %
2026/08/06 10:23:39.556, 3, 0 MiB, 0 %
2026/08/06 10:23:39.556, 4, 0 MiB, 0 %
2026/08/06 10:23:39.556, 5, 0 MiB, 0 %
2026/08/06 10:23:39.556, 6, 0 MiB, 0 %
2026/08/06 10:23:39.556, 7, 0 MiB, 0 %
2026/08/06 10:23:40.556, 0, 164615 MiB, 22 %
2026/08/06 10:23:40.556, 1, 164615 MiB, 41 %
2026/08/06 10:23:40.556, 2, 0 MiB, 0 %
2026/08/06 10:23:40.556, 3, 0 MiB, 0 %
2026/08/06 10:23:40.556, 4, 0 MiB, 0 %
2026/08/06 10:23:40.556, 5, 0 MiB, 0 %
2026/08/06 10:23:40.556, 6, 0 MiB, 0 %
2026/08/06 10:23:40.556, 7, 0 MiB, 0 %
2026/08/06 10:23:41.556, 0, 164615 MiB, 33 %
2026/08/06 10:23:41.556, 1, 164615 MiB, 31 %
2026/08/06 10:23:41.556, 2, 0 MiB, 0 %
2026/08/06 10:23:41.556, 3, 0 MiB, 0 %
2026/08/06 10:23:41.556, 4, 0 MiB, 0 %
2026/08/06 10:23:41.556, 5, 0 MiB, 0 %
2026/08/06 10:23:41.556, 6, 0 MiB, 0 %
2026/08/06 10:23:41.556, 7, 0 MiB, 0 %
2026/08/06 10:23:42.556, 0, 164615 MiB, 32 %
2026/08/06 10:23:42.556, 1, 164615 MiB, 51 %
2026/08/06 10:23:42.556, 2, 0 MiB, 0 %
2026/08/06 10:23:42.557, 3, 0 MiB, 0 %
2026/08/06 10:23:42.557, 4, 0 MiB, 0 %
2026/08/06 10:23:42.557, 5, 0 MiB, 0 %
2026/08/06 10:23:42.557, 6, 0 MiB, 0 %
2026/08/06 10:23:42.557, 7, 0 MiB, 0 %
2026/08/06 10:23:43.557, 0, 164615 MiB, 56 %
2026/08/06 10:23:43.557, 1, 164615 MiB, 18 %
2026/08/06 10:23:43.557, 2, 0 MiB, 0 %
2026/08/06 10:23:43.557, 3, 0 MiB, 0 %
2026/08/06 10:23:43.557, 4, 0 MiB, 0 %
2026/08/06 10:23:43.557, 5, 0 MiB, 0 %
2026/08/06 10:23:43.557, 6, 0 MiB, 0 %
2026/08/06 10:23:43.557, 7, 0 MiB, 0 %
2026/08/06 10:23:44.557, 0, 164615 MiB, 47 %
2026/08/06 10:23:44.557, 1, 164615 MiB, 19 %
2026/08/06 10:23:44.557, 2, 0 MiB, 0 %
2026/08/06 10:23:44.557, 3, 0 MiB, 0 %
2026/08/06 10:23:44.557, 4, 0 MiB, 0 %
2026/08/06 10:23:44.557, 5, 0 MiB, 0 %
2026/08/06 10:23:44.557, 6, 0 MiB, 0 %
2026/08/06 10:23:44.557, 7, 0 MiB, 0 %
2026/08/06 10:23:45.557, 0, 164615 MiB, 41 %
2026/08/06 10:23:45.557, 1, 164615 MiB, 40 %
2026/08/06 10:23:45.557, 2, 0 MiB, 0 %
2026/08/06 10:23:45.557, 3, 0 MiB, 0 %
2026/08/06 10:23:45.557, 4, 0 MiB, 0 %
2026/08/06 10:23:45.557, 5, 0 MiB, 0 %
2026/08/06 10:23:45.557, 6, 0 MiB, 0 %
2026/08/06 10:23:45.557, 7, 0 MiB, 0 %
2026/08/06 10:23:46.557, 0, 164615 MiB, 29 %
2026/08/06 10:23:46.557, 1, 164615 MiB, 54 %
2026/08/06 10:23:46.557, 2, 0 MiB, 0 %
2026/08/06 10:23:46.557, 3, 0 MiB, 0 %
2026/08/06 10:23:46.557, 4, 0 MiB, 0 %
2026/08/06 10:23:46.557, 5, 0 MiB, 0 %
2026/08/06 10:23:46.557, 6, 0 MiB, 0 %
2026/08/06 10:23:46.557, 7, 0 MiB, 0 %
2026/08/06 10:23:47.557, 0, 164615 MiB, 43 %
2026/08/06 10:23:47.558, 1, 164615 MiB, 25 %
2026/08/06 10:23:47.558, 2, 0 MiB, 0 %
2026/08/06 10:23:47.558, 3, 0 MiB, 0 %
2026/08/06 10:23:47.558, 4, 0 MiB, 0 %
2026/08/06 10:23:47.558, 5, 0 MiB, 0 %
2026/08/06 10:23:47.558, 6, 0 MiB, 0 %
2026/08/06 10:23:47.558, 7, 0 MiB, 0 %
2026/08/06 10:23:48.558, 0, 164615 MiB, 23 %
2026/08/06 10:23:48.558, 1, 164615 MiB, 18 %
2026/08/06 10:23:48.558, 2, 0 MiB, 0 %
2026/08/06 10:23:48.558, 3, 0 MiB, 0 %
2026/08/06 10:23:48.558, 4, 0 MiB, 0 %
2026/08/06 10:23:48.558, 5, 0 MiB, 0 %
2026/08/06 10:23:48.558, 6, 0 MiB, 0 %
2026/08/06 10:23:48.558, 7, 0 MiB, 0 %
2026/08/06 10:23:49.558, 0, 164615 MiB, 18 %
2026/08/06 10:23:49.558, 1, 164615 MiB, 74 %
2026/08/06 10:23:49.558, 2, 0 MiB, 0 %
2026/08/06 10:23:49.558, 3, 0 MiB, 0 %
2026/08/06 10:23:49.558, 4, 0 MiB, 0 %
2026/08/06 10:23:49.558, 5, 0 MiB, 0 %
2026/08/06 10:23:49.558, 6, 0 MiB, 0 %
2026/08/06 10:23:49.558, 7, 0 MiB, 0 %
2026/08/06 10:23:50.558, 0, 164615 MiB, 35 %
2026/08/06 10:23:50.558, 1, 164615 MiB, 38 %
2026/08/06 10:23:50.558, 2, 0 MiB, 0 %
2026/08/06 10:23:50.558, 3, 0 MiB, 0 %
2026/08/06 10:23:50.558, 4, 0 MiB, 0 %
2026/08/06 10:23:50.558, 5, 0 MiB, 0 %
2026/08/06 10:23:50.558, 6, 0 MiB, 0 %
2026/08/06 10:23:50.558, 7, 0 MiB, 0 %
2026/08/06 10:23:51.558, 0, 164615 MiB, 27 %
2026/08/06 10:23:51.558, 1, 164615 MiB, 97 %
2026/08/06 10:23:51.558, 2, 0 MiB, 0 %
2026/08/06 10:23:51.558, 3, 0 MiB, 0 %
2026/08/06 10:23:51.558, 4, 0 MiB, 0 %
2026/08/06 10:23:51.558, 5, 0 MiB, 0 %
2026/08/06 10:23:51.558, 6, 0 MiB, 0 %
2026/08/06 10:23:51.558, 7, 0 MiB, 0 %
2026/08/06 10:23:52.559, 0, 164615 MiB, 35 %
2026/08/06 10:23:52.559, 1, 164615 MiB, 70 %
2026/08/06 10:23:52.559, 2, 0 MiB, 0 %
2026/08/06 10:23:52.559, 3, 0 MiB, 0 %
2026/08/06 10:23:52.559, 4, 0 MiB, 0 %
2026/08/06 10:23:52.559, 5, 0 MiB, 0 %
2026/08/06 10:23:52.559, 6, 0 MiB, 0 %
2026/08/06 10:23:52.559, 7, 0 MiB, 0 %
2026/08/06 10:23:53.559, 0, 164615 MiB, 19 %
2026/08/06 10:23:53.559, 1, 164615 MiB, 44 %
2026/08/06 10:23:53.559, 2, 0 MiB, 0 %
2026/08/06 10:23:53.559, 3, 0 MiB, 0 %
2026/08/06 10:23:53.559, 4, 0 MiB, 0 %
2026/08/06 10:23:53.559, 5, 0 MiB, 0 %
2026/08/06 10:23:53.559, 6, 0 MiB, 0 %
2026/08/06 10:23:53.559, 7, 0 MiB, 0 %
2026/08/06 10:23:54.559, 0, 163719 MiB, 1 %
2026/08/06 10:23:54.559, 1, 163719 MiB, 0 %
2026/08/06 10:23:54.559, 2, 0 MiB, 0 %
2026/08/06 10:23:54.559, 3, 0 MiB, 0 %
2026/08/06 10:23:54.559, 4, 0 MiB, 0 %
2026/08/06 10:23:54.559, 5, 0 MiB, 0 %
2026/08/06 10:23:54.559, 6, 0 MiB, 0 %
2026/08/06 10:23:54.559, 7, 0 MiB, 0 %
2026/08/06 10:23:55.559, 0, 163335 MiB, 0 %
2026/08/06 10:23:55.559, 1, 163335 MiB, 0 %
2026/08/06 10:23:55.559, 2, 0 MiB, 0 %
2026/08/06 10:23:55.559, 3, 0 MiB, 0 %
2026/08/06 10:23:55.559, 4, 0 MiB, 0 %
2026/08/06 10:23:55.559, 5, 0 MiB, 0 %
2026/08/06 10:23:55.559, 6, 0 MiB, 0 %
2026/08/06 10:23:55.559, 7, 0 MiB, 0 %
2026/08/06 10:23:56.559, 0, 163297 MiB, 0 %
2026/08/06 10:23:56.559, 1, 163297 MiB, 0 %
2026/08/06 10:23:56.559, 2, 0 MiB, 0 %
2026/08/06 10:23:56.560, 3, 0 MiB, 0 %
2026/08/06 10:23:56.560, 4, 0 MiB, 0 %
2026/08/06 10:23:56.560, 5, 0 MiB, 0 %
2026/08/06 10:23:56.560, 6, 0 MiB, 0 %
2026/08/06 10:23:56.560, 7, 0 MiB, 0 %
2026/08/06 10:23:57.560, 0, 4 MiB, 0 %
2026/08/06 10:23:57.850, 1, 4 MiB, 26 %
2026/08/06 10:23:57.850, 2, 0 MiB, 0 %
2026/08/06 10:23:57.850, 3, 0 MiB, 0 %
2026/08/06 10:23:57.855, 4, 0 MiB, 0 %
2026/08/06 10:23:57.855, 5, 0 MiB, 0 %
2026/08/06 10:23:57.855, 6, 0 MiB, 0 %
2026/08/06 10:23:57.855, 7, 0 MiB, 0 %
2026/08/06 10:23:58.855, 0, 4 MiB, 0 %
2026/08/06 10:23:58.855, 1, 4 MiB, 0 %
2026/08/06 10:23:58.855, 2, 0 MiB, 0 %
2026/08/06 10:23:58.855, 3, 0 MiB, 0 %
2026/08/06 10:23:58.855, 4, 0 MiB, 0 %
2026/08/06 10:23:58.855, 5, 0 MiB, 0 %
2026/08/06 10:23:58.855, 6, 0 MiB, 0 %
2026/08/06 10:23:58.856, 7, 0 MiB, 0 %
