candidate_id,complexity_rank,scope,target_guard,selected,payload_overall_wape,payload_overall_signed_bias,payload_max_model_wape,payload_max_configuration_wape,payload_max_configuration_topology_wape,topology_overall_wape,topology_overall_signed_bias,topology_max_model_wape,topology_max_configuration_wape,topology_max_configuration_topology_wape,payload_pass,payload_max_model_absolute_signed_bias,payload_max_configuration_absolute_signed_bias,payload_max_configuration_topology_absolute_signed_bias,topology_pass,topology_max_model_absolute_signed_bias,topology_max_configuration_absolute_signed_bias,topology_max_configuration_topology_absolute_signed_bias
max_edge,0,baseline,False,False,0.34121534892521355,-0.3059252993085508,0.36974695964278653,0.44061833478006607,0.4429576566347854,0.34121534892521355,-0.3059252993085508,0.36974695964278653,0.44061833478006607,0.4429576566347854,,,,,,,,
r61_graph_extension,0,baseline,False,False,0.1969262471834046,0.07127734135006945,0.8015610693212725,0.3055722935483651,0.30683187009050206,0.1969262471834046,0.07127734135006945,0.8015610693212725,0.3055722935483651,0.30683187009050206,,,,,,,,
global_affine_graph,1,global,False,False,0.14880564792305578,-0.0020348083205561263,0.5786633248809844,0.2722896351254382,0.275588799045499,0.13282795057070568,0.002185339555479504,0.5901075656822479,0.26161930630013686,0.2682620274025623,False,0.1547958815545415,0.23346313213855832,0.2358674141811283,False,0.15358541703778988,0.25321354643967614,0.2592204444785448
graph_class_affine_graph,2,graph_class,False,False,0.04841307098588359,-0.000537845331678855,0.15054542878231633,0.06702417846932819,0.06728871702956639,0.04679984576640506,-1.154572809412109e-05,0.14653195589042542,0.06422540230339954,0.06639870854430592,False,0.11996053325486938,0.01558450460651062,0.027890967241448128,False,0.12081928137269896,0.015313707816027882,0.031552359253528575
model_affine_graph,3,model_id,False,False,0.079035706662691,-0.009549802059894036,0.12294941061605104,0.12045747060476654,0.12152954125240824,0.06497540605166212,-0.00021582345242786597,0.10940196268058047,0.11707815734339443,0.12165622865516808,False,0.009803715735480814,0.10456217784061539,0.10984797795987526,False,0.001700579943835743,0.11064551177923868,0.12125793798111338
model_graph_class_affine_graph,4,model_id+graph_class,False,False,0.044848156342059305,-0.011464578994434923,0.11548502257749012,0.05834746066398512,0.060569216710572735,0.032009173789436,-0.0003229789803943929,0.0882445592614538,0.040108333251202354,0.043169562904298756,False,0.0314207656875387,0.029897308148694565,0.04005378947331947,True,0.0025097164093720982,0.01509333993285823,0.0289042238138041
model_configuration_affine_graph,5,model_id+configuration,True,True,0.03928222823802074,-0.011464578994434923,0.09542476044808745,0.04741303159366441,0.04820799395876371,0.025435879519218073,-0.0003229789803942595,0.06514357358656062,0.029533082148476233,0.031977214960481136,True,0.0314207656875387,0.015285347529482185,0.023627575755072152,True,0.0025097164093720982,0.0007140611355682053,0.021670755500345158
