candidate_id,oof_scheme,slice_type,slice_value,points,wape,signed_bias
r61_graph_extension,refit,overall,all,240,0.1969262471834046,0.07127734135006945
r61_graph_extension,refit,topology,L1,80,0.1997839607433384,0.07663571353549122
r61_graph_extension,refit,topology,L2,80,0.19354326294816498,0.06257733375783919
r61_graph_extension,refit,topology,L3,80,0.19741422151109272,0.07454950484746806
model_configuration_affine_graph,refit,configuration,P1D4,60,0.025077429260861598,4.318304325252205e-06
model_configuration_affine_graph,refit,configuration,P2D2_ALL_TO_ALL,60,0.020960360621023154,1.1448208085874797e-06
model_configuration_affine_graph,refit,configuration,P2D2_MATCHING,60,0.014273122064343845,1.328446644434573e-07
model_configuration_affine_graph,refit,configuration,P4D1,60,0.027016101699006683,4.461922113191917e-06
model_configuration_affine_graph,refit,configuration_topology,P1D4/L1,20,0.024626923933920495,0.008093869973679238
model_configuration_affine_graph,refit,configuration_topology,P1D4/L2,20,0.026264503353825124,-0.008445672304527304
model_configuration_affine_graph,refit,configuration_topology,P1D4/L3,20,0.02434594247555691,0.000299493361446578
model_configuration_affine_graph,refit,configuration_topology,P2D2_ALL_TO_ALL/L1,20,0.022435386527430958,0.006925567147438064
model_configuration_affine_graph,refit,configuration_topology,P2D2_ALL_TO_ALL/L2,20,0.02311609081503996,-0.014040522689634767
model_configuration_affine_graph,refit,configuration_topology,P2D2_ALL_TO_ALL/L3,20,0.017284974010082523,0.00719376055429845
model_configuration_affine_graph,refit,configuration_topology,P2D2_MATCHING/L1,20,0.017101580640099142,0.004008025843875993
model_configuration_affine_graph,refit,configuration_topology,P2D2_MATCHING/L2,20,0.012740478275134484,-0.0019338234794214427
model_configuration_affine_graph,refit,configuration_topology,P2D2_MATCHING/L3,20,0.012961514304725334,-0.0020944571539810376
model_configuration_affine_graph,refit,configuration_topology,P4D1/L1,20,0.027367440132944357,-0.0004103680918719027
model_configuration_affine_graph,refit,configuration_topology,P4D1/L2,20,0.02697241638457157,-0.005196462230793411
model_configuration_affine_graph,refit,configuration_topology,P4D1/L3,20,0.026698882628757203,0.0056185470712113664
model_configuration_affine_graph,refit,model,deepseek-v2-lite,120,0.01804102451592134,3.145736522776291e-06
model_configuration_affine_graph,refit,model,qwen3-8b,120,0.05697077614483413,2.0243021981047847e-06
model_configuration_affine_graph,refit,model_configuration,deepseek-v2-lite/P1D4,30,0.018821140478519086,4.64573064175439e-06
model_configuration_affine_graph,refit,model_configuration,deepseek-v2-lite/P2D2_ALL_TO_ALL,30,0.017972807291677106,1.191496882112998e-06
model_configuration_affine_graph,refit,model_configuration,deepseek-v2-lite/P2D2_MATCHING,30,0.010393404261409524,1.6808737685849603e-07
model_configuration_affine_graph,refit,model_configuration,deepseek-v2-lite/P4D1,30,0.020839032816420258,4.403799284941095e-06
model_configuration_affine_graph,refit,model_configuration,qwen3-8b/P1D4,30,0.07156992767340109,1.885093834878494e-06
model_configuration_affine_graph,refit,model_configuration,qwen3-8b/P2D2_ALL_TO_ALL,30,0.038505292413362854,8.707073679391353e-07
model_configuration_affine_graph,refit,model_configuration,qwen3-8b/P2D2_MATCHING,30,0.03323091665147219,-3.936479455574017e-08
model_configuration_affine_graph,refit,model_configuration,qwen3-8b/P4D1,30,0.07751636237264464,4.93710185305268e-06
model_configuration_affine_graph,refit,overall,all,240,0.02308675175342987,3.000386206198311e-06
model_configuration_affine_graph,refit,topology,L1,80,0.02383528250757294,0.004591847757155241
model_configuration_affine_graph,refit,topology,L2,80,0.023703049005269164,-0.007765507695890811
model_configuration_affine_graph,refit,topology,L3,80,0.021711860812830913,0.0031232283303104596
