parallelism,method,phase,slice_type,slice_value,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
tp,h0_plus_dnn_residual,total,policy,throughput,90,0.14819038407653787,0.13502549630431163,0.0671607367930603,0.03336286985669228,0.6953829055048544,0.3476914527524272,0.033021537513101926,0.08665386443548449,0.061503317051711255
tp,h0_plus_dnn_residual,total,parallel_size,2,90,0.17945670433996,0.1435138894526419,0.06808376630369947,0.029786137081182603,0.4915638155404378,0.2457819077702189,0.024020313650456808,0.12877671284251851,0.09022145834693114
tp,h0_plus_dnn_residual,total,parallel_size,4,90,0.17917904271019253,0.143277375008799,0.06798655695109816,0.029717367579705434,0.4915096218141259,0.24575481090706294,0.024017821575542088,0.12843953790788262,0.08994618325178524
tp,h0_plus_dnn_residual,total,parallel_size,8,90,0.17885339900178746,0.14300280153005057,0.06779776557098499,0.02959402324317583,0.49153542826151875,0.24576771413075937,0.024019226771938,0.12805551542454058,0.08964084506092787
tp,h0_plus_dnn_residual,total,source,burstgpt,243,0.19171267059340952,0.16815460388649525,0.07409814490072512,0.0495736586189862,0.5219626202392856,0.2609813101196428,0.025591814222607173,0.13933836929318252,0.12276408607520765
tp,h0_plus_dnn_residual,total,source,mooncake,27,0.06621645149911405,0.06446290046931313,0.012676991979416003,0.012343361392047348,0.21769930323337133,0.10884965161668567,0.009864878656325082,0.030193896944496503,0.030138300934214768
pp,h0,prefill,overall,all,270,0.24824262575513004,0.2052022626344027,0.07422805815130985,0.03803366558723873,0.7744548428916923,0.38722742144584615,0.053621138137104944,0.08235307069125526,0.04414545352079534
pp,h0,prefill,model,deepseek-v2-lite,90,0.24824262575513004,0.20520226263440264,0.07422805815130985,0.038033665587238794,0.6771214108987084,0.3385607054493542,0.048504868452007084,0.08496470066641669,0.046602314128766455
pp,h0,prefill,model,qwen3-30b-a3b,90,0.24824262575513004,0.20520226263440264,0.07422805815130985,0.038033665587238794,0.6771214108987084,0.3385607054493542,0.048504868452007084,0.08496470066641669,0.046602314128766455
pp,h0,prefill,model,qwen3-8b,90,0.24824262575513004,0.20520226263440267,0.07422805815130985,0.038033665587238676,0.96912170687766,0.48456085343883,0.06385367750730064,0.0771298107409324,0.04157410390429618
pp,h0,prefill,policy,mb1,90,0.01722952576248269,0.021657429151709973,0.07422805815130985,0.03803366558723872,0.6797057894421801,0.33985289472109004,0.03157623587982749,0.05435660004214959,0.03637517489896139
pp,h0,prefill,policy,mb16,90,0.3769952774165045,0.4194269464313503,0.07422805815130985,0.03803366558723873,0.8664338358552118,0.4332169179276059,0.07327854837012905,0.1010057441834185,0.0464180391000081
pp,h0,prefill,policy,mb4,90,0.35050307408640297,0.3327698266707202,0.07422805815130985,0.03803366558723876,0.7772249033776849,0.38861245168884245,0.05600863016135829,0.09169686784819771,0.049909967532854156
pp,h0,prefill,parallel_size,2,90,0.26659637018247584,0.20715532427215305,0.07422805815130987,0.03803366558723872,0.7812088311175102,0.3906044155587551,0.0551210857916712,0.08345697545669026,0.04552790812000263
pp,h0,prefill,parallel_size,4,90,0.2381212006414108,0.20744094393259457,0.07422805815130987,0.03803366558723875,0.7580249183884504,0.3790124591942252,0.05238237547816184,0.08272625052675102,0.04413886927581148
pp,h0,prefill,parallel_size,8,90,0.24001030644150356,0.20051643189794915,0.07422805815130983,0.03803366558723874,0.7841307791691163,0.39206538958455817,0.053359953141481786,0.08087598609032452,0.04275483463309196
pp,h0,prefill,source,burstgpt,243,0.26597010785957087,0.2357828427256458,0.07984553895545993,0.056053405259101644,0.8229389827324053,0.41146949136620264,0.05780828483992318,0.08897393698398146,0.06841023074732369
pp,h0,prefill,source,mooncake,27,0.08869528681516294,0.08838273757628526,0.023670730913959107,0.02367073091395907,0.3380975843252749,0.16904879216263746,0.015936817811740774,0.022765274056719513,0.02285311023539151
pp,h0,decode,overall,all,270,0.5459895775177154,0.1413480783086138,0.027679568726024843,0.015718381248268874,0.5143374095016453,0.25716870475082265,0.025738955616621914,0.49353285456393864,0.13784925830553454
pp,h0,decode,model,deepseek-v2-lite,90,0.5459895775177155,0.1413480783086138,0.027679568726024836,0.01571838124826887,0.5532183032635836,0.2766091516317918,0.028268306618307558,0.5049033455494236,0.138707400471258
pp,h0,decode,model,qwen3-30b-a3b,90,0.5459895775177155,0.1413480783086138,0.027679568726024836,0.01571838124826887,0.5532183032635836,0.2766091516317918,0.028268306618307558,0.5049033455494236,0.138707400471258
pp,h0,decode,model,qwen3-8b,90,0.5459895775177155,0.1413480783086138,0.027679568726024846,0.01571838124826888,0.43657562197776884,0.21828781098888442,0.020680253613250633,0.47079187259296873,0.13616486846543133
pp,h0,decode,policy,mb1,90,0.038300901074087276,0.028413800270111412,0.027679568726024832,0.015718381248268864,0.026945954216451757,0.013472977108225878,0.0011227480923521643,0.0380233631188025,0.028210533804028885
pp,h0,decode,policy,mb16,90,1.2272191961819678,0.8500619825506485,0.027679568726024856,0.015718381248268902,0.9595339822987953,0.47976699114939764,0.05274719973491844,1.0847594708073494,0.7685818774823614
pp,h0,decode,policy,mb4,90,0.3724486352970911,0.2557776922400309,0.027679568726024832,0.01571838124826886,0.5565322919896891,0.27826614599484456,0.023346919022595142,0.3578157297656641,0.2452856957162981
pp,h0,decode,parallel_size,2,90,0.37716288138406473,0.07701752594113923,0.027679568726024836,0.01571838124826887,0.4187867321154249,0.20939336605771244,0.020791882994000924,0.33849346885001746,0.07509003217650588
pp,h0,decode,parallel_size,4,90,0.604788876779663,0.13803354712078206,0.027679568726024846,0.015718381248268885,0.5536970314182644,0.2768485157091322,0.028432951376406716,0.5439708120420662,0.13459704694249788
pp,h0,decode,parallel_size,8,90,0.6560169743894186,0.20496172334184193,0.027679568726024836,0.01571838124826887,0.5705284649712469,0.28526423248562344,0.02799203247945811,0.5981342827997322,0.2000223642939202
pp,h0,decode,source,burstgpt,243,0.5042044482050556,0.12090157614394559,0.03005600916873808,0.017751526108314174,0.49132865127527986,0.24566432563763993,0.02461786187155107,0.4617273476099804,0.11817105407224937
pp,h0,decode,source,mooncake,27,0.9220557413316544,0.31970650527068795,0.006291604741605666,0.006291604741605671,0.7214162335389351,0.36070811676946757,0.03582879932225953,0.7797824171495633,0.3060875019959771
pp,h0,total,overall,all,270,0.4692938984896487,0.13277732394208344,0.06818040411715214,0.03622735682701307,0.5273984954332426,0.2636992477166213,0.033081659538774816,0.2557913253480445,0.09427368441389544
pp,h0,total,model,deepseek-v2-lite,90,0.4692938984896487,0.13277732394208341,0.06818040411715214,0.03622735682701313,0.5629915943755612,0.2814957971877806,0.035029934574675674,0.2775983988483916,0.1014173326712724
pp,h0,total,model,qwen3-30b-a3b,90,0.4692938984896487,0.13277732394208341,0.06818040411715214,0.03622735682701313,0.5629915943755612,0.2814957971877806,0.035029934574675674,0.2775983988483916,0.1014173326712724
pp,h0,total,model,qwen3-8b,90,0.4692938984896487,0.13277732394208341,0.06818040411715212,0.03622735682701301,0.45621229754860504,0.22810614877430252,0.029185109466973093,0.21217717834735023,0.08274131135606404
pp,h0,total,policy,mb1,90,0.03674680680860002,0.02755520674270671,0.06818040411715212,0.03622735682701305,0.04660097634889971,0.023300488174449855,0.0023717872839002373,0.030624090394300744,0.02222204471441471
pp,h0,total,policy,mb16,90,1.0415758901643384,0.7697803901711616,0.06818040411715214,0.036227356827013064,0.9736105694665514,0.4868052847332757,0.06692169676647777,0.4997293037517559,0.2982011197266111
pp,h0,total,policy,mb4,90,0.32955899849600756,0.2326097630566495,0.06818040411715214,0.0362273568270131,0.5619839404842764,0.2809919702421382,0.029951494565946434,0.23702058189807684,0.13866022924285726
pp,h0,total,parallel_size,2,90,0.3096215056879447,0.07035131842872248,0.06818040411715215,0.03622735682701305,0.43740439011545124,0.21870219505772562,0.027978835722803443,0.17121795110075688,0.04899971929914732
pp,h0,total,parallel_size,4,90,0.5197027727053052,0.1287807402361579,0.06818040411715215,0.036227356827013085,0.5631742688419066,0.2815871344209533,0.03608547312710078,0.2801130498232972,0.0923742034456893
pp,h0,total,parallel_size,8,90,0.5785574170756962,0.19563668745703827,0.06818040411715211,0.036227356827013064,0.5816168273423697,0.2908084136711849,0.03518066976642022,0.3160429751200794,0.13963595303673462
pp,h0,total,source,burstgpt,243,0.44015198033511954,0.11335031671805866,0.07319199899771293,0.05128717521864481,0.506893036906597,0.2534465184532985,0.031032755999126967,0.27096300236415954,0.093371352029001
pp,h0,total,source,mooncake,27,0.7315711618804112,0.29685722681428683,0.023076050192104916,0.02307605019210488,0.7119476221730514,0.3559738110865257,0.05152179139560543,0.11924623220300881,0.09725865186634883
pp,h0_plus_dnn_residual,prefill,overall,all,270,0.20239406740773522,0.14700721278599058,0.08498885660198732,0.0422859357827294,0.8140991702025379,0.40704958510126893,0.05529894258434865,0.07769099343832078,0.0417839033176339
pp,h0_plus_dnn_residual,prefill,model,deepseek-v2-lite,90,0.2039270276323962,0.14729807722944538,0.0821206274727883,0.043085005186674456,0.7401029486863452,0.3700514743431726,0.05051428437903119,0.07697495607295932,0.04397418883139019
pp,h0_plus_dnn_residual,prefill,model,qwen3-30b-a3b,90,0.20325898404819825,0.14708901091022955,0.08131016341218679,0.041485383910242576,0.7378617161881427,0.36893085809407133,0.0503768962637734,0.07674132131449365,0.042580394548494584
pp,h0_plus_dnn_residual,prefill,model,qwen3-8b,90,0.19999619054261114,0.14663455021829674,0.09153577892098687,0.04228667701700028,0.9643328457331258,0.4821664228665629,0.06500564711024134,0.07935670292750938,0.040220923470115896
pp,h0_plus_dnn_residual,prefill,policy,mb1,90,0.024264218665678135,0.027757341970994852,0.08481366220320996,0.03489861076148583,0.7502699622726335,0.37513498113631677,0.04341217124637215,0.06195131728146947,0.03284384603712952
pp,h0_plus_dnn_residual,prefill,policy,mb16,90,0.3588394113522802,0.3213603062090442,0.0910987527242514,0.05879650265620951,0.8928732475132027,0.44643662375660137,0.07040489522677282,0.08903881059554186,0.05634001842510476
pp,h0_plus_dnn_residual,prefill,policy,mb4,90,0.22407857220524727,0.20946352983228095,0.07905415487850058,0.03316269393049286,0.7991543008217775,0.39957715041088876,0.05207976127990098,0.082082852437951,0.03682182500371481
pp,h0_plus_dnn_residual,prefill,parallel_size,2,90,0.1941325031967758,0.1561184425827348,0.08626482290874211,0.04787378255776526,0.7887039609469884,0.3943519804734942,0.05355766364505691,0.07833345764223734,0.046977839963926675
pp,h0_plus_dnn_residual,prefill,parallel_size,4,90,0.19234409628341234,0.13386291874736297,0.08503650895809649,0.04139347050783635,0.805540162420902,0.402770081210451,0.05482798012770132,0.07543126148993258,0.040145242653481586
pp,h0_plus_dnn_residual,prefill,parallel_size,8,90,0.22070560274301743,0.1504783590463514,0.08366523793912334,0.03759055428258659,0.8480533872397236,0.4240266936198618,0.05751118398028772,0.07930826118279242,0.03818079322128959
pp,h0_plus_dnn_residual,prefill,source,burstgpt,243,0.21598916197210588,0.16445315014812623,0.09154404772785846,0.06450023723514263,0.8740962163793606,0.4370481081896803,0.05988935035422349,0.08336439347102564,0.06057743430439459
pp,h0_plus_dnn_residual,prefill,source,mooncake,27,0.08003821632839898,0.08036275703147241,0.025992136469146998,0.0245796555376404,0.27412575461113287,0.13706287730556643,0.013985272655475082,0.026630393143977044,0.025292578893789826
pp,h0_plus_dnn_residual,decode,overall,all,270,0.2066131793494952,0.07225549724003634,0.03396812012631096,0.02305721139430646,0.2942534575107228,0.1471267287553614,0.014695269993873753,0.18741997568188448,0.07065820594902741
pp,h0_plus_dnn_residual,decode,model,deepseek-v2-lite,90,0.20303965501489785,0.07134044997593882,0.032289578935080256,0.020102965772588712,0.3141695196168445,0.15708475980842224,0.015965076743428938,0.1884367677646432,0.07009716251507177
pp,h0_plus_dnn_residual,decode,model,qwen3-30b-a3b,90,0.20204006550028622,0.0712358479744905,0.03283379730063611,0.019912799329278797,0.3126827387607779,0.15634136938038895,0.015868617363995478,0.1875067251712284,0.06999309109125139
pp,h0_plus_dnn_residual,decode,model,qwen3-8b,90,0.21475981753330145,0.07419019376967971,0.036780984143216504,0.026106540237679172,0.25590811415454595,0.12795405707727298,0.012252115874196846,0.18631643410978185,0.07186157798424836
pp,h0_plus_dnn_residual,decode,policy,mb1,90,0.04109633891503379,0.029966956811076362,0.034507911461633886,0.023666043669357005,0.018556206030900864,0.009278103015450432,0.0007738972333334067,0.04091433681454229,0.029834559204843635
pp,h0_plus_dnn_residual,decode,policy,mb16,90,0.4295947075300864,0.3353524456007773,0.034011370685282705,0.02288398313437475,0.6432532449864735,0.32162662249323676,0.03394438542904857,0.3777499278186028,0.3033321066359304
pp,h0_plus_dnn_residual,decode,policy,mb4,90,0.1491484916033654,0.11601346887515694,0.03338507823201629,0.022621607379187628,0.22095092151479392,0.11047546075739696,0.009367527319239287,0.14359566241250843,0.11158231629090745
pp,h0_plus_dnn_residual,decode,parallel_size,2,90,0.16306437115787836,0.058956773502271465,0.034432228306318986,0.023750776157652802,0.2254136836056062,0.1127068418028031,0.010943933007961053,0.14783177357356392,0.05765047197809085
pp,h0_plus_dnn_residual,decode,parallel_size,4,90,0.2283315769274587,0.07168860317645441,0.03309800892395164,0.021811400301896395,0.33925267101522133,0.16962633550761066,0.017158377720039246,0.20623409317993066,0.07005594815535139
pp,h0_plus_dnn_residual,decode,parallel_size,8,90,0.22844358996314845,0.08529264593120159,0.03437412314866224,0.023609457723370184,0.3180940179113408,0.1590470089556704,0.01598349925362096,0.2081940602921589,0.08347556898364872
pp,h0_plus_dnn_residual,decode,source,burstgpt,243,0.18558738130478283,0.05882955297797325,0.03632721903477421,0.02507402938927664,0.2691994466027182,0.1345997233013591,0.013401129874571637,0.17038622275835374,0.05767939082346037
