candidate_id,model,alpha,strict_gate,composite_ratio,ratio_calls_histogram_wape,ratio_bytes_histogram_wape,ratio_mean_calls_histogram_tv,ratio_mean_normalized_log_payload_emd
pd48_causal_w64_d2,qwen3-30b-a3b,0.5,True,0.9185063004031147,0.9198424549310787,0.914478801418109,0.9157122541500977,0.9239916911131728
pd48_causal_w64_d2,qwen3-30b-a3b,0.75,True,0.8880655318654266,0.8863734404980476,0.8903286095380969,0.878781854259576,0.896778223165986
pd48_causal_w64_d2,qwen3-30b-a3b,1.0,True,0.8619935035111972,0.8556907292352215,0.87651568725267,0.8439043042196225,0.8718632933372747
pd48_causal_w64_d2,llama-3.2-3b-instruct,0.05,True,0.9905327448126486,0.9909318239058398,0.991039210473402,0.9906030052429219,0.9895569396284308
pd48_causal_w64_d2,llama-3.2-3b-instruct,0.1,True,0.9817159437895892,0.9823793801423066,0.982475066385799,0.9815839442417759,0.980425384388475
pd48_causal_w64_d2,llama-3.2-3b-instruct,0.25,True,0.9598288654266799,0.960375589064718,0.9620770689580653,0.9572912943178007,0.9595715093661358
pd48_causal_w64_d2,llama-3.2-3b-instruct,0.5,True,0.9342222806161486,0.9325576665998688,0.9409418834734349,0.9242754134219392,0.9391141589693521
pd48_causal_w64_d2,llama-3.2-3b-instruct,0.75,True,0.9195971900370014,0.913088208120045,0.9369731594087111,0.8987147384490611,0.9296126541701885
pd48_causal_w64_d2,llama-3.2-3b-instruct,1.0,True,0.9146703818445779,0.9011877472317882,0.9497556577949476,0.8799460087911956,0.9277921135603805
pd48_causal_w64_d2,qwen2.5-14b-instruct,0.05,True,0.9904046011882307,0.9907779800893254,0.9944897310872908,0.9908009196554387,0.9855497739208681
pd48_causal_w64_d2,qwen2.5-14b-instruct,0.1,True,0.9815495710844419,0.9822478077450578,0.9892986842466985,0.9820964080436332,0.9725553843023779
pd48_causal_w64_d2,qwen2.5-14b-instruct,0.25,True,0.95918690351204,0.9601279038618513,0.9758700075184185,0.958731039831763,0.9420186628361268
pd48_causal_w64_d2,qwen2.5-14b-instruct,0.5,True,0.9354196044369403,0.9338433766255612,0.9635105766366256,0.9296496686022853,0.914674795883289
