model_id,configuration,topology_level,pair_id,replica_id,measurement_id,payload_bytes0,payload_bytes1,repeat_count,concurrent_wave_us,solo0_us,solo1_us,matched_solo_ideal_us,concurrent_repeat_cv
qwen3-30b-a3b,P1D2,L2,qwen3-30b-a3b__ext_04__p512_p512,1,qwen3-30b-a3b__p1d2__l2__r1,50331648,50331648,5,2229.335,1265.39,1229.46,1265.39,0.0015594922279905774
qwen3-30b-a3b,P1D2,L2,qwen3-30b-a3b__ext_05__p2048_p2048,0,qwen3-30b-a3b__p1d2__l2__r0,201326592,201326592,5,8810.738,4773.567,4766.38,4773.567,0.004791147113548991
qwen3-30b-a3b,P1D2,L2,qwen3-30b-a3b__ext_05__p2048_p2048,1,qwen3-30b-a3b__p1d2__l2__r1,201326592,201326592,5,8832.354,4849.981,4764.406,4849.981,0.003370329626399678
qwen3-30b-a3b,P1D2,L2,qwen3-30b-a3b__ext_06__p2_p32,0,qwen3-30b-a3b__p1d2__l2__r0,196608,3145728,5,131.43099999999998,74.0155,125.733,125.733,0.06178934310206926
qwen3-30b-a3b,P1D2,L2,qwen3-30b-a3b__ext_06__p2_p32,1,qwen3-30b-a3b__p1d2__l2__r1,196608,3145728,5,132.587,75.5985,125.884,125.884,0.015246841265824462
qwen3-30b-a3b,P1D2,L2,qwen3-30b-a3b__ext_07__p8_p128,0,qwen3-30b-a3b__p1d2__l2__r0,786432,12582912,5,354.225,80.305,340.562,340.562,0.002525851838055912
qwen3-30b-a3b,P1D2,L2,qwen3-30b-a3b__ext_07__p8_p128,1,qwen3-30b-a3b__p1d2__l2__r1,786432,12582912,5,354.49649999999997,81.17150000000001,340.9475,340.9475,0.005549161341905975
qwen3-30b-a3b,P1D2,L2,qwen3-30b-a3b__ext_08__p32_p512,0,qwen3-30b-a3b__p1d2__l2__r0,3145728,50331648,5,1233.6555,137.456,1226.665,1226.665,0.002144555223739754
qwen3-30b-a3b,P1D2,L2,qwen3-30b-a3b__ext_08__p32_p512,1,qwen3-30b-a3b__p1d2__l2__r1,3145728,50331648,5,1231.664,137.96550000000002,1221.2224999999999,1221.2224999999999,0.005341175732903762
qwen3-30b-a3b,P1D2,L2,qwen3-30b-a3b__ext_09__p128_p2048,0,qwen3-30b-a3b__p1d2__l2__r0,12582912,201326592,5,4746.425,354.912,4750.293,4750.293,0.0033350099023765714
qwen3-30b-a3b,P1D2,L2,qwen3-30b-a3b__ext_09__p128_p2048,1,qwen3-30b-a3b__p1d2__l2__r1,12582912,201326592,5,4751.292,355.089,4746.17,4746.17,0.0007840237555975959
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_00__p2_p2,0,qwen3-30b-a3b__p1d2__l3__r0,196608,196608,5,97.7895,86.1185,85.322,86.1185,0.010657864644469868
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_00__p2_p2,1,qwen3-30b-a3b__p1d2__l3__r1,196608,196608,5,97.14500000000001,84.6275,86.2895,86.2895,0.014532690048204542
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_01__p8_p8,0,qwen3-30b-a3b__p1d2__l3__r0,786432,786432,5,100.26650000000001,88.7425,89.5715,89.5715,0.018601756450013773
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_01__p8_p8,1,qwen3-30b-a3b__p1d2__l3__r1,786432,786432,5,100.8775,89.994,90.9085,90.9085,0.023248505220112112
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_02__p32_p32,0,qwen3-30b-a3b__p1d2__l3__r0,3145728,3145728,5,176.82150000000001,133.1705,135.0995,135.0995,0.005859274902728331
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_02__p32_p32,1,qwen3-30b-a3b__p1d2__l3__r1,3145728,3145728,5,181.0695,144.4645,134.0625,144.4645,0.021126381690454617
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_03__p128_p128,0,qwen3-30b-a3b__p1d2__l3__r0,12582912,12582912,5,587.132,353.521,352.212,353.521,0.009030319376028903
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_03__p128_p128,1,qwen3-30b-a3b__p1d2__l3__r1,12582912,12582912,5,581.726,402.698,351.725,402.698,0.011210746399443415
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_04__p512_p512,0,qwen3-30b-a3b__p1d2__l3__r0,50331648,50331648,5,2232.54,1270.209,1236.046,1270.209,0.0018014678688120184
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_04__p512_p512,1,qwen3-30b-a3b__p1d2__l3__r1,50331648,50331648,5,2241.17,1469.444,1232.825,1469.444,0.004752151731394014
