phase,left_model,right_model,left_workload,right_workload,left_tp,right_tp,left_calls,right_calls,calls_ratio,left_logical_payload_bytes,right_logical_payload_bytes,relative_payload_gap,different_model,different_tp,different_ops,histogram_tv,log_payload_wasserstein,left_histogram_json,right_histogram_json
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l2048-m128,decode-tp4-b8-l128-m32,2,4,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l2048-m128,decode-tp4-b8-l2048-m32,2,4,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l2048-m128,decode-tp4-b8-l8192-m32,2,4,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l2048-m128,decode-tp8-b8-l128-m32,2,8,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l2048-m128,decode-tp8-b8-l2048-m32,2,8,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l2048-m128,decode-tp8-b8-l8192-m32,2,8,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l8192-m128,decode-tp2-b8-l128-m32,2,2,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l8192-m128,decode-tp2-b8-l2048-m32,2,2,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l8192-m128,decode-tp2-b8-l8192-m32,2,2,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l8192-m128,decode-tp4-b8-l128-m32,2,4,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l8192-m128,decode-tp4-b8-l2048-m32,2,4,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l8192-m128,decode-tp4-b8-l8192-m32,2,4,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l8192-m128,decode-tp8-b8-l128-m32,2,8,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l8192-m128,decode-tp8-b8-l2048-m32,2,8,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b2-l8192-m128,decode-tp8-b8-l8192-m32,2,8,6985,1705,4.096774193548387,57221120,55869440,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:8192"":6985}","{""all_reduce:32768"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m32,decode-tp4-b1-l128-m128,2,4,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m32,decode-tp4-b1-l2048-m128,2,4,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m32,decode-tp4-b1-l8192-m128,2,4,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m32,decode-tp8-b1-l128-m128,2,8,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m32,decode-tp8-b1-l2048-m128,2,8,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m32,decode-tp8-b1-l8192-m128,2,8,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m128,decode-tp2-b16-l128-m32,2,2,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m128,decode-tp2-b16-l2048-m32,2,2,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m128,decode-tp2-b16-l8192-m32,2,2,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m128,decode-tp4-b16-l128-m32,2,4,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m128,decode-tp4-b16-l2048-m32,2,4,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m128,decode-tp4-b16-l8192-m32,2,4,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m128,decode-tp8-b16-l128-m32,2,8,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m128,decode-tp8-b16-l2048-m32,2,8,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l128-m128,decode-tp8-b16-l8192-m32,2,8,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m32,decode-tp4-b1-l128-m128,2,4,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m32,decode-tp4-b1-l2048-m128,2,4,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m32,decode-tp4-b1-l8192-m128,2,4,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m32,decode-tp8-b1-l128-m128,2,8,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m32,decode-tp8-b1-l2048-m128,2,8,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m32,decode-tp8-b1-l8192-m128,2,8,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m128,decode-tp2-b16-l128-m32,2,2,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m128,decode-tp2-b16-l2048-m32,2,2,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m128,decode-tp2-b16-l8192-m32,2,2,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m128,decode-tp4-b16-l128-m32,2,4,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m128,decode-tp4-b16-l2048-m32,2,4,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m128,decode-tp4-b16-l8192-m32,2,4,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m128,decode-tp8-b16-l128-m32,2,8,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m128,decode-tp8-b16-l2048-m32,2,8,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l2048-m128,decode-tp8-b16-l8192-m32,2,8,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m32,decode-tp4-b1-l128-m128,2,4,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m32,decode-tp4-b1-l2048-m128,2,4,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m32,decode-tp4-b1-l8192-m128,2,4,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m32,decode-tp8-b1-l128-m128,2,8,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m32,decode-tp8-b1-l2048-m128,2,8,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m32,decode-tp8-b1-l8192-m128,2,8,1705,6985,4.096774193548387,27934720,28610560,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":1705}","{""all_reduce:4096"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m128,decode-tp2-b16-l128-m32,2,2,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m128,decode-tp2-b16-l2048-m32,2,2,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m128,decode-tp2-b16-l8192-m32,2,2,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m128,decode-tp4-b16-l128-m32,2,4,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m128,decode-tp4-b16-l2048-m32,2,4,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m128,decode-tp4-b16-l8192-m32,2,4,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m128,decode-tp8-b16-l128-m32,2,8,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m128,decode-tp8-b16-l2048-m32,2,8,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b4-l8192-m128,decode-tp8-b16-l8192-m32,2,8,6985,1705,4.096774193548387,114442240,111738880,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:16384"":6985}","{""all_reduce:65536"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l128-m32,decode-tp4-b2-l128-m128,2,4,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l128-m32,decode-tp4-b2-l2048-m128,2,4,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l128-m32,decode-tp4-b2-l8192-m128,2,4,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l128-m32,decode-tp8-b2-l128-m128,2,8,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l128-m32,decode-tp8-b2-l2048-m128,2,8,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l128-m32,decode-tp8-b2-l8192-m128,2,8,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l2048-m32,decode-tp4-b2-l128-m128,2,4,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l2048-m32,decode-tp4-b2-l2048-m128,2,4,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l2048-m32,decode-tp4-b2-l8192-m128,2,4,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l2048-m32,decode-tp8-b2-l128-m128,2,8,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l2048-m32,decode-tp8-b2-l2048-m128,2,8,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l2048-m32,decode-tp8-b2-l8192-m128,2,8,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l8192-m32,decode-tp4-b2-l128-m128,2,4,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l8192-m32,decode-tp4-b2-l2048-m128,2,4,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l8192-m32,decode-tp4-b2-l8192-m128,2,4,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l8192-m32,decode-tp8-b2-l128-m128,2,8,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l8192-m32,decode-tp8-b2-l2048-m128,2,8,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b8-l8192-m32,decode-tp8-b2-l8192-m128,2,8,1705,6985,4.096774193548387,55869440,57221120,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:32768"":1705}","{""all_reduce:8192"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l128-m32,decode-tp4-b4-l128-m128,2,4,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l128-m32,decode-tp4-b4-l2048-m128,2,4,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l128-m32,decode-tp4-b4-l8192-m128,2,4,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l128-m32,decode-tp8-b4-l128-m128,2,8,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l128-m32,decode-tp8-b4-l2048-m128,2,8,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l128-m32,decode-tp8-b4-l8192-m128,2,8,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l2048-m32,decode-tp4-b4-l128-m128,2,4,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l2048-m32,decode-tp4-b4-l2048-m128,2,4,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l2048-m32,decode-tp4-b4-l8192-m128,2,4,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l2048-m32,decode-tp8-b4-l128-m128,2,8,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l2048-m32,decode-tp8-b4-l2048-m128,2,8,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l2048-m32,decode-tp8-b4-l8192-m128,2,8,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l8192-m32,decode-tp4-b4-l128-m128,2,4,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l8192-m32,decode-tp4-b4-l2048-m128,2,4,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l8192-m32,decode-tp4-b4-l8192-m128,2,4,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l8192-m32,decode-tp8-b4-l128-m128,2,8,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l8192-m32,decode-tp8-b4-l2048-m128,2,8,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp2-b16-l8192-m32,decode-tp8-b4-l8192-m128,2,8,1705,6985,4.096774193548387,111738880,114442240,0.023622047244094488,False,True,False,1.0,2.0,"{""all_reduce:65536"":1705}","{""all_reduce:16384"":6985}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp4-b1-l128-m128,decode-tp4-b4-l128-m32,4,4,6985,1705,4.096774193548387,28610560,27934720,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:4096"":6985}","{""all_reduce:16384"":1705}"
decode,deepseek-v2-lite,deepseek-v2-lite,decode-tp4-b1-l128-m128,decode-tp4-b4-l2048-m32,4,4,6985,1705,4.096774193548387,28610560,27934720,0.023622047244094488,False,False,False,1.0,2.0,"{""all_reduce:4096"":6985}","{""all_reduce:16384"":1705}"
