round,candidate_id,kind,bin,target_sum,predicted_sum,signed_bias,safe_relative_signed_bias,zero_target_bin
4,p59_r004_train_1,calls,9,345451.48231597856,329709.2811354202,-15742.20118055836,-0.045569933800889695,False
4,p59_r004_train_1,calls,10,4737.760266255597,4019.8721915697893,-717.8880746858081,-0.15152477844835696,False
4,p59_r004_train_1,calls,11,0.0,2.0280681303023904,2.0280681303023904,0.00653038774748784,True
4,p59_r004_train_1,logical_bytes,0,0.0,86012963.80472256,86012963.80472256,0.022667516843403526,True
4,p59_r004_train_1,logical_bytes,1,0.0,86063319.16052291,86063319.16052291,0.02268078729503395,True
4,p59_r004_train_1,logical_bytes,2,217142753.1385741,340176814.9635714,123034061.82499734,0.03242391083118745,False
4,p59_r004_train_1,logical_bytes,3,1680304948.9872434,1248198855.3286052,-432106093.65863824,-0.11387553367399136,False
4,p59_r004_train_1,logical_bytes,4,29688525019.178562,12833971985.185146,-16854553033.993416,-0.5677127113288889,False
4,p59_r004_train_1,logical_bytes,5,1086554615181.9458,1002622646921.3259,-83931968260.61987,-0.07724597280971955,False
4,p59_r004_train_1,logical_bytes,6,19359287150266.84,17145493852541.406,-2213793297725.4336,-0.11435303792654987,False
4,p59_r004_train_1,logical_bytes,7,108272547556364.44,112029000190868.08,3756452634503.6406,0.03469441441329446,False
4,p59_r004_train_1,logical_bytes,8,162453449513508.25,165530889286481.0,3077439772972.75,0.01894351755649766,False
4,p59_r004_train_1,logical_bytes,9,118285301917077.55,111382233940906.53,-6903067976171.016,-0.05835947378322901,False
4,p59_r004_train_1,logical_bytes,10,3794547254511.1704,2987023443707.9805,-807523810803.19,-0.21281163644573417,False
4,p59_r004_train_1,logical_bytes,11,0.0,85894635.26087715,85894635.26087715,0.02263633300620009,True
4,p59_r004_train_2,calls,0,0.0,1.183555358297474,1.183555358297474,0.0038110531371285733,True
4,p59_r004_train_2,calls,1,0.0,1.1859537879974766,1.1859537879974766,0.0038187760906586267,True
4,p59_r004_train_2,calls,2,1767.1122488490726,1061.9522819716817,-705.1599668773908,-0.39904650501781336,False
4,p59_r004_train_2,calls,3,5031.999230663874,2896.893006414065,-2135.106224249809,-0.4243057533154916,False
4,p59_r004_train_2,calls,4,24606.282118418665,12229.721102691652,-12376.561015727013,-0.5029837891057392,False
4,p59_r004_train_2,calls,5,310558.6082668006,324531.00451364595,13972.396246845368,0.04499117356567266,False
4,p59_r004_train_2,calls,6,1551119.6880495672,1384464.881239322,-166654.80681024515,-0.10744161659104644,False
4,p59_r004_train_2,calls,7,2904284.94813107,3029943.2372478643,125658.28911679424,0.0432665152906764,False
4,p59_r004_train_2,calls,8,1391137.559724508,1401039.7247022265,9902.164977718377,0.007118034380208481,False
4,p59_r004_train_2,calls,9,345451.48231597856,326638.82211793994,-18812.66019803862,-0.05445818345289658,False
4,p59_r004_train_2,calls,10,4737.760266255597,3908.96214011209,-828.7981261435075,-0.17493458502883114,False
4,p59_r004_train_2,calls,11,0.0,1.1821386658877349,1.1821386658877349,0.0038064913817238664,True
4,p59_r004_train_2,logical_bytes,0,0.0,71541784.92664096,71541784.92664096,0.018853839503932407,True
4,p59_r004_train_2,logical_bytes,1,0.0,71333064.48992735,71333064.48992735,0.01879883414421117,True
4,p59_r004_train_2,logical_bytes,2,217142753.1385741,296910508.324848,79767755.1862739,0.021021679224429615,False
4,p59_r004_train_2,logical_bytes,3,1680304948.9872434,1684008187.409419,3703238.422175646,0.0009759368308756805,False
4,p59_r004_train_2,logical_bytes,4,29688525019.178562,18121628716.611298,-11566896302.567265,-0.38960831820021835,False
4,p59_r004_train_2,logical_bytes,5,1086554615181.9458,1222956298202.6006,136401683020.65479,0.12553596580859772,False
4,p59_r004_train_2,logical_bytes,6,19359287150266.84,16387031379692.5,-2972255770574.34,-0.15353126112049903,False
4,p59_r004_train_2,logical_bytes,7,108272547556364.44,112672138941113.17,4399591384748.734,0.04063441273013733,False
4,p59_r004_train_2,logical_bytes,8,162453449513508.25,165109247068915.44,2655797555407.1875,0.016348052709009138,False
4,p59_r004_train_2,logical_bytes,9,118285301917077.55,111750489093841.47,-6534812823236.078,-0.05524619472854901,False
4,p59_r004_train_2,logical_bytes,10,3794547254511.1704,2929764097557.0557,-864783156954.1147,-0.22790153843149855,False
4,p59_r004_train_2,logical_bytes,11,0.0,71378416.01483384,71378416.01483384,0.018810785906006357,True
4,p59_r004_train_3,calls,0,0.0,2.1246918830130674,2.1246918830130674,0.006841516629890828,True
4,p59_r004_train_3,calls,1,0.0,2.1479817920551687,2.1479817920551687,0.006916510233101765,True
4,p59_r004_train_3,calls,2,1767.1122488490726,973.8553740077381,-793.2568748413345,-0.4489001054449065,False
4,p59_r004_train_3,calls,3,5031.999230663874,1900.56392937491,-3131.435301288964,-0.6223044078001245,False
4,p59_r004_train_3,calls,4,24606.282118418665,9350.252513829586,-15256.02960458908,-0.6200054738529315,False
4,p59_r004_train_3,calls,5,310558.6082668006,275501.26228072593,-35057.34598607465,-0.1128847987235856,False
4,p59_r004_train_3,calls,6,1551119.6880495672,1438372.939168132,-112746.74888143525,-0.07268733015903306,False
4,p59_r004_train_3,calls,7,2904284.94813107,3030254.750448117,125969.80231704703,0.04337377515181821,False
4,p59_r004_train_3,calls,8,1391137.559724508,1398929.2010483118,7791.641323803691,0.005600913633118135,False
4,p59_r004_train_3,calls,9,345451.48231597856,327695.10651671776,-17756.3757992608,-0.05140049097551519,False
4,p59_r004_train_3,calls,10,4737.760266255597,3734.448560364519,-1003.3117058910784,-0.2117692009528434,False
4,p59_r004_train_3,calls,11,0.0,2.0974867438053195,2.0974867438053195,0.006753915969392066,True
4,p59_r004_train_3,logical_bytes,0,0.0,76390911.86114916,76390911.86114916,0.02013175926860085,True
4,p59_r004_train_3,logical_bytes,1,0.0,76463218.97389515,76463218.97389515,0.02015081479957626,True
4,p59_r004_train_3,logical_bytes,2,217142753.1385741,398888023.60877144,181745270.47019735,0.04789643092575231,False
4,p59_r004_train_3,logical_bytes,3,1680304948.9872434,1828321743.277618,148016794.29037452,0.0390077614962902,False
4,p59_r004_train_3,logical_bytes,4,29688525019.178562,18119066651.168396,-11569458368.010166,-0.3896946163723655,False
4,p59_r004_train_3,logical_bytes,5,1086554615181.9458,1004829201994.2072,-81725413187.73865,-0.07521519125299887,False
4,p59_r004_train_3,logical_bytes,6,19359287150266.84,17171710923292.354,-2187576226974.4863,-0.1129988005237235,False
4,p59_r004_train_3,logical_bytes,7,108272547556364.44,111922463324267.12,3649915767902.6875,0.03371044507844999,False
4,p59_r004_train_3,logical_bytes,8,162453449513508.25,165719264624882.0,3265815111373.75,0.020103082582448903,False
4,p59_r004_train_3,logical_bytes,9,118285301917077.55,111409812198020.84,-6875489719056.703,-0.05812632345375151,False
4,p59_r004_train_3,logical_bytes,10,3794547254511.1704,2843287537021.116,-951259717490.0542,-0.2506912297268517,False
4,p59_r004_train_3,logical_bytes,11,0.0,76739973.4784337,76739973.4784337,0.020223749588887296,True
4,p59_r004_blend_0,calls,0,0.0,2.2818090974243934,2.2818090974243934,0.007347434708569062,True
4,p59_r004_blend_0,calls,1,0.0,2.2926302742342672,2.2926302742342672,0.007382278942545591,True
4,p59_r004_blend_0,calls,2,1767.1122488490726,901.0431367050878,-866.0691121439847,-0.49010418704757386,False
4,p59_r004_blend_0,calls,3,5031.999230663874,1815.9794971932793,-3216.019733470595,-0.6391137172424217,False
4,p59_r004_blend_0,calls,4,24606.282118418665,9171.807393464282,-15434.474724954383,-0.6272574885826062,False
4,p59_r004_blend_0,calls,5,310558.6082668006,275691.67084730405,-34866.937419496535,-0.11227168235356846,False
4,p59_r004_blend_0,calls,6,1551119.6880495672,1433462.6633302507,-117657.02471931651,-0.07585296326633738,False
4,p59_r004_blend_0,calls,7,2904284.94813107,3027234.146091463,122949.19796039304,0.042333724188982146,False
4,p59_r004_blend_0,calls,8,1391137.559724508,1405293.4685098513,14155.90878534317,0.01017577930118321,False
4,p59_r004_blend_0,calls,9,345451.48231597856,329188.5123502272,-16262.969965751341,-0.047077435756596,False
4,p59_r004_blend_0,calls,10,4737.760266255597,3952.627632939041,-785.1326333165562,-0.16571810078880828,False
4,p59_r004_blend_0,calls,11,0.0,2.2567712307108767,2.2567712307108767,0.0072668126744440025,True
4,p59_r004_blend_0,logical_bytes,0,0.0,86677240.70386937,86677240.70386937,0.022842577754387593,True
4,p59_r004_blend_0,logical_bytes,1,0.0,86645996.78950837,86645996.78950837,0.02283434385656912,True
4,p59_r004_blend_0,logical_bytes,2,217142753.1385741,396112282.7025933,178969529.56401923,0.04716492312785148,False
4,p59_r004_blend_0,logical_bytes,3,1680304948.9872434,1703649868.9355145,23344919.948271036,0.006152228021542566,False
4,p59_r004_blend_0,logical_bytes,4,29688525019.178562,17434388190.32762,-12254136828.85094,-0.41275667352739354,False
4,p59_r004_blend_0,logical_bytes,5,1086554615181.9458,1005531696686.4614,-81022918495.48438,-0.07456865707750633,False
4,p59_r004_blend_0,logical_bytes,6,19359287150266.84,17171257397986.504,-2188029752280.336,-0.11302222728021145,False
4,p59_r004_blend_0,logical_bytes,7,108272547556364.44,111803968132058.19,3531420575693.75,0.03261602922804939,False
4,p59_r004_blend_0,logical_bytes,8,162453449513508.25,165606696000888.75,3153246487380.5,0.019410154089207585,False
4,p59_r004_blend_0,logical_bytes,9,118285301917077.55,111565493607230.0,-6719808309847.547,-0.056810171686067855,False
4,p59_r004_blend_0,logical_bytes,10,3794547254511.1704,2919202447342.2227,-875344807168.9478,-0.2306849140245358,False
4,p59_r004_blend_0,logical_bytes,11,0.0,86924228.43367124,86924228.43367124,0.022907667925424,True
4,p59_r004_blend_1,calls,0,0.0,2.265145709826667,2.265145709826667,0.007293778531750382,True
4,p59_r004_blend_1,calls,1,0.0,2.2646983600960437,2.2646983600960437,0.0072923380637719875,True
4,p59_r004_blend_1,calls,2,1767.1122488490726,822.0674007684175,-945.044848080655,-0.5347961617583527,False
4,p59_r004_blend_1,calls,3,5031.999230663874,1762.99753073105,-3269.0016999328245,-0.649642726495716,False
4,p59_r004_blend_1,calls,4,24606.282118418665,9116.903774905635,-15489.37834351303,-0.6294887731909197,False
4,p59_r004_blend_1,calls,5,310558.6082668006,276081.2458209145,-34477.36244588607,-0.11101724933113626,False
4,p59_r004_blend_1,calls,6,1551119.6880495672,1434406.9461071189,-116712.74194244831,-0.07524418833804311,False
4,p59_r004_blend_1,calls,7,2904284.94813107,3025331.555505963,121046.60737489304,0.04167862642155257,False
4,p59_r004_blend_1,calls,8,1391137.559724508,1405708.017610659,14570.457886150805,0.010473772190462778,False
4,p59_r004_blend_1,calls,9,345451.48231597856,329438.2999012165,-16013.182414762035,-0.04635436011855075,False
4,p59_r004_blend_1,calls,10,4737.760266255597,4043.9456439606183,-693.814622294979,-0.14644359007285163,False
4,p59_r004_blend_1,calls,11,0.0,2.240859693000873,2.240859693000873,0.007215577457365963,True
4,p59_r004_blend_1,logical_bytes,0,0.0,90069908.03953372,90069908.03953372,0.023736667907470005,True
4,p59_r004_blend_1,logical_bytes,1,0.0,90055095.73109135,90055095.73109135,0.023732764330192176,True
4,p59_r004_blend_1,logical_bytes,2,217142753.1385741,383510195.8926194,166367442.75404528,0.04384381893156248,False
4,p59_r004_blend_1,logical_bytes,3,1680304948.9872434,1561940316.553295,-118364632.43394852,-0.031193347847554148,False
4,p59_r004_blend_1,logical_bytes,4,29688525019.178562,16008288127.623833,-13680236891.55473,-0.4607920697548093,False
4,p59_r004_blend_1,logical_bytes,5,1086554615181.9458,1005244533138.7858,-81310082043.16003,-0.0748329452629903,False
4,p59_r004_blend_1,logical_bytes,6,19359287150266.84,17167476035323.035,-2191811114943.8047,-0.11321755279163746,False
4,p59_r004_blend_1,logical_bytes,7,108272547556364.44,111818862108567.97,3546314552203.5312,0.03275358927300934,False
4,p59_r004_blend_1,logical_bytes,8,162453449513508.25,165567725403523.62,3114275890015.375,0.019170266309158416,False
4,p59_r004_blend_1,logical_bytes,9,118285301917077.55,111550297387469.22,-6735004529608.328,-0.056938642590859005,False
4,p59_r004_blend_1,logical_bytes,10,3794547254511.1704,2964114173033.522,-830433081477.6484,-0.21884905517789588,False
4,p59_r004_blend_1,logical_bytes,11,0.0,90175300.00177518,90175300.00177518,0.023764442489039958,True
4,p59_r004_blend_2,calls,0,0.0,2.0927103583050797,2.0927103583050797,0.00673853598837368,True
4,p59_r004_blend_2,calls,1,0.0,2.091059422538306,2.091059422538306,0.006733219968392823,True
4,p59_r004_blend_2,calls,2,1767.1122488490726,735.4495911038721,-1031.6626577452005,-0.5838127478416419,False
4,p59_r004_blend_2,calls,3,5031.999230663874,1742.0209205402025,-3289.9783101236717,-0.6538113698577858,False
4,p59_r004_blend_2,calls,4,24606.282118418665,9177.391108839653,-15428.891009579012,-0.6270305662321065,False
4,p59_r004_blend_2,calls,5,310558.6082668006,276555.5127235503,-34003.09554325027,-0.10949010794779916,False
4,p59_r004_blend_2,calls,6,1551119.6880495672,1440935.2344856483,-110184.45356391883,-0.07103542970463399,False
4,p59_r004_blend_2,calls,7,2904284.94813107,3025402.0363310045,121117.08819993446,0.04170289429688166,False
4,p59_r004_blend_2,calls,8,1391137.559724508,1399056.1320229718,7918.572298463667,0.0056921562092190296,False
4,p59_r004_blend_2,calls,9,345451.48231597856,329153.2025157036,-16298.279800274933,-0.04717964934180591,False
4,p59_r004_blend_2,calls,10,4737.760266255597,3955.5104466529783,-782.249819602619,-0.1651096247258741,False
4,p59_r004_blend_2,calls,11,0.0,2.0760842039617655,2.0760842039617655,0.0066849997027878345,True
4,p59_r004_blend_2,logical_bytes,0,0.0,84470433.10552461,84470433.10552461,0.022261004393897436,True
4,p59_r004_blend_2,logical_bytes,1,0.0,84522445.91207677,84522445.91207677,0.022274711643554247,True
4,p59_r004_blend_2,logical_bytes,2,217142753.1385741,359963344.4694645,142820591.3308904,0.03763837468649185,False
4,p59_r004_blend_2,logical_bytes,3,1680304948.9872434,1409029702.938051,-271275246.0491924,-0.07149080716459262,False
4,p59_r004_blend_2,logical_bytes,4,29688525019.178562,14382172837.478981,-15306352181.699581,-0.5155645883994504,False
4,p59_r004_blend_2,logical_bytes,5,1086554615181.9458,1004609027183.5721,-81945587998.37366,-0.07541782700416923,False
4,p59_r004_blend_2,logical_bytes,6,19359287150266.84,17154332771103.902,-2204954379162.9375,-0.11389646540433414,False
4,p59_r004_blend_2,logical_bytes,7,108272547556364.44,112015518216160.9,3742970659796.4688,0.034569895548527255,False
4,p59_r004_blend_2,logical_bytes,8,162453449513508.25,165573705110063.3,3120255596555.0625,0.019207075047646856,False
4,p59_r004_blend_2,logical_bytes,9,118285301917077.55,111375757204566.6,-6909544712510.953,-0.05841422899148369,False
4,p59_r004_blend_2,logical_bytes,10,3794547254511.1704,2951616715693.8022,-842930538817.3682,-0.2221425857367424,False
4,p59_r004_blend_2,logical_bytes,11,0.0,84476463.9927368,84476463.9927368,0.02226259375009929,True
4,p59_r004_blend_3,calls,0,0.0,2.22825874459868,2.22825874459868,0.007175002351518735,True
4,p59_r004_blend_3,calls,1,0.0,2.2329262227359292,2.2329262227359292,0.007190031650378934,True
4,p59_r004_blend_3,calls,2,1767.1122488490726,896.4874824176379,-870.6247664314346,-0.4926822090665016,False
4,p59_r004_blend_3,calls,3,5031.999230663874,1956.3300719477566,-3075.6691587161176,-0.611222104322608,False
4,p59_r004_blend_3,calls,4,24606.282118418665,9397.39371263433,-15208.888405784335,-0.6180896542025724,False
4,p59_r004_blend_3,calls,5,310558.6082668006,283887.149536829,-26671.458729971608,-0.08588220715832866,False
4,p59_r004_blend_3,calls,6,1551119.6880495672,1427264.7494105923,-123854.93863897491,-0.07984873094784484,False
4,p59_r004_blend_3,calls,7,2904284.94813107,3022202.853582725,117917.90545165492,0.04060135543089049,False
4,p59_r004_blend_3,calls,8,1391137.559724508,1405589.5729071235,14452.013182615396,0.010388629853022859,False
4,p59_r004_blend_3,calls,9,345451.48231597856,331536.9620204427,-13914.520295535855,-0.04027923169485341,False
4,p59_r004_blend_3,calls,10,4737.760266255597,3980.5893798188304,-757.170886436767,-0.1598162093235636,False
4,p59_r004_blend_3,calls,11,0.0,2.2007105020619537,2.2007105020619537,0.007086296896885001,True
4,p59_r004_blend_3,logical_bytes,0,0.0,90464598.51855698,90464598.51855698,0.02384068307780529,True
4,p59_r004_blend_3,logical_bytes,1,0.0,90406987.50799191,90406987.50799191,0.02382550049956843,True
4,p59_r004_blend_3,logical_bytes,2,217142753.1385741,397048466.71965533,179905713.58108124,0.047411641367016644,False
4,p59_r004_blend_3,logical_bytes,3,1680304948.9872434,1662405214.4014742,-17899734.585769176,-0.004717225372404829,False
4,p59_r004_blend_3,logical_bytes,4,29688525019.178562,17226217359.01359,-12462307660.16497,-0.41976850153769557,False
4,p59_r004_blend_3,logical_bytes,5,1086554615181.9458,1038893343978.2981,-47661271203.647705,-0.04386458861588539,False
4,p59_r004_blend_3,logical_bytes,6,19359287150266.84,17205050755256.053,-2154236395010.787,-0.11127663835396409,False
4,p59_r004_blend_3,logical_bytes,7,108272547556364.44,112052400214608.0,3779852658243.5625,0.03491053589808488,False
4,p59_r004_blend_3,logical_bytes,8,162453449513508.25,164950910098430.3,2497460584922.0625,0.015373392146495447,False
4,p59_r004_blend_3,logical_bytes,9,118285301917077.55,111885847205762.47,-6399454711315.078,-0.05410185887508946,False
4,p59_r004_blend_3,logical_bytes,10,3794547254511.1704,2939284971849.1846,-855262282661.9858,-0.22539244481543935,False
4,p59_r004_blend_3,logical_bytes,11,0.0,90547489.5329405,90547489.5329405,0.02386252784842581,True
5,p59_r005_train_0,calls,0,0.0,1.444916651325663,1.444916651325663,0.004652637579069573,True
5,p59_r005_train_0,calls,1,0.0,1.472291811083664,1.472291811083664,0.004740785706441663,True
5,p59_r005_train_0,calls,2,1767.1122488490726,1057.1820122895951,-709.9302365594774,-0.40174597681718177,False
5,p59_r005_train_0,calls,3,5031.999230663874,2170.302542234352,-2861.696688429522,-0.5686997468105688,False
5,p59_r005_train_0,calls,4,24606.282118418665,11155.369704489107,-13450.912413929558,-0.5466454602607794,False
5,p59_r005_train_0,calls,5,310558.6082668006,291695.96776276233,-18862.640504038252,-0.06073778025123482,False
5,p59_r005_train_0,calls,6,1551119.6880495672,1431650.0675982893,-119469.62045127782,-0.07702153571495386,False
5,p59_r005_train_0,calls,7,2904284.94813107,3017485.4080259665,113200.45989489648,0.03897705008860851,False
5,p59_r005_train_0,calls,8,1391137.559724508,1400244.5389130542,9106.979188546073,0.0065464260704380375,False
5,p59_r005_train_0,calls,9,345451.48231597856,327318.5460098662,-18132.936306112388,-0.05249054421346064,False
5,p59_r005_train_0,calls,10,4737.760266255597,3936.9948291758774,-800.76543707972,-0.1690177197827256,False
5,p59_r005_train_0,calls,11,0.0,1.455393410446779,1.455393410446779,0.004686372786667217,True
5,p59_r005_train_0,logical_bytes,0,0.0,77239596.10399714,77239596.10399714,0.02035541816277828,True
5,p59_r005_train_0,logical_bytes,1,0.0,77296159.9659942,77296159.9659942,0.02037032477961638,True
5,p59_r005_train_0,logical_bytes,2,217142753.1385741,294549070.44547355,77406317.30689946,0.020399355210262433,False
5,p59_r005_train_0,logical_bytes,3,1680304948.9872434,1489210870.7174563,-191094078.26978707,-0.05036017881780329,False
5,p59_r005_train_0,logical_bytes,4,29688525019.178562,15117121312.883045,-14571403706.295517,-0.4908092839533962,False
5,p59_r005_train_0,logical_bytes,5,1086554615181.9458,1101712314630.4514,15157699448.505615,0.013950241650731407,False
5,p59_r005_train_0,logical_bytes,6,19359287150266.84,17163062307350.254,-2196224842916.586,-0.11344554300318409,False
5,p59_r005_train_0,logical_bytes,7,108272547556364.44,111752097382518.44,3479549826154.0,0.032136953500079224,False
5,p59_r005_train_0,logical_bytes,8,162453449513508.25,166036661537467.0,3583212023958.75,0.022056854038429025,False
5,p59_r005_train_0,logical_bytes,9,118285301917077.55,111095239160650.33,-7190062756427.219,-0.06078576661593783,False
5,p59_r005_train_0,logical_bytes,10,3794547254511.1704,2926038928075.1157,-868508326436.0547,-0.22888325488726574,False
5,p59_r005_train_0,logical_bytes,11,0.0,76632298.27172282,76632298.27172282,0.020195373290085677,True
5,p59_r005_train_1,calls,0,0.0,3.727958704564821,3.727958704564821,0.012004042410449415,True
5,p59_r005_train_1,calls,1,0.0,3.6245916036169623,3.6245916036169623,0.011671199918899299,True
5,p59_r005_train_1,calls,2,1767.1122488490726,854.5164159788808,-912.5958328701918,-0.516433426039896,False
5,p59_r005_train_1,calls,3,5031.999230663874,1747.369534302638,-3284.6296963612363,-0.6527484496312003,False
5,p59_r005_train_1,calls,4,24606.282118418665,9538.174819019921,-15068.107299398744,-0.6123683060643987,False
5,p59_r005_train_1,calls,5,310558.6082668006,271333.75782676646,-39224.85044003412,-0.1263041802606743,False
5,p59_r005_train_1,calls,6,1551119.6880495672,1431271.233734959,-119848.45431460813,-0.0772657682305031,False
5,p59_r005_train_1,calls,7,2904284.94813107,3029620.635606526,125335.68747545592,0.04315543747045565,False
5,p59_r005_train_1,calls,8,1391137.559724508,1411416.0984572214,20278.53873271332,0.01457694718323122,False
5,p59_r005_train_1,calls,9,345451.48231597856,327411.130377305,-18040.351938673586,-0.052222534457595365,False
5,p59_r005_train_1,calls,10,4737.760266255597,3514.7391008020822,-1223.021165453515,-0.25814332020224984,False
5,p59_r005_train_1,calls,11,0.0,3.7415768109332723,3.7415768109332723,0.01204789276914484,True
5,p59_r005_train_1,logical_bytes,0,0.0,137308368.43265674,137308368.43265674,0.03618570522989715,True
5,p59_r005_train_1,logical_bytes,1,0.0,144043658.84439445,144043658.84439445,0.03796069706949815,True
5,p59_r005_train_1,logical_bytes,2,217142753.1385741,644158857.666276,427016104.52770185,0.11253413803716403,False
5,p59_r005_train_1,logical_bytes,3,1680304948.9872434,2390849623.2334595,710544674.246216,0.1872541377371123,False
5,p59_r005_train_1,logical_bytes,4,29688525019.178562,17583319092.05705,-12105205927.121513,-0.40774022688232714,False
5,p59_r005_train_1,logical_bytes,5,1086554615181.9458,943481319959.018,-143073295222.92786,-0.13167611938123325,False
5,p59_r005_train_1,logical_bytes,6,19359287150266.84,17285966291291.57,-2073320858975.2695,-0.1070969629657408,False
5,p59_r005_train_1,logical_bytes,7,108272547556364.44,111624788984510.03,3352241428145.5938,0.030961139308193397,False
5,p59_r005_train_1,logical_bytes,8,162453449513508.25,165080755441859.9,2627305928351.6562,0.01617266937833285,False
5,p59_r005_train_1,logical_bytes,9,118285301917077.55,112162589989488.9,-6122711927588.641,-0.0517622378127833,False
5,p59_r005_train_1,logical_bytes,10,3794547254511.1704,2973321897884.8555,-821225356626.315,-0.21642248772893688,False
5,p59_r005_train_1,logical_bytes,11,0.0,140075405.4504032,140075405.4504032,0.03691491923940958,True
5,p59_r005_train_2,calls,0,0.0,1.4244124254139283,1.4244124254139283,0.0045866138870322894,True
5,p59_r005_train_2,calls,1,0.0,1.4240136089354731,1.4240136089354731,0.004585329696326126,True
5,p59_r005_train_2,calls,2,1767.1122488490726,852.4864078204237,-914.6258410286489,-0.5175821975227372,False
5,p59_r005_train_2,calls,3,5031.999230663874,2083.510771276526,-2948.488459387348,-0.5859477166490649,False
5,p59_r005_train_2,calls,4,24606.282118418665,10645.562433197738,-13960.719685220927,-0.5673640421594142,False
5,p59_r005_train_2,calls,5,310558.6082668006,298069.7851676056,-12488.823099194968,-0.040214061908938725,False
5,p59_r005_train_2,calls,6,1551119.6880495672,1425254.4950478899,-125865.19300167728,-0.08114473304116501,False
5,p59_r005_train_2,calls,7,2904284.94813107,3019802.549171536,115517.60104046622,0.039774885420524146,False
5,p59_r005_train_2,calls,8,1391137.559724508,1397127.7569912097,5990.197266701609,0.004305970480653163,False
5,p59_r005_train_2,calls,9,345451.48231597856,328778.2652941593,-16673.217021819262,-0.04826500355430102,False
5,p59_r005_train_2,calls,10,4737.760266255597,4100.066072891919,-637.6941933636781,-0.1345982399965687,False
5,p59_r005_train_2,calls,11,0.0,1.4242163790010027,1.4242163790010027,0.004585982616773771,True
5,p59_r005_train_2,logical_bytes,0,0.0,75705177.35953057,75705177.35953057,0.01995104350579058,True
5,p59_r005_train_2,logical_bytes,1,0.0,75710414.20215112,75710414.20215112,0.019952423602616186,True
5,p59_r005_train_2,logical_bytes,2,217142753.1385741,300156884.4937676,83014131.35519353,0.02187721638108517,False
5,p59_r005_train_2,logical_bytes,3,1680304948.9872434,1611381998.832705,-68922950.1545384,-0.018163682129033687,False
5,p59_r005_train_2,logical_bytes,4,29688525019.178562,16115527409.8951,-13572997609.283463,-0.45717992391051454,False
5,p59_r005_train_2,logical_bytes,5,1086554615181.9458,1073752029599.0098,-12802585582.936035,-0.011782735450249058,False
5,p59_r005_train_2,logical_bytes,6,19359287150266.84,17034301042347.79,-2324986107919.051,-0.12009667969034718,False
5,p59_r005_train_2,logical_bytes,7,108272547556364.44,112135524491931.34,3862976935566.9062,0.03567826769344206,False
5,p59_r005_train_2,logical_bytes,8,162453449513508.25,165411847040916.66,2958397527408.4062,0.01821073997669967,False
5,p59_r005_train_2,logical_bytes,9,118285301917077.55,111288926991242.67,-6996374925834.875,-0.05914830340239227,False
5,p59_r005_train_2,logical_bytes,10,3794547254511.1704,3129337960200.8135,-665209294310.3569,-0.17530663072373623,False
5,p59_r005_train_2,logical_bytes,11,0.0,75641876.93668933,75641876.93668933,0.019934361562308132,True
5,p59_r005_train_3,calls,0,0.0,2.307423971119703,2.307423971119703,0.007429914707556253,True
5,p59_r005_train_3,calls,1,0.0,2.341137237904933,2.341137237904933,0.007538471565707379,True
5,p59_r005_train_3,calls,2,1767.1122488490726,539.5634559424198,-1227.5487929066528,-0.6946637338438236,False
5,p59_r005_train_3,calls,3,5031.999230663874,1901.9211965957838,-3130.0780340680903,-0.6220346805687285,False
5,p59_r005_train_3,calls,4,24606.282118418665,8319.773400093767,-16286.508718324898,-0.6618841741286009,False
5,p59_r005_train_3,calls,5,310558.6082668006,278951.3921760721,-31607.21609072847,-0.10177536622515626,False
5,p59_r005_train_3,calls,6,1551119.6880495672,1437815.1525081664,-113304.53554140078,-0.0730469327508014,False
5,p59_r005_train_3,calls,7,2904284.94813107,3033621.127824212,129336.17969314195,0.04453288227671007,False
5,p59_r005_train_3,calls,8,1391137.559724508,1397748.8597271207,6611.300002612639,0.0047524415945766705,False
5,p59_r005_train_3,calls,9,345451.48231597856,324138.3631113544,-21313.11920462415,-0.061696418442718975,False
5,p59_r005_train_3,calls,10,4737.760266255597,3675.7709579500342,-1061.989308305563,-0.22415429414390506,False
5,p59_r005_train_3,calls,11,0.0,2.177081283576265,2.177081283576265,0.007010210715865704,True
5,p59_r005_train_3,logical_bytes,0,0.0,94970913.10052416,94970913.10052416,0.025028259428741442,True
5,p59_r005_train_3,logical_bytes,1,0.0,101459555.20098469,101459555.20098469,0.026738250546323776,True
5,p59_r005_train_3,logical_bytes,2,217142753.1385741,498758279.1008233,281615525.96224916,0.07421584370242032,False
5,p59_r005_train_3,logical_bytes,3,1680304948.9872434,1747967674.7870474,67662725.79980397,0.017831567578810024,False
5,p59_r005_train_3,logical_bytes,4,29688525019.178562,18709630605.50962,-10978894413.668941,-0.36980262261519087,False
5,p59_r005_train_3,logical_bytes,5,1086554615181.9458,988812051153.3914,-97742564028.55444,-0.08995642065556664,False
5,p59_r005_train_3,logical_bytes,6,19359287150266.84,16828406788650.52,-2530880361616.3203,-0.13073210506004793,False
5,p59_r005_train_3,logical_bytes,7,108272547556364.44,112011144851126.28,3738597294761.8438,0.034529503361095365,False
5,p59_r005_train_3,logical_bytes,8,162453449513508.25,165933114514608.5,3479665001100.25,0.02141945899899719,False
5,p59_r005_train_3,logical_bytes,9,118285301917077.55,111217641393125.5,-7067660523952.047,-0.05975096152611373,False
