parallelism,method,phase,slice_type,slice_value,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape,evidence_set
pp,h0_plus_dnn_residual,decode,policy,mb1,216,0.03405593059793114,0.023903123652039955,9.449882739450331e-17,1.0050728509235111e-16,0.006381556979391513,0.0031907784896957566,0.000266274943941425,0.033593791645593875,0.02357850505703212,phase34_blind_six_model
pp,h0_plus_dnn_residual,decode,policy,mb16,216,0.446097781304857,0.2396867722294541,1.166516569663256e-16,1.1440134582382467e-16,0.5434531704773096,0.2717265852386548,0.02632869499924802,0.3848457194777386,0.21156694575470894,phase34_blind_six_model
pp,h0_plus_dnn_residual,decode,policy,mb4,216,0.09604858283338888,0.060987683191824786,1.0869979853069388e-16,1.1053036372948379e-16,0.11393416852077015,0.056967084260385076,0.00478216903396186,0.0915277703793411,0.05808674397616236,phase34_blind_six_model
pp,h0_plus_dnn_residual,decode,source,burstgpt,648,0.1920674315787257,0.04752086812088088,1.0661676096384094e-16,1.0847966488188651e-16,0.2212562986591571,0.11062814932957855,0.010459046325717102,0.16998909383422453,0.046139202234848166,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,model,deepseek-v2-lite,108,0.18507831790565626,0.155938712499072,1.3715959857156567e-16,1.6758740878564599e-16,0.49997869812212736,0.24998934906106368,0.029287170079842176,0.026565305457632433,0.014932037902393204,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,model,llama-3.2-3b-instruct,108,0.18456978334057825,0.15502394840760442,1.2091794021800968e-16,1.1775850201449485e-16,0.6514807296891355,0.32574036484456775,0.038667675658237616,0.018823536217486062,0.010222586641800814,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,model,mixtral-8x7b-instruct-v0.1,108,0.18446227899221274,0.15454630997777688,9.419353693752001e-17,9.237592737532813e-17,0.5786049502342859,0.28930247511714297,0.03436253611390763,0.014587390994652881,0.0077714335987278844,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,model,qwen2.5-14b-instruct,108,0.1845368692753574,0.15431195690716984,1.407063073547809e-16,1.587867292181316e-16,0.5332143258041406,0.2666071629020703,0.03584350521917309,0.011910593704786799,0.00627078510921453,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,model,qwen3-30b-a3b,108,0.18507834305678972,0.15593872953488386,1.3715959857156567e-16,1.6758740878564599e-16,0.4989457319272524,0.2494728659636262,0.02916382161777236,0.02656530768973448,0.014932039533671192,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,model,qwen3-8b,108,0.18446226167284827,0.15454629208832613,9.419353693752001e-17,9.237592737532813e-17,0.5742014837725615,0.28710074188628076,0.03424437966484136,0.014587389658148465,0.00777143269914848,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,overall,all,648,0.18469797570724045,0.15505099156913887,1.2072175309849365e-16,1.2782831031396758e-16,0.5560709865915839,0.27803549329579197,0.033594848058962366,0.018839920620406854,0.0092630150881334,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,parallel_size,2,216,0.18157586971029838,0.1513955429947907,1.211880800261515e-16,1.2601824146674833e-16,0.48063870365429623,0.24031935182714811,0.028006994475503096,0.01998838717211956,0.00973979630169532,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,parallel_size,4,216,0.1770982861803547,0.1532713751814442,1.145323146904553e-16,1.1927729541503519e-16,0.5574563325418955,0.27872816627094776,0.034092457854031206,0.018449345919596155,0.009126295837186915,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,parallel_size,8,216,0.19541977123106824,0.16126885455290882,1.264448645788742e-16,1.3818939406011926e-16,0.6301179235785598,0.3150589617892799,0.03868509184735282,0.018082028769504842,0.008918968708613934,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,policy,mb1,216,0.012108082048618107,0.01278748349541396,1.1056788584056819e-16,1.1571957388774215e-16,0.30046571631757973,0.15023285815878987,0.015750156043602602,0.0009921171607107366,0.0010110897885679407,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,policy,mb16,216,0.3311069214760484,0.35071629369349444,1.0284604504829121e-16,1.1946454391647166e-16,0.6747902848693954,0.3373951424346977,0.04507803649378305,0.028705995076448824,0.013169468012895442,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,policy,mb4,216,0.21087892359705476,0.2247258728918112,1.4875132840662163e-16,1.4830081313768897e-16,0.6929569585877764,0.3464784792938882,0.03995635163950145,0.026821649624060993,0.013862212593718016,phase34_blind_six_model
pp,h0_plus_dnn_residual,prefill,source,burstgpt,648,0.18469797570724045,0.15505099156913887,1.2072175309849365e-16,1.2782831031396758e-16,0.5560709865915839,0.27803549329579197,0.033594848058962366,0.018839920620406854,0.0092630150881334,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,model,deepseek-v2-lite,108,0.14850413424613343,0.04511334212111913,1.2656924177291244e-16,1.4789038956545405e-16,0.33367622654771756,0.16683811327385878,0.019933031615774324,0.07392145239204863,0.03682249173143935,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,model,llama-3.2-3b-instruct,108,0.14868472464178997,0.0452476804248175,1.3819780968911702e-16,1.2429698111337772e-16,0.23243670283179216,0.11621835141589608,0.016516776385907175,0.06132388370112985,0.033824076993698,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,model,mixtral-8x7b-instruct-v0.1,108,0.1488569953265675,0.04536163942606765,9.919419759131092e-17,9.40859093149873e-17,0.18215568598294124,0.09107784299147062,0.014161148996104418,0.05288985441484382,0.03127710605030029,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,model,qwen2.5-14b-instruct,108,0.14916521514993766,0.04549412977219084,1.2899711411954041e-16,1.3350416489955384e-16,0.28032282141120074,0.14016141070560037,0.017946111343118805,0.04682175520860193,0.029108919992033026,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,model,qwen3-30b-a3b,108,0.148504125410747,0.04511333765472815,1.2656924177291244e-16,1.4789038956545405e-16,0.33403132255936374,0.16701566127968187,0.01989090806442366,0.07392144808981763,0.03682248808587381,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,model,qwen3-8b,108,0.14885698468330832,0.045361635219851745,9.919419759131092e-17,9.40859093149873e-17,0.1818308500881241,0.09091542504406205,0.01416848130155336,0.052889851123944655,0.03127710315009074,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,overall,all,648,0.14876202990974732,0.045281960769795834,1.1978696708951734e-16,1.1923303003098085e-16,0.25740893490352323,0.12870446745176162,0.017102742951146954,0.060294707488397756,0.03292605983466999,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,parallel_size,2,216,0.08750276410406846,0.033609889792148254,1.1992819179123595e-16,1.156652463138376e-16,0.17713156850552206,0.08856578425276103,0.013442581450796905,0.03904901557631692,0.024265912482586596,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,parallel_size,4,216,0.14692757679810223,0.04441745172701682,1.13028104548611e-16,1.0599770333835267e-16,0.26671966723810053,0.13335983361905027,0.017402561791853375,0.060493733030077886,0.03221420021708199,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,parallel_size,8,216,0.21185574882707123,0.05710144273173272,1.264046049287051e-16,1.3603614044075228e-16,0.3283755689669472,0.1641877844834736,0.02046308561079059,0.08134137385879844,0.04190539589878289,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,policy,mb1,216,0.03258813773082886,0.023471942349483212,1.2294914678045518e-16,1.2118955658554325e-16,0.014552252055270675,0.0072761260276353375,0.0009889678358339846,0.027228247762807443,0.01999354241278749,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,policy,mb16,216,0.33494111255585995,0.217132400296186,9.747886235068313e-17,9.30501011390425e-17,0.6024829377683261,0.30124146888416303,0.03954557010431906,0.1067999734846702,0.08336118227296319,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,policy,mb4,216,0.0787568394425531,0.056537405183977665,1.3893289213741376e-16,1.4345943236835676e-16,0.1551916148869731,0.07759580744348656,0.010773690913287826,0.04685590121771561,0.03498569591117824,phase34_blind_six_model
pp,h0_plus_dnn_residual,total,source,burstgpt,648,0.14876202990974732,0.045281960769795834,1.1978696708951734e-16,1.1923303003098085e-16,0.25740893490352323,0.12870446745176162,0.017102742951146954,0.060294707488397756,0.03292605983466999,phase34_blind_six_model
